256,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,0,118,6140,6109,2048,2048,2048,2048,0,44,4,44,2048,2048,2048,2048,496824,497072,495396,472884,512952,481216,497308,481820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,496603,468723,490920,463771,2049,2048,2049,2050,3846591,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,4708839,1342300,194838528,0,0,0,0,1048576,2048,3502573,190911074,256,194641920,0,0,0,0,1056397,516467,0,4096,0,0,524288,2048,0,0,0,0,2126767,4241,0,0
512,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,41749,40951,24514,24518,8193,8193,8196,8193,16722,16392,16399,16401,8192,8192,8192,8192,5695984,5766784,5692604,5744892,5669284,5646944,5577424,5686400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,5700684,5669060,5657960,5654736,8193,8194,8202,8197,30410214,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,40046562,10677498,1551106048,0,0,0,0,8388608,8192,29280492,1735773048,1024,1550319616,0,0,0,0,6916359,5666553,0,16384,0,0,4194304,8192,0,0,0,0,18470720,16911,0,0
768,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,1659885,1687605,55060,55077,18436,18433,18435,18433,664603,675800,652760,688532,18432,18432,18432,18432,18025612,18796028,18589492,17650368,18058040,17662200,17517420,17135604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,19236936,17530844,18414952,19110603,18436,18433,18436,18432,100731006,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,133748368,35888118,5226430464,0,0,0,0,28311552,18432,99271542,5987989074,2304,5224660992,0,0,0,0,23787006,18680322,0,36864,0,0,14155776,18432,0,0,0,0,61317475,37478,0,0
1024,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,5860030,5758739,96395,96087,32771,32770,32783,32768,2344380,2304076,2350655,2324197,33092,32768,32768,32768,33937364,32445208,35047132,34780560,32204292,36742216,32759040,35399344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34317177,34367721,35261105,35378452,33028,32770,32771,32769,218787324,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,310581208,84485004,12378439680,0,0,0,0,67108864,32768,217487640,13598777434,4096,12375293952,0,0,0,0,64004422,36658874,0,65536,0,0,33554432,32768,0,0,0,0,144337354,67938,0,0
1280,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,13349933,13602082,152962,152835,51204,51202,51202,51201,5336595,5438464,5338612,5460576,51200,51200,51200,51384,92458916,93589692,89146824,91738820,86258184,89577968,86831828,84829804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,94767636,92151464,90590481,95620740,51436,51201,51203,51200,476533536,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,632096626,165704132,24164761600,0,0,0,0,131072000,51200,473152418,28964131896,6400,24159846400,0,0,0,0,104727403,91880597,0,102400,0,0,65536000,51200,0,0,0,0,295362087,104552,0,0
1536,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,35188439,35580022,220308,220061,73938,73953,73733,73730,14078433,14225208,14175298,14213288,73728,73728,73728,73728,169773148,167603624,168362736,170137012,151190672,155668392,155007492,155222480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,169790127,162569549,165524744,166706604,73737,73730,73731,73729,838062354,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1105900325,286456290,41743024128,0,0,0,0,226492416,73728,836074975,50907504762,9216,41735946240,0,0,0,0,172018428,167720196,0,147456,0,0,113246208,73728,0,0,0,0,513236909,151096,0,0
1792,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,59136293,58144037,299508,299492,100355,100353,100355,100352,23667580,23244040,23670488,23778348,100352,100352,100352,100352,273564164,279109464,278581940,275456036,254883160,256849760,255650040,256324876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,276294928,277581352,278576248,277711428,100356,100357,100368,100353,1353164673,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,1767370677,454667157,66270855168,0,0,0,0,359661568,100352,1350215145,82573661200,12544,66261221376,0,0,0,0,260372412,279119940,0,200704,0,0,179830784,100352,0,0,0,0,830327157,205667,0,0
2048,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,73893955,72339629,391448,391262,131076,131073,131076,131073,29562363,28934984,29397610,29196200,131160,131072,131072,131072,434691736,433472008,437494588,432755644,403963372,404969880,403360460,404300496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,431544301,430703583,434899672,435890055,131079,131074,131077,131073,2098224219,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,2673891187,677253082,98905882624,0,0,0,0,536870912,131072,2093512251,129253155444,16384,98893299712,0,0,0,0,374934799,430371569,0,262144,0,0,268435456,131072,0,0,0,0,1279080044,268405,0,0
2304,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,188786396,187122602,493125,493469,165889,165890,165903,165889,75507453,74827408,75807852,75704536,165888,165888,165956,165888,607322852,612513740,612113756,606037128,536532736,535142432,533080500,532484236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,607048687,611234140,611949721,610905088,165890,165890,165891,165889,2914197672,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,3769340176,966039969,140805734400,0,0,0,0,764411904,165888,2911020815,177860429112,20736,140789809152,0,0,0,0,532516690,614101166,0,331776,0,0,382205952,165888,0,0,0,0,1764604353,338193,0,0
2560,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,268285482,270356850,609550,609490,204804,204802,204857,204801,107301391,108248524,108600494,106865876,204800,204800,204800,204800,850478952,847627104,851057060,851913288,737639256,744434572,738885988,739309920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,852663311,849633211,847316703,852268108,204804,204801,204808,204804,4054517055,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,5188597042,1324182075,193128038400,0,0,0,0,1048576000,204800,4052642922,248408241768,25600,193108377600,0,0,0,0,718166090,854697910,0,409600,0,0,524288000,204800,0,0,0,0,2438730439,417497,0,0
