"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"996","Tesla-K40","MMGU",3584,8,2.516749,2.70344234443281,1.0741803590397,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"997","Tesla-K40","MMGU",3840,8,3.09952,3.34395661017669,1.07886273041525,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"998","Tesla-K40","MMGU",4096,8,3.757629,4.0799845781673,1.08578696251474,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"999","Tesla-K40","MMGU",4352,8,4.508798,4.90900850438856,1.08876212781956,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1000","Tesla-K40","MMGU",4608,8,5.360071,5.86082124354173,1.09342231540249,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1001","Tesla-K40","MMGU",4864,8,6.295965,6.91868786688402,1.09890824788321,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1002","Tesla-K40","MMGU",5120,8,7.347639,8.09825935827481,1.1021580344754,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1003","Tesla-K40","MMGU",5376,8,8.512002,9.40639573945097,1.10507442778455,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1004","Tesla-K40","MMGU",5632,8,9.784685,10.8499807850067,1.1088737946093,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1005","Tesla-K40","MMGU",5888,8,11.18049,12.435920966088,1.11228765162242,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1006","Tesla-K40","MMGU",6144,8,12.729795,14.1711444871455,1.11322644921976,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1015","Tesla-K40","MMGU",256,16,0.001800572,0.00188418838126075,1.04643878793003,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1016","Tesla-K40","MMGU",512,16,0.013445,0.0164650575809238,1.2246231001059,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1017","Tesla-K40","MMGU",768,16,0.044796,0.0582346498981361,1.29999664921279,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1018","Tesla-K40","MMGU",1024,16,0.105913,0.142811687105673,1.34838676182974,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1019","Tesla-K40","MMGU",1280,16,0.206655,0.28519855754803,1.38007092762348,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1020","Tesla-K40","MMGU",1536,16,0.356825,0.495067874369352,1.38742485635634,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1021","Tesla-K40","MMGU",1792,16,0.566061,0.795269368473165,1.40491814216695,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1022","Tesla-K40","MMGU",2048,16,0.845144,1.20375411305359,1.42431835646185,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1023","Tesla-K40","MMGU",2304,16,1.202731,1.73564128807724,1.44308352248112,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1024","Tesla-K40","MMGU",2560,16,1.64933,2.39933845268218,1.45473522744519,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1025","Tesla-K40","MMGU",2816,16,2.195019,3.20531412179966,1.46026714201547,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1026","Tesla-K40","MMGU",3072,16,2.852298,4.19056370541614,1.46918860000468,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1027","Tesla-K40","MMGU",3328,16,3.623919,5.35747293368185,1.4783644263798,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1028","Tesla-K40","MMGU",3584,16,4.525112,6.72569575943994,1.48630481619901,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1029","Tesla-K40","MMGU",3840,16,5.570794,8.31182940543175,1.49203675552026,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1030","Tesla-K40","MMGU",4096,16,6.759666,10.1325533204888,1.49897248184878,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1031","Tesla-K40","MMGU",4352,16,8.105256,12.2046240491149,1.50576663452887,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1032","Tesla-K40","MMGU",4608,16,9.631566,14.5448707241664,1.51012521994517,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1033","Tesla-K40","MMGU",4864,16,11.317552,17.1701910744294,1.51712941760104,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1034","Tesla-K40","MMGU",5120,16,13.209115,20.0975478627118,1.52149086919992,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1035","Tesla-K40","MMGU",5376,16,15.309582,23.3439656876459,1.52479445145177,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1036","Tesla-K40","MMGU",5632,16,17.586966,26.9265280956163,1.53105021614395,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1037","Tesla-K40","MMGU",5888,16,20.096443,30.8623749593143,1.53571330803736,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1038","Tesla-K40","MMGU",6144,16,22.859374,35.1687000872349,1.53848045389322,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1047","Tesla-K40","MMGU",256,32,0.003651678,0.00211975626620617,0.580488275857337,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1048","Tesla-K40","MMGU",512,32,0.026089,0.0182961193537716,0.701296307017196,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1049","Tesla-K40","MMGU",768,32,0.086445,0.0640126569569998,0.740501555405169,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1050","Tesla-K40","MMGU",1024,32,0.201706,0.154887981925563,0.767889809552333,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1051","Tesla-K40","MMGU",1280,32,0.391232,0.30692666937684,0.78451320284854,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1052","Tesla-K40","MMGU",1536,32,0.676865,0.537445300870614,0.79402140880473,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1053","Tesla-K40","MMGU",1792,32,1.072764,0.863430511585257,0.804865293377907,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1054","Tesla-K40","MMGU",2048,32,1.626277,1.30120088978363,0.800110245538508,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1055","Tesla-K40","MMGU",2304,32,2.314599,1.8659199678544,0.806152585330935,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1056","Tesla-K40","MMGU",2560,32,3.119486,2.57825707585259,0.826500608065747,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1057","Tesla-K40","MMGU",2816,32,4.149508,3.45432746646032,0.832466756651709,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1058","Tesla-K40","MMGU",3072,32,5.387891,4.51169219587649,0.837376293595489,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1059","Tesla-K40","MMGU",3328,32,6.846016,5.76802323593637,0.84253721229053,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1060","Tesla-K40","MMGU",3584,32,8.549465,7.24109480318506,0.846964670091645,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1061","Tesla-K40","MMGU",3840,32,10.515142,8.94877598769713,0.851037103226673,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1062","Tesla-K40","MMGU",4096,32,12.761046,10.9090244067324,0.854869138997884,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1063","Tesla-K40","MMGU",4352,32,15.305509,13.1398806811673,0.858506612303274,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1064","Tesla-K40","MMGU",4608,32,18.170198,15.6594635827729,0.861821295660779,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1065","Tesla-K40","MMGU",4864,32,21.364093,18.4859657358481,0.865282028862544,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1066","Tesla-K40","MMGU",5120,32,24.920614,21.637649782357,0.868263108700171,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1067","Tesla-K40","MMGU",5376,32,28.853693,25.1328449386504,0.871044304056691,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1068","Tesla-K40","MMGU",5632,32,33.167952,28.9899438860761,0.874034787739564,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1069","Tesla-K40","MMGU",5888,32,37.910395,33.2273999486484,0.876472005861412,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1070","Tesla-K40","MMGU",6144,32,43.064132,37.8637245193584,0.879240397074725,0.580488275857337,1.53848045389322,1.09933287143989,1.05881392106568,0.271957282075248,0.0828005497990037,1.70356946149928,6.60009862480556
"1079","Tesla-K40","MMGC",256,8,0.00055565,0.00058684529051163,1.05614197878454,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1080","Tesla-K40","MMGC",512,8,0.004235814,0.00436801772254127,1.03121093667977,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1081","Tesla-K40","MMGC",768,8,0.014179,0.0142839417259533,1.00740120783929,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1082","Tesla-K40","MMGC",1024,8,0.034004,0.0335827952852422,0.987613083320851,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1083","Tesla-K40","MMGC",1280,8,0.066099,0.0651105730757254,0.985046265083063,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1084","Tesla-K40","MMGC",1536,8,0.114011,0.111657846621604,0.979360295248736,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1085","Tesla-K40","MMGC",1792,8,0.180902,0.17651171370125,0.975731134543841,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1086","Tesla-K40","MMGC",2048,8,0.269939,0.262347749586211,0.971877904216178,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1087","Tesla-K40","MMGC",2304,8,0.384288,0.371908360241206,0.967785515658065,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1088","Tesla-K40","MMGC",2560,8,0.527165,0.50850058869926,0.964594744907685,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1089","Tesla-K40","MMGC",2816,8,0.701035,0.674825832038899,0.962613609932313,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1090","Tesla-K40","MMGC",3072,8,0.894127,0.873455542737879,0.976880848847958,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1091","Tesla-K40","MMGC",3328,8,1.157092,1.10774514560985,0.957352695904778,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1092","Tesla-K40","MMGC",3584,8,1.445047,1.38039343259763,0.955258502040165,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1093","Tesla-K40","MMGC",3840,8,1.777683,1.69380337980198,0.952815198098863,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1094","Tesla-K40","MMGC",4096,8,2.157132,2.05163772906322,0.95109512494517,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1095","Tesla-K40","MMGC",4352,8,2.587379,2.45597585000182,0.949213798984155,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1096","Tesla-K40","MMGC",4608,8,3.017747,2.9096754538017,0.964188003103542,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1097","Tesla-K40","MMGC",4864,8,3.548516,3.41659651323556,0.962824040594873,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1098","Tesla-K40","MMGC",5120,8,4.124555,3.97821871121843,0.964520708590002,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1099","Tesla-K40","MMGC",5376,8,4.774882,4.59800806087526,0.962957421958336,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1100","Tesla-K40","MMGC",5632,8,5.489264,5.27898766595911,0.96169316432205,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1101","Tesla-K40","MMGC",5888,8,6.274708,6.02352544172053,0.959969044252024,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1102","Tesla-K40","MMGC",6144,8,7.127625,6.83457944367389,0.958885946395031,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1111","Tesla-K40","MMGC",256,16,0.000400543,0.000385679892632879,0.962892604871086,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1112","Tesla-K40","MMGC",512,16,0.003039161,0.00275558794084972,0.906693637108966,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1113","Tesla-K40","MMGC",768,16,0.009906984,0.00913159097782032,0.921732686539144,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1114","Tesla-K40","MMGC",1024,16,0.023439,0.0212181080123579,0.90524800598822,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1115","Tesla-K40","MMGC",1280,16,0.045443,0.041154981987744,0.905639636197961,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1116","Tesla-K40","MMGC",1536,16,0.078343,0.0704448977278948,0.8991856034093,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1117","Tesla-K40","MMGC",1792,16,0.124336,0.111395504507425,0.895923179991515,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1118","Tesla-K40","MMGC",2048,16,0.18569,0.165362274949565,0.890528703481958,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1119","Tesla-K40","MMGC",2304,16,0.264226,0.234559513905714,0.887723062475737,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1120","Tesla-K40","MMGC",2560,16,0.362266,0.320597869926557,0.884979186361837,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1121","Tesla-K40","MMGC",2816,16,0.482195,0.425225658826403,0.88185414371033,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1122","Tesla-K40","MMGC",3072,16,0.626173,0.550227479568311,0.878714795381325,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1123","Tesla-K40","MMGC",3328,16,0.79621,0.697949034045758,0.876589133577521,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1124","Tesla-K40","MMGC",3584,16,0.994182,0.869029835537453,0.8741154391625,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1125","Tesla-K40","MMGC",3840,16,1.223097,1.06698599323426,0.872364165094233,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1126","Tesla-K40","MMGC",4096,16,1.483401,1.29169801116203,0.870767925302753,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1127","Tesla-K40","MMGC",4352,16,1.779928,1.54638498100694,0.868790749404998,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1128","Tesla-K40","MMGC",4608,16,2.112885,1.83231071798087,0.867207972975753,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1129","Tesla-K40","MMGC",4864,16,2.486263,2.1510372388634,0.865168825206102,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1130","Tesla-K40","MMGC",5120,16,2.899368,2.5047653059233,0.863900445174017,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1131","Tesla-K40","MMGC",5376,16,3.357005,2.89507296785274,0.862397573984172,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1132","Tesla-K40","MMGC",5632,16,3.858573,3.32372954008512,0.861388274910213,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1133","Tesla-K40","MMGC",5888,16,4.411009,3.79250165239084,0.859780982625709,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1134","Tesla-K40","MMGC",6144,16,5.009834,4.30315337493221,0.858941309219468,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1143","Tesla-K40","MMGC",256,32,0.00033949,0.000348293704501998,1.02593214675542,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1144","Tesla-K40","MMGC",512,32,0.002320581,0.00262644170078505,1.1318035012719,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1145","Tesla-K40","MMGC",768,32,0.007687722,0.00870887152926357,1.13282862325973,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1146","Tesla-K40","MMGC",1024,32,0.017896,0.0203765946740475,1.13861168272505,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1147","Tesla-K40","MMGC",1280,32,0.034863,0.0395016939006153,1.13305492644395,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1148","Tesla-K40","MMGC",1536,32,0.060922,0.0678973207846197,1.11449592568563,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
"1149","Tesla-K40","MMGC",1792,32,0.096758,0.107200353782264,1.10792238142855,0.858941309219468,1.13861168272505,0.985387991883882,0.964354355846772,0.0915263879889241,0.00847424215034154,0.118397990557581,1.27415652854167
