"","CUDAKernels","GPUs","measured","predicted","accuracy","threshCorr","numberFeatures","mape"
"33","matMul_gpu_uncoalesced",0.392246591193459,-1.34679934998647,-1.2947941057306,0.961386048889618,"0.75","5",27.1775739235347
"34","matMul_gpu_uncoalesced",0.581811027141402,-0.889658600390595,-0.845193777879151,0.950020353322137,"0.75","5",27.1775739235347
"35","matMul_gpu_uncoalesced",0.644351033669092,-0.622088716449225,-0.58505753680894,0.940472831830721,"0.75","5",27.1775739235347
"36","matMul_gpu_uncoalesced",0.713915957355943,-0.429854953433922,-0.398997919886222,0.928215242604053,"0.75","5",27.1775739235347
"37","matMul_gpu_uncoalesced",0.751608149042455,-0.282740333177928,-0.255640879127314,0.904154268526095,"0.75","5",27.1775739235347
"38","matMul_gpu_uncoalesced",0.783832720030003,-0.14326449429141,-0.138466057660658,0.966506449106698,"0.75","5",27.1775739235347
"39","matMul_gpu_uncoalesced",0.805589885317171,-0.059574389226141,-0.0396500252302093,0.665554875933348,"0.75","5",27.1775739235347
"40","matMul_gpu_uncoalesced",0.836818283506398,0.0371437538654897,0.0466297780957211,1.25538679436073,"0.75","5",27.1775739235347
"41","matMul_gpu_uncoalesced",0.833525097102784,0.108713104173411,0.120941650406744,1.1124845650054,"0.75","5",27.1775739235347
"42","matMul_gpu_uncoalesced",0.865512046314541,0.204590260800022,0.189419010380234,0.925845686102244,"0.75","5",27.1775739235347
"43","matMul_gpu_uncoalesced",0.858506419412236,0.239952927588657,0.249339923031817,1.03912015384639,"0.75","5",27.1775739235347
"44","matMul_gpu_uncoalesced",0.878535371509204,0.330056582427482,0.305486190081224,0.92555702975063,"0.75","5",27.1775739235347
"45","matMul_gpu_uncoalesced",0.880656849823651,0.349975362203849,0.356304389699559,1.01808420871645,"0.75","5",27.1775739235347
"46","matMul_gpu_uncoalesced",0.915638376561483,0.436534094029918,0.405162366420743,0.928134530525295,"0.75","5",27.1775739235347
"47","matMul_gpu_uncoalesced",0.930103190566916,0.477510023332176,0.449656266574465,0.941668749561859,"0.75","5",27.1775739235347
"48","matMul_gpu_uncoalesced",0.941838996868161,0.527796708085186,0.491150198001416,0.930566997629218,"0.75","5",27.1775739235347
"49","matMul_gpu_uncoalesced",0.936901324484443,0.532163180624727,0.52921770155668,0.994465082938302,"0.75","5",27.1775739235347
"50","matMul_gpu_uncoalesced",0.930075581875794,0.600631726077434,0.564967084361212,0.940621448771715,"0.75","5",27.1775739235347
"51","matMul_gpu_uncoalesced",0.935204288085982,0.602050194035796,0.599535235168993,0.995822675764052,"0.75","5",27.1775739235347
"52","matMul_gpu_uncoalesced",0.960527043583065,0.678967203269467,0.633377816377848,0.932854802600053,"0.75","5",27.1775739235347
"53","matMul_gpu_uncoalesced",0.976781497381786,0.701247522328549,0.696078004188927,0.992628112078804,"0.75","5",27.1775739235347
"54","matMul_gpu_uncoalesced",0.971630031481696,0.743989370392073,0.725265231291791,0.974832786803911,"0.75","5",27.1775739235347
"55","matMul_gpu_uncoalesced",0.988301455966428,0.761285155095145,0.754434186236858,0.991000784906372,"0.75","5",27.1775739235347
"56","matMul_gpu_uncoalesced",0.968908258361129,0.801929690314592,0.780266845180342,0.972986602945513,"0.75","5",27.1775739235347
"57","matMul_gpu_uncoalesced",0.983372019711623,0.819652843245635,0.807003828389409,0.984567838737509,"0.75","5",27.1775739235347
"58","matMul_gpu_uncoalesced",0.993508964837227,0.857441859675835,0.832469291305924,0.970875496585445,"0.75","5",27.1775739235347
"59","matMul_gpu_uncoalesced",1,0.877552646010512,0.856780220539065,0.976329140404416,"0.75","5",27.1775739235347
"60","matMul_gpu_uncoalesced",-1.42862662658421,0.908387280305915,0.735947151329876,0.810168930461062,"0.75","5",27.1775739235347
"61","matMul_gpu_uncoalesced",0.999852555666432,0.883648765956177,0.852021615973266,0.964208460192113,"0.75","5",27.1775739235347
"62","matMul_gpu_uncoalesced",-1.42862662658421,0.967431978010484,0.729549368948006,0.754109214425926,"0.75","5",27.1775739235347
"63","matMul_gpu_uncoalesced",-1.42862662658421,0.965361058660307,0.750255529208235,0.777176086064018,"0.75","5",27.1775739235347
"64","matMul_gpu_uncoalesced",-1.42862662658421,1,0.770304238800359,0.770304238800359,"0.75","5",27.1775739235347
"1015","matMul_gpu_uncoalesced",0.251103787293161,-1.39448957780595,-1.36859552433178,0.981431160270907,"0.75","5",27.1775739235347
"1016","matMul_gpu_uncoalesced",0.474355870357761,-0.950853467683843,-0.916999940901558,0.964396694198584,"0.75","5",27.1775739235347
"1017","matMul_gpu_uncoalesced",0.631584097178982,-0.685287480376136,-0.651255983095453,0.950339823424172,"0.75","5",27.1775739235347
"1018","matMul_gpu_uncoalesced",0.681924139102418,-0.495410361907396,-0.466334123356099,0.941308779979188,"0.75","5",27.1775739235347
"1019","matMul_gpu_uncoalesced",0.715214824964391,-0.347914480028772,-0.323238154404485,0.92907358836503,"0.75","5",27.1775739235347
"1020","matMul_gpu_uncoalesced",0.740406727629804,-0.227391547484228,-0.206438966349836,0.907856816288015,"0.75","5",27.1775739235347
"1021","matMul_gpu_uncoalesced",0.759245927186558,-0.125566917442026,-0.107831874193486,0.858760224350266,"0.75","5",27.1775739235347
"1022","matMul_gpu_uncoalesced",0.775357954700159,-0.0371255371572469,-0.0224277563407256,0.604105908171289,"0.75","5",27.1775739235347
"1023","matMul_gpu_uncoalesced",0.793326127714439,0.0407325555449828,0.0531274259839738,1.30429886544444,"0.75","5",27.1775739235347
"1024","matMul_gpu_uncoalesced",0.804781703912752,0.11041109232735,0.120440026953457,1.0908326728294,"0.75","5",27.1775739235347
"1025","matMul_gpu_uncoalesced",0.817355329872453,0.173480269793639,0.181461953431043,1.04600917237965,"0.75","5",27.1775739235347
"1026","matMul_gpu_uncoalesced",0.834221938024871,0.231278498487545,0.237490044286497,1.0268574287691,"0.75","5",27.1775739235347
"1027","matMul_gpu_uncoalesced",0.83860512964066,0.28411118058845,0.288372479704483,1.01499870264594,"0.75","5",27.1775739235347
"1028","matMul_gpu_uncoalesced",0.8491337525399,0.333116580431681,0.335864157728397,1.0082480952859,"0.75","5",27.1775739235347
"1029","matMul_gpu_uncoalesced",0.864249707341599,0.378990598697348,0.380393417287311,1.00370146012799,"0.75","5",27.1775739235347
"1030","matMul_gpu_uncoalesced",0.867211510910471,0.421674021212847,0.421385637744145,0.999316098563832,"0.75","5",27.1775739235347
"1031","matMul_gpu_uncoalesced",0.876306523687142,0.461732342468531,0.46026573487204,0.996823684499443,"0.75","5",27.1775739235347
"1032","matMul_gpu_uncoalesced",0.890142278469669,0.499803368723072,0.497234027004434,0.994859294915914,"0.75","5",27.1775739235347
"1033","matMul_gpu_uncoalesced",0.89089449670033,0.535397687983724,0.531472564245532,0.992668769727092,"0.75","5",27.1775739235347
"1034","matMul_gpu_uncoalesced",0.901999104146665,0.569501092199332,0.564569886750312,0.991341183508575,"0.75","5",27.1775739235347
"1035","matMul_gpu_uncoalesced",0.913097207145667,0.602064175232468,0.596084074091788,0.990067336030464,"0.75","5",27.1775739235347
"1036","matMul_gpu_uncoalesced",0.914471453228039,0.632665016396095,0.625586794410188,0.988812054084755,"0.75","5",27.1775739235347
"1037","matMul_gpu_uncoalesced",0.920853553300708,0.662097603974682,0.654077289544667,0.987886507394276,"0.75","5",27.1775739235347
"1038","matMul_gpu_uncoalesced",0.932819688683626,0.690522587377528,0.681701889397312,0.987226054380472,"0.75","5",27.1775739235347
"1039","matMul_gpu_uncoalesced",0.936100816761553,0.717584051778519,0.707714106459727,0.986245589914757,"0.75","5",27.1775739235347
"1040","matMul_gpu_uncoalesced",0.941243755925917,0.747043045676282,0.732823543718163,0.980965618995561,"0.75","5",27.1775739235347
"1041","matMul_gpu_uncoalesced",0.948490857655439,0.768664229957928,0.757120908781244,0.984982622155691,"0.75","5",27.1775739235347
"1042","matMul_gpu_uncoalesced",0.951674696036422,0.796261979357765,0.81147074218988,1.01910019971616,"0.75","5",27.1775739235347
"1043","matMul_gpu_uncoalesced",0.958471932015135,0.81608282582542,0.834120413695776,1.02210264362825,"0.75","5",27.1775739235347
"1044","matMul_gpu_uncoalesced",0.965481848273085,0.838691344099546,0.856028405171396,1.02067156313681,"0.75","5",27.1775739235347
"1045","matMul_gpu_uncoalesced",0.967081627891078,0.863802351368329,0.876911055569863,1.01517558291057,"0.75","5",27.1775739235347
"1046","matMul_gpu_uncoalesced",0.972112259675036,0.884799284330898,0.897336929404726,1.01417004432063,"0.75","5",27.1775739235347
"2074","matMul_gpu_uncoalesced",0.382378054850719,-1.34740450563142,-1.30958390417666,0.971930774094425,"0.75","5",27.1775739235347
"2075","matMul_gpu_uncoalesced",0.516146084261476,-0.910567825422728,-0.863289382772215,0.948078065872178,"0.75","5",27.1775739235347
"2076","matMul_gpu_uncoalesced",0.637119206479529,-0.642762377286637,-0.599693479786804,0.932994059668451,"0.75","5",27.1775739235347
"2077","matMul_gpu_uncoalesced",0.685241999387357,-0.452469648549706,-0.414902681881284,0.916973510181657,"0.75","5",27.1775739235347
"2078","matMul_gpu_uncoalesced",0.716342547029241,-0.305591763411081,-0.271936442830359,0.889868364889637,"0.75","5",27.1775739235347
