"","CUDAKernels","GPUs","measured","predicted","accuracy","threshCorr","numberFeatures","mape"
"528","19","GTX-680",3.78033569593565,3.71822170370231,0.983569186117486,"0.75","5",1.80208871612863
"529","19","GTX-680",3.71204595724389,3.63990400927059,0.98056544859513,"0.75","5",1.80208871612863
"530","19","GTX-680",3.64433355939654,3.56873828707487,0.979256763660736,"0.75","5",1.80208871612863
"531","19","GTX-680",3.55873151297046,3.47210608016427,0.975658339919586,"0.75","5",1.80208871612863
"532","19","GTX-680",3.51760628472486,3.35365377855317,0.953390887751237,"0.75","5",1.80208871612863
"533","19","GTX-680",3.43159216896249,3.31561319516442,0.966202576504559,"0.75","5",1.80208871612863
"534","19","GTX-680",3.3923138672809,3.27156579924667,0.964405396210873,"0.75","5",1.80208871612863
"535","19","GTX-680",3.32201042908244,3.21855174379556,0.968856604307693,"0.75","5",1.80208871612863
"536","19","GTX-680",3.31305557666745,3.09242174604375,0.933404730008895,"0.75","5",1.80208871612863
"537","19","GTX-680",3.25639837004092,3.14925870288728,0.967098722275712,"0.75","5",1.80208871612863
"538","19","GTX-680",3.1889438305793,2.96039267400561,0.928330140411355,"0.75","5",1.80208871612863
"539","19","GTX-680",3.16054420166953,3.04823639908853,0.964465675714431,"0.75","5",1.80208871612863
"540","19","GTX-680",3.12379287897016,2.8844295049078,0.923374121352991,"0.75","5",1.80208871612863
"541","19","GTX-680",3.08091073126919,2.95663807825194,0.959663663164281,"0.75","5",1.80208871612863
"542","19","GTX-680",3.04595477569955,2.91300733983653,0.956352787334969,"0.75","5",1.80208871612863
"543","19","GTX-680",2.76162247342769,2.62552927698519,0.950719840328653,"0.75","5",1.80208871612863
"544","19","GTX-680",2.99571629938507,2.87493988466377,0.95968362733611,"0.75","5",1.80208871612863
"643","20","GTX-680",6.05470008721863,6.1285120526161,1.01219085410246,"0.75","5",1.80208871612863
"644","20","GTX-680",5.68335982340627,5.77519332289807,1.0161583116933,"0.75","5",1.80208871612863
"645","20","GTX-680",5.30592199612013,5.390107634328,1.01586635428667,"0.75","5",1.80208871612863
"646","20","GTX-680",4.9182825881981,4.98770265198578,1.01411469604334,"0.75","5",1.80208871612863
"647","20","GTX-680",4.52562503395169,4.57822645773701,1.01162301856444,"0.75","5",1.80208871612863
"648","20","GTX-680",4.13083367118605,4.16518363589858,1.0083155041928,"0.75","5",1.80208871612863
"649","20","GTX-680",3.73384667621328,3.74636810194637,1.00335349220761,"0.75","5",1.80208871612863
"650","20","GTX-680",3.50291782046836,3.50393166797961,1.0002894294309,"0.75","5",1.80208871612863
"651","20","GTX-680",3.3376078302988,3.3294571309648,0.997557921796559,"0.75","5",1.80208871612863
"652","20","GTX-680",3.21012831324159,3.1954445915668,0.995425814720793,"0.75","5",1.80208871612863
"653","20","GTX-680",3.10583668883385,3.08497254135809,0.993282277992666,"0.75","5",1.80208871612863
"654","20","GTX-680",3.01685535450331,2.9909866589615,0.99142527814494,"0.75","5",1.80208871612863
"655","20","GTX-680",2.94124323435109,2.91151930914798,0.989894094831749,"0.75","5",1.80208871612863
"656","20","GTX-680",2.87276469569986,2.83895737694067,0.98823178285023,"0.75","5",1.80208871612863
"657","20","GTX-680",2.81319435471084,2.77583472910725,0.986719856187315,"0.75","5",1.80208871612863
"658","20","GTX-680",2.75814093449934,2.71731628102185,0.985198488965212,"0.75","5",1.80208871612863
"659","20","GTX-680",2.7083854856323,2.66498552828151,0.983975708930274,"0.75","5",1.80208871612863
"660","20","GTX-680",2.66280068243068,2.61714779808737,0.982855312962575,"0.75","5",1.80208871612863
"661","20","GTX-680",2.61930830383358,2.57065808820348,0.981426311840079,"0.75","5",1.80208871612863
"662","20","GTX-680",2.58093632626089,2.53083103130568,0.980586388573254,"0.75","5",1.80208871612863
"663","20","GTX-680",2.54279155981109,2.49002696922283,0.979249344923822,"0.75","5",1.80208871612863
"664","20","GTX-680",2.50912120403424,2.45522663458019,0.978520539634596,"0.75","5",1.80208871612863
"665","20","GTX-680",2.51748248528084,2.41987647178366,0.961228721920466,"0.75","5",1.80208871612863
"666","20","GTX-680",2.48680302532545,2.38762627271377,0.960118774345344,"0.75","5",1.80208871612863
"667","20","GTX-680",2.45768219011624,2.35672505591614,0.9589218107182,"0.75","5",1.80208871612863
"668","20","GTX-680",2.42873903467233,2.32599928198409,0.957698315372075,"0.75","5",1.80208871612863
"669","20","GTX-680",2.40338257086033,2.29947812670128,0.956767413803014,"0.75","5",1.80208871612863
"670","20","GTX-680",2.37648868115513,2.27070910877048,0.95548913267568,"0.75","5",1.80208871612863
"671","20","GTX-680",2.35340110869951,2.24689560396555,0.954744006731253,"0.75","5",1.80208871612863
"672","20","GTX-680",2.32927110297716,2.22123622856865,0.953618591554062,"0.75","5",1.80208871612863
"673","20","GTX-680",2.30707683374063,2.1980213204252,0.952730003734378,"0.75","5",1.80208871612863
"674","20","GTX-680",2.28574068969391,2.17544453230557,0.951745988560448,"0.75","5",1.80208871612863
"675","20","GTX-680",2.26377114982372,2.15214221640175,0.950688949529788,"0.75","5",1.80208871612863
"676","20","GTX-680",2.24485173727156,2.13256620313898,0.949980868549895,"0.75","5",1.80208871612863
"677","20","GTX-680",2.22409028238609,2.11028566949288,0.948830938296658,"0.75","5",1.80208871612863
"678","20","GTX-680",2.20663195108946,2.09223953028252,0.948159718819231,"0.75","5",1.80208871612863
"679","20","GTX-680",2.18768138252263,2.07198551698162,0.947114846583556,"0.75","5",1.80208871612863
"680","20","GTX-680",2.17039720403077,2.05404857530505,0.946392932819099,"0.75","5",1.80208871612863
"681","20","GTX-680",2.153447169847,2.03606021694887,0.945488816934167,"0.75","5",1.80208871612863
"682","20","GTX-680",2.13593626736718,2.01750285295648,0.94455199051576,"0.75","5",1.80208871612863
"683","20","GTX-680",2.12095701042722,2.00182921733244,0.943832999674625,"0.75","5",1.80208871612863
"684","20","GTX-680",2.10396942178839,1.98345955864528,0.942722616643033,"0.75","5",1.80208871612863
"685","20","GTX-680",2.08994619193374,1.96915314300733,0.942202794793175,"0.75","5",1.80208871612863
"686","20","GTX-680",2.07411815300337,1.952354967109,0.941293997298056,"0.75","5",1.80208871612863
"687","20","GTX-680",2.06031845896429,1.93797847694179,0.940620838739658,"0.75","5",1.80208871612863
"688","20","GTX-680",2.04615115398739,1.92299786767459,0.939812224491431,"0.75","5",1.80208871612863
"689","20","GTX-680",2.03137325081574,1.907299899136,0.938921440641245,"0.75","5",1.80208871612863
"690","20","GTX-680",2.01903877666634,1.89444129725136,0.938288713988592,"0.75","5",1.80208871612863
"691","20","GTX-680",2.00444317497634,1.87891387558685,0.937374478380524,"0.75","5",1.80208871612863
"692","20","GTX-680",1.99302103850698,1.86731252448501,0.936925646245994,"0.75","5",1.80208871612863
"693","20","GTX-680",1.97964445118189,1.85273357338136,0.935892085205114,"0.75","5",1.80208871612863
"694","20","GTX-680",1.96777797172083,1.84071502510811,0.935428209666559,"0.75","5",1.80208871612863
"695","20","GTX-680",1.95576978515345,1.82794461611953,0.934642016660518,"0.75","5",1.80208871612863
"696","20","GTX-680",1.9431235701251,1.81443362416854,0.933771609827019,"0.75","5",1.80208871612863
"697","20","GTX-680",1.93259935286558,1.80356045848499,0.933230395534772,"0.75","5",1.80208871612863
"698","20","GTX-680",1.91992626577948,1.78976019639889,0.932202568556588,"0.75","5",1.80208871612863
"699","20","GTX-680",1.91016858539968,1.77983266186407,0.93176731910899,"0.75","5",1.80208871612863
"700","20","GTX-680",1.89824369275944,1.76705718008364,0.930890584187799,"0.75","5",1.80208871612863
"701","20","GTX-680",1.88830437292545,1.75674900391675,0.930331481039317,"0.75","5",1.80208871612863
"702","20","GTX-680",1.87759381414996,1.74531828317196,0.929550507686415,"0.75","5",1.80208871612863
"703","20","GTX-680",1.86666309595692,1.73365257607371,0.928744228044523,"0.75","5",1.80208871612863
"704","20","GTX-680",1.85742769546323,1.72427502432147,0.92831340274134,"0.75","5",1.80208871612863
"705","20","GTX-680",1.8461677152258,1.71189717247447,0.927270669049207,"0.75","5",1.80208871612863
"706","20","GTX-680",1.83776298424952,1.70349844406204,0.926941318691154,"0.75","5",1.80208871612863
"707","20","GTX-680",1.82721218776346,1.69212155816154,0.926067355227489,"0.75","5",1.80208871612863
"708","20","GTX-680",1.81842221319484,1.68293623657112,0.925492564025776,"0.75","5",1.80208871612863
"709","20","GTX-680",1.80907854095794,1.6730394195769,0.924801981616011,"0.75","5",1.80208871612863
"823","21","GTX-680",6.51172643949936,6.41877940965614,0.985726207833393,"0.75","5",1.80208871612863
"824","21","GTX-680",6.15082599725241,6.14689478834268,0.999360864880345,"0.75","5",1.80208871612863
"825","21","GTX-680",5.7768862783806,5.76870723254349,0.99858417745426,"0.75","5",1.80208871612863
"826","21","GTX-680",5.38982635230714,5.36918472920597,0.996170261943163,"0.75","5",1.80208871612863
"827","21","GTX-680",5.00159106642393,4.93140022366966,0.985966297159825,"0.75","5",1.80208871612863
"828","21","GTX-680",4.55364753364152,4.55531953114263,1.00036717762821,"0.75","5",1.80208871612863
"829","21","GTX-680",4.21378837117701,4.1350711015734,0.981319121258662,"0.75","5",1.80208871612863
"830","21","GTX-680",3.98388651177166,3.89216414259863,0.976976661131784,"0.75","5",1.80208871612863
"831","21","GTX-680",3.81684065909768,3.69317529252294,0.967600070943498,"0.75","5",1.80208871612863
"832","21","GTX-680",3.68807678549435,3.55737179756908,0.964560122923864,"0.75","5",1.80208871612863
"833","21","GTX-680",3.58770585878407,3.46486455906841,0.96576048746725,"0.75","5",1.80208871612863
"834","21","GTX-680",3.49504361329206,3.37440344168744,0.965482498946276,"0.75","5",1.80208871612863
"835","21","GTX-680",3.42137385910128,3.29481970945339,0.96301072175692,"0.75","5",1.80208871612863
"836","21","GTX-680",3.35422468084044,3.21030713853191,0.957093648755671,"0.75","5",1.80208871612863
"837","21","GTX-680",3.29156817235927,3.15867416800593,0.959625929832077,"0.75","5",1.80208871612863
"838","21","GTX-680",3.23896996781182,3.10031063957027,0.957190301355211,"0.75","5",1.80208871612863
"839","21","GTX-680",3.1814068252279,3.03795943649809,0.954910705668857,"0.75","5",1.80208871612863
"840","21","GTX-680",3.14191489010643,2.9937545587354,0.952843938631956,"0.75","5",1.80208871612863
"841","21","GTX-680",3.09949495337778,2.95396339527514,0.953046686543548,"0.75","5",1.80208871612863
"842","21","GTX-680",3.05462984996233,2.91214785100008,0.953355396247436,"0.75","5",1.80208871612863
"843","21","GTX-680",3.02008781543342,2.94259363935007,0.974340422921701,"0.75","5",1.80208871612863
"844","21","GTX-680",2.98908110001407,2.84520814626477,0.95186716287202,"0.75","5",1.80208871612863
"845","21","GTX-680",2.95750177136411,2.80320981458409,0.947830307905831,"0.75","5",1.80208871612863
"846","21","GTX-680",2.92493702731186,2.77042553496342,0.947174420883023,"0.75","5",1.80208871612863
"847","21","GTX-680",2.89584794956764,2.73538431201206,0.944588376064584,"0.75","5",1.80208871612863
"848","21","GTX-680",2.86714084726595,2.71647952162665,0.94745241560666,"0.75","5",1.80208871612863
"849","21","GTX-680",2.83670901063376,2.68267589461856,0.94570006460381,"0.75","5",1.80208871612863
"850","21","GTX-680",2.81398754347872,2.65752913180369,0.944399749729662,"0.75","5",1.80208871612863
"851","21","GTX-680",2.79027995303874,2.63191962655016,0.94324572116281,"0.75","5",1.80208871612863
"852","21","GTX-680",2.76659386019145,2.60992350315991,0.943370669874653,"0.75","5",1.80208871612863
"853","21","GTX-680",2.74505320833877,2.57816471386804,0.939203912709683,"0.75","5",1.80208871612863
"854","21","GTX-680",2.7200664563432,2.56283613409159,0.942196146757755,"0.75","5",1.80208871612863
"855","21","GTX-680",2.69795040219617,2.54490325356964,0.943272808683974,"0.75","5",1.80208871612863
"856","21","GTX-680",2.67936748075989,2.52372348820728,0.941910173326256,"0.75","5",1.80208871612863
"857","21","GTX-680",2.66226529578364,2.50114657351156,0.939480591011253,"0.75","5",1.80208871612863
"858","21","GTX-680",2.6420954150243,2.4831831644904,0.939853704892623,"0.75","5",1.80208871612863
"859","21","GTX-680",2.62285665958037,2.46073724562942,0.938189754533941,"0.75","5",1.80208871612863
"860","21","GTX-680",2.60462969372668,2.44200141585143,0.937561842949518,"0.75","5",1.80208871612863
"861","21","GTX-680",2.58863849855932,2.4250339509243,0.93679899772561,"0.75","5",1.80208871612863
"862","21","GTX-680",2.57338726997921,2.40556162191573,0.934784146163572,"0.75","5",1.80208871612863
"863","21","GTX-680",2.55619950597369,2.38937557929681,0.934737517049425,"0.75","5",1.80208871612863
"864","21","GTX-680",2.53956013723631,2.37648479510603,0.935785989180103,"0.75","5",1.80208871612863
"865","21","GTX-680",2.52643738049045,2.35981548149189,0.934048672535786,"0.75","5",1.80208871612863
"866","21","GTX-680",2.51081117849176,2.34135897530895,0.932510973093325,"0.75","5",1.80208871612863
"867","21","GTX-680",2.49600063475873,2.32728454756219,0.932405430973437,"0.75","5",1.80208871612863
"914","22","GTX-680",5.26630086830779,5.09533660342738,0.967536175931524,"0.75","5",1.80208871612863
"915","22","GTX-680",4.95430997885316,5.01192437162544,1.01162914573739,"0.75","5",1.80208871612863
"916","22","GTX-680",4.61563105801487,4.67120106466469,1.01203952524614,"0.75","5",1.80208871612863
"917","22","GTX-680",4.25615385066065,4.30827630650056,1.01224637493586,"0.75","5",1.80208871612863
"918","22","GTX-680",3.87238337146811,3.92557460363555,1.01373604497926,"0.75","5",1.80208871612863
"919","22","GTX-680",3.48160875696445,3.52972277081779,1.01381947749215,"0.75","5",1.80208871612863
"920","22","GTX-680",3.09365201035601,3.13629586617107,1.0137843091829,"0.75","5",1.80208871612863
"921","22","GTX-680",2.86357042534681,2.90302170495254,1.01377695455175,"0.75","5",1.80208871612863
"922","22","GTX-680",2.7006252371776,2.73792648473008,1.01381207841761,"0.75","5",1.80208871612863
"923","22","GTX-680",2.5732342378581,2.60282531693872,1.01149956682733,"0.75","5",1.80208871612863
"924","22","GTX-680",2.46854144796275,2.49637218092443,1.01127416069301,"0.75","5",1.80208871612863
"925","22","GTX-680",2.38088430005258,2.40752781087567,1.01119059452931,"0.75","5",1.80208871612863
"926","22","GTX-680",2.30429419287428,2.32991720844256,1.01111968065862,"0.75","5",1.80208871612863
"927","22","GTX-680",2.23642837913978,2.26108350464016,1.01102433045938,"0.75","5",1.80208871612863
"928","22","GTX-680",2.17679870514901,2.20086556233049,1.01105607841669,"0.75","5",1.80208871612863
"929","22","GTX-680",2.12190794931194,2.14457076833897,1.01068039687319,"0.75","5",1.80208871612863
"930","22","GTX-680",2.07200775486674,2.09473331981702,1.01096789570256,"0.75","5",1.80208871612863
"931","22","GTX-680",2.02616395020261,2.04776489647969,1.01066100612189,"0.75","5",1.80208871612863
"932","22","GTX-680",1.98338771297966,2.004620474934,1.01070530074145,"0.75","5",1.80208871612863
"933","22","GTX-680",1.94380374321949,1.96430200070111,1.0105454357484,"0.75","5",1.80208871612863
"934","22","GTX-680",1.90733563667172,1.92706657504602,1.01034476470472,"0.75","5",1.80208871612863
"935","22","GTX-680",1.87208739189544,1.89158816751115,1.01041659470606,"0.75","5",1.80208871612863
"936","22","GTX-680",1.83849880910541,1.85748008703204,1.01032433517641,"0.75","5",1.80208871612863
"937","22","GTX-680",1.8076276377645,1.82580938385096,1.01005834703266,"0.75","5",1.80208871612863
"938","22","GTX-680",1.77930387745891,1.79723318191758,1.01007658370546,"0.75","5",1.80208871612863
"939","22","GTX-680",1.75046485626941,1.76810450490855,1.01007712241463,"0.75","5",1.80208871612863
"940","22","GTX-680",1.72434005548254,1.74140738008222,1.00989788791684,"0.75","5",1.80208871612863
"941","22","GTX-680",1.69810009844775,1.71473191965931,1.00979437032409,"0.75","5",1.80208871612863
"942","22","GTX-680",1.72996023007639,1.69038029260711,0.977120897474311,"0.75","5",1.80208871612863
"943","22","GTX-680",1.70719428078568,1.66682867373124,0.976355586760829,"0.75","5",1.80208871612863
"944","22","GTX-680",1.68475619177841,1.64414663961237,0.975895887865426,"0.75","5",1.80208871612863
"945","22","GTX-680",1.66024023468893,1.61929844921563,0.975339842621647,"0.75","5",1.80208871612863
"946","22","GTX-680",1.64207261922225,1.60063966932871,0.974767894301066,"0.75","5",1.80208871612863
"947","22","GTX-680",1.62197295444177,1.58037853240862,0.97435566239299,"0.75","5",1.80208871612863
"948","22","GTX-680",1.60232899283219,1.56027589201089,0.9737550147258,"0.75","5",1.80208871612863
"949","22","GTX-680",1.58301836920734,1.54078457455447,0.973320717261152,"0.75","5",1.80208871612863
"950","22","GTX-680",1.56538250043262,1.52288140958834,0.972849389313772,"0.75","5",1.80208871612863
"951","22","GTX-680",1.54705374608878,1.5045359859048,0.97251694694417,"0.75","5",1.80208871612863
"952","22","GTX-680",1.53083900051728,1.48759154432101,0.971749180559382,"0.75","5",1.80208871612863
"953","22","GTX-680",1.51322062272702,1.46991444434186,0.971381451101879,"0.75","5",1.80208871612863
"954","22","GTX-680",1.49698542639625,1.45353677131826,0.970975899757029,"0.75","5",1.80208871612863
"955","22","GTX-680",1.4814251598405,1.43752545270676,0.970366571107471,"0.75","5",1.80208871612863
"956","22","GTX-680",1.4670607538552,1.42306803105052,0.970013019100217,"0.75","5",1.80208871612863
"957","22","GTX-680",1.45098369734552,1.40639848273579,0.969272422087651,"0.75","5",1.80208871612863
"958","22","GTX-680",1.43752919444314,1.39324324146361,0.969193006200697,"0.75","5",1.80208871612863
"959","22","GTX-680",1.42322226565846,1.37910474092773,0.969001662076784,"0.75","5",1.80208871612863
"960","22","GTX-680",1.40854080725152,1.36434470891728,0.968622777482411,"0.75","5",1.80208871612863
"961","22","GTX-680",1.39624541984494,1.35139361213021,0.967876845232763,"0.75","5",1.80208871612863
"962","22","GTX-680",1.38295938924736,1.33788872603043,0.967409987909006,"0.75","5",1.80208871612863
"963","22","GTX-680",1.36933674019,1.32410270749481,0.966966465320342,"0.75","5",1.80208871612863
"964","22","GTX-680",1.356347746971,1.31078616289415,0.96640862626963,"0.75","5",1.80208871612863
"965","22","GTX-680",1.34550718651051,1.300109905381,0.966260097616243,"0.75","5",1.80208871612863
"966","22","GTX-680",1.3330764671482,1.2872891247139,0.965652876213277,"0.75","5",1.80208871612863
"967","22","GTX-680",1.32073161287828,1.27503288620123,0.965398930235753,"0.75","5",1.80208871612863
"968","22","GTX-680",1.30847279467285,1.26321481016175,0.965411596866704,"0.75","5",1.80208871612863
"969","22","GTX-680",1.29843244743318,1.25217188284429,0.964371989717036,"0.75","5",1.80208871612863
"970","22","GTX-680",1.2874049130229,1.24080249354869,0.963801272619983,"0.75","5",1.80208871612863
"971","22","GTX-680",1.27648453226367,1.22997196099301,0.963561978155597,"0.75","5",1.80208871612863
"972","22","GTX-680",1.26233180304116,1.2149848950508,0.962492501673259,"0.75","5",1.80208871612863
"973","22","GTX-680",1.25500806446194,1.20831812568932,0.962797100596606,"0.75","5",1.80208871612863
"974","22","GTX-680",1.24383848873482,1.19597148785485,0.961516707101853,"0.75","5",1.80208871612863
"975","22","GTX-680",1.23479105727459,1.18752372087866,0.961720376805885,"0.75","5",1.80208871612863
"976","22","GTX-680",1.22152795926425,1.17525716216846,0.96212055831807,"0.75","5",1.80208871612863
"977","22","GTX-680",1.21349876753758,1.16593291963461,0.96080272252811,"0.75","5",1.80208871612863
"978","22","GTX-680",1.2025088906093,1.15531762044868,0.960755990638286,"0.75","5",1.80208871612863
"979","22","GTX-680",1.19428861298215,1.14504867616715,0.958770487904048,"0.75","5",1.80208871612863
"980","22","GTX-680",1.18293949964586,1.13498915425806,0.95946509064736,"0.75","5",1.80208871612863
"981","22","GTX-680",1.17286068236769,1.1249905406144,0.959185142384809,"0.75","5",1.80208871612863
"982","22","GTX-680",1.16246804610735,1.11524719594949,0.959378797278791,"0.75","5",1.80208871612863
"12","BCK-K1","GTX-680",5.55542385148834,5.67121087368212,1.02084215809434,"0.75","5",1.80208871612863
"3934","BCK-K1","GTX-680",5.06608994063421,5.16590728103216,1.0197030336152,"0.75","5",1.80208871612863
"5133","BCK-K1","GTX-680",4.93470723278961,5.03180418789559,1.01967633549987,"0.75","5",1.80208871612863
"16","BCK-K1","GTX-680",5.44915905880263,5.56283096606903,1.02086044948216,"0.75","5",1.80208871612863
"6","BCK-K1","GTX-680",5.75338133642343,5.87858239976715,1.02176130105458,"0.75","5",1.80208871612863
"3738","BCK-K1","GTX-680",5.0908474445352,5.1941101774895,1.02028399673715,"0.75","5",1.80208871612863
"27","BCK-K1","GTX-680",5.23478301107234,5.34280777139786,1.02063595761219,"0.75","5",1.80208871612863
"4162","BCK-K1","GTX-680",5.04429801696288,5.1389867206679,1.01877143328697,"0.75","5",1.80208871612863
"4722","BCK-K1","GTX-680",4.9758925332564,5.07218618782652,1.01935203662992,"0.75","5",1.80208871612863
"5328","BCK-K1","GTX-680",4.91517339442559,5.01042160780302,1.01937840351379,"0.75","5",1.80208871612863
"13","BCK-K1","GTX-680",5.52568099341276,5.64302230958606,1.02123562983697,"0.75","5",1.80208871612863
"23","BCK-K1","GTX-680",5.30171301824943,5.41379675034306,1.02114104096314,"0.75","5",1.80208871612863
"15","BCK-K1","GTX-680",5.47124177777711,5.58720328639344,1.0211947329923,"0.75","5",1.80208871612863
"25","BCK-K1","GTX-680",5.26754364662317,5.37749883360584,1.02087409129551,"0.75","5",1.80208871612863
"5727","BCK-K1","GTX-680",4.87990779719602,4.97424914471084,1.01933260861384,"0.75","5",1.80208871612863
"9","BCK-K1","GTX-680",5.64676360155133,5.76658440996089,1.0212193774814,"0.75","5",1.80208871612863
"5424","BCK-K1","GTX-680",4.90603222168156,5.00260887419549,1.01968528704054,"0.75","5",1.80208871612863
"3648","BCK-K1","GTX-680",5.10355478372312,5.20486646724916,1.01985119937365,"0.75","5",1.80208871612863
"22","BCK-K1","GTX-680",5.32186502356995,5.43363101141968,1.0210012819481,"0.75","5",1.80208871612863
"3357","BCK-K1","GTX-680",5.14295414629875,5.24791437058807,1.02040854755916,"0.75","5",1.80208871612863
"3828","BCK-K1","GTX-680",5.07640444415714,5.17766990027342,1.01994826401841,"0.75","5",1.80208871612863
"26","BCK-K1","GTX-680",5.24936903335335,5.35805277172136,1.02070415276149,"0.75","5",1.80208871612863
"8","BCK-K1","GTX-680",5.68113036159733,5.80271282035158,1.02140110348041,"0.75","5",1.80208871612863
"3552","BCK-K1","GTX-680",5.11630904381911,5.21780997530441,1.01983870220035,"0.75","5",1.80208871612863
"5","BCK-K1","GTX-680",5.79773913427566,5.92391205239077,1.02176243449264,"0.75","5",1.80208871612863
"5083","BCK-K1","GTX-680",4.9445253158592,5.04070478873212,1.019451710069,"0.75","5",1.80208871612863
"14","BCK-K1","GTX-680",5.498762548506,5.61262778196882,1.02070742870935,"0.75","5",1.80208871612863
"29","BCK-K1","GTX-680",5.20331239928865,5.30801188713398,1.02012169937358,"0.75","5",1.80208871612863
"5232","BCK-K1","GTX-680",4.9262398394379,5.02105846334901,1.01924766698365,"0.75","5",1.80208871612863
"5527","BCK-K1","GTX-680",4.89703451021762,4.99144389156219,1.01927888830425,"0.75","5",1.80208871612863
