"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"983","Tesla-K40","MMGU",256,8,0.000956291,0.000849178885781618,0.887992133965099,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"984","Tesla-K40","MMGU",512,8,0.007332473,0.00724592301168176,0.988196344082244,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"985","Tesla-K40","MMGU",768,8,0.024802,0.0247605961407663,0.998330624174111,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"986","Tesla-K40","MMGU",1024,8,0.058757,0.0591306093470368,1.00635855042015,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"987","Tesla-K40","MMGU",1280,8,0.114704,0.117081257014018,1.02072514484254,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"988","Tesla-K40","MMGU",1536,8,0.198236,0.202527409296762,1.02164798168225,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"989","Tesla-K40","MMGU",1792,8,0.314781,0.32323763901486,1.02686515073928,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"990","Tesla-K40","MMGU",2048,8,0.46939,0.486130225511827,1.03566378813317,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"991","Tesla-K40","MMGU",2304,8,0.669089,0.691816828985143,1.03396831958849,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"992","Tesla-K40","MMGU",2560,8,0.917101,0.95372075663014,1.03992990589929,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"993","Tesla-K40","MMGU",2816,8,1.220711,1.27255299323278,1.0424686868823,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"994","Tesla-K40","MMGU",3072,8,1.586882,1.65403592788217,1.04231816094843,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"995","Tesla-K40","MMGU",3328,8,2.014439,2.11243683833275,1.04864770704536,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"996","Tesla-K40","MMGU",3584,8,2.516749,2.63821576867026,1.0482633622464,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"997","Tesla-K40","MMGU",3840,8,3.09952,3.25253827804068,1.04936837898793,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"998","Tesla-K40","MMGU",4096,8,3.757629,3.95618751728421,1.05284143732237,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"999","Tesla-K40","MMGU",4352,8,4.508798,4.7486942218742,1.05320624740212,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1000","Tesla-K40","MMGU",4608,8,5.360071,5.65233026840439,1.05452526065502,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1001","Tesla-K40","MMGU",4864,8,6.295965,6.6566079433521,1.05728159914359,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1002","Tesla-K40","MMGU",5120,8,7.347639,7.77381957269819,1.05800238317345,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1003","Tesla-K40","MMGU",5376,8,8.512002,9.01006025398182,1.05851246909738,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1004","Tesla-K40","MMGU",5632,8,9.784685,10.3714326475214,1.05996592097972,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1005","Tesla-K40","MMGU",5888,8,11.18049,11.8640466422965,1.0611383438737,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1006","Tesla-K40","MMGU",6144,8,12.729795,13.4940190024552,1.0600342741148,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1015","Tesla-K40","MMGU",256,16,0.001800572,0.00188381426976834,1.04623101423788,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1016","Tesla-K40","MMGU",512,16,0.013445,0.015789489466045,1.17437630837077,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1017","Tesla-K40","MMGU",768,16,0.044796,0.054570970107354,1.21821078014452,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1018","Tesla-K40","MMGU",1024,16,0.105913,0.131625836828115,1.24277318958121,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1019","Tesla-K40","MMGU",1280,16,0.206655,0.259793162734323,1.25713465792903,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1020","Tesla-K40","MMGU",1536,16,0.356825,0.448322259081818,1.25642053970943,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1021","Tesla-K40","MMGU",1792,16,0.566061,0.715106098923733,1.26330218637873,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1022","Tesla-K40","MMGU",2048,16,0.845144,1.07465773927325,1.27156761365312,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1023","Tesla-K40","MMGU",2304,16,1.202731,1.53957730938577,1.28006787002727,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1024","Tesla-K40","MMGU",2560,16,1.64933,2.11813081149457,1.2842371214339,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1025","Tesla-K40","MMGU",2816,16,2.195019,2.81994959575374,1.28470395734786,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1026","Tesla-K40","MMGU",3072,16,2.852298,3.67158746515877,1.28723838293151,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1027","Tesla-K40","MMGU",3328,16,3.623919,4.67737345078932,1.29069481155327,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1028","Tesla-K40","MMGU",3584,16,4.525112,5.85267008769926,1.29337574135165,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1029","Tesla-K40","MMGU",3840,16,5.570794,7.21085205334648,1.29440292592878,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1030","Tesla-K40","MMGU",4096,16,6.759666,8.76531778404405,1.29670871076234,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1031","Tesla-K40","MMGU",4352,16,8.105256,10.5294878870872,1.29909380864555,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1032","Tesla-K40","MMGU",4608,16,9.631566,12.5168038351942,1.29956061508526,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1033","Tesla-K40","MMGU",4864,16,11.317552,14.7407267263624,1.30246600381093,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1034","Tesla-K40","MMGU",5120,16,13.209115,17.2147362288119,1.30324675262589,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1035","Tesla-K40","MMGU",5376,16,15.309582,19.9523296356829,1.30325763536084,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1036","Tesla-K40","MMGU",5632,16,17.586966,22.9670209986225,1.30591149142055,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1037","Tesla-K40","MMGU",5888,16,20.096443,26.2723403285093,1.30731295724867,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
"1038","Tesla-K40","MMGU",6144,16,22.859374,29.8818329315611,1.30720259144284,0.654532896128999,1.30731295724867,1.04224794816589,1.04434985056009,0.189052417910122,4.97313912278455,1.28068912528411,6.60009862480556
