"","GPUs","CUDAKernels","TestDuration","predictions","acc","mape"
"502","Tesla-K20","BCK-K1",0.000153668,0.000144602556845316,0.941006304795508,6.01585745122651
"402","Tesla-K20","BCK-K1",0.000127587,0.000120182949163411,0.941968610935371,6.01585745122651
"422","Tesla-K20","BCK-K1",0.000132708,0.000125013866332231,0.942022081051868,6.01585745122651
"142","Tesla-K20","BCK-K1",6.0066e-05,5.66100443181017e-05,0.942464028204004,6.01585745122651
"212","Tesla-K20","BCK-K1",2.6752e-05,2.45674703364503e-05,0.918341444992909,6.01585745122651
"532","Tesla-K20","BCK-K1",0.000161284,0.00015220087177746,0.943682397370232,6.01585745122651
"342","Tesla-K20","BCK-K1",0.000111971,0.000105309554790686,0.940507406298823,6.01585745122651
"522","Tesla-K20","BCK-K1",0.000158564,0.000149505840877779,0.94287379782157,6.01585745122651
"152","Tesla-K20","BCK-K1",6.253e-05,5.78459540567674e-05,0.92509122112214,6.01585745122651
"162","Tesla-K20","BCK-K1",6.541e-05,6.0473010560455e-05,0.924522405755312,6.01585745122651
"82","Tesla-K20","BCK-K1",4.1473e-05,4.04731653840202e-05,0.975891914836646,6.01585745122651
"112","Tesla-K20","BCK-K1",2.4161e-05,2.20483273113446e-05,0.912558557648465,6.01585745122651
"332","Tesla-K20","BCK-K1",0.000109667,0.00010370271983316,0.945614631868842,6.01585745122651
"482","Tesla-K20","BCK-K1",0.000148355,0.000139861987467052,0.942752097786065,6.01585745122651
"392","Tesla-K20","BCK-K1",0.000124771,0.000117772260394375,0.943907321367748,6.01585745122651
"412","Tesla-K20","BCK-K1",3.12e-05,2.96666310639632e-05,0.950853559742409,6.01585745122651
"372","Tesla-K20","BCK-K1",0.000119875,0.000113781398489993,0.94916703641287,6.01585745122651
"132","Tesla-K20","BCK-K1",5.7249e-05,5.27424831000654e-05,0.921282172615511,6.01585745122651
"202","Tesla-K20","BCK-K1",7.517e-05,7.04586831451717e-05,0.93732450638781,6.01585745122651
"382","Tesla-K20","BCK-K1",0.000122243,0.000115172602320934,0.942161124325601,6.01585745122651
"492","Tesla-K20","BCK-K1",0.000150884,0.000142573914537192,0.944924011407385,6.01585745122651
"122","Tesla-K20","BCK-K1",5.3953e-05,5.13682805334991e-05,0.952093127972477,6.01585745122651
"572","Tesla-K20","BCK-K1",0.000171973,0.000161631190770163,0.939863762161285,6.01585745122651
"182","Tesla-K20","BCK-K1",7.0177e-05,6.53889860117237e-05,0.931772318732971,6.01585745122651
"192","Tesla-K20","BCK-K1",7.2866e-05,6.80829301277422e-05,0.934358001368845,6.01585745122651
"312","Tesla-K20","BCK-K1",0.000104419,9.80669595662507e-05,0.939167771825536,6.01585745122651
"413","Tesla-K20","BCK-K1",0.000130339,0.000122580767869563,0.940476510250676,6.01585745122651
"242","Tesla-K20","BCK-K1",8.6114e-05,8.15525052000025e-05,0.947029579394784,6.01585745122651
"562","Tesla-K20","BCK-K1",0.000169189,0.00015952411389594,0.942875209948282,6.01585745122651
"432","Tesla-K20","BCK-K1",0.000135491,0.000128526344237256,0.948596912246982,6.01585745122651
"252","Tesla-K20","BCK-K1",8.8354e-05,8.29470080330013e-05,0.938803087953022,6.01585745122651
"222","Tesla-K20","BCK-K1",8.0674e-05,7.54432124449976e-05,0.935161420593966,6.01585745122651
"462","Tesla-K20","BCK-K1",0.000143203,0.000134977699347878,0.942561952947063,6.01585745122651
"213","Tesla-K20","BCK-K1",7.7986e-05,7.30303064489437e-05,0.936454061612901,6.01585745122651
"292","Tesla-K20","BCK-K1",9.9011e-05,9.38835804287867e-05,0.948213637159373,6.01585745122651
"92","Tesla-K20","BCK-K1",4.4033e-05,4.25396570215162e-05,0.966085822485777,6.01585745122651
"59","Tesla-K20","BCK-K1",3.3985e-05,3.23945039920136e-05,0.953200058614495,6.01585745122651
"352","Tesla-K20","BCK-K1",0.000114434,0.000108030993634538,0.944046294235439,6.01585745122651
"172","Tesla-K20","BCK-K1",6.8162e-05,6.33701654085155e-05,0.929699325262103,6.01585745122651
"302","Tesla-K20","BCK-K1",0.000101699,9.53849147702148e-05,0.937913989028553,6.01585745122651
"452","Tesla-K20","BCK-K1",0.000140516,0.000132374443916304,0.942059579808019,6.01585745122651
"362","Tesla-K20","BCK-K1",0.000117219,0.000110367073118101,0.941545936393427,6.01585745122651
"113","Tesla-K20","BCK-K1",5.0529e-05,4.76668726185443e-05,0.94335673808198,6.01585745122651
"542","Tesla-K20","BCK-K1",0.000164036,0.000154368830682619,0.941066782185733,6.01585745122651
"282","Tesla-K20","BCK-K1",9.6354e-05,9.04271086815889e-05,0.938488372891514,6.01585745122651
"313","Tesla-K20","BCK-K1",2.9088e-05,2.70196206191531e-05,0.928892348018189,6.01585745122651
"442","Tesla-K20","BCK-K1",0.000137988,0.000130777076634853,0.947742387996442,6.01585745122651
"472","Tesla-K20","BCK-K1",0.00014554,0.000137900684551833,0.947510543849343,6.01585745122651
"552","Tesla-K20","BCK-K1",0.000166148,0.000156812460909381,0.943811908114339,6.01585745122651
"512","Tesla-K20","BCK-K1",0.000155908,0.000147027268282137,0.943038639980869,6.01585745122651
"533","Titan","BCK-K1",0.00012605,0.000163762479116344,1.29918666494522,23.6281984731178
"563","Titan","BCK-K1",0.000131938,0.00017096205278055,1.29577568843359,23.6281984731178
"314","Titan","BCK-K1",2.3072e-05,2.96968554137398e-05,1.28713832410453,23.6281984731178
"183","Titan","BCK-K1",5.501e-05,7.17152095886232e-05,1.30367586963503,23.6281984731178
"463","Titan","BCK-K1",0.000111746,0.000145378066745518,1.30096886461724,23.6281984731178
"253","Titan","BCK-K1",6.909e-05,8.99432275545791e-05,1.30182700180314,23.6281984731178
"503","Titan","BCK-K1",0.000119778,0.00015661387357394,1.30753455203743,23.6281984731178
"163","Titan","BCK-K1",5.0433e-05,6.57824598570357e-05,1.30435349586651,23.6281984731178
"510","Titan","BCK-K1",2.6947e-05,3.74751113102127e-05,1.39069697221259,23.6281984731178
"403","Titan","BCK-K1",9.9586e-05,0.000129418805086778,1.29956826347859,23.6281984731178
"353","Titan","BCK-K1",8.973e-05,0.000116608675983951,1.29955060719883,23.6281984731178
"73","Titan","BCK-K1",3.0849e-05,4.1169683703667e-05,1.33455488682508,23.6281984731178
"223","Titan","BCK-K1",6.3233e-05,8.18052065551844e-05,1.29371066618987,23.6281984731178
"323","Titan","BCK-K1",8.3106e-05,0.000108876782508755,1.31009533016575,23.6281984731178
"414","Titan","BCK-K1",2.5121e-05,3.36301358498621e-05,1.33872600015374,23.6281984731178
"473","Titan","BCK-K1",0.000113826,0.00014860876724224,1.30557840249363,23.6281984731178
"103","Titan","BCK-K1",3.6577e-05,4.92306464378123e-05,1.34594544215798,23.6281984731178
"343","Titan","BCK-K1",8.749e-05,0.000114492125732028,1.30863099476544,23.6281984731178
"573","Titan","BCK-K1",0.000133987,0.000174098308945958,1.29936716954598,23.6281984731178
"523","Titan","BCK-K1",0.000123682,0.00016082670392174,1.30032425026875,23.6281984731178
"283","Titan","BCK-K1",7.517e-05,9.78086332177059e-05,1.30116580042179,23.6281984731178
"143","Titan","BCK-K1",4.5024e-05,6.09337368782731e-05,1.35336124907323,23.6281984731178
"333","Titan","BCK-K1",8.5314e-05,0.000111291492644547,1.3044927285621,23.6281984731178
"114","Titan","BCK-K1",3.8593e-05,5.20645582683727e-05,1.34906740259562,23.6281984731178
"123","Titan","BCK-K1",4.0417e-05,5.51839736450967e-05,1.36536540676192,23.6281984731178
"363","Titan","BCK-K1",9.1362e-05,0.000119104050073549,1.30364976766653,23.6281984731178
"193","Titan","BCK-K1",5.6929e-05,7.41946547856501e-05,1.30328399911557,23.6281984731178
"153","Titan","BCK-K1",4.7809e-05,6.2919038940075e-05,1.31605009391694,23.6281984731178
"203","Titan","BCK-K1",5.9009e-05,7.64322014554725e-05,1.29526345905663,23.6281984731178
"115","Titan","BCK-K1",1.9104e-05,2.39938269361058e-05,1.25595827764373,23.6281984731178
"433","Titan","BCK-K1",0.000105506,0.000137246065323634,1.3008365905601,23.6281984731178
"233","Titan","BCK-K1",6.5313e-05,8.51253833035958e-05,1.30334517329775,23.6281984731178
"543","Titan","BCK-K1",0.000128066,0.000166389596514038,1.29924879760466,23.6281984731178
"315","Titan","BCK-K1",8.1346e-05,0.000105872397801377,1.30150711530226,23.6281984731178
"423","Titan","BCK-K1",0.00010381,0.000134941998198458,1.29989401982909,23.6281984731178
"133","Titan","BCK-K1",4.2401e-05,5.76717910856139e-05,1.3601516729703,23.6281984731178
"273","Titan","BCK-K1",7.3282e-05,9.65480581224507e-05,1.31748666961124,23.6281984731178
"415","Titan","BCK-K1",0.000101763,0.000132349312650332,1.30056418000975,23.6281984731178
"493","Titan","BCK-K1",0.000117699,0.0001528398715323,1.29856559131598,23.6281984731178
"303","Titan","BCK-K1",7.9201e-05,0.000103413821032415,1.30571357725805,23.6281984731178
"453","Titan","BCK-K1",0.00010941,0.000142541414550027,1.30281888812748,23.6281984731178
"393","Titan","BCK-K1",9.7025e-05,0.000126912190510289,1.30803597537015,23.6281984731178
"83","Titan","BCK-K1",3.2736e-05,4.36979082370786e-05,1.33485790069277,23.6281984731178
"373","Titan","BCK-K1",9.3474e-05,0.000121952478971671,1.30466738314045,23.6281984731178
"243","Titan","BCK-K1",6.7266e-05,8.7305575051655e-05,1.29791536662883,23.6281984731178
"553","Titan","BCK-K1",0.000129795,0.000168727356536062,1.29995266794608,23.6281984731178
"214","Titan","BCK-K1",2.1025e-05,2.68675785132305e-05,1.27788720633677,23.6281984731178
"93","Titan","BCK-K1",3.4721e-05,4.6537090951046e-05,1.34031539849215,23.6281984731178
"443","Titan","BCK-K1",0.000107779,0.000139934931973254,1.29835062464167,23.6281984731178
"483","Titan","BCK-K1",0.000115586,0.000150330012278703,1.30059014308569,23.6281984731178
"215","Titan","BCK-K1",6.1281e-05,7.93465365881954e-05,1.29479833208002,23.6281984731178
"63","Titan","BCK-K1",2.8897e-05,3.82038797716864e-05,1.32207079529662,23.6281984731178
"383","Titan","BCK-K1",9.5618e-05,0.000124702826366945,1.30417731354917,23.6281984731178
"513","Titan","BCK-K1",0.000121698,0.000158023254016439,1.29848686105309,23.6281984731178
"263","Titan","BCK-K1",7.1041e-05,9.25676380568287e-05,1.30301710359973,23.6281984731178
"173","Titan","BCK-K1",5.2865e-05,6.86007583870819e-05,1.29765929040162,23.6281984731178
"293","Titan","BCK-K1",7.6994e-05,0.000100704465093766,1.30795211436951,23.6281984731178
"107","GTX-980","BCK-K1",4.9e-05,4.68748713178222e-05,0.95663002689433,4.48227631771325
"267","GTX-980","BCK-K1",9.2e-05,8.88699007177047e-05,0.965977181714181,4.48227631771325
"577","GTX-980","BCK-K1",0.000174,0.000168236883274903,0.966878639510937,4.48227631771325
"2111","GTX-980","BCK-K1",7.8e-05,7.58559775582965e-05,0.972512532798673,4.48227631771325
"127","GTX-980","BCK-K1",2.5e-05,2.2615395101988e-05,0.90461580407952,4.48227631771325
"447","GTX-980","BCK-K1",0.00014,0.000135187138670453,0.965622419074665,4.48227631771325
"97","GTX-980","BCK-K1",4.7e-05,4.42115670056093e-05,0.94067163841722,4.48227631771325
"1111","GTX-980","BCK-K1",5.2e-05,4.95357170549074e-05,0.952609943363603,4.48227631771325
"77","GTX-980","BCK-K1",4.1e-05,3.88672925712435e-05,0.947982745640086,4.48227631771325
"307","GTX-980","BCK-K1",0.000103,9.92358449425352e-05,0.963454805267332,4.48227631771325
"207","GTX-980","BCK-K1",7.6e-05,7.3239970215326e-05,0.963683818622711,4.48227631771325
"3111","GTX-980","BCK-K1",0.000106,0.000101815407585163,0.960522713067571,4.48227631771325
"487","GTX-980","BCK-K1",0.000151,0.000145389860685029,0.962846759503506,4.48227631771325
"337","GTX-980","BCK-K1",0.000111,0.000106974839602935,0.963737293720131,4.48227631771325
"427","GTX-980","BCK-K1",3.3e-05,3.07876088200868e-05,0.932957843032934,4.48227631771325
"357","GTX-980","BCK-K1",0.000117,0.000112125545123938,0.958337992512293,4.48227631771325
"567","GTX-980","BCK-K1",0.000172,0.00016570275153222,0.963388090303607,4.48227631771325
"157","GTX-980","BCK-K1",6.3e-05,6.01196211205292e-05,0.954279700325861,4.48227631771325
"467","GTX-980","BCK-K1",0.000145,0.000140292244925178,0.967532723621918,4.48227631771325
"457","GTX-980","BCK-K1",0.000145,0.000137744385710237,0.949961280760253,4.48227631771325
"4111","GTX-980","BCK-K1",0.000132,0.000127526006830074,0.966106112349045,4.48227631771325
"327","GTX-980","BCK-K1",0.000108,0.000104397391577884,0.966642514610038,4.48227631771325
"407","GTX-980","BCK-K1",0.000129,0.000124959047408369,0.968674786111388,4.48227631771325
"377","GTX-980","BCK-K1",0.000122,0.000117267065370606,0.961205453857423,4.48227631771325
"5110","GTX-980","BCK-K1",0.000159,0.000153017994205695,0.962377322048397,4.48227631771325
"237","GTX-980","BCK-K1",8.4e-05,8.10745316373998e-05,0.965172995683331,4.48227631771325
"87","GTX-980","BCK-K1",4.4e-05,4.15453502409933e-05,0.944212505477121,4.48227631771325
"557","GTX-980","BCK-K1",0.000169,0.000163171705354489,0.965513049434847,4.48227631771325
"477","GTX-980","BCK-K1",0.000148,0.000142840547830401,0.965138836691897,4.48227631771325
"367","GTX-980","BCK-K1",0.000119,0.000114693051329902,0.963807154032789,4.48227631771325
"67","GTX-980","BCK-K1",3.9e-05,3.61767797998758e-05,0.927609738458355,4.48227631771325
"527","GTX-980","BCK-K1",0.000161,0.000155558670317662,0.966202921227713,4.48227631771325
"167","GTX-980","BCK-K1",6.5e-05,6.27485274913374e-05,0.965361961405191,4.48227631771325
"507","GTX-980","BCK-K1",0.000156,0.000150476658470658,0.9645939645555,4.48227631771325
"177","GTX-980","BCK-K1",6.8e-05,6.53858489359692e-05,0.961556601999548,4.48227631771325
"547","GTX-980","BCK-K1",0.000167,0.00016063399103871,0.961880185860541,4.48227631771325
"187","GTX-980","BCK-K1",7e-05,6.80021363960836e-05,0.971459091372623,4.48227631771325
"147","GTX-980","BCK-K1",6e-05,5.74799340675457e-05,0.957998901125762,4.48227631771325
"137","GTX-980","BCK-K1",5.7e-05,5.48390380247747e-05,0.962088386399557,4.48227631771325
"297","GTX-980","BCK-K1",1e-04,9.66477388965499e-05,0.966477388965499,4.48227631771325
"437","GTX-980","BCK-K1",0.000137,0.000132636291904233,0.96814811608929,4.48227631771325
"387","GTX-980","BCK-K1",0.000124,0.000119830776678437,0.96637723127772,4.48227631771325
"247","GTX-980","BCK-K1",8.7e-05,8.36738398877979e-05,0.96176827457239,4.48227631771325
"497","GTX-980","BCK-K1",0.000153,0.00014793198782693,0.966875737430913,4.48227631771325
"287","GTX-980","BCK-K1",9.8e-05,9.4061033907829e-05,0.959806468447235,4.48227631771325
"128","GTX-980","BCK-K1",5.5e-05,5.21866829149797e-05,0.948848780272359,4.48227631771325
"537","GTX-980","BCK-K1",0.000164,0.000158096566667801,0.964003455291466,4.48227631771325
"197","GTX-980","BCK-K1",7.3e-05,7.06255706450475e-05,0.967473570480103,4.48227631771325
"428","GTX-980","BCK-K1",0.000135,0.000130077287429201,0.963535462438525,4.48227631771325
"347","GTX-980","BCK-K1",0.000113,0.000109552538648981,0.969491492468855,4.48227631771325
"397","GTX-980","BCK-K1",0.000127,0.000122396974403775,0.963755703966733,4.48227631771325
"328","GTX-980","BCK-K1",3.1e-05,2.80700561775272e-05,0.905485683146038,4.48227631771325
"520","GTX-980","BCK-K1",3.6e-05,3.34894907817476e-05,0.930263632826323,4.48227631771325
"227","GTX-980","BCK-K1",8.1e-05,7.84627464764501e-05,0.96867588242531,4.48227631771325
"228","GTX-980","BCK-K1",2.8e-05,2.53511316426209e-05,0.90539755866503,4.48227631771325
"257","GTX-980","BCK-K1",9e-05,8.62803164982313e-05,0.958670183313681,4.48227631771325
"277","GTX-980","BCK-K1",9.6e-05,9.14670025140488e-05,0.952781276188009,4.48227631771325
"1112","Tesla-P100","BCK-K1",1.8e-05,4.59920694557133e-06,0.255511496976185,493.346074586182
"198","Tesla-P100","BCK-K1",2.4e-05,1.4022710691427e-05,0.58427961214279,493.346074586182
"129","Tesla-P100","BCK-K1",1e-05,8.19713236890595e-08,0.00819713236890595,493.346074586182
"429","Tesla-P100","BCK-K1",1.2e-05,5.48698700153441e-07,0.0457248916794534,493.346074586182
"568","Tesla-P100","BCK-K1",5.7e-05,7.94881417473944e-05,1.39452880258587,493.346074586182
"329","Tesla-P100","BCK-K1",1.1e-05,4.49832761030851e-07,0.040893887366441,493.346074586182
"438","Tesla-P100","BCK-K1",4.5e-05,5.50803535111001e-05,1.22400785580222,493.346074586182
"378","Tesla-P100","BCK-K1",4e-05,4.48686324725256e-05,1.12171581181314,493.346074586182
"158","Tesla-P100","BCK-K1",2.1e-05,8.21923728600304e-06,0.391392251714431,493.346074586182
"488","Tesla-P100","BCK-K1",4.9e-05,6.47079249765995e-05,1.32056989748162,493.346074586182
"138","Tesla-P100","BCK-K1",2e-05,6.76512730424286e-06,0.338256365212143,493.346074586182
"288","Tesla-P100","BCK-K1",3.2e-05,2.77097382187463e-05,0.865929319335821,493.346074586182
"148","Tesla-P100","BCK-K1",2.1e-05,7.25244472122787e-06,0.34535451053466,493.346074586182
"5111","Tesla-P100","BCK-K1",5.1e-05,6.64774428694342e-05,1.30347927194969,493.346074586182
"4210","Tesla-P100","BCK-K1",4.4e-05,5.36077884377715e-05,1.21835882813117,493.346074586182
"448","Tesla-P100","BCK-K1",4.5e-05,5.59388923205045e-05,1.24308649601121,493.346074586182
"388","Tesla-P100","BCK-K1",4e-05,4.3728129637699e-05,1.09320324094248,493.346074586182
"3112","Tesla-P100","BCK-K1",3.5e-05,3.4846536475712e-05,0.995615327877486,493.346074586182
"98","Tesla-P100","BCK-K1",1.6e-05,2.80218529018961e-06,0.175136580636851,493.346074586182
"278","Tesla-P100","BCK-K1",3.2e-05,2.474923125228e-05,0.773413476633749,493.346074586182
"498","Tesla-P100","BCK-K1",5e-05,6.39310342057228e-05,1.27862068411446,493.346074586182
"508","Tesla-P100","BCK-K1",5.1e-05,6.83982970913026e-05,1.34114308022162,493.346074586182
"408","Tesla-P100","BCK-K1",4.2e-05,4.71540091198234e-05,1.12271450285294,493.346074586182
"268","Tesla-P100","BCK-K1",3e-05,2.43496211426612e-05,0.811654038088707,493.346074586182
"2112","Tesla-P100","BCK-K1",2.6e-05,1.66632420754065e-05,0.640893925977175,493.346074586182
"558","Tesla-P100","BCK-K1",5.6e-05,7.48008201831268e-05,1.33572893184155,493.346074586182
"368","Tesla-P100","BCK-K1",3.9e-05,4.22375479986014e-05,1.08301405124619,493.346074586182
"4112","Tesla-P100","BCK-K1",4.3e-05,4.92416280562507e-05,1.14515414084304,493.346074586182
"458","Tesla-P100","BCK-K1",4.6e-05,5.8132832269859e-05,1.2637572232578,493.346074586182
"298","Tesla-P100","BCK-K1",3.3e-05,2.94869767943834e-05,0.893544751344952,493.346074586182
"348","Tesla-P100","BCK-K1",3.7e-05,3.84642158235308e-05,1.03957340063597,493.346074586182
"358","Tesla-P100","BCK-K1",3.8e-05,4.08187725484188e-05,1.07417822495839,493.346074586182
"229","Tesla-P100","BCK-K1",1e-05,2.04047225566143e-07,0.0204047225566143,493.346074586182
"478","Tesla-P100","BCK-K1",4.8e-05,6.00957098341488e-05,1.2519939548781,493.346074586182
"68","Tesla-P100","BCK-K1",1.4e-05,1.33675762414224e-06,0.0954826874387315,493.346074586182
"108","Tesla-P100","BCK-K1",1.7e-05,3.7979332754029e-06,0.223407839729582,493.346074586182
"308","Tesla-P100","BCK-K1",3.4e-05,3.08352889582738e-05,0.906920263478643,493.346074586182
"188","Tesla-P100","BCK-K1",2.4e-05,1.18803767199261e-05,0.495015696663586,493.346074586182
"398","Tesla-P100","BCK-K1",4.1e-05,4.68787646285551e-05,1.14338450313549,493.346074586182
"88","Tesla-P100","BCK-K1",1.6e-05,2.20498514318733e-06,0.137811571449208,493.346074586182
"528","Tesla-P100","BCK-K1",5.3e-05,7.14106343445301e-05,1.34737045933076,493.346074586182
"168","Tesla-P100","BCK-K1",2.2e-05,9.46177469742656e-06,0.430080668064844,493.346074586182
"2210","Tesla-P100","BCK-K1",2.7e-05,1.75907702646e-05,0.651510009800001,493.346074586182
"238","Tesla-P100","BCK-K1",2.8e-05,1.94871776268058e-05,0.695970629528779,493.346074586182
"468","Tesla-P100","BCK-K1",4.8e-05,5.94305990849373e-05,1.23813748093619,493.346074586182
"178","Tesla-P100","BCK-K1",2.3e-05,1.07947054634505e-05,0.469335020150022,493.346074586182
"529","Tesla-P100","BCK-K1",1.3e-05,9.52514940409031e-07,0.073270380031464,493.346074586182
"78","Tesla-P100","BCK-K1",1.5e-05,1.55675815985112e-06,0.103783877323408,493.346074586182
"248","Tesla-P100","BCK-K1",2.9e-05,2.12621416910512e-05,0.733177299691422,493.346074586182
"3210","Tesla-P100","BCK-K1",3.5e-05,3.46581893886582e-05,0.990233982533091,493.346074586182
"1210","Tesla-P100","BCK-K1",1.9e-05,6.28145358683729e-06,0.330602820359857,493.346074586182
"548","Tesla-P100","BCK-K1",5.5e-05,7.3012082018737e-05,1.32749240034067,493.346074586182
