"","GPUs","CUDAKernels","measured","predicted","accuracy","mape"
"8541","Tesla-K20","GAU-K1",5.856e-06,3.4031560979153e-06,1.72075562551693,29.4440673900992
"8542","Tesla-K20","GAU-K1",5.761e-06,3.40147635650469e-06,1.69367633233233,29.4440673900992
"8543","Tesla-K20","GAU-K1",5.665e-06,3.39979661509407e-06,1.66627614571093,29.4440673900992
"8544","Tesla-K20","GAU-K1",5.76e-06,3.39811687368345e-06,1.69505647219142,29.4440673900992
"8545","Tesla-K20","GAU-K1",5.76e-06,3.39643713227283e-06,1.69589477905205,29.4440673900992
"8546","Tesla-K20","GAU-K1",5.76e-06,3.39475739086221e-06,1.69673391550878,29.4440673900992
"8547","Tesla-K20","GAU-K1",5.824e-06,3.39307764945159e-06,1.71643581482473,29.4440673900992
"8548","Tesla-K20","GAU-K1",5.76e-06,3.39139790804097e-06,1.69841468214128,29.4440673900992
"8549","Tesla-K20","GAU-K1",5.792e-06,3.38971816663035e-06,1.70869662764846,29.4440673900992
"8550","Tesla-K20","GAU-K1",5.76e-06,3.38803842521973e-06,1.70009878197484,29.4440673900992
"8551","Tesla-K20","GAU-K1",5.856e-06,3.38635868380911e-06,1.72929111969112,29.4440673900992
"8552","Tesla-K20","GAU-K1",5.664e-06,3.38467894239849e-06,1.6734231211857,29.4440673900992
"8553","Tesla-K20","GAU-K1",5.792e-06,3.38299920098787e-06,1.71209026543922,29.4440673900992
"8554","Tesla-K20","GAU-K1",5.76e-06,3.38131945957725e-06,1.70347702098522,29.4440673900992
"8555","Tesla-K20","GAU-K1",5.761e-06,3.37963971816663e-06,1.70461956907205,29.4440673900992
"8556","Tesla-K20","GAU-K1",5.696e-06,3.37795997675601e-06,1.686224833685,29.4440673900992
"8557","Tesla-K20","GAU-K1",5.856e-06,3.37628023534539e-06,1.73445318273497,29.4440673900992
"8558","Tesla-K20","GAU-K1",5.728e-06,3.37460049393477e-06,1.69738610845789,29.4440673900992
"8559","Tesla-K20","GAU-K1",5.888e-06,3.37292075252415e-06,1.74566805211586,29.4440673900992
"8560","Tesla-K20","GAU-K1",5.792e-06,3.37124101111353e-06,1.71806168141235,29.4440673900992
"8561","Tesla-K20","GAU-K1",5.696e-06,3.36956126970291e-06,1.69042778690954,29.4440673900992
"8562","Tesla-K20","GAU-K1",5.857e-06,3.36788152829229e-06,1.73907542495114,29.4440673900992
"8563","Tesla-K20","GAU-K1",5.696e-06,3.36620178688167e-06,1.69211484058909,29.4440673900992
"8564","Tesla-K20","GAU-K1",5.76e-06,3.36452204547105e-06,1.7119816491479,29.4440673900992
"8565","Tesla-K20","GAU-K1",5.824e-06,3.36284230406043e-06,1.7318683046683,29.4440673900992
"8566","Tesla-K20","GAU-K1",5.697e-06,3.36116256264981e-06,1.69494926050488,29.4440673900992
"8567","Tesla-K20","GAU-K1",5.856e-06,3.3594828212392e-06,1.74312544864865,29.4440673900992
"8568","Tesla-K20","GAU-K1",5.76e-06,3.35780307982858e-06,1.71540732528426,29.4440673900992
"8569","Tesla-K20","GAU-K1",5.696e-06,3.35612333841796e-06,1.69719626653681,29.4440673900992
"8570","Tesla-K20","GAU-K1",5.696e-06,3.35444359700734e-06,1.69804613947949,29.4440673900992
"8571","Tesla-K20","GAU-K1",5.76e-06,3.35276385559672e-06,1.71798559280724,29.4440673900992
"8572","Tesla-K20","GAU-K1",5.792e-06,3.3510841141861e-06,1.72839588701483,29.4440673900992
"8573","Tesla-K20","GAU-K1",5.92e-06,3.34940437277548e-06,1.76747843530592,29.4440673900992
"8574","Tesla-K20","GAU-K1",5.697e-06,3.34772463136486e-06,1.70175287018077,29.4440673900992
"8575","Tesla-K20","GAU-K1",5.76e-06,3.34604488995424e-06,1.72143536307392,29.4440673900992
"8576","Tesla-K20","GAU-K1",5.857e-06,3.34436514854362e-06,1.75130398142995,29.4440673900992
"8577","Tesla-K20","GAU-K1",5.697e-06,3.342685407133e-06,1.70431832676898,29.4440673900992
"8578","Tesla-K20","GAU-K1",5.729e-06,3.34100566572238e-06,1.71475315315315,29.4440673900992
"8579","Tesla-K20","GAU-K1",5.632e-06,3.33932592431176e-06,1.68656792647779,29.4440673900992
"8580","Tesla-K20","GAU-K1",5.76e-06,3.33764618290114e-06,1.72576710782247,29.4440673900992
"8581","Tesla-K20","GAU-K1",5.632e-06,3.33596644149052e-06,1.68826638360415,29.4440673900992
"8582","Tesla-K20","GAU-K1",5.664e-06,3.3342867000799e-06,1.69871415072503,29.4440673900992
"8583","Tesla-K20","GAU-K1",5.728e-06,3.33260695866928e-06,1.71877454228422,29.4440673900992
"8584","Tesla-K20","GAU-K1",5.76e-06,3.33092721725866e-06,1.72924823159014,29.4440673900992
"8585","Tesla-K20","GAU-K1",5.856e-06,3.32924747584804e-06,1.75895605312679,29.4440673900992
"8586","Tesla-K20","GAU-K1",5.664e-06,3.32756773443742e-06,1.70214416415406,29.4440673900992
"8587","Tesla-K20","GAU-K1",5.696e-06,3.3258879930268e-06,1.71262532350532,29.4440673900992
"8588","Tesla-K20","GAU-K1",5.76e-06,3.32420825161618e-06,1.73274342761154,29.4440673900992
"8589","Tesla-K20","GAU-K1",5.76e-06,3.32252851020556e-06,1.73361943541114,29.4440673900992
"8590","Tesla-K20","GAU-K1",5.729e-06,3.32084876879494e-06,1.72516136652586,29.4440673900992
"8591","Tesla-K20","GAU-K1",5.76e-06,3.31916902738433e-06,1.73537411095306,29.4440673900992
"8592","Tesla-K20","GAU-K1",5.792e-06,3.31748928597371e-06,1.74589863017448,29.4440673900992
"8593","Tesla-K20","GAU-K1",5.792e-06,3.31580954456309e-06,1.74678307730223,29.4440673900992
"8594","Tesla-K20","GAU-K1",5.76e-06,3.31412980315247e-06,1.73801279434528,29.4440673900992
"8595","Tesla-K20","GAU-K1",5.664e-06,3.31245006174185e-06,1.70991257058275,29.4440673900992
"8596","Tesla-K20","GAU-K1",5.728e-06,3.31077032033123e-06,1.73011095479041,29.4440673900992
"8597","Tesla-K20","GAU-K1",5.728e-06,3.30909057892061e-06,1.73098918370147,29.4440673900992
"8598","Tesla-K20","GAU-K1",5.728e-06,3.30741083750999e-06,1.7318683046683,29.4440673900992
"8599","Tesla-K20","GAU-K1",5.696e-06,3.30573109609937e-06,1.72306816084377,29.4440673900992
"8600","Tesla-K20","GAU-K1",5.76e-06,3.30405135468875e-06,1.74331430769865,29.4440673900992
"8601","Tesla-K20","GAU-K1",5.76e-06,3.30237161327813e-06,1.74420103928954,29.4440673900992
"8602","Tesla-K20","GAU-K1",5.76e-06,3.30069187186751e-06,1.74508867340623,29.4440673900992
"8603","Tesla-K20","GAU-K1",5.76e-06,3.29901213045689e-06,1.74597721142731,29.4440673900992
"8604","Tesla-K20","GAU-K1",5.6e-06,3.29733238904627e-06,1.69834258099159,29.4440673900992
"8605","Tesla-K20","GAU-K1",5.632e-06,3.29565264763565e-06,1.708917960162,29.4440673900992
"8606","Tesla-K20","GAU-K1",5.728e-06,3.29397290622503e-06,1.73893355017435,29.4440673900992
"8607","Tesla-K20","GAU-K1",5.632e-06,3.29229316481441e-06,1.7106617539989,29.4440673900992
"8608","Tesla-K20","GAU-K1",5.6e-06,3.29061342340379e-06,1.70181035553164,29.4440673900992
"8609","Tesla-K20","GAU-K1",5.76e-06,3.28893368199317e-06,1.75132749910278,29.4440673900992
"8610","Tesla-K20","GAU-K1",5.728e-06,3.28725394058255e-06,1.74248783438523,29.4440673900992
"8611","Tesla-K20","GAU-K1",5.632e-06,3.28557419917193e-06,1.7141600397944,29.4440673900992
"8612","Tesla-K20","GAU-K1",5.632e-06,3.28389445776131e-06,1.71503684799889,29.4440673900992
"8613","Tesla-K20","GAU-K1",5.76e-06,3.28221471635069e-06,1.7549126116905,29.4440673900992
"8614","Tesla-K20","GAU-K1",5.696e-06,3.28053497494007e-06,1.73630217129572,29.4440673900992
"8615","Tesla-K20","GAU-K1",5.728e-06,3.27885523352945e-06,1.74695117412494,29.4440673900992
"8616","Tesla-K20","GAU-K1",5.792e-06,3.27717549211884e-06,1.76737559948467,29.4440673900992
"8617","Tesla-K20","GAU-K1",5.92e-06,3.27549575070822e-06,1.80736,29.4440673900992
"8618","Tesla-K20","GAU-K1",5.696e-06,3.2738160092976e-06,1.7398656441973,29.4440673900992
"8619","Tesla-K20","GAU-K1",5.824e-06,3.27213626788698e-06,1.7798769743049,29.4440673900992
"8620","Tesla-K20","GAU-K1",5.728e-06,3.27045652647636e-06,1.75143743805439,29.4440673900992
"8621","Tesla-K20","GAU-K1",5.792e-06,3.26877678506574e-06,1.77191664675981,29.4440673900992
"8622","Tesla-K20","GAU-K1",5.888e-06,3.26709704365512e-06,1.80221154172167,29.4440673900992
"8623","Tesla-K20","GAU-K1",5.824e-06,3.2654173022445e-06,1.78353927260594,29.4440673900992
"8624","Tesla-K20","GAU-K1",5.76e-06,3.26373756083388e-06,1.76484778344994,29.4440673900992
"8625","Tesla-K20","GAU-K1",5.729e-06,3.26205781942326e-06,1.75625335819857,29.4440673900992
"8626","Tesla-K20","GAU-K1",5.728e-06,3.26037807801264e-06,1.75685146413802,29.4440673900992
"8627","Tesla-K20","GAU-K1",5.92e-06,3.25869833660202e-06,1.81667628865979,29.4440673900992
"8628","Tesla-K20","GAU-K1",5.825e-06,3.2570185951914e-06,1.78844542324687,29.4440673900992
"8629","Tesla-K20","GAU-K1",5.824e-06,3.25533885378078e-06,1.78906106601958,29.4440673900992
"8630","Tesla-K20","GAU-K1",5.696e-06,3.25365911237016e-06,1.75064436785779,29.4440673900992
"8631","Tesla-K20","GAU-K1",5.633e-06,3.25197937095954e-06,1.73217580969399,29.4440673900992
"8632","Tesla-K20","GAU-K1",5.76e-06,3.25029962954892e-06,1.77214431175361,29.4440673900992
"8633","Tesla-K20","GAU-K1",5.728e-06,3.2486198881383e-06,1.76321028536292,29.4440673900992
"8634","Tesla-K20","GAU-K1",5.664e-06,3.24694014672768e-06,1.7444115826121,29.4440673900992
"8635","Tesla-K20","GAU-K1",5.824e-06,3.24526040531706e-06,1.79461715628672,29.4440673900992
"8636","Tesla-K20","GAU-K1",5.632e-06,3.24358066390644e-06,1.73635268660686,29.4440673900992
"8637","Tesla-K20","GAU-K1",5.728e-06,3.24190092249582e-06,1.76686460719787,29.4440673900992
"8638","Tesla-K20","GAU-K1",5.664e-06,3.2402211810852e-06,1.74802881762011,29.4440673900992
"8639","Tesla-K20","GAU-K1",5.729e-06,3.23854143967458e-06,1.76900623528092,29.4440673900992
"8640","Tesla-K20","GAU-K1",5.696e-06,3.23686169826396e-06,1.75972918554257,29.4440673900992
"8641","Tesla-K20","GAU-K1",5.696e-06,3.23518195685334e-06,1.76064285594005,29.4440673900992
"8642","Tesla-K20","GAU-K1",5.76e-06,3.23350221544273e-06,1.78135025623026,29.4440673900992
"8643","Tesla-K20","GAU-K1",5.728e-06,3.23182247403211e-06,1.77237457998539,29.4440673900992
"8644","Tesla-K20","GAU-K1",5.664e-06,3.23014273262149e-06,1.75348288569381,29.4440673900992
"8645","Tesla-K20","GAU-K1",5.632e-06,3.22846299121087e-06,1.74448337036308,29.4440673900992
"8646","Tesla-K20","GAU-K1",5.76e-06,3.22678324980025e-06,1.78505947071486,29.4440673900992
"8647","Tesla-K20","GAU-K1",5.664e-06,3.22510350838963e-06,1.7562227027027,29.4440673900992
"8648","Tesla-K20","GAU-K1",5.792e-06,3.22342376697901e-06,1.79684720927285,29.4440673900992
"8649","Tesla-K20","GAU-K1",5.824e-06,3.22174402556839e-06,1.80771655158808,29.4440673900992
"8650","Tesla-K20","GAU-K1",5.76e-06,3.22006428415777e-06,1.78878416444614,29.4440673900992
"8651","Tesla-K20","GAU-K1",5.6e-06,3.21838454274715e-06,1.74000338543136,29.4440673900992
"8652","Tesla-K20","GAU-K1",5.664e-06,3.21670480133653e-06,1.76080814056877,29.4440673900992
"8653","Tesla-K20","GAU-K1",5.792e-06,3.21502505992591e-06,1.80154116749979,29.4440673900992
"8654","Tesla-K20","GAU-K1",5.664e-06,3.21334531851529e-06,1.76264902728133,29.4440673900992
"8655","Tesla-K20","GAU-K1",5.696e-06,3.21166557710467e-06,1.77353459233292,29.4440673900992
"8656","Tesla-K20","GAU-K1",5.633e-06,3.20998583569405e-06,1.75483640375069,29.4440673900992
"8657","Tesla-K20","GAU-K1",5.76e-06,3.20830609428343e-06,1.7953399179284,29.4440673900992
"8658","Tesla-K20","GAU-K1",5.664e-06,3.20662635287281e-06,1.76634237254541,29.4440673900992
"8659","Tesla-K20","GAU-K1",5.792e-06,3.20494661146219e-06,1.80720639129696,29.4440673900992
"8660","Tesla-K20","GAU-K1",5.76e-06,3.20326687005157e-06,1.79816425969756,29.4440673900992
"8661","Tesla-K20","GAU-K1",5.633e-06,3.20158712864095e-06,1.75943985706588,29.4440673900992
"8662","Tesla-K20","GAU-K1",5.664e-06,3.19990738723033e-06,1.77005122792083,29.4440673900992
"8663","Tesla-K20","GAU-K1",5.6e-06,3.19822764581971e-06,1.75096979332273,29.4440673900992
"8664","Tesla-K20","GAU-K1",5.664e-06,3.19654790440909e-06,1.7719115024641,29.4440673900992
"8665","Tesla-K20","GAU-K1",5.632e-06,3.19486816299847e-06,1.76282704407878,29.4440673900992
"8666","Tesla-K20","GAU-K1",5.664e-06,3.19318842158785e-06,1.77377569131467,29.4440673900992
"8667","Tesla-K20","GAU-K1",5.696e-06,3.19150868017724e-06,1.78473586344239,29.4440673900992
"8668","Tesla-K20","GAU-K1",5.664e-06,3.18982893876662e-06,1.77564380684002,29.4440673900992
"8669","Tesla-K20","GAU-K1",5.664e-06,3.188149197356e-06,1.77657934098482,29.4440673900992
"8670","Tesla-K20","GAU-K1",5.696e-06,3.18646945594538e-06,1.7875583239539,29.4440673900992
"8671","Tesla-K20","GAU-K1",5.665e-06,3.18478971453476e-06,1.77876736229901,29.4440673900992
"8672","Tesla-K20","GAU-K1",5.696e-06,3.18310997312414e-06,1.78944492904514,29.4440673900992
"8673","Tesla-K20","GAU-K1",5.728e-06,3.18143023171352e-06,1.80044809497988,29.4440673900992
"8674","Tesla-K20","GAU-K1",5.697e-06,3.1797504903029e-06,1.79165001070801,29.4440673900992
"8675","Tesla-K20","GAU-K1",5.664e-06,3.17807074889228e-06,1.78221331352494,29.4440673900992
"8676","Tesla-K20","GAU-K1",5.728e-06,3.17639100748166e-06,1.80330443780639,29.4440673900992
"8677","Tesla-K20","GAU-K1",5.664e-06,3.17471126607104e-06,1.78409925353925,29.4440673900992
"8678","Tesla-K20","GAU-K1",5.664e-06,3.17303152466042e-06,1.78504372111656,29.4440673900992
"8679","Tesla-K20","GAU-K1",5.633e-06,3.1713517832498e-06,1.77621417773706,29.4440673900992
"8680","Tesla-K20","GAU-K1",5.824e-06,3.16967204183918e-06,1.83741406780389,29.4440673900992
"8681","Tesla-K20","GAU-K1",5.665e-06,3.16799230042856e-06,1.78819879051905,29.4440673900992
"8682","Tesla-K20","GAU-K1",5.824e-06,3.16631255901794e-06,1.83936357875116,29.4440673900992
"8683","Tesla-K20","GAU-K1",5.728e-06,3.16463281760732e-06,1.81000461353073,29.4440673900992
"8684","Tesla-K20","GAU-K1",5.632e-06,3.1629530761967e-06,1.78061446512896,29.4440673900992
"8685","Tesla-K20","GAU-K1",5.793e-06,3.16127333478608e-06,1.83248943906712,29.4440673900992
"8686","Tesla-K20","GAU-K1",5.632e-06,3.15959359337546e-06,1.78250772878141,29.4440673900992
"8687","Tesla-K20","GAU-K1",5.696e-06,3.15791385196484e-06,1.80372241518114,29.4440673900992
"8688","Tesla-K20","GAU-K1",5.537e-06,3.15623411055422e-06,1.75430586136962,29.4440673900992
"8689","Tesla-K20","GAU-K1",5.664e-06,3.1545543691436e-06,1.79549924876954,29.4440673900992
"8690","Tesla-K20","GAU-K1",5.696e-06,3.15287462773298e-06,1.80660529597258,29.4440673900992
"8691","Tesla-K20","GAU-K1",5.697e-06,3.15119488632236e-06,1.80788564513341,29.4440673900992
"8692","Tesla-K20","GAU-K1",5.6e-06,3.14951514491175e-06,1.77805145945946,29.4440673900992
"8693","Tesla-K20","GAU-K1",5.696e-06,3.14783540350113e-06,1.8094974069053,29.4440673900992
"8694","Tesla-K20","GAU-K1",5.696e-06,3.14615566209051e-06,1.81046350269116,29.4440673900992
"8695","Tesla-K20","GAU-K1",5.728e-06,3.14447592067989e-06,1.82160720720721,29.4440673900992
"8696","Tesla-K20","GAU-K1",5.632e-06,3.14279617926927e-06,1.79203476100365,29.4440673900992
"8697","Tesla-K20","GAU-K1",5.696e-06,3.14111643785865e-06,1.81336798959387,29.4440673900992
"8698","Tesla-K20","GAU-K1",5.76e-06,3.13943669644803e-06,1.8347240466791,29.4440673900992
"8699","Tesla-K20","GAU-K1",5.728e-06,3.13775695503741e-06,1.82550786503849,29.4440673900992
"8700","Tesla-K20","GAU-K1",5.664e-06,3.13607721362679e-06,1.80607798028344,29.4440673900992
"8701","Tesla-K20","GAU-K1",5.76e-06,3.13439747221617e-06,1.83767376379595,29.4440673900992
"8702","Tesla-K20","GAU-K1",5.728e-06,3.13271773080555e-06,1.82844433881603,29.4440673900992
"8703","Tesla-K20","GAU-K1",5.696e-06,3.13103798939493e-06,1.8192050110196,29.4440673900992
"8704","Tesla-K20","GAU-K1",5.664e-06,3.12935824798431e-06,1.80995576446011,29.4440673900992
"8705","Tesla-K20","GAU-K1",5.664e-06,3.12767850657369e-06,1.81092781374285,29.4440673900992
"8706","Tesla-K20","GAU-K1",5.728e-06,3.12599876516307e-06,1.83237436426217,29.4440673900992
"8707","Tesla-K20","GAU-K1",5.6e-06,3.12431902375245e-06,1.79239058413252,29.4440673900992
"8708","Tesla-K20","GAU-K1",5.76e-06,3.12263928234183e-06,1.84459346059346,29.4440673900992
"8709","Tesla-K20","GAU-K1",5.664e-06,3.12095954093121e-06,1.81482647426759,29.4440673900992
"8710","Tesla-K20","GAU-K1",5.696e-06,3.11927979952059e-06,1.82606254202506,29.4440673900992
"8711","Tesla-K20","GAU-K1",5.664e-06,3.11760005810997e-06,1.81678210624418,29.4440673900992
"8712","Tesla-K20","GAU-K1",5.697e-06,3.11592031669935e-06,1.82835227507831,29.4440673900992
"8713","Tesla-K20","GAU-K1",5.632e-06,3.11424057528873e-06,1.80846657920056,29.4440673900992
"8714","Tesla-K20","GAU-K1",5.6e-06,3.11256083387811e-06,1.79916162249675,29.4440673900992
"8715","Tesla-K20","GAU-K1",5.76e-06,3.11088109246749e-06,1.85156546611406,29.4440673900992
"8716","Tesla-K20","GAU-K1",5.664e-06,3.10920135105688e-06,1.82168967541285,29.4440673900992
"8717","Tesla-K20","GAU-K1",5.632e-06,3.10752160964626e-06,1.81237677720964,29.4440673900992
"8718","Tesla-K20","GAU-K1",5.728e-06,3.10584186823564e-06,1.84426646397615,29.4440673900992
"8719","Tesla-K20","GAU-K1",5.601e-06,3.10416212682502e-06,1.80435163215163,29.4440673900992
"8720","Tesla-K20","GAU-K1",5.76e-06,3.1024823854144e-06,1.85657782525352,29.4440673900992
"8721","Tesla-K20","GAU-K1",5.632e-06,3.10080264400378e-06,1.81630392082223,29.4440673900992
"8722","Tesla-K20","GAU-K1",5.696e-06,3.09912290259316e-06,1.83793937156669,29.4440673900992
"8723","Tesla-K20","GAU-K1",5.568e-06,3.09744316118254e-06,1.79761167848977,29.4440673900992
"8724","Tesla-K20","GAU-K1",5.728e-06,3.09576341977192e-06,1.85027058702761,29.4440673900992
"8725","Tesla-K20","GAU-K1",5.665e-06,3.0940836783613e-06,1.8309136367638,29.4440673900992
"8726","Tesla-K20","GAU-K1",5.664e-06,3.09240393695068e-06,1.83158478500228,29.4440673900992
"8727","Tesla-K20","GAU-K1",5.665e-06,3.09072419554006e-06,1.83290376028202,29.4440673900992
"8728","Tesla-K20","GAU-K1",5.696e-06,3.08904445412944e-06,1.84393591111503,29.4440673900992
"8729","Tesla-K20","GAU-K1",5.696e-06,3.08736471271882e-06,1.84493914066406,29.4440673900992
"8730","Tesla-K20","GAU-K1",5.696e-06,3.0856849713082e-06,1.84594346246083,29.4440673900992
"8731","Tesla-K20","GAU-K1",5.632e-06,3.08400522989758e-06,1.82619664370253,29.4440673900992
"8732","Tesla-K20","GAU-K1",5.568e-06,3.08232548848696e-06,1.80642830252596,29.4440673900992
"8733","Tesla-K20","GAU-K1",5.697e-06,3.08064574707634e-06,1.84928760647234,29.4440673900992
"8734","Tesla-K20","GAU-K1",5.664e-06,3.07896600566572e-06,1.83957860839563,29.4440673900992
"8735","Tesla-K20","GAU-K1",5.632e-06,3.0772862642551e-06,1.83018397261891,29.4440673900992
"8736","Tesla-K20","GAU-K1",5.664e-06,3.07560652284448e-06,1.84158797880349,29.4440673900992
"8737","Tesla-K20","GAU-K1",5.761e-06,3.07392678143386e-06,1.87415003987594,29.4440673900992
"8738","Tesla-K20","GAU-K1",5.792e-06,3.07224704002324e-06,1.8852650599205,29.4440673900992
"8739","Tesla-K20","GAU-K1",5.632e-06,3.07056729861262e-06,1.83418875155243,29.4440673900992
"8740","Tesla-K20","GAU-K1",5.568e-06,3.068887557202e-06,1.81433822393822,29.4440673900992
"8741","Tesla-K20","GAU-K1",5.664e-06,3.06720781579139e-06,1.84663066220657,29.4440673900992
"8742","Tesla-K20","GAU-K1",5.6e-06,3.06552807438077e-06,1.82676519807479,29.4440673900992
"8743","Tesla-K20","GAU-K1",5.504e-06,3.06384833297015e-06,1.79643357041252,29.4440673900992
"8744","Tesla-K20","GAU-K1",5.632e-06,3.06216859155953e-06,1.83921943929667,29.4440673900992
"8745","Tesla-K20","GAU-K1",5.664e-06,3.06048885014891e-06,1.85068473610823,29.4440673900992
"8746","Tesla-K20","GAU-K1",5.632e-06,3.05880910873829e-06,1.84123944966383,29.4440673900992
"8747","Tesla-K20","GAU-K1",5.728e-06,3.05712936732767e-06,1.87365312741313,29.4440673900992
"8748","Tesla-K20","GAU-K1",5.696e-06,3.05544962591705e-06,1.86421008276006,29.4440673900992
"8749","Tesla-K20","GAU-K1",5.696e-06,3.05376988450643e-06,1.86523550084738,29.4440673900992
"8750","Tesla-K20","GAU-K1",5.728e-06,3.05209014309581e-06,1.87674666587336,29.4440673900992
"8751","Tesla-K20","GAU-K1",5.632e-06,3.05041040168519e-06,1.84630894154066,29.4440673900992
"8752","Tesla-K20","GAU-K1",5.6e-06,3.04873066027457e-06,1.83683002010275,29.4440673900992
"8753","Tesla-K20","GAU-K1",5.632e-06,3.04705091886395e-06,1.84834456330642,29.4440673900992
"8754","Tesla-K20","GAU-K1",5.696e-06,3.04537117745333e-06,1.87037955904056,29.4440673900992
"8755","Tesla-K20","GAU-K1",5.6e-06,3.04369143604271e-06,1.83987112940755,29.4440673900992
"8756","Tesla-K20","GAU-K1",5.664e-06,3.04201169463209e-06,1.86192578088856,29.4440673900992
"8757","Tesla-K20","GAU-K1",5.664e-06,3.04033195322147e-06,1.8629544691653,29.4440673900992
"8758","Tesla-K20","GAU-K1",5.568e-06,3.03865221181085e-06,1.83239134059433,29.4440673900992
"8759","Tesla-K20","GAU-K1",5.665e-06,3.03697247040023e-06,1.86534453480029,29.4440673900992
"8760","Tesla-K20","GAU-K1",5.664e-06,3.03529272898961e-06,1.86604736535096,29.4440673900992
"8761","Tesla-K20","GAU-K1",5.728e-06,3.03361298757899e-06,1.88817757026129,29.4440673900992
"8762","Tesla-K20","GAU-K1",5.665e-06,3.03193324616837e-06,1.86844483042599,29.4440673900992
"8763","Tesla-K20","GAU-K1",5.632e-06,3.03025350475775e-06,1.8585903757416,29.4440673900992
"8764","Tesla-K20","GAU-K1",5.76e-06,3.02857376334713e-06,1.90188532625804,29.4440673900992
"8765","Tesla-K20","GAU-K1",5.792e-06,3.02689402193651e-06,1.91351264960854,29.4440673900992
"8766","Tesla-K20","GAU-K1",5.825e-06,3.0252142805259e-06,1.92548344013086,29.4440673900992
"8767","Tesla-K20","GAU-K1",5.568e-06,3.02353453911528e-06,1.8415532972973,29.4440673900992
"8768","Tesla-K20","GAU-K1",5.632e-06,3.02185479770466e-06,1.86375599657467,29.4440673900992
"8769","Tesla-K20","GAU-K1",5.664e-06,3.02017505629404e-06,1.87538798063915,29.4440673900992
"8770","Tesla-K20","GAU-K1",5.536e-06,3.01849531488342e-06,1.83402636827144,29.4440673900992
"8771","Tesla-K20","GAU-K1",5.504e-06,3.0168155734728e-06,1.82444032986216,29.4440673900992
"8772","Tesla-K20","GAU-K1",5.696e-06,3.01513583206218e-06,1.88913545434013,29.4440673900992
"8773","Tesla-K20","GAU-K1",5.793e-06,3.01345609065156e-06,1.92237743830787,29.4440673900992
"8774","Tesla-K20","GAU-K1",5.664e-06,3.01177634924094e-06,1.88061772960914,29.4440673900992
"8775","Tesla-K20","GAU-K1",5.632e-06,3.01009660783032e-06,1.87103629343629,29.4440673900992
"8776","Tesla-K20","GAU-K1",5.824e-06,3.0084168664197e-06,1.93590192403459,29.4440673900992
"8777","Tesla-K20","GAU-K1",5.76e-06,3.00673712500908e-06,1.91569790125321,29.4440673900992
"8778","Tesla-K20","GAU-K1",5.664e-06,3.00505738359846e-06,1.88482257640536,29.4440673900992
"8779","Tesla-K20","GAU-K1",5.696e-06,3.00337764218784e-06,1.89653139851261,29.4440673900992
"8780","Tesla-K20","GAU-K1",5.665e-06,3.00169790077722e-06,1.88726520364797,29.4440673900992
"8781","Tesla-K20","GAU-K1",5.664e-06,3.0000181593666e-06,1.88798857177446,29.4440673900992
"8782","Tesla-K20","GAU-K1",5.728e-06,2.99833841795598e-06,1.91039142402907,29.4440673900992
"8783","Tesla-K20","GAU-K1",5.696e-06,2.99665867654536e-06,1.90078371106533,29.4440673900992
"8784","Tesla-K20","GAU-K1",5.696e-06,2.99497893513474e-06,1.90184977035364,29.4440673900992
"8785","Tesla-K20","GAU-K1",5.728e-06,2.99329919372412e-06,1.91360757120757,29.4440673900992
"8786","Tesla-K20","GAU-K1",5.569e-06,2.9916194523135e-06,1.86153355691458,29.4440673900992
"8787","Tesla-K20","GAU-K1",5.664e-06,2.98993971090288e-06,1.89435257819617,29.4440673900992
"8788","Tesla-K20","GAU-K1",5.632e-06,2.98825996949226e-06,1.88470884645185,29.4440673900992
"8789","Tesla-K20","GAU-K1",5.665e-06,2.98658022808164e-06,1.89681828960569,29.4440673900992
"8790","Tesla-K20","GAU-K1",5.632e-06,2.98490048667102e-06,1.88683007194026,29.4440673900992
"8791","Tesla-K20","GAU-K1",5.729e-06,2.98322074526041e-06,1.92040766983199,29.4440673900992
"8792","Tesla-K20","GAU-K1",5.6e-06,2.98154100384979e-06,1.87822337266844,29.4440673900992
"8793","Tesla-K20","GAU-K1",5.697e-06,2.97986126243917e-06,1.91183397422225,29.4440673900992
"8794","Tesla-K20","GAU-K1",5.664e-06,2.97818152102855e-06,1.90183169159007,29.4440673900992
"8795","Tesla-K20","GAU-K1",5.696e-06,2.97650177961793e-06,1.91365583551949,29.4440673900992
"8796","Tesla-K20","GAU-K1",5.728e-06,2.97482203820731e-06,1.92549333251942,29.4440673900992
"8797","Tesla-K20","GAU-K1",5.632e-06,2.97314229679669e-06,1.89429211177279,29.4440673900992
"8798","Tesla-K20","GAU-K1",5.632e-06,2.97146255538607e-06,1.8953629382916,29.4440673900992
"8799","Tesla-K20","GAU-K1",5.696e-06,2.96978281397545e-06,1.9179853736089,29.4440673900992
"8800","Tesla-K20","GAU-K1",5.601e-06,2.96810307256483e-06,1.88706384618914,29.4440673900992
"8801","Tesla-K20","GAU-K1",5.696e-06,2.96642333115421e-06,1.92015749747482,29.4440673900992
"8802","Tesla-K20","GAU-K1",5.824e-06,2.96474358974359e-06,1.96441945945946,29.4440673900992
"8803","Tesla-K20","GAU-K1",5.632e-06,2.96306384833297e-06,1.900735282221,29.4440673900992
