"","gpus","apps","measured","predicted","accuracy","mape"
"1050","Tesla-K40","MMGU",0.201706,0.189270255923909,0.93834717818959,17.2655319911972
"1051","Tesla-K40","MMGU",0.391232,0.327585903795055,0.837318787305371,17.2655319911972
"1052","Tesla-K40","MMGU",0.676865,0.542583285026116,0.801612263931679,17.2655319911972
"1053","Tesla-K40","MMGU",1.072764,0.821182007112058,0.765482442654729,17.2655319911972
"1054","Tesla-K40","MMGU",1.626277,1.13842717893809,0.70002046326554,17.2655319911972
"1055","Tesla-K40","MMGU",2.314599,1.74753424354637,0.755005183855334,17.2655319911972
"1056","Tesla-K40","MMGU",3.119486,2.20602013827317,0.707174239048732,17.2655319911972
"1057","Tesla-K40","MMGU",4.149508,3.34215214070376,0.805433352750196,17.2655319911972
"1058","Tesla-K40","MMGU",5.387891,4.00366553163449,0.743085844096417,17.2655319911972
"1059","Tesla-K40","MMGU",6.846016,5.00076528255644,0.730463569257863,17.2655319911972
"1060","Tesla-K40","MMGU",8.549465,6.52294046651099,0.762964754696462,17.2655319911972
"1061","Tesla-K40","MMGU",10.515142,8.28064589289416,0.787497296079707,17.2655319911972
"1062","Tesla-K40","MMGU",12.761046,10.6615539724102,0.835476494043684,17.2655319911972
"1063","Tesla-K40","MMGU",15.305509,13.0430802140493,0.852182061638677,17.2655319911972
"1064","Tesla-K40","MMGU",18.170198,16.2218085541203,0.892770048742468,17.2655319911972
"1065","Tesla-K40","MMGU",21.364093,18.812926214425,0.880586234783055,17.2655319911972
"1066","Tesla-K40","MMGU",24.920614,22.8702481227362,0.917724102734236,17.2655319911972
"1067","Tesla-K40","MMGU",28.853693,24.4709898388369,0.84810598902667,17.2655319911972
"1068","Tesla-K40","MMGU",33.167952,30.4416732425401,0.917803825890126,17.2655319911972
"1069","Tesla-K40","MMGU",37.910395,29.1966430618914,0.770148743158477,17.2655319911972
"1070","Tesla-K40","MMGU",43.064132,29.5845359127099,0.686987860633298,17.2655319911972
"1079","Tesla-K40","MMGC",0.00055565,0.000479301099725026,0.862595338297537,9.9263638851625
"1080","Tesla-K40","MMGC",0.004235814,0.00315675770076718,0.745254088297358,9.9263638851625
"1081","Tesla-K40","MMGC",0.014179,0.0117350456341757,0.827635632567579,9.9263638851625
"1082","Tesla-K40","MMGC",0.034004,0.028074560546176,0.825625236624396,9.9263638851625
"1083","Tesla-K40","MMGC",0.066099,0.054738929099183,0.828135510358448,9.9263638851625
"1084","Tesla-K40","MMGC",0.114011,0.0970534652086454,0.851264046527488,9.9263638851625
"1085","Tesla-K40","MMGC",0.180902,0.139306909368111,0.770068376071635,9.9263638851625
"1086","Tesla-K40","MMGC",0.269939,0.235534263799456,0.872546256003971,9.9263638851625
"1087","Tesla-K40","MMGC",0.384288,0.337443175299057,0.878099694237284,9.9263638851625
"1088","Tesla-K40","MMGC",0.527165,0.472198263766375,0.895731438480124,9.9263638851625
"1089","Tesla-K40","MMGC",0.701035,0.69224013810253,0.98745446105049,9.9263638851625
"1090","Tesla-K40","MMGC",0.894127,0.830400777492439,0.928727996685526,9.9263638851625
"1091","Tesla-K40","MMGC",1.157092,1.09475046872546,0.946122234641207,9.9263638851625
"1092","Tesla-K40","MMGC",1.445047,1.38185634266685,0.95627086362371,9.9263638851625
"1093","Tesla-K40","MMGC",1.777683,1.69582101021971,0.953950175717329,9.9263638851625
"1094","Tesla-K40","MMGC",2.157132,2.03165762008251,0.941832776150237,9.9263638851625
"1095","Tesla-K40","MMGC",2.587379,2.43294732226972,0.940313468676108,9.9263638851625
"1096","Tesla-K40","MMGC",3.017747,2.77571518810618,0.919797182502767,9.9263638851625
"1097","Tesla-K40","MMGC",3.548516,3.44367463073906,0.970454869229576,9.9263638851625
"1098","Tesla-K40","MMGC",4.124555,3.96847680059554,0.962158778485325,9.9263638851625
"1099","Tesla-K40","MMGC",4.774882,4.60153301132406,0.963695649719524,9.9263638851625
"1100","Tesla-K40","MMGC",5.489264,5.18352022519978,0.944301499290211,9.9263638851625
"1101","Tesla-K40","MMGC",6.274708,5.61285161666135,0.894519970755826,9.9263638851625
"1102","Tesla-K40","MMGC",7.127625,5.59121869242725,0.784443442581119,9.9263638851625
"1111","Tesla-K40","MMGC",0.000400543,0.000413221081634892,1.03165223617662,9.9263638851625
"1112","Tesla-K40","MMGC",0.003039161,0.00272232129404479,0.895747640235182,9.9263638851625
"1113","Tesla-K40","MMGC",0.009906984,0.00926845885044739,0.935547978118001,9.9263638851625
"1114","Tesla-K40","MMGC",0.023439,0.0224951760308858,0.95973275442151,9.9263638851625
"1115","Tesla-K40","MMGC",0.045443,0.0458697996706136,1.00939197831599,9.9263638851625
"1116","Tesla-K40","MMGC",0.078343,0.0811458041049966,1.03577606301771,9.9263638851625
"1117","Tesla-K40","MMGC",0.124336,0.12078446687522,0.971436003049959,9.9263638851625
"1118","Tesla-K40","MMGC",0.18569,0.184607568875826,0.994170762431074,9.9263638851625
"1119","Tesla-K40","MMGC",0.264226,0.247842727039697,0.937995227720576,9.9263638851625
"1120","Tesla-K40","MMGC",0.362266,0.350357484538148,0.967127703229527,9.9263638851625
"1121","Tesla-K40","MMGC",0.482195,0.471602793514009,0.978033354792166,9.9263638851625
"1122","Tesla-K40","MMGC",0.626173,0.590953951529073,0.943755082906917,9.9263638851625
"1123","Tesla-K40","MMGC",0.79621,0.742242820720411,0.932219917760906,9.9263638851625
"1124","Tesla-K40","MMGC",0.994182,0.992613150266639,0.998421969283933,9.9263638851625
"1125","Tesla-K40","MMGC",1.223097,1.18837782111145,0.971613715928864,9.9263638851625
"1126","Tesla-K40","MMGC",1.483401,1.38102567857491,0.930986077651905,9.9263638851625
"1127","Tesla-K40","MMGC",1.779928,1.54404862737419,0.867478138089964,9.9263638851625
"1128","Tesla-K40","MMGC",2.112885,1.89460924958313,0.896693028528825,9.9263638851625
"1129","Tesla-K40","MMGC",2.486263,2.28360635598039,0.918489458267445,9.9263638851625
"1130","Tesla-K40","MMGC",2.899368,2.70651668841637,0.933485052058368,9.9263638851625
"1131","Tesla-K40","MMGC",3.357005,2.98573022318529,0.889402971751692,9.9263638851625
"1132","Tesla-K40","MMGC",3.858573,3.08265657522418,0.798911041782592,9.9263638851625
"1133","Tesla-K40","MMGC",4.411009,3.28765814396721,0.745330182724001,9.9263638851625
"1134","Tesla-K40","MMGC",5.009834,3.55269043956531,0.709143344782543,9.9263638851625
"1143","Tesla-K40","MMGC",0.00033949,0.000353898762852945,1.04244237784013,9.9263638851625
"1144","Tesla-K40","MMGC",0.002320581,0.00244055650247788,1.0517006312117,9.9263638851625
"1145","Tesla-K40","MMGC",0.007687722,0.00853923966199803,1.11076332650921,9.9263638851625
"1146","Tesla-K40","MMGC",0.017896,0.0197259239907105,1.10225324042861,9.9263638851625
"1147","Tesla-K40","MMGC",0.034863,0.0395416976746607,1.13420238288904,9.9263638851625
"1148","Tesla-K40","MMGC",0.060922,0.0694323436432646,1.13969245335453,9.9263638851625
"1149","Tesla-K40","MMGC",0.096758,0.104981866541134,1.08499417661727,9.9263638851625
"1150","Tesla-K40","MMGC",0.14428,0.15687426125199,1.0872904162184,9.9263638851625
"1151","Tesla-K40","MMGC",0.204878,0.212319729177431,1.03632273439526,9.9263638851625
"1152","Tesla-K40","MMGC",0.282026,0.297167928605516,1.05368983216269,9.9263638851625
"1153","Tesla-K40","MMGC",0.374162,0.411461398716393,1.09968783231967,9.9263638851625
"1154","Tesla-K40","MMGC",0.485828,0.541137549693953,1.11384594896538,9.9263638851625
"1155","Tesla-K40","MMGC",0.61711,0.670580758219565,1.0866470454531,9.9263638851625
"1156","Tesla-K40","MMGC",0.770511,0.876758268298301,1.13789195520674,9.9263638851625
"1157","Tesla-K40","MMGC",0.946779,1.04549310225552,1.10426308806546,9.9263638851625
"1158","Tesla-K40","MMGC",1.145208,1.28211043933953,1.11954373296338,9.9263638851625
"1159","Tesla-K40","MMGC",1.378104,1.45765969648338,1.05772836918214,9.9263638851625
"1160","Tesla-K40","MMGC",1.606726,1.78667981352666,1.112000312142,9.9263638851625
"1161","Tesla-K40","MMGC",1.892049,2.03344043470844,1.07472926689977,9.9263638851625
"1162","Tesla-K40","MMGC",2.211468,2.38750576093124,1.07960221939962,9.9263638851625
"1163","Tesla-K40","MMGC",2.552974,2.76569568910091,1.08332309263663,9.9263638851625
"1164","Tesla-K40","MMGC",2.935886,2.90327530928508,0.988892385223772,9.9263638851625
"1165","Tesla-K40","MMGC",3.3468,3.19215428140424,0.9537929608594,9.9263638851625
"1166","Tesla-K40","MMGC",3.799813,3.51311147787236,0.924548518011903,9.9263638851625
"1175","Tesla-K40","MMSU",0.000323105,0.000284250884990133,0.879747713561019,18.1784297795126
"1176","Tesla-K40","MMSU",0.002420328,0.00208047143333163,0.859582434005484,18.1784297795126
"1177","Tesla-K40","MMSU",0.008266047,0.00744473133831798,0.90063985098536,18.1784297795126
"1178","Tesla-K40","MMSU",0.019555,0.0149457379074802,0.764292401303003,18.1784297795126
"1179","Tesla-K40","MMSU",0.03817,0.0341673476201076,0.895136170293622,18.1784297795126
"1180","Tesla-K40","MMSU",0.065923,0.0631987137539327,0.958674722842296,18.1784297795126
"1181","Tesla-K40","MMSU",0.104596,0.104723434835061,1.00121835285347,18.1784297795126
"1182","Tesla-K40","MMSU",0.155993,0.156308437769171,1.00202212771837,18.1784297795126
"1183","Tesla-K40","MMSU",0.222712,0.216397650575692,0.971647915584665,18.1784297795126
"1184","Tesla-K40","MMSU",0.305098,0.338004733000641,1.10785627241293,18.1784297795126
"1185","Tesla-K40","MMSU",0.405724,0.389991116716794,0.96122269502616,18.1784297795126
"1186","Tesla-K40","MMSU",0.529211,0.547210584486443,1.03401211329024,18.1784297795126
"1187","Tesla-K40","MMSU",0.669452,0.67848951888379,1.01349987584441,18.1784297795126
"1188","Tesla-K40","MMSU",0.836552,0.849595731913762,1.01559225477168,18.1784297795126
"1189","Tesla-K40","MMSU",1.036092,1.04380990709584,1.00744905577481,18.1784297795126
"1190","Tesla-K40","MMSU",1.246258,1.24077794728628,0.995602794354207,18.1784297795126
"1191","Tesla-K40","MMSU",1.499297,1.44482116347148,0.963665746994409,18.1784297795126
"1192","Tesla-K40","MMSU",1.798417,1.62684871748919,0.904600388835955,18.1784297795126
"1193","Tesla-K40","MMSU",2.095108,2.0518671957163,0.979361061919624,18.1784297795126
"1194","Tesla-K40","MMSU",2.449411,2.40663367962855,0.982535670668807,18.1784297795126
"1195","Tesla-K40","MMSU",2.857109,2.83750804924721,0.993139585940618,18.1784297795126
"1196","Tesla-K40","MMSU",3.260955,3.23152990423439,0.990976540379853,18.1784297795126
"1197","Tesla-K40","MMSU",3.781857,3.47396608352468,0.918587372162586,18.1784297795126
"1198","Tesla-K40","MMSU",4.296623,3.58116283480851,0.833483141250352,18.1784297795126
"1207","Tesla-K40","MMSU",0.000414815,0.000311735689580569,0.751505344745415,18.1784297795126
"1208","Tesla-K40","MMSU",0.003197204,0.00234271059122406,0.73273728896375,18.1784297795126
"1209","Tesla-K40","MMSU",0.010743,0.00865425765013331,0.805571781637654,18.1784297795126
"1210","Tesla-K40","MMSU",0.025517,0.0204074436909757,0.799758736958722,18.1784297795126
"1211","Tesla-K40","MMSU",0.049621,0.0379874698776995,0.765552283865693,18.1784297795126
"1212","Tesla-K40","MMSU",0.085544,0.0722653636924798,0.844774194478629,18.1784297795126
"1213","Tesla-K40","MMSU",0.13575,0.122404852012317,0.901693200827382,18.1784297795126
"1214","Tesla-K40","MMSU",0.202516,0.188695691131861,0.931756953188196,18.1784297795126
"1215","Tesla-K40","MMSU",0.288179,0.238055782520208,0.826069153270043,18.1784297795126
"1216","Tesla-K40","MMSU",0.395283,0.345124004085503,0.873106114063854,18.1784297795126
"1217","Tesla-K40","MMSU",0.526109,0.437304586598483,0.831205295097561,18.1784297795126
"1218","Tesla-K40","MMSU",0.683337,0.572119642068183,0.83724376415763,18.1784297795126
"1219","Tesla-K40","MMSU",0.868353,0.785537437070108,0.904629150898434,18.1784297795126
"1220","Tesla-K40","MMSU",1.084126,0.858468959227818,0.791853492331904,18.1784297795126
"1221","Tesla-K40","MMSU",1.334499,1.2068747810144,0.904365444271143,18.1784297795126
"1222","Tesla-K40","MMSU",1.61881,1.27838563952999,0.789707031418135,18.1784297795126
"1223","Tesla-K40","MMSU",1.941355,1.56305702881658,0.805137148443525,18.1784297795126
"1224","Tesla-K40","MMSU",2.307067,1.76692072537088,0.765873173761698,18.1784297795126
"1225","Tesla-K40","MMSU",2.712103,2.16948832658664,0.79992844172461,18.1784297795126
"1226","Tesla-K40","MMSU",3.163309,2.59537874885925,0.820463239240697,18.1784297795126
"1227","Tesla-K40","MMSU",3.665763,3.0400152309187,0.82929944759623,18.1784297795126
"1228","Tesla-K40","MMSU",4.139453,3.2903121706991,0.79486641609389,18.1784297795126
"1229","Tesla-K40","MMSU",4.813719,3.5444134277663,0.73631498385475,18.1784297795126
"1230","Tesla-K40","MMSU",5.378004,3.74995289516076,0.697275958731299,18.1784297795126
"1239","Tesla-K40","MMSU",0.000582946,0.000364039750948267,0.624482801062649,18.1784297795126
"1240","Tesla-K40","MMSU",0.004132584,0.0027396796591729,0.662945909671262,18.1784297795126
"1241","Tesla-K40","MMSU",0.013785,0.0119114428054852,0.864087254659787,18.1784297795126
"1242","Tesla-K40","MMSU",0.032189,0.0243131681544142,0.755325364392003,18.1784297795126
"1243","Tesla-K40","MMSU",0.062379,0.0519746873603887,0.833208088625798,18.1784297795126
"1244","Tesla-K40","MMSU",0.107858,0.0913410874594272,0.846864279510349,18.1784297795126
"1245","Tesla-K40","MMSU",0.170903,0.157025694793894,0.918800107627681,18.1784297795126
"1246","Tesla-K40","MMSU",0.254938,0.237344864414648,0.930990532657539,18.1784297795126
"1247","Tesla-K40","MMSU",0.36218,0.348153926401668,0.961273196757601,18.1784297795126
"1248","Tesla-K40","MMSU",0.496828,0.429878941412433,0.865247009855389,18.1784297795126
"1249","Tesla-K40","MMSU",0.661277,0.564730368494767,0.853999713425337,18.1784297795126
"1250","Tesla-K40","MMSU",0.857904,0.780732121799726,0.910046021232825,18.1784297795126
"1251","Tesla-K40","MMSU",1.09086,0.925123264166163,0.848067821870967,18.1784297795126
"1252","Tesla-K40","MMSU",1.361758,1.21802843857757,0.89445293405845,18.1784297795126
"1253","Tesla-K40","MMSU",1.701856,1.43937695334086,0.845768944811346,18.1784297795126
"1254","Tesla-K40","MMSU",2.033274,1.65320588068306,0.813075798285453,18.1784297795126
"1255","Tesla-K40","MMSU",2.439034,1.74803243561734,0.71669047484264,18.1784297795126
"1256","Tesla-K40","MMSU",2.893704,1.99811408919303,0.690503966263665,18.1784297795126
"1257","Tesla-K40","MMSU",3.403058,2.89392067047509,0.850388289143202,18.1784297795126
"1258","Tesla-K40","MMSU",3.968451,3.3169378406499,0.835826835369745,18.1784297795126
"1259","Tesla-K40","MMSU",4.593256,3.8518255545451,0.838582816752451,18.1784297795126
"1260","Tesla-K40","MMSU",5.280743,4.34043137701685,0.821935734614779,18.1784297795126
"1261","Tesla-K40","MMSU",6.03488,4.25511412149868,0.705086782421305,18.1784297795126
"1262","Tesla-K40","MMSU",6.856634,4.56919617430525,0.666390560485692,18.1784297795126
"1271","Tesla-K40","MMSC",0.000222785,0.000223248069662974,1.00207854955663,8.35119517154809
"1272","Tesla-K40","MMSC",0.001669861,0.00164956542080676,0.987845946942148,8.35119517154809
"1273","Tesla-K40","MMSC",0.005753846,0.00563109030971464,0.978665454326488,8.35119517154809
"1274","Tesla-K40","MMSC",0.013596,0.0128286796677957,0.943562788157962,8.35119517154809
"1275","Tesla-K40","MMSC",0.026677,0.0256390854430763,0.96109328046918,8.35119517154809
"1276","Tesla-K40","MMSC",0.046027,0.0477521027302531,1.03748023399859,8.35119517154809
"1277","Tesla-K40","MMSC",0.073153,0.0809928318324777,1.10717033932276,8.35119517154809
"1278","Tesla-K40","MMSC",0.108193,0.111590239860264,1.03139981200507,8.35119517154809
"1279","Tesla-K40","MMSC",0.15562,0.17271843476352,1.10987299038375,8.35119517154809
"1280","Tesla-K40","MMSC",0.213391,0.22712123703804,1.06434309337339,8.35119517154809
"1281","Tesla-K40","MMSC",0.284244,0.31272449320903,1.10019734175226,8.35119517154809
"1282","Tesla-K40","MMSC",0.368488,0.390938479386096,1.06092594436209,8.35119517154809
"1283","Tesla-K40","MMSC",0.46864,0.494726651528553,1.05566458588373,8.35119517154809
"1284","Tesla-K40","MMSC",0.585679,0.659199555659743,1.12553046235181,8.35119517154809
"1285","Tesla-K40","MMSC",0.721165,0.811796035595383,1.12567309228177,8.35119517154809
"1286","Tesla-K40","MMSC",0.863297,0.949476004833432,1.09982544226776,8.35119517154809
"1287","Tesla-K40","MMSC",1.049676,1.11963263532973,1.06664593201115,8.35119517154809
"1288","Tesla-K40","MMSC",1.246541,1.36387229301407,1.09412549849068,8.35119517154809
"1289","Tesla-K40","MMSC",1.467192,1.51223661869982,1.03070124339542,8.35119517154809
"1290","Tesla-K40","MMSC",1.712978,1.71922123773282,1.00364466895244,8.35119517154809
"1291","Tesla-K40","MMSC",2.012516,1.90632719938437,0.947235798067877,8.35119517154809
"1292","Tesla-K40","MMSC",2.313393,2.21859835494622,0.959023544614434,8.35119517154809
"1293","Tesla-K40","MMSC",2.604531,2.47914884381056,0.951859987003633,8.35119517154809
"1294","Tesla-K40","MMSC",2.958537,2.51563113313709,0.850295647185445,8.35119517154809
"1303","Tesla-K40","MMSC",0.000130848,0.000147546165374343,1.12761498360191,8.35119517154809
"1304","Tesla-K40","MMSC",0.000950527,0.00104901672955991,1.10361591996851,8.35119517154809
"1305","Tesla-K40","MMSC",0.003224696,0.00378042378767351,1.17233493875811,8.35119517154809
"1306","Tesla-K40","MMSC",0.007609263,0.0078789747848142,1.03544519157955,8.35119517154809
"1307","Tesla-K40","MMSC",0.014871,0.0144009707566629,0.968392896016602,8.35119517154809
"1308","Tesla-K40","MMSC",0.025632,0.028833054853402,1.12488509883747,8.35119517154809
"1309","Tesla-K40","MMSC",0.040617,0.0462514743371792,1.13872207049214,8.35119517154809
"1310","Tesla-K40","MMSC",0.0606,0.071160863048033,1.17427166745929,8.35119517154809
"1311","Tesla-K40","MMSC",0.08622,0.0961241721924292,1.11487093704975,8.35119517154809
"1312","Tesla-K40","MMSC",0.118292,0.132442486569991,1.11962336058221,8.35119517154809
"1313","Tesla-K40","MMSC",0.157389,0.187727050826711,1.1927583937042,8.35119517154809
"1314","Tesla-K40","MMSC",0.204372,0.239632505585042,1.17253100025953,8.35119517154809
"1315","Tesla-K40","MMSC",0.259411,0.296068265752688,1.1413096042677,8.35119517154809
"1316","Tesla-K40","MMSC",0.324119,0.376976859146257,1.16308164330464,8.35119517154809
"1317","Tesla-K40","MMSC",0.39857,0.42989467326537,1.07859265189395,8.35119517154809
"1318","Tesla-K40","MMSC",0.483629,0.478549923568538,0.98949799033668,8.35119517154809
"1319","Tesla-K40","MMSC",0.589411,0.651499318608255,1.10533959937676,8.35119517154809
"1320","Tesla-K40","MMSC",0.688386,0.776592523002885,1.12813526568362,8.35119517154809
"1321","Tesla-K40","MMSC",0.809162,0.886530840869265,1.09561600874641,8.35119517154809
"1322","Tesla-K40","MMSC",0.943535,1.0595078004272,1.1229130879376,8.35119517154809
"1323","Tesla-K40","MMSC",1.092631,1.15831825289988,1.06011842323701,8.35119517154809
"1324","Tesla-K40","MMSC",1.255045,1.2414438522335,0.989162820642687,8.35119517154809
"1325","Tesla-K40","MMSC",1.434295,1.25982794558044,0.878360410919957,8.35119517154809
"1326","Tesla-K40","MMSC",1.628808,1.28167811262064,0.786881027487977,8.35119517154809
"1335","Tesla-K40","MMSC",0.000109153,0.000115145852567828,1.05490323278176,8.35119517154809
"1336","Tesla-K40","MMSC",0.000756226,0.000858677896335756,1.13547788139492,8.35119517154809
"1337","Tesla-K40","MMSC",0.002478982,0.00276492059813178,1.11534516915886,8.35119517154809
"1338","Tesla-K40","MMSC",0.005790059,0.00626136695754688,1.08139950863141,8.35119517154809
"1339","Tesla-K40","MMSC",0.011307,0.0134170860866894,1.1866176781365,8.35119517154809
"1340","Tesla-K40","MMSC",0.019428,0.0199153141800199,1.02508308523883,8.35119517154809
"1341","Tesla-K40","MMSC",0.031409,0.0345873017591946,1.10119079751646,8.35119517154809
"1342","Tesla-K40","MMSC",0.046076,0.0502141196326295,1.08981073948757,8.35119517154809
"1343","Tesla-K40","MMSC",0.065573,0.075002755056039,1.14380545431868,8.35119517154809
"1344","Tesla-K40","MMSC",0.089849,0.10456886253417,1.16382889663958,8.35119517154809
"1345","Tesla-K40","MMSC",0.119513,0.134254179140591,1.1233437294737,8.35119517154809
"1346","Tesla-K40","MMSC",0.155175,0.175447639553955,1.13064372195234,8.35119517154809
"1347","Tesla-K40","MMSC",0.197437,0.214260241062475,1.08520814772548,8.35119517154809
"1348","Tesla-K40","MMSC",0.246371,0.266326161414023,1.08099638924233,8.35119517154809
"1349","Tesla-K40","MMSC",0.303005,0.323624476430497,1.06804995439183,8.35119517154809
"1350","Tesla-K40","MMSC",0.367787,0.385394921930681,1.04787532438798,8.35119517154809
"1351","Tesla-K40","MMSC",0.441106,0.470806206060197,1.06733122211033,8.35119517154809
"1352","Tesla-K40","MMSC",0.523602,0.583065127397832,1.11356550853097,8.35119517154809
"1353","Tesla-K40","MMSC",0.615701,0.656543013003154,1.06633416707648,8.35119517154809
"1354","Tesla-K40","MMSC",0.718289,0.784621143259759,1.09234743015661,8.35119517154809
"1355","Tesla-K40","MMSC",0.831302,0.897180134447587,1.0792469336626,8.35119517154809
"1356","Tesla-K40","MMSC",0.956438,0.926274829535271,0.968463015412678,8.35119517154809
"1357","Tesla-K40","MMSC",1.096541,1.02443911525411,0.934246065814329,8.35119517154809
"1358","Tesla-K40","MMSC",1.246363,1.20827523105109,0.969440869996216,8.35119517154809
"1367","Tesla-K40","MAU",1.104e-05,1.09622348989698e-05,0.992956059689294,15.7284421169889
"1368","Tesla-K40","MAU",4.0992e-05,4.72277255549433e-05,1.15212054925213,15.7284421169889
"1369","Tesla-K40","MAU",0.000158465,0.000122754989199563,0.774650485593433,15.7284421169889
"1370","Tesla-K40","MAU",0.000190241,0.000177367363491219,0.932329852614416,15.7284421169889
"1371","Tesla-K40","MAU",0.000410912,0.000375520953513338,0.913871956801792,15.7284421169889
"1372","Tesla-K40","MAU",0.000860864,0.000671111710768082,0.779579249182312,15.7284421169889
"1373","Tesla-K40","MAU",0.000800672,0.000728077611919591,0.909333175032462,15.7284421169889
"1374","Tesla-K40","MAU",0.000781279,0.0007393494578187,0.946332178157483,15.7284421169889
"1375","Tesla-K40","MAU",0.002013756,0.00140301318877066,0.696714591425505,15.7284421169889
"1376","Tesla-K40","MAU",0.001795707,0.00161229491732141,0.897860796511574,15.7284421169889
"1377","Tesla-K40","MAU",0.002010235,0.00175563788276743,0.873349574933988,15.7284421169889
"1378","Tesla-K40","MAU",0.003745013,0.00254049240117498,0.678366777678738,15.7284421169889
"1379","Tesla-K40","MAU",0.002823928,0.00256514424638588,0.908360357057927,15.7284421169889
