"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
2.000152,2.761600e-05,,,,,,,,,,256.000000,8.840550,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.000229,2.723200e-05,,,,,,,,,,256.000000,8.965211,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.000262,2.001638e-03,16,16,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
1.999549,1.018880e-04,,,,,,,,,,1.000000,9.584666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999792,1.025290e-04,,,,,,,,,,1.000000,9.524744,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999901,0.013751,32,32,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.018414,6.712000e-04,,,,,,,,,,4.000000,5.819800,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.019230,6.525450e-04,,,,,,,,,,4.000000,5.986177,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.019889,0.108509,64,64,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.053019,2.829277e-03,,,,,,,,,,16.000000,5.522612,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.055970,2.555198e-03,,,,,,,,,,16.000000,6.114986,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.058531,0.864857,128,128,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.209061,0.010725,,,,,,,,,,64.000000,5.827338,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.219907,0.011530,,,,,,,,,,64.000000,5.420457,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.231443,6.919844,256,256,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.838665,0.041917,,,,,,,,,,256.000000,5.964105,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.880706,0.041682,,,,,,,,,,256.000000,5.997809,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.922394,54.275054,512,512,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
