"","X","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","Multiprocessor.Activity","Achieved.Occupancy","Executed.IPC","Issued.IPC","Instructions.per.warp","Branch.Efficiency","Warp.Execution.Efficiency","Warp.Non.Predicated.Execution.Efficiency","Instruction.Replay.Overhead","Issue.Slot.Utilization","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Shared.Store.Transactions","Shared.Load.Transactions","Local.Load.Transactions","Local.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","Global.Hit.Rate","Local.Hit.Rate","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Global.Load.Throughput","Global.Store.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Unified.Cache.Throughput","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","Unified.Cache.Transactions","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Load.Store.Function.Unit.Utilization","Double.Precision.Function.Unit.Utilization","Special.Function.Unit.Utilization","Single.Precision.Function.Unit.Utilization","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.Special.","Instructions.Executed","Instructions.Issued","Device.Memory.Utilization","Unified.Cache.Utilization","Shared.Memory.Efficiency","Shared.Memory.Utilization","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Issue.Slots","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Atomic.Transactions","Atomic.Transactions.Per.Request","Issue.Stall.Reasons..Instructions.Fetch.","Issue.Stall.Reasons..Execution.Dependency.","Issue.Stall.Reasons..Data.Request.","Issue.Stall.Reasons..Texture.","Issue.Stall.Reasons..Synchronization.","Issue.Stall.Reasons..Other.","Issue.Stall.Reasons..Immediate.constant.","Issue.Stall.Reasons..Pipe.Busy.","Issue.Stall.Reasons..Memory.Throttle.","Issue.Stall.Reasons..Not.Selected.","System.Memory.Read.Transactions","System.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","ECC.Transactions","Local.Memory.Overhead","Unified.Cache.Hit.Rate","L2.Hit.Rate..Texture.Reads.","L2.Hit.Rate..Texture.Writes.","L2.Throughput..Texture.Reads.","L2.Throughput..Texture.Writes.","L2.Transactions..Texture.Reads.","L2.Transactions..Texture.Writes.","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","L2.Cache.Utilization","L2.Throughput..Atomic.requests.","L2.Transactions..Atomic.requests.","System.Memory.Utilization","ECC.Throughput","Eligible.Warps.Per.Active.Cycle","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp0_write_tex_sector_queries","l2_subp1_write_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp0_write_tex_hit_sectors","l2_subp1_write_tex_hit_sectors","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","warps_launched","inst_issued0","inst_issued1","inst_issued2","inst_executed","thread_inst_executed","not_predicated_off_thread_inst_executed","local_store","local_load","shared_load","shared_store","shared_atom_cas","shared_atom","global_atom_cas","atom_count","gred_count","global_load","global_store","divergent_branch","branch","active_cycles","active_warps","active_ctas","sm_cta_launched","shared_ld_bank_conflict","shared_st_bank_conflict","shared_ld_transactions","shared_st_transactions","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"1",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,256,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",84.043035,0.916716,0.675239,0.675736,5153,100,100,99.941781,0.000435,14.987039,0,0,0,0,18,32,0,0,0,0,18874368,65536,0,4103,52.777778,0,195.210169,381.269862,878.445762,3.050159,0,190.960723,195.210169,0,0,0,0,22.222222,12.5,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,33554432,0,16777216,0,0,10553344,10557936,"Low (1)","Low (2)",0,"Idle (0)",16777216,0,244318208,0,4259840,33619968,38535168,0,9366512,139264,139264,4210688,1058816,0,0,0.384062,25.82529,14.281512,11.766248,0,47.033582,0.048825,0.3145,0.20391,0.142071,0,5,8913383,65542,0,0,52.595156,100,100,414.82161,3.050159,8912896,65536,414.844276,3.050438,0,232.708,"Mid (6)",0,0,"Low (1)",0,0.682728,0.738464,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",9469952,9469952,4489216,4489216,0,0,6,12,4,14,0,0,4456448,4456448,32768,32768,4456448,4456448,32768,32768,4456496,4456503,32772,32770,0,0,0,5,18720648,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,53282609,8174394,1191395,10553344,337707008,337510400,0,0,0,0,0,0,0,0,0,1048576,2048,0,139264,15670090,927199654,116648645,256,0,0,0,0,2.395279,0.000799212,16,16,1,16,16,1,24,0,0
"2",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,512,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",91.817923,0.970643,1.009772,1.011872,10273,100,100,99.970797,5.5e-05,22.44742,0,0,0,0,18,32,0,0,0,0,150994944,262144,20651,38469,52.777778,0,323.466583,315.885335,1455.599624,2.527083,199.076783,370.84329,323.466583,0,0,0,0,22.222222,12.5,33554432,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,268435456,0,134217728,0,0,84156416,84161024,"Low (1)","Low (2)",0,"Idle (0)",134217728,0,1950351360,0,33816576,268697600,305135616,0,74681344,1081344,1081344,33619968,8429568,0,0,0.518329,24.620406,13.587569,11.381693,0,48.904816,0.010247,0.516063,0.137295,0.323581,0,5,71303655,262150,0,0,52.686308,99.969123,96.905518,687.366489,2.527083,71303168,262144,687.371184,2.527141,0,48.2,"High (8)",0,0,"Low (1)",0,1.096243,1.157175,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",75628544,75628544,35782656,35782656,10855,9816,19069,19621,19167,19162,10764,10691,35651584,35651584,131072,131072,35641736,35641632,127018,127014,35651632,35651639,131077,131073,0,0,1,4,90525988,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,257766607,65201664,9479680,84156416,2693005312,2692218880,0,0,0,0,0,0,0,0,0,8388608,8192,0,1081344,83167618,5172839632,658703459,1024,0,0,0,0,2.401307,0.003851355,32,32,1,16,16,1,24,0,0
"3",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,768,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",98.646024,0.981674,0.952179,0.95106,15393,100,100,99.980511,1.4e-05,21.099555,0,0,0,0,18,32,0,0,0,0,509607936,589824,141591,103268,52.777778,0,326.9066,212.829817,1471.0797,1.702639,408.729203,298.102615,326.9066,0,0,0,0,22.222222,12.5,113246208,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,905969664,0,452984832,0,0,283723776,283727679,"Low (1)","Low (2)",0,"Idle (0)",452984832,0,6577717248,0,113836032,906559488,1026293760,0,251783487,3612672,3612672,113393664,28403712,0,0,0.477118,24.281177,13.242601,11.543836,0,49.580014,0.003868,0.484542,0.097623,0.289221,0,5,240648679,589830,0,0,52.716763,99.940991,96.875,694.676525,1.702639,240648192,589824,694.677931,1.702656,0,14.433,"High (8)",0,0,"Low (1)",0,1.023788,1.17293,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",255098880,255098880,120619008,120619008,71499,72552,51892,51513,51746,51877,72416,72327,120324096,120324096,294912,294912,120251872,120251684,285696,285696,120324144,120324151,294916,294914,0,0,4,1,302868328,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,932900810,219839276,31944192,283723776,9079160832,9077391360,0,0,0,0,0,0,0,0,0,28311552,18432,0,3612672,299377764,18809012436,2373437916,2304,0,0,0,0,2.416418,0.013003,48,48,1,16,16,1,24,0,0
"4",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,1024,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",98.788361,0.975883,1.008316,1.008764,20513,100,100,99.985375,6e-06,22.380324,0,0,0,0,18,32,0,0,0,0,1207959552,1048576,3027227,176696,52.777778,0,303.986055,148.430691,1367.937248,1.187446,3.428142,200.096964,303.986055,0,0,0,0,22.222222,12.5,268435456,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,2147483648,0,1073741824,0,0,672169984,672173894,"Low (1)","Low (2)",0,"Idle (0)",1073741824,0,15586033664,0,269484032,2148532224,2428502016,0,596511046,8519680,8519680,268697600,67272704,0,0,0.511556,24.639145,13.593256,11.438111,0,48.895793,0.001238,0.517085,0.082294,0.321523,0,5,570425831,1048582,0,0,52.732003,99.464962,95.812988,645.970367,1.187446,570425344,1048576,645.970919,1.187452,0,5.662,"High (9)",0,0,"Low (1)",0,1.091922,1.239015,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",604504064,604504064,285736960,285736960,1515313,1602293,88503,88239,88445,88449,1513038,1513075,285212672,285212672,524288,524288,283631892,283632072,502312,502309,285212912,285212919,524292,524290,0,0,0,5,676496732,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,2060414872,520848187,75662848,672169984,21509439488,21506293760,0,0,0,0,0,0,0,0,0,67108864,32768,0,8519680,665887956,41583534308,5290019214,4096,0,0,0,0,2.426418,0.029289,64,64,1,16,16,1,24,0,0
"5",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,1280,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",99.291321,0.981045,0.963707,0.970826,25633,100,100,99.988296,4e-06,21.538959,0,0,0,0,18,32,0,0,0,0,2359296000,1638400,12185976,250256,52.777778,0,283.999568,110.937331,1277.998058,887.498651,6.600975,135.560218,283.999568,0,0,0,0,22.222222,12.5,524288000,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,4194304000,0,2097152000,0,0,1312409600,1312414208,"Low (1)","Low (2)",0,"Idle (0)",2097152000,0,30434918400,0,525926400,4195942400,4738252800,0,1164700672,16588800,16588800,524697600,131328000,0,0,0.485052,24.423016,13.183143,11.586957,0,49.459924,6e-04,0.494148,0.067346,0.299813,0,5,1114112103,1638406,0,0,52.741152,99.052032,94.671814,603.499083,887.498651,1114112000,1638400,603.499139,887.501901,0,2.708,"High (9)",0,0,"Low (1)",0,1.048436,1.194253,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",1180467200,1180467200,557875200,557875200,5167325,5956476,125161,125155,125298,125125,5177968,5173554,557056000,557056000,819200,819200,551348926,551353895,775693,775648,557056088,557056095,819200,819206,0,0,0,5,1375176324,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,4261900171,1016986437,147713536,1312409600,41997107200,41992192000,0,0,0,0,0,0,0,0,0,131072000,51200,0,16588800,1366224061,85730930692,10819099887,6400,0,0,0,0,2.442023,0.059663,80,80,1,16,16,1,24,0,0
"6",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,1536,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",99.862793,0.981538,0.985719,0.988002,30753,100,100,99.990245,2e-06,21.920244,0,0,0,0,18,32,0,0,0,0,4076863488,2359296,25096610,340545,52.777778,0,287.067938,93.446594,1291.805721,747.572755,7.952178,107.905987,287.067938,0,0,0,0,22.222222,12.5,905969664,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,7247757312,0,3623878656,0,0,2267357184,2267361792,"Low (1)","Low (2)",0,"Idle (0)",3623878656,0,52583989248,0,908328960,7250116608,8182038528,0,2012187648,28606464,28606464,906559488,226861056,0,0,0.494765,24.392391,13.228796,11.5474,0,49.46163,0.000485,0.5057,0.057335,0.311499,0,5,1925185639,2359302,0,0,52.747253,98.714288,94.491874,610.019368,747.572755,1925185536,2359296,610.019401,747.574656,0,1.584,"High (9)",0,0,"Low (1)",0,1.070144,1.229384,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",2039611392,2039611392,963772416,963772416,12774201,12354656,170362,167366,170454,170434,12774795,12774001,962592768,962592768,1179648,1179648,949831133,949832523,1114277,1114288,962592848,962592871,1179648,1179654,0,0,0,5,2321334296,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,7265263002,1757013504,255174144,2267357184,72555429888,72548352000,0,0,0,0,0,0,0,0,0,226492416,73728,0,28606464,2314689297,145400929762,18511860602,9216,0,0,0,0,2.462774,0.101348,96,96,1,16,16,1,24,0,0
"7",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,1792,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",99.696058,0.983201,0.974073,0.974501,35873,100,100,99.991637,1e-06,21.620853,0,0,0,0,18,32,0,0,0,0,6473908224,3211264,42875125,448522,52.777778,0,285.295695,79.602593,1283.830626,636.820746,8.502499,88.945697,285.295695,0,0,0,0,22.222222,12.5,1438646272,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,11509170176,0,5754585088,0,0,3599927296,3599931199,"Low (1)","Low (2)",0,"Idle (0)",5754585088,0,83492864000,0,1441857536,11512381440,12986351616,0,3194808639,45359104,45359104,1439449088,360163328,0,0,0.488094,24.347477,13.219015,11.644717,0,49.44938,0.000209,0.498826,0.049734,0.302547,0,5,3057125199,3211270,0,0,52.751611,98.589143,93.903771,606.253351,636.820746,3057123328,3211264,606.253722,636.821936,0,991,"High (9)",0,0,"Low (1)",0,1.052705,1.21355,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",3238559744,3238559744,1530167296,1530167296,21583527,21526145,224389,224080,224402,224318,21576789,21578120,1528561664,1528561664,1605632,1605632,1507174582,1507174444,1507775,1507845,1528561736,1528561743,1605637,1605633,0,0,1,4,3727763820,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,11667528405,2789686080,405122560,3599927296,115197673472,115188039680,0,0,0,0,0,0,0,0,0,359661568,100352,0,45359104,3718786177,233952921092,29666720506,12544,0,0,0,0,2.487784,0.158602,112,112,1,16,16,1,24,0,0
"8",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,2048,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",99.814005,0.984049,1.0278,1.026961,40993,100,100,99.992682,1e-06,22.784883,0,0,0,0,18,32,0,0,0,0,9663676416,4194304,66275985,575834,52.777778,0,299.103986,73.023434,1345.967938,584.187473,9.230995,80.20282,299.103986,0,0,0,0,22.222222,12.5,2147483648,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,17179869184,0,8589934592,0,0,5373034496,5373039104,"Low (1)","Low (3)",0,"Idle (0)",8589934592,0,124621160448,0,2151677952,17184063488,19377684480,0,4768402432,67633152,67633152,2148532224,537526272,0,0,0.51196,24.266214,13.613548,11.378168,0,49.329148,0.000155,0.525112,0.04272,0.332975,0,5,4563402855,4194310,0,0,52.754881,98.545685,93.746853,635.595971,584.187473,4563402752,4194304,635.595985,584.188308,0,696,"High (9)",0,0,"Low (1)",0,1.118683,1.277166,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",4833935360,4833935360,2283798528,2283798528,33046743,33122792,287701,287672,287783,287793,33048933,33048493,2281701376,2281701376,2097152,2097152,2248620159,2248620953,1965424,1965441,2281701424,2281701431,2097153,2097157,0,0,1,4,5334606996,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,16148082883,4163765760,604636672,5373034496,171937103872,171924520960,0,0,0,0,0,0,0,0,0,536870912,131072,0,67633152,5322777279,335385350700,41774807444,16384,0,0,0,0,2.516733,0.220635,128,128,1,16,16,1,24,0,0
"9",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,2304,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",99.868061,0.984528,0.98946,0.989326,46113,100,100,99.993494,1e-06,21.949985,0,0,0,0,18,32,0,0,0,0,13759414272,5308416,95207543,716730,52.777778,0,289.60637,62.848604,1303.228664,502.788836,9.017622,67.88538,289.60637,0,0,0,0,22.222222,12.5,3057647616,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,24461180928,0,12230590464,0,0,7649593344,7649597952,"Low (1)","Low (2)",0,"Idle (0)",12230590464,0,177428496384,0,3062956032,24466489344,27582529536,0,6788803584,96215040,96215040,3058974720,765241344,0,0,0.489547,23.991655,13.067858,11.71709,0,49.884795,0.00014,0.501774,0.038673,0.308469,0,5,6497502671,5308422,0,0,52.757424,98.533229,93.698026,615.413536,502.788836,6497501184,5308416,615.413676,502.789404,0,473,"High (9)",0,0,"Low (1)",0,1.071736,1.23401,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",6882361344,6882361344,3251404800,3251404800,47654596,47718941,358221,358128,358243,358468,47647276,47654694,3248750592,3248750592,2654208,2654208,3201157393,3201149734,2486974,2486891,3248750664,3248750671,2654209,2654213,0,0,5,0,7737931396,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,24131982127,5928008521,860794368,7649593344,244786987008,244771061760,0,0,0,0,0,0,0,0,0,764411904,165888,0,96215040,7728232995,486941970132,61765899148,20736,0,0,0,0,2.550027,0.332986,144,144,1,16,16,1,24,0,0
"10",7,5.2,8,"TitanX",0,1076,3072,3,384,3505,"336,48","matMul_gpu_uncoalesced",1,2560,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",99.911489,0.985868,1.012599,1.01212,51233,100,100,99.994144,0,22.455783,0,0,0,0,18,32,0,0,0,0,18874368000,6553600,131906716,880131,52.777778,0,293.662043,57.355867,1321.479192,458.846941,9.235381,61.62192,293.662043,0,0,0,0,22.222222,12.5,4194304000,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33554432000,0,16777216000,0,0,10492518400,10492522312,"Low (1)","Low (3)",0,"Idle (0)",16777216000,0,243374489600,0,4200857600,33560985600,37827379200,0,9311848776,131891200,131891200,4195942400,1049600000,0,0,0.506109,24.181542,13.102594,11.521586,0,49.801513,0.000105,0.522776,0.034526,0.329249,0,5,8912897535,6553606,0,0,52.759459,98.518859,93.589584,624.031841,458.846941,8912896000,6553600,624.031948,458.847361,0,350,"High (9)",0,0,"Low (1)",0,1.102945,1.263433,0,"Graphics Device (0)",2,14,"matMul(float*, float*, float*, int, int)",9440460800,9440460800,4459724800,4459724800,65955811,65958516,440132,439668,439989,440171,65934308,65961567,4456448000,4456448000,3276800,3276800,4390448292,4390413932,3066826,3066686,4456448208,4456448239,3276804,3276802,0,0,4,1,10364230124,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,32091872493,8131175245,1180673536,10492518400,335760588800,335740928000,0,0,0,0,0,0,0,0,0,1048576000,204800,0,131891200,10355505678,653349435966,82722074844,25600,0,0,0,0,2.598266,0.43069,160,160,1,16,16,1,24,0,0
