"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",75.067101,0.781176,1.897598,1.901648,352.375000,100.000000,98.758425,97.339482,0.005676,40.615436,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,65536,32,0,5,32792,38,38,1594,50.000000,0.000000,71.980725,8.997590,71.980725,71.980725,0.000000,49.975598,100.000000,100.000000,85.477111,3.501504,71.980725,71.980725,71.980725,72.033446,85.477111,0.000000,11.246988,0.000000,0.000000,7.029368,5.623494,100.000000,12.500000,32768,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,270304,8160,131072,0,0,90208,90720,"Low (1)","Low (1)","Low (3)","Low (3)",8.831589,10.496889,30.608218,0.000000,12.942481,31.607822,3.971449,0.503661,70.972222,"Low (1)",139232,0,1785920,0,335872,294880,253952,0,77504,11936,11936,37056,12480,0,0.000000,0.000000,0,0.000000,2.110888,0,32768,32,1.739383,0.000000,0.032042,1.005848
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",87.027935,0.969385,1.208014,1.188759,592.375000,100.000000,99.261448,98.417388,0.003376,25.537700,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,131072,32,0,5,65592,38,33857,21334,50.000000,0.000000,58.997886,3.687367,58.997886,29.498942,0.000000,49.987796,48.107910,96.875000,30.479300,19.205641,58.997886,58.997886,29.498942,59.048299,35.029994,0.000000,4.609209,0.000000,0.000000,2.880756,2.304605,100.000000,12.500000,65536,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,532448,8160,262144,0,0,151648,152160,"High (7)","Low (1)","Low (3)","Low (3)",3.368352,5.081231,78.030346,0.000000,5.284426,6.412400,1.181333,0.222609,70.972222,"Low (1)",270304,0,3096640,0,466944,557024,385024,0,130752,16032,16032,69824,20672,0,0.000000,0.000000,0,0.000000,1.270783,0,65536,32,1.439958,0.000000,0.009354,0.409949
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",93.398464,0.985323,0.905585,0.923877,1072.375000,100.000000,99.592027,99.125772,0.001865,19.923279,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,262144,32,0,5,131122,38,112444,39090,50.000000,0.000000,51.876519,1.621140,51.876519,12.969130,0.000000,49.993897,11.865234,96.875000,44.503809,15.471292,51.876519,51.876519,12.969130,51.896308,15.400841,0.000000,2.026426,0.000000,0.000000,1.266517,1.013213,100.000000,12.500000,131072,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,1056736,8160,524288,0,0,274528,275040,"High (9)","Low (1)","Low (3)","Low (3)",2.239196,3.571031,86.601601,0.000000,2.913184,3.686180,0.532856,0.154053,70.972222,"Low (1)",532448,0,5718080,0,729088,1081312,647168,0,237248,24224,24224,135360,37056,0,0.000000,0.000000,0,0.000000,0.987511,0,131072,32,1.268196,0.000000,0.003788,0.298112
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",95.834576,0.992645,0.921410,0.921116,2032.375000,100.000000,99.784735,99.538717,0.000984,19.907995,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,524288,32,0,5,262168,38,261472,38804,50.000000,0.000000,56.117025,897.872070,56.117025,7.014627,0.000000,49.996948,0.108337,96.875000,55.973170,8.306751,56.117025,56.117025,7.014627,56.122163,8.329870,0.000000,1.096035,0.000000,0.000000,701.462813,561.170251,100.000000,12.500000,262144,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,2105312,8160,1048576,0,0,520288,520800,"High (9)","Low (1)","Low (3)","Low (3)",2.296728,3.472714,88.930425,0.000000,1.571367,3.013801,0.257457,0.150464,70.972222,"Low (1)",1056736,0,10960960,0,1253376,2129888,1171456,0,450240,40608,40608,266432,69824,0,0.000000,0.000000,0,0.000000,0.989144,0,262144,32,1.407677,0.000000,0.002070,0.304975
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",97.089367,0.996409,0.978704,0.975064,3952.375000,100.000000,99.889307,99.762801,0.000506,21.099413,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,1048576,32,0,5,524348,38,524296,38832,50.000000,0.000000,61.889031,495.111328,61.889031,3.868064,0.000000,49.998474,0.000000,96.875000,61.889976,4.583883,61.889031,61.889031,3.868064,61.896114,4.593326,0.000000,618.889648,0.000000,0.000000,386.806446,309.445157,100.000000,12.500000,524288,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,4202464,8160,2097152,0,0,1011808,1012320,"High (9)","Low (1)","Low (3)","Low (3)",2.197351,3.637958,89.582194,0.000000,1.079374,2.866563,0.137293,0.158211,70.972222,"Low (1)",2105312,0,21446720,0,2301952,4227040,2220032,0,876224,73376,73376,528576,135360,0,0.000000,0.000000,0,0.000000,1.056916,0,524288,32,1.560504,0.000000,0.001139,0.339917
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",98.345853,0.996980,0.997649,0.995590,7792.375000,100.000000,99.943855,99.879690,0.000257,21.557152,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,2097152,32,0,5,1048632,38,1048617,38766,50.000000,0.000000,64.170354,256.680664,64.170354,2.005323,0.000000,49.999237,0.000000,96.875000,64.172863,2.372387,64.170354,64.170354,2.005323,64.173781,2.381321,0.000000,320.851562,0.000000,0.000000,200.532357,160.425885,100.000000,12.500000,1048576,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,8396768,8160,4194304,0,0,1994848,1995360,"High (9)","Low (1)","Low (3)","Low (3)",2.197551,3.677367,89.954758,0.000000,1.012977,2.584771,0.075929,0.157803,70.972222,"Low (1)",4202464,0,42418240,0,4399104,8421344,4317184,0,1728192,138912,138912,1052864,266432,0,0.000000,0.000000,0,0.000000,1.074862,0,1048576,32,1.597921,0.000000,0.000571,0.338272
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",99.335754,0.996906,1.016786,1.018549,15472.375000,100.000000,99.971724,99.939408,0.000129,22.061353,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,4194304,32,0,5,2097208,38,2097193,38442,50.000000,0.000000,66.364469,132.728516,66.364469,1.036944,0.000000,49.999619,0.000000,96.875000,66.365767,1.216499,66.364469,66.364469,1.036944,66.366242,1.231372,0.000000,165.911133,0.000000,0.000000,103.694483,82.955586,100.000000,12.500000,2097152,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,16785376,8160,8388608,0,0,3960928,3961440,"Max (10)","Low (1)","Low (3)","Low (3)",2.204923,3.717078,90.307862,0.000000,0.624945,2.606008,0.034670,0.159236,70.972222,"Low (1)",8396768,0,84361280,0,8593408,16809952,8511488,0,3432128,269984,269984,2101440,528576,0,0.000000,0.000000,0,0.000000,1.101062,0,2097152,32,1.670895,0.000000,0.000286,0.344992
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",98.942733,0.997129,0.927089,1.006917,30832.375000,100.000000,99.985810,99.969594,0.000065,21.812966,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,8388608,32,0,5,4194360,38,4194481,38061,50.000000,0.000000,66.335696,66.334961,66.335696,530.685547,0.000000,49.999809,0.000000,96.875000,66.338495,616.406961,66.335696,66.335696,530.685547,66.336581,630.188477,0.000000,82.918945,0.000000,0.000000,51.824761,41.459809,100.000000,12.500000,4194304,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,33562592,8160,16777216,0,0,7893088,7893600,"High (9)","Low (1)","Low (3)","Low (3)",1.937840,3.279885,91.623579,0.000000,0.397711,2.300232,0.016245,0.139100,70.972222,"Low (1)",16785376,0,168247360,0,16982016,33587168,16900096,0,6840000,532128,532128,4198592,1052864,0,0.000000,0.000000,0,0.000000,1.088505,0,4194304,32,1.509575,0.000000,0.000119,0.305288
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",99.646775,0.998995,0.902567,0.904263,61552.375000,100.000000,99.992892,99.984769,0.000032,19.590769,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,16777216,32,0,5,8388664,38,8393625,40566,50.000000,0.000000,67.724028,33.861328,67.724028,270.895508,0.000000,49.999905,0.000000,96.875000,67.764532,335.362906,67.724028,67.724028,270.895508,67.724480,321.688477,0.000000,42.327148,0.000000,0.000000,26.454699,21.163758,100.000000,12.500000,8388608,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,67117024,8160,33554432,0,0,15757408,15757920,"Max (10)","Low (1)","Low (3)","Low (3)",1.941843,3.308912,91.863893,0.000000,0.270737,2.168442,0.008553,0.138919,70.972222,"Low (1)",33562592,0,336019520,0,33759232,67141600,33677312,0,13655744,1056416,1056416,8392896,2101440,0,0.000000,0.000000,0,0.000000,0.972121,0,8388608,32,1.499715,0.000000,0.000060,0.298642
"GeForce GTX 750 (0)","1","7","dot(float*, float*, float*, int)",99.742439,0.999599,0.912353,0.911733,122992.375000,100.000000,99.996443,99.992378,0.000016,19.753410,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,33554432,32,0,5,16788174,38,16783272,40933,50.000000,0.000000,67.989211,16.997070,67.989211,135.977539,0.000000,49.999952,0.000000,93.750000,68.013753,169.860984,67.989211,67.989211,135.977539,68.033618,161.473633,0.000000,21.246094,0.000000,0.000000,13.279142,10.623314,100.000000,12.500000,16777216,"Low (1)","Low (3)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,134225888,8160,67108864,0,0,31486048,31486560,"Max (10)","Low (1)","Low (3)","Low (3)",2.209796,3.752130,90.993793,0.000000,0.143379,2.405125,0.004973,0.156660,70.972222,"Low (1)",67117024,0,671563840,0,67313664,134250464,67231744,0,27287232,2104992,2104992,16781504,4198592,0,0.000000,0.000000,0,0.000000,0.977582,0,16777216,32,1.702547,0.000000,0.000033,0.334109
