256,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,87.975757,1.687632,0.897589,411.072777,802.876516,87.975757,1.687632,0.182109,0.000000,0.000000,0.000000,0.000000,0.000000,54.002070,873.931872,802.876516,256.920485,0.000000,0.000000,160.000000,100.000000,99.970551,0.000000,256.920485,0.000000,0.000761,100.000000,0.000000,2.001065,2842.000000,35.934043,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1048576,2048,0,10,0,551,8917,2621545,9037,0.000000,0.000000,0.000000,0.000000,256.930776,885.692759,0.000000,980.073000,99.894441,622194,270336,1055485,1050624,33554432,0,0,16777216,0,0,0,0,0,6.665826,23.544043,16.750144,0.000000,0.000000,1.753352,"Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",5820416,6880368,4942157,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,126484480,0,8454144,33619968,720896,0,0.000000,0,0.000000,2621440,8212,0,804.836664,0,316,30.970334,36.938822,0.141921,0.159699,0.000000,0.016085,14.189809,8.870833,0.000000
512,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,95.430136,1.743373,0.976863,450.199609,439.648055,95.430136,1.743373,0.181419,0.000000,0.000000,0.000000,0.000000,0.000000,880.315802,439.661472,439.648055,281.374756,0.000000,0.000000,160.000000,100.000000,99.687328,0.000000,281.374756,0.000000,0.000000,100.000000,0.000000,2.059654,5658.000000,36.962358,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,8388608,8192,0,5,0,65612,32769,20971623,33133,0.000000,0.000000,0.000000,0.000000,281.376137,444.545258,0.000000,67.084000,99.946978,4947020,2129920,8420155,8396800,268435456,0,0,134217728,0,0,0,0,0,6.607468,22.633782,16.330557,0.000000,0.000000,1.817311,"Low (1)","Mid (5)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",46350336,54759165,39308110,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,1009254400,0,67371008,268697600,2883584,0,0.000000,0,0.000000,20971520,32768,0,439.648055,0,0,0.000000,37.795948,0.016866,0.179227,0.000000,0.011128,14.786941,9.785455,0.000000
768,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.342838,1.741256,0.979626,463.547100,301.788476,98.342838,1.741256,0.172987,0.000000,0.000000,0.000000,0.000000,0.000000,6.736672,304.580085,301.788476,289.716938,0.000000,0.000000,160.000000,100.000000,97.673928,0.000000,289.716938,0.000000,0.000519,100.000000,0.000000,2.043110,8474.000000,36.781182,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,28311552,18432,0,8,0,1645793,74410,70779589,73731,0.000000,0.000000,0.000000,0.000000,289.719840,301.800756,0.000000,32.746000,99.964598,15874352,7151616,28415190,28329984,905969664,0,0,452984832,0,0,0,0,0,6.473365,22.368537,20.633061,0.000000,0.000000,1.794737,"Low (1)","Mid (5)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",156192768,183212163,131931446,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,3403284480,0,227082240,906559488,6488064,0,0.000000,0,0.000000,70778880,74096,0,303.294799,0,211,863.679000,35.009625,0.005021,0.184814,0.000000,0.017450,13.698203,9.215083,0.000000
1024,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.054729,1.746149,0.987456,464.142433,226.632047,99.054729,1.746149,0.173267,0.000000,0.000000,0.000000,0.000000,0.000000,7.705388,228.018757,226.632047,290.089020,0.000000,0.000000,160.000000,100.000000,97.348351,0.000000,290.089020,0.000000,0.000169,100.000000,0.000000,2.048230,11290.000000,36.862978,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,67108864,32768,0,0,0,4456389,131874,167773471,131398,0.000000,0.000000,0.000000,0.000000,290.091287,227.195722,0.000000,0.000000,99.973428,37634957,16908288,67342141,67141632,2147483648,0,0,1073741824,0,0,0,0,0,6.458950,22.270315,20.574130,0.000000,0.000000,1.792572,"Low (1)","Mid (5)","Idle (0)","Low (1)","Idle (0)","Mid (4)","High (8)","Low (1)","Idle (0)",369950720,434050926,312472848,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,8063549440,0,537919488,2148532224,11534336,0,0.000000,0,0.000000,167772160,131356,0,227.123101,0,3783,6.541054,35.026358,0.002070,0.186717,0.000000,0.015286,13.860320,9.355168,0.000000
1280,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.247623,1.747773,0.991294,467.184713,182.494028,99.247623,1.747773,0.172565,0.000000,0.000000,0.000000,0.000000,0.000000,7.718196,182.494919,182.494028,291.990446,0.000000,0.000000,160.000000,100.000000,97.356733,0.000000,291.990446,0.000000,0.000000,100.000000,0.000000,2.049277,14106.000000,36.897227,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,131072000,51200,0,5,0,8661580,204801,327680163,204809,0.000000,0.000000,0.000000,0.000000,291.990591,182.502048,0.000000,4.455000,99.978732,72989704,32972800,131563718,131123200,4194304000,0,0,2097152000,0,0,0,0,0,6.422129,22.109722,21.166089,0.000000,0.000000,1.793240,"Low (1)","Mid (5)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",722227200,846858272,609907242,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,15745024000,0,1050214400,4195942400,18022400,0,0.000000,0,0.000000,327680000,204800,0,182.494028,0,0,0.000000,34.926733,0.001072,0.187375,0.000000,0.022334,13.558681,9.257155,0.000000
1536,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.648082,1.747025,0.991646,469.645309,152.879332,99.648082,1.747025,0.172242,0.000000,0.000000,0.000000,0.000000,0.000000,7.731226,153.217840,152.879332,293.528318,0.000000,0.000000,160.000000,100.000000,97.368538,0.000000,293.528318,0.000000,0.000000,100.000000,0.000000,2.048025,16922.000000,36.874768,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,226492416,73728,0,0,0,14913928,295565,566231917,294918,0.000000,0.000000,0.000000,0.000000,293.528772,152.882442,0.000000,0.000000,99.982272,125866102,56918016,227348895,226566144,7247757312,0,0,3623878656,0,0,0,0,0,6.441419,22.168656,21.295557,0.000000,0.000000,1.798122,"Low (1)","Mid (5)","Idle (0)","Low (1)","Idle (0)","Mid (4)","High (8)","Low (1)","Idle (0)",1247625216,1462518467,1053308014,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,27202682880,0,1814298624,7250116608,25952256,0,0.000000,0,0.000000,566231040,294912,0,152.879332,0,0,0.000000,34.657836,0.000605,0.188125,0.000000,0.023452,13.614352,9.260623,0.000000
1792,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.942894,1.747022,0.994529,468.467367,130.710760,99.942894,1.747022,0.172544,0.000000,0.000000,0.000000,0.000000,0.000000,7.583370,130.710760,130.710760,292.792104,0.000000,0.000000,160.000000,100.000000,97.410712,0.000000,292.792104,0.000000,0.000032,100.000000,0.000000,2.048460,19738.000000,36.887138,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,359661568,100352,0,4,0,23288255,401408,899161511,401414,0.000000,0.000000,0.000000,0.000000,292.794576,130.712714,0.000000,1.302000,99.984801,200636409,90316800,361071742,359761920,11509170176,0,0,5754585088,0,0,0,0,0,6.414982,22.075173,21.603742,0.000000,0.000000,1.803316,"Low (1)","Mid (5)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",1980747776,2322513270,1672883729,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,43191500800,0,2880503808,11512381440,35323904,0,0.000000,0,0.000000,899153920,401696,0,130.804542,0,0,0.000000,34.540395,0.000391,0.188715,0.000000,0.029840,13.532160,9.251087,0.000000
2048,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.813978,1.746497,0.992324,470.227571,114.801653,99.813978,1.746497,0.173617,0.000000,0.000000,0.000000,0.000000,0.000000,7.708912,114.930624,114.801653,293.892232,0.000000,0.000000,160.000000,100.000000,97.377411,0.000000,293.892232,0.000000,0.000000,100.000000,0.000000,2.049913,22554.000000,36.903270,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,536870912,131072,0,0,0,35205852,524877,1342183758,524296,0.000000,0.000000,0.000000,0.000000,293.893651,114.803404,0.000000,0.000000,99.986699,299902877,134742016,538923113,537001984,17179869184,0,0,8589934592,0,0,0,0,0,6.421086,22.154760,21.799269,0.000000,0.000000,1.803967,"Low (1)","Mid (5)","Idle (0)","Low (1)","Idle (0)","Mid (4)","High (8)","Low (1)","Idle (0)",2956197888,3469442639,2498326665,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,64466452480,0,4299161600,17184063488,46137344,0,0.000000,0,0.000000,1342177280,524288,0,114.801653,0,0,0.000000,34.318709,0.000256,0.188464,0.000000,0.025087,13.476867,9.201372,0.000000
2304,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.772156,1.746738,0.993860,471.335392,102.286326,99.772156,1.746738,0.172560,0.000000,0.000000,0.000000,0.000000,0.000000,7.716863,102.286634,102.286326,294.584620,0.000000,0.000000,160.000000,100.000000,97.380740,0.000000,294.584620,0.000000,0.000014,100.000000,0.000000,2.047924,25370.000000,36.876820,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,764411904,165888,0,7,0,50060845,663554,1911042987,663555,0.000000,0.000000,0.000000,0.000000,294.586659,102.286788,0.000000,1.079000,99.988175,424687765,191766528,767715561,764577792,24461180928,0,0,12230590464,0,0,0,0,0,6.399427,22.052839,21.943693,0.000000,0.000000,1.800788,"Low (1)","Mid (5)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",4208578560,4934811086,3554430944,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,91782512640,0,6120603648,24466489344,58392576,0,0.000000,0,0.000000,1911029760,663824,0,102.328255,0,0,0.000000,34.368976,0.000220,0.188396,0.000000,0.035053,13.399004,9.184154,0.000000
2560,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.834316,1.744130,0.994211,472.530505,92.291114,99.834316,1.744130,0.171527,0.000000,0.000000,0.000000,0.000000,0.000000,7.864665,92.291339,92.291114,295.331565,0.000000,0.000000,160.000000,100.000000,97.362151,0.000000,295.331565,0.000000,0.000000,100.000000,0.000000,2.043280,28186.000000,36.810432,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1048576000,204800,0,4,0,69808817,819202,2621456840,819205,0.000000,0.000000,0.000000,0.000000,295.333463,92.291677,0.000000,450.000000,99.989356,578070992,262963200,1054268008,1048780800,33554432000,0,0,16777216000,0,0,0,0,0,6.389543,22.071032,22.719972,0.000000,0.000000,1.809849,"Low (1)","Mid (5)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (8)","Low (1)","Idle (0)",5772492800,6762631831,4873251662,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,125894656000,0,8395161600,33560985600,72089600,0,0.000000,0,0.000000,2621440000,819200,0,92.291114,0,539132,60.738638,33.719979,0.000133,0.188271,0.000000,0.054292,13.235200,9.062191,0.000000
