256,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,87.581904,1.240482,0.926488,36.302377,2.268899,87.581904,1.240482,0.110313,0.087193,0.000000,0.000000,0.000000,0.000000,128.234866,2.302688,2.268899,36.302377,0.000000,65.618242,100.000000,100.000000,99.652100,0.000000,36.302377,0.000000,0.126219,100.000000,0.000000,1.377323,734.000000,32.724562,0.000000,0.000000,1.200000,1.145447,1.000000,1.000000,0,0,786432,37534,32768,2048,0,5,0,463,8314,131163,8475,0.000000,0.000000,1742.514082,83.164881,36.327581,2.347280,0.000000,1.384825,99.863760,54726,53248,881494,722944,33554432,0,0,16777216,0,0,0,0,0,3.669808,10.896963,5.228712,0.000000,12.227053,0.178026,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1503232,1669058,1586242,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,5767168,0,589824,23134208,1769472,0,0.000000,0,0.000000,131072,8368,0,2.317644,0,0,0.000000,46.148053,0.411162,0.451096,0.000000,1.299760,19.940462,11.435878,0.000000
512,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,95.061707,1.274091,0.986244,40.302574,1.259455,95.061707,1.274091,0.109992,0.089013,0.000000,0.000000,0.000000,0.000000,2.533978,1.275483,1.259455,40.302574,0.000000,65.554753,100.000000,100.000000,93.745041,0.000000,40.302574,0.000000,0.000740,100.000000,0.000000,1.414436,1438.000000,33.763419,0.000000,0.000000,1.200000,1.169800,1.000000,1.000000,0,0,6291456,306656,262144,8192,0,9,0,65928,33185,1048792,32804,0.000000,0.000000,1934.523557,94.291887,40.310876,1.260839,0.000000,345.919000,99.930459,420929,409600,7048051,5775360,268435456,0,0,134217728,0,0,0,0,0,3.837559,10.247061,5.278985,0.000000,13.522454,0.144436,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",11780096,13075811,12485091,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,41943040,0,4456448,184811520,11272192,0,0.000000,0,0.000000,1048576,32776,0,1.259763,0,689,26.482080,45.509330,0.050785,0.513453,0.000000,1.280101,20.129290,12.571257,0.000000
768,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.953866,1.258489,0.990606,41.374191,861.962309,97.953866,1.258489,0.114870,0.089636,0.000000,0.000000,0.000000,0.000000,19.893456,861.974000,861.962309,41.374191,0.000000,65.620634,100.000000,100.000000,52.077117,0.000000,41.374191,0.000000,0.000000,100.000000,0.000000,1.402454,2142.000000,33.533705,0.000000,0.000000,1.200000,1.144530,1.000000,1.000000,0,0,21233664,1012607,884736,18432,0,5,0,1701588,73729,3539393,73934,0.000000,0.000000,1985.961161,94.708015,41.379440,864.370678,0.000000,58.455000,99.953315,1409594,1363968,23953785,19482624,905969664,0,0,452984832,0,0,0,0,0,3.790113,10.228127,5.968702,0.000000,11.842398,0.128282,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",39481344,44016578,42098754,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,136839168,0,14745600,623443968,34799616,0,0.000000,0,0.000000,3538944,73728,0,861.962309,0,0,0.000000,46.291700,0.014093,0.525955,0.000000,1.230088,20.506497,12.831830,0.000000
1024,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.951757,1.254894,0.994106,41.847921,653.873765,98.951757,1.254894,0.115792,0.089951,0.000000,0.000000,0.000000,0.000000,22.156434,653.893720,653.873765,41.847921,0.000000,65.620002,100.000000,100.000000,47.386169,0.000000,41.847921,0.000000,0.000000,100.000000,0.000000,1.400143,2846.000000,33.504162,0.000000,0.000000,1.200000,1.144772,1.000000,1.000000,0,0,50331648,2400761,2097152,32768,0,5,0,4441359,131076,8389357,131456,0.000000,0.000000,2008.700207,95.812661,41.851657,655.789411,0.000000,24.943000,99.964863,3326826,3211264,56819892,46170112,2147483648,0,0,1073741824,0,0,0,0,0,3.791616,10.205302,5.999968,0.000000,11.732524,0.121582,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",93257728,104056225,99598881,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,318767104,0,34603008,1477443584,78643200,0,0.000000,0,0.000000,8388608,131072,0,653.873765,0,0,0.000000,46.293775,0.006048,0.531861,0.000000,1.231244,20.617941,12.912645,0.000000
1280,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.318999,1.253246,0.997103,41.906156,523.826948,99.318999,1.253246,0.115964,0.090141,0.000000,0.000000,0.000000,0.000000,21.961969,523.832063,523.826948,41.906156,0.000000,65.617183,100.000000,100.000000,47.482300,0.000000,41.906156,0.000000,0.000000,100.000000,0.000000,1.398578,3550.000000,33.481571,0.000000,0.000000,1.200000,1.145853,1.000000,1.000000,0,0,98304000,4693412,4096000,51200,0,0,0,8586445,204802,16384922,204815,0.000000,0.000000,2011.495482,96.036550,41.908514,523.865314,0.000000,0.000000,99.971831,6473868,6246400,110948705,90163200,4194304000,0,0,2097152000,0,0,0,0,0,3.794216,10.177520,5.941211,0.000000,11.717868,0.117233,"High (8)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (2)","Low (1)","Idle (0)",181760000,202837643,194235147,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,616038400,0,67174400,2885222400,149094400,0,0.000000,0,0.000000,16384000,204800,0,523.826948,0,0,0.000000,46.370026,0.003068,0.534283,0.000000,1.227232,20.651627,12.952079,0.000000
1536,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.690893,1.251916,0.997963,41.640235,433.752442,99.690893,1.251916,0.116063,0.090268,0.000000,0.000000,0.000000,0.000000,21.924283,433.753913,433.752442,41.640235,0.000000,65.608877,100.000000,100.000000,47.586724,0.000000,41.640235,0.000000,0.000000,100.000000,0.000000,1.397163,4254.000000,33.457586,0.000000,0.000000,1.200000,1.149036,1.000000,1.000000,0,0,169869312,8132748,7077888,73728,0,9,0,14906508,294913,28312623,295247,0.000000,0.000000,1998.731257,95.692256,41.641810,434.245156,0.000000,13.237000,99.976493,11176452,10764288,191797107,155787264,7247757312,0,0,3623878656,0,0,0,0,0,3.789268,10.156922,5.957749,0.000000,11.778441,0.114617,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",313638912,350040676,335294180,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,1056964608,0,115605504,4985192448,252444672,0,0.000000,0,0.000000,28311552,294912,0,433.752442,0,41128,60.490486,46.345665,0.001755,0.536449,0.000000,1.224764,20.630819,12.953772,0.000000
1792,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.939282,1.251104,0.998612,41.790007,373.125061,99.939282,1.251104,0.116232,0.090359,0.000000,0.000000,0.000000,0.000000,21.668348,373.125991,373.125061,41.790007,0.000000,65.629064,100.000000,100.000000,48.144353,0.000000,41.790007,0.000000,0.000000,100.000000,0.000000,1.396522,4958.000000,33.449424,0.000000,0.000000,1.200000,1.141300,1.000000,1.000000,0,0,269746176,12827559,11239424,100352,0,0,0,23310812,401409,44960965,401782,0.000000,0.000000,2005.920333,95.389902,41.793046,373.472710,0.000000,0.000000,99.979831,17684179,17059840,304477187,247367680,11509170176,0,0,5754585088,0,0,0,0,0,3.789217,10.143995,5.931472,0.000000,11.764672,0.112409,"High (8)","Low (1)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (2)","Low (1)","Idle (0)",497545216,555375656,532093096,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,1669857280,0,183042048,7915765760,394985472,0,0.000000,0,0.000000,44957696,401408,0,373.125061,0,0,0.000000,46.380646,0.001145,0.538000,0.000000,1.223770,20.652676,12.974877,0.000000
2048,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.764843,1.250049,0.998674,42.108276,328.970902,99.764843,1.250049,0.116298,0.090427,0.000000,0.000000,0.000000,0.000000,22.113696,328.971529,328.970902,42.108276,0.000000,65.623181,100.000000,100.000000,47.454578,0.000000,42.108276,0.000000,0.000000,100.000000,0.000000,1.395426,5662.000000,33.428485,0.000000,0.000000,1.200000,1.143554,1.000000,1.000000,0,0,402653184,19185655,16777216,131072,0,1,0,35243072,524289,67112575,524564,0.000000,0.000000,2021.197224,96.306186,42.110604,329.144081,0.000000,627.000000,99.982338,26427445,25427968,454477314,369229824,17179869184,0,0,8589934592,0,0,0,0,0,3.784506,10.132117,5.949998,0.000000,11.870734,0.111075,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",742129664,828437628,793833724,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,2483027968,0,272629760,11815354368,583008256,0,0.000000,0,0.000000,67108864,524288,0,328.970902,0,19287,12.101863,46.308954,0.000762,0.537014,0.000000,1.229251,20.612603,12.955700,0.000000
2304,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.701569,1.249683,0.999074,41.855568,290.663663,99.701569,1.249683,0.116498,0.090481,0.000000,0.000000,0.000000,0.000000,22.070817,290.663663,290.663663,41.855568,0.000000,65.629711,100.000000,100.000000,47.587177,0.000000,41.855568,0.000000,0.000137,100.000000,0.000000,1.394968,6366.000000,33.421822,0.000000,0.000000,1.200000,1.141052,1.000000,1.000000,0,0,573308928,27257312,23887872,165888,0,6,0,50385159,663552,95557696,663556,0.000000,0.000000,2009.067245,95.518786,41.858287,290.665416,0.000000,2.628000,99.984292,37551365,36163584,646996781,525699072,24461180928,0,0,12230590464,0,0,0,0,0,3.781293,10.115367,5.934227,0.000000,11.918348,0.109785,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1056043008,1179070334,1129966590,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,3524788224,0,387514368,16822370304,822804480,0,0.000000,0,0.000000,95551488,663684,0,290.721485,0,148329,64.974336,46.291032,0.000517,0.536716,0.000000,1.235188,20.614243,12.970100,0.000000
2560,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.853085,1.249278,0.998852,42.054271,262.839191,99.853085,1.249278,0.116145,0.090523,0.000000,0.000000,0.000000,0.000000,22.167166,262.897264,262.839191,42.054271,0.000000,65.643269,100.000000,100.000000,47.040591,0.000000,42.054271,0.000000,0.000003,100.000000,0.000000,1.394642,7070.000000,33.416801,0.000000,0.000000,1.200000,1.135860,1.000000,1.000000,0,0,786432000,37219857,32768000,204800,0,5,0,69089172,819381,131077283,819207,0.000000,0.000000,2018.604989,95.535519,42.055966,262.841437,0.000000,1.604000,99.985856,51297067,49561600,887297885,721100800,33554432000,0,0,16777216000,0,0,0,0,0,3.784211,10.117856,5.938608,0.000000,12.003657,0.109260,"High (8)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1447936000,1616106652,1548931356,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,4823449600,0,530841600,23075225600,1120665600,0,0.000000,0,0.000000,131072000,819204,0,262.840474,0,0,0.000000,46.238226,0.000391,0.537830,0.000000,1.213297,20.594494,12.956123,0.000000
