2816,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.912725,0.251374,0.999251,8.516269,48.387889,99.912725,0.251374,2.453760,1.697968,0.705814,0.000000,0.000000,0.000000,4.541156,136.452615,387.103114,68.130148,0.000000,17.187500,12.500000,12.500000,93.352723,0.000000,68.130148,0.000000,0.000000,100.000000,0.000000,0.868185,7774.000000,21.413604,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,3489136640,697827342,1395654656,7929856,0,4,0,93026159,2795249,1395691566,7929870,0.000000,0.000000,1362.602965,272.520598,68.131950,387.103798,0.000000,195.000000,99.987137,87346326,65916928,5665044654,959760384,44660948992,0,0,22330474496,0,0,0,0,0,0.651167,1.750786,0.010969,0.000000,17.260503,0.020834,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1926459392,6653528825,6564317049,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,6407323648,0,705757184,30712332288,1482883072,0,0.000000,0,0.000000,1395654656,7929856,0,387.103114,0,566950,27.676178,37.957589,0.000053,0.108305,0.000000,16.066973,26.281126,17.071862,0.000000
3072,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.916708,0.251264,0.999273,8.517792,44.363499,99.916708,0.251264,2.457245,1.698514,0.705709,0.000000,0.000000,0.000000,4.913204,119.914179,354.907992,68.142335,0.000000,17.187500,12.500000,12.500000,92.791182,0.000000,68.142335,0.000000,0.000000,100.000000,0.000000,0.868766,8478.000000,21.428681,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,4529848320,905969667,1811939328,9437184,0,1,0,130644605,3188579,1811988453,9437258,0.000000,0.000000,1362.846691,272.569339,68.144182,354.910775,0.000000,37.000000,99.988205,113348676,85524480,7361920526,1246003200,57982058496,0,0,28991029248,0,0,0,0,0,0.651048,1.750097,0.010039,0.000000,16.910448,0.020677,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",2500263936,8644024137,8528417737,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,8304721920,0,915406848,39872102400,1915748352,0,0.000000,0,0.000000,1811939328,9437184,0,354.907992,0,0,0.000000,38.014438,0.000041,0.108308,0.000000,16.367234,26.275980,17.073761,0.000000
3328,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.908789,0.251156,0.999366,8.516658,40.945471,99.908789,0.251156,2.455809,1.698976,0.705620,0.000000,0.000000,0.000000,4.609788,120.531847,327.563770,68.133264,0.000000,17.187500,12.500000,12.500000,93.246275,0.000000,68.133264,0.000000,0.000000,100.000000,0.000000,0.868078,9182.000000,21.411972,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,5759303680,1151860736,2303721472,11075584,0,6,0,155866108,4075422,2303775031,11075590,0.000000,0.000000,1362.665286,272.533057,68.134848,327.563948,0.000000,177.000000,99.989109,144049868,108679168,9354752863,1584154624,73719087104,0,0,36859543552,0,0,0,0,0,0.650995,1.749839,0.010869,0.000000,17.261310,0.020656,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",3178000384,10982563512,10835811128,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,10543955968,0,1162936320,50692947968,2425552896,0,0.000000,0,0.000000,2303721472,11075584,0,327.563770,0,0,0.000000,37.945704,0.000032,0.108288,0.000000,16.086819,26.273776,17.065495,0.000000
3584,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.913803,0.251207,"<OVERFLOW>",8.520948,38.039947,99.913803,0.251207,2.456007,1.699373,0.705543,0.000000,0.000000,0.000000,4.725132,105.257582,304.319577,68.167585,0.000000,17.187500,12.500000,12.500000,93.097857,0.000000,68.167585,0.000000,0.000000,100.000000,0.000000,0.868183,9886.000000,21.414891,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,7193231360,1438646272,2877292544,12845056,0,5,0,199443576,4442828,2877365495,12845061,0.000000,0.000000,1363.351705,272.670341,68.169314,304.319695,0.000000,118.000000,99.989885,179853046,135675904,11679767022,1978540032,92073361408,0,0,46036680704,0,0,0,0,0,0.651019,1.749545,0.010709,0.000000,17.228170,0.020567,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",3968319488,13714537986,13531495042,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,13153337344,0,1451491328,63313281024,3018588160,0,0.000000,0,0.000000,2877292544,12845056,0,304.319577,0,1056022,25.018821,37.947552,0.000026,0.108325,0.000000,16.120438,26.271974,17.068571,0.000000
3840,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.932167,0.251086,"<OVERFLOW>",8.519378,35.497407,99.932167,0.251086,2.459013,1.699717,0.705477,0.000000,0.000000,0.000000,5.110388,94.763365,283.979262,68.155023,0.000000,17.187500,12.500000,12.500000,92.494666,0.000000,68.155023,0.000000,0.000000,100.000000,0.000000,0.868508,10590.000000,21.423451,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,8847360000,1769472002,3538944000,14745600,0,2,0,265356470,4920580,3539034547,14745601,0.000000,0.000000,1363.100461,272.620092,68.156767,283.979281,0.000000,38.000000,99.990557,221150731,166809600,14378068257,2433484800,113246208000,0,0,56623104000,0,0,0,0,0,0.650717,1.748375,0.009924,0.000000,16.981424,0.020436,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",4879872000,16879542183,16654670887,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,16161177600,0,1784217600,77871513600,3701145600,0,0.000000,0,0.000000,3538944000,14745600,0,283.979262,0,0,0.000000,37.971943,0.000021,0.108314,0.000000,16.372666,26.244494,17.057158,0.000000
4096,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.957480,0.251028,"<OVERFLOW>",8.520136,33.281779,99.957480,0.251028,2.459713,1.700018,0.705419,0.000000,0.000000,0.000000,4.825043,135.944773,266.254239,68.161085,0.000000,17.187500,12.500000,12.500000,92.896829,0.000000,68.161085,0.000000,0.000002,100.000000,0.000000,0.868494,11294.000000,21.423390,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,10737418240,2147483694,4294967296,16777216,0,9,0,304035679,8566154,4295072856,16777226,0.000000,0.000000,1363.221708,272.644347,68.162761,266.254398,0.000000,142.000000,99.991146,268323760,202375168,17452597685,2953314304,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",5921308672,20486027519,20213396863,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,19595788288,0,2164260864,94506057728,4479516672,0,0.000000,0,0.000000,4294967296,16777296,0,266.255509,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.108336,0.000000,"<OVERFLOW>","<OVERFLOW>",17.056649,0.000000
4352,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.941687,0.251024,"<OVERFLOW>",8.521754,31.329977,99.941687,0.251024,2.459298,1.700283,0.705368,0.000000,0.000000,0.000000,4.989338,86.191751,250.639816,68.174030,0.000000,17.187500,12.500000,12.500000,92.667478,0.000000,68.174030,0.000000,0.000000,100.000000,0.000000,0.868290,11998.000000,21.418553,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,12879134720,2575826950,5151653888,18939904,0,1,0,377025416,6513185,5151780893,18939911,0.000000,0.000000,1363.480604,272.696121,68.175711,250.639909,0.000000,13.000000,99.991665,321770603,242667520,20928327836,3542353920,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",7101280256,24565442153,24238727913,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,23485480960,0,2594766848,113355325440,5359992832,0,0.000000,0,0.000000,5151653888,18939904,0,250.639816,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.108324,0.000000,"<OVERFLOW>","<OVERFLOW>",17.056449,0.000000
4608,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.951327,0.250930,"<OVERFLOW>",8.521036,29.586931,99.951327,0.250930,2.464251,1.700520,0.705322,0.000000,0.000000,0.000000,5.613019,75.781265,236.695455,68.168291,0.000000,17.187500,12.500000,12.500000,91.806010,0.000000,68.168291,0.000000,0.000000,100.000000,0.000000,0.869284,12702.000000,21.443678,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,15288238080,3057647630,6115295232,21233664,0,9,0,503537177,6798246,6115440277,21233667,0.000000,0.000000,1363.365825,272.673166,68.169908,236.695489,0.000000,100.000000,99.992127,381904577,287981568,24877342932,4204929024,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",8428437504,29198223719,28810708455,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,27858567168,0,3078881280,134557728768,6348865536,0,0.000000,0,0.000000,6115295232,21233664,0,236.695455,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.108318,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.957163,0.250933,"<OVERFLOW>",8.522927,28.035944,99.957163,0.250933,2.461021,1.700731,0.705281,0.000000,0.000000,0.000000,5.144274,77.968002,224.287554,68.183417,0.000000,17.187500,12.500000,12.500000,92.453814,0.000000,68.183417,0.000000,0.000001,100.000000,0.000000,0.868483,13406.000000,21.423814,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,17980456960,3596091397,7192182784,23658496,0,4,0,542632821,8224289,7192358309,23658498,0.000000,0.000000,1363.668330,272.733666,68.185081,224.287573,0.000000,37.000000,99.992541,449055541,338612224,29227775595,4945364992,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",9911431168,34303671454,33848244510,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,32743358464,0,3619749888,158251679744,7452426240,0,0.000000,0,0.000000,7192182784,23658544,0,224.288009,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.108339,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.971813,0.250905,"<OVERFLOW>",8.522636,26.633238,99.971813,0.250905,2.462197,1.700921,0.705245,0.000000,0.000000,0.000000,5.446260,69.294218,213.065905,68.181090,0.000000,17.187500,12.500000,12.500000,92.027857,0.000000,68.181090,0.000000,0.000000,100.000000,0.000000,0.868711,14110.000000,21.429701,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,20971520000,4194304018,8388608000,26214400,0,9,0,670076433,8525561,8388821317,26214409,0.000000,0.000000,1363.621793,272.724360,68.182823,213.065978,0.000000,73.000000,99.992913,523676414,394854400,34098211982,5767987200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",11558912000,40019226429,39488383933,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,38168166400,0,4220518400,184575590400,8676966400,0,0.000000,0,0.000000,8388608000,26214408,0,213.065970,0,648940,5.274467,"<OVERFLOW>","<OVERFLOW>",0.108359,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.971024,0.250793,"<OVERFLOW>",8.520322,25.358101,99.971024,0.250793,2.465344,1.701094,0.705211,0.000000,0.000000,0.000000,5.733927,65.082952,202.864811,68.162577,0.000000,17.187500,12.500000,12.500000,91.593845,0.000000,68.162577,0.000000,0.000000,100.000000,0.000000,0.869038,14814.000000,21.438164,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,24277155840,4855431191,9710862336,28901376,0,0,0,816890646,9272120,9711109505,28901385,0.000000,0.000000,1363.251535,272.650308,68.164312,202.864874,0.000000,0.000000,99.993250,606144296,457003008,39510083554,6677121024,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Idle (0)","High (8)","Low (1)","Low (1)","Idle (0)",13379530752,46364677082,45750521946,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,44161302528,0,4884332544,213667872768,10028777472,0,0.000000,0,0.000000,9710862336,28901376,0,202.864811,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.108311,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8.520118,24.204880,"<OVERFLOW>","<OVERFLOW>",2.465017,1.701250,0.705181,0.000000,0.000000,0.000000,5.544897,61.863553,193.639043,68.160943,0.000000,17.187500,12.500000,12.500000,91.875328,0.000000,68.160943,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",15518.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,27913093120,5582618714,11165237248,31719424,0,14,0,908292820,10133681,11165505714,31719430,0.000000,0.000000,1363.218864,272.643777,68.162582,193.639079,0.000000,85.000000,"<OVERFLOW>",696825442,525352960,45422612249,7677091840,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15381938176,53298669620,52592911540,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,50751078400,0,5614338048,"<OVERFLOW>",11514150912,0,0.000000,0,0.000000,11165237248,31719456,0,193.639238,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
