"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"39",20,0,0.012107,51,1,256,1,37,11872,6,"kernel",5,281017376,987547527,28951221,408,320943346,197831956,36655893,5151,40554843,928710,269377677,4572227882,1.195196,0.266005,251.765559,10.09813,10.846499,10.077238,18.690608,370.812613,73.151805,67.89563,54.027829,1.194162,786625.848039,24.128032,1.01437,1,6.567195,7.206089,37182627,5151,266331543,6692367,3883702,132781590,6692373,415.378245,58.924401,370.835712,18.690625,29168796,29168796,181573209,78185499,1886553521,99794086,5851485,890453975,278358,13056,0,21218141,2,1,1,259389916,1021700531,145707,2822797245,484784992,1887836661,1572644682,2.622382,0.012382,1.141213,"TitanX"
"42",20,0,0.012083,51,1,256,1,37,11872,6,"kernel",5,279855840,987003867,28792458,408,320574514,197548390,36655893,5151,40537707,923712,268599207,4577121506,1.193652,0.265986,251.932884,10.06204,10.796484,10.060664,18.651413,371.055804,73.15176,67.896225,53.947871,1.193522,785721.848039,24.112478,1.01437,1,6.567103,7.222339,37182651,5151,266215290,6671361,3861758,132729848,6671367,415.8126,58.98598,371.078593,18.65143,29158392,29158392,181483143,78161325,1886420997,99794213,5718834,890453975,0,0,0,21072434,2,1,1,259063681,1021422300,0,2815260563,484665397,1887068982,1572101046,2.633081,0,1.138184,"TitanX"
"45",20,0,0.012112,51,1,256,1,37,11872,6,"kernel",5,280140396,987003867,28792458,408,320574514,197548339,36655893,5151,40537707,923712,268132489,4574102352,1.1947,0.265992,252.117575,10.069417,10.792455,10.057568,18.665087,371.327824,73.151796,67.896225,53.947871,1.195599,785721.848039,24.154443,1.01437,1,6.567103,7.222339,37182632,5151,266215290,6671361,3857489,132729840,6671367,416.117218,59.029222,371.350606,18.665103,29158392,29158392,181483143,78161325,1886421001,99794217,5718834,890453975,0,0,0,21072434,2,1,1,259063686,1021422304,0,2815260738,484665397,1887068963,1572101027,2.630407,0,1.141209,"TitanX"
"48",20,0,0.012088,51,1,256,1,37,11872,6,"kernel",5,279837300,987003867,28792458,408,320574514,197548372,36655893,5151,40537707,923712,268340751,4571098894,1.193856,0.266017,251.876695,10.059796,10.780431,10.065436,18.647253,370.973048,73.151752,67.896225,53.947871,1.193683,785721.848039,24.115737,1.01437,1,6.567103,7.222339,37182655,5151,266215290,6671361,3856876,132729848,6671367,415.719906,58.972824,370.995831,18.64727,29158392,29158392,181483143,78161325,1886420974,99794190,5718834,890453975,0,0,0,21072434,2,1,1,259063686,1021422277,0,2815260830,484665397,1887068986,1572101050,2.633256,0,1.138486,"TitanX"
"51",20,0,0.012091,51,1,256,1,37,11872,6,"kernel",5,279821744,987003867,28792458,408,320574474,197548345,36655893,5151,40537707,923712,268527692,4574086740,1.194732,0.265986,251.897178,10.060614,10.792816,10.060035,18.64877,371.003216,73.151741,67.896225,53.947871,1.193591,785721.75,24.113874,1.014371,1,6.567103,7.222339,37182661,5151,266215290,6671361,3860993,132729856,6671367,415.75378,58.97762,371.026023,18.648787,29158383,29158383,181483143,78161325,1886420886,99794088,5718834,890453982,0,0,0,21072435,2,1,1,259063637,1021422177,0,2815260734,484665393,1887068992,1572101050,2.633402,0,1.140356,"TitanX"
"54",20,0,0.012082,51,1,256,1,37,11872,6,"kernel",5,279907368,987003867,28792458,408,320574474,197548372,36655893,5151,40537707,923712,268473282,4570050712,1.195232,0.265943,252.013713,10.065269,10.780442,10.05862,18.657397,371.174853,73.151726,67.896225,53.947871,1.193859,785721.75,24.119296,1.014371,1,6.567103,7.222339,37182669,5151,266215290,6671361,3854783,132729848,6671367,415.94621,59.004905,371.197649,18.657414,29158383,29158383,181483143,78161325,1886420939,99794141,5718834,890453982,0,0,0,21072435,2,1,1,259063643,1021422230,0,2815260733,484665393,1887069000,1572101058,2.632597,0,1.13874,"TitanX"
"57",20,0,0.012102,51,1,256,1,37,11872,6,"kernel",5,279934564,987003867,28792458,408,320574474,197548352,36655893,5151,40537707,923712,268671599,4577854708,1.193939,0.265998,251.972973,10.063642,10.805112,10.073114,18.654381,371.114849,73.151705,67.896225,53.947871,1.1932,785721.75,24.105978,1.014371,1,6.567103,7.222339,37182680,5151,266215290,6671361,3864229,132729808,6671367,415.879091,58.995366,371.137529,18.654398,29158383,29158383,181483143,78161325,1886420944,99794146,5718834,890453982,0,0,0,21072435,2,1,1,259063694,1021422235,0,2815260703,484665393,1887069011,1572101069,2.632341,0,1.138798,"TitanX"
"60",20,0,0.012072,51,1,256,1,37,11872,6,"kernel",5,280671352,987003867,28792458,408,320574474,197548368,36655893,5151,40537707,923712,268475295,4567688110,1.193808,0.266,252.030742,10.065949,10.787866,10.058822,18.658658,371.199933,73.151645,67.896225,53.947871,1.194643,785721.75,24.135134,1.014372,1,6.567103,7.222339,37182712,5151,266215290,6671361,3857177,132729816,6671367,415.974796,59.008892,371.222641,18.658675,29158383,29158383,181483143,78161325,1886420933,99794135,5718834,890453982,0,0,0,21072435,2,1,1,259063658,1021422224,0,2815260721,484665393,1887069043,1572101101,2.625431,0,1.139892,"TitanX"
"63",20,0,0.011751,51,1,256,1,37,11872,6,"kernel",5,281092796,987003867,28792458,408,320574474,197548319,36655893,5151,40537707,923712,268529525,4568505988,1.194905,0.266002,251.940447,10.062343,10.777883,10.042765,18.651973,371.066944,73.151626,67.896225,53.947871,1.19504,785721.75,24.143154,1.014372,1,6.567103,7.222339,37182722,5151,266215290,6671361,3854989,132729792,6671367,415.825877,58.987751,371.089576,18.65199,29158383,29158383,181483143,78161325,1886420978,99794180,5718834,890453982,0,0,0,21072435,2,1,1,259063643,1021422269,0,2815260706,484665393,1887069053,1572101111,2.621494,0,1.140493,"TitanX"
"66",20,0,0.010898,51,1,256,1,37,11872,6,"kernel",5,280188232,987003867,28792458,408,320574514,197548388,36655893,5151,40537707,923712,268404117,4564372004,1.194373,0.265984,251.828183,10.057859,10.78778,10.049234,18.643662,370.901597,73.151668,67.896225,53.947871,1.194665,785721.848039,24.135579,1.014372,1,6.567103,7.222339,37182700,5151,266215290,6671361,3860249,132729844,6671367,415.64034,58.961466,370.924364,18.643679,29158392,29158392,181483143,78161325,1886420974,99794190,5718834,890453975,0,0,0,21072434,2,1,1,259063725,1021422277,0,2815260796,484665397,1887069031,1572101095,2.629958,0,1.141044,"TitanX"
"79",21,0,1.3537e-05,51,1,256,1,37,11872,6,"kernel",5,330836,398055,132753,408,395301,357099,0,0,12648,4284,258828,4062390,1.535919,0.249616,44.277082,41.652781,1.972932,54.438875,50.934787,77.21294,0,57.344121,81.776685,1.535734,968.875,36.442638,0,0,5.926629,4.736695,0,0,74960,20292,786,31368,20298,0,0,78.736566,50.949848,9843,9843,69819,20043,0,0,0,0,0,0,0,145707,0,2,1,377301,145707,0,8622519,197931,596343,1139799,0,0,2.154508,"TitanX"
"82",21,0,0.012071,51,1,256,1,37,11872,6,"kernel",5,281336660,987003867,28792458,408,320574474,197548335,36655893,5151,40537707,923712,269505118,4581278298,1.190456,0.266008,251.47899,10.043912,10.743547,10.042899,18.61781,370.387361,73.151626,67.896213,53.947871,1.18951,785721.75,24.031421,1.014372,1,6.567108,7.222339,37182722,5151,266215505,6671361,3849759,132729840,6671367,415.064246,58.879708,370.410019,18.617827,29158383,29158383,181483143,78161325,1886421134,99794336,5718834,890453982,0,0,0,21072435,2,1,1,259063680,1021422425,0,2815260628,484665393,1887069053,1572101111,2.619222,0,1.136829,"TitanX"
"85",21,0,0.012096,51,1,256,1,37,11872,6,"kernel",5,281462080,987003867,28792458,408,320574474,197548382,36655893,5151,40537707,923712,269502491,4588163342,1.191839,0.266009,251.406387,10.041013,10.750073,10.035856,18.612435,370.280428,73.151622,67.896213,53.947871,1.19188,785721.75,24.079313,1.014372,1,6.567108,7.222339,37182724,5151,266215505,6671361,3853210,132729908,6671367,414.944438,58.862709,370.303269,18.612452,29158383,29158383,181483143,78161325,1886421186,99794388,5718834,890453982,0,0,0,21072435,2,1,1,259063647,1021422477,0,2815260693,484665393,1887069055,1572101113,2.618055,0,1.137629,"TitanX"
"88",21,0,0.012064,51,1,256,1,37,11872,6,"kernel",5,280541748,987003867,28792458,408,320574514,197548368,36655893,5151,40537707,923712,269183810,4576134122,1.193881,0.266041,251.712055,10.053221,10.771887,10.048871,18.635065,370.730627,73.151639,67.896213,53.947871,1.192241,785721.848039,24.086602,1.014372,1,6.567108,7.222339,37182715,5151,266215505,6671361,3856340,132729872,6671367,415.44884,58.934277,370.753395,18.635081,29158392,29158392,181483143,78161325,1886421194,99794410,5718834,890453975,0,0,0,21072434,2,1,1,259063703,1021422497,0,2815260787,484665397,1887069046,1572101110,2.626644,0,1.136952,"TitanX"
"91",21,0,0.012068,51,1,256,1,37,11872,6,"kernel",5,280685016,987003867,28792458,408,320574474,197548392,36655893,5151,40537707,923712,268855086,4576858922,1.189931,0.266017,251.4902,10.04436,10.762588,10.027025,18.61864,370.403871,73.151688,67.896213,53.947871,1.192386,785721.75,24.089532,1.014371,1,6.567108,7.222339,37182689,5151,266215505,6671361,3856410,132729872,6671367,415.082379,58.882333,370.426619,18.618657,29158383,29158383,181483143,78161325,1886421242,99794444,5718834,890453982,0,0,0,21072435,2,1,1,259063668,1021422533,0,2815260883,484665393,1887069020,1572101078,2.625303,0,1.136067,"TitanX"
"94",21,0,0.012087,51,1,256,1,37,11872,6,"kernel",5,280346704,987003867,28792458,408,320574514,197548382,36655893,5151,40537707,923712,268934942,4586067032,1.192015,0.265977,249.095596,9.948721,10.638947,9.930413,18.44136,366.877011,73.151705,67.896213,53.947871,1.190511,785721.848039,24.051643,1.014371,1,6.567108,7.222339,37182680,5151,266215505,6671361,3848754,132729960,6671367,411.130006,58.321675,366.899785,18.441376,29158392,29158392,181483143,78161325,1886420977,99794193,5718834,890453975,0,0,0,21072434,2,1,1,259063697,1021422280,0,2815260752,484665397,1887069011,1572101075,2.628471,0,1.13797,"TitanX"
"97",21,0,0.012101,51,1,256,1,37,11872,6,"kernel",5,280857148,987003867,28792458,408,320574514,197548373,36655893,5151,40537707,923712,269055159,4567754700,1.194124,0.265949,246.801786,9.857108,10.558706,9.837601,18.271541,363.498604,73.151722,67.896213,53.947871,1.191499,785721.848039,24.071615,1.014371,1,6.567108,7.222339,37182671,5151,266215505,6671361,3855227,132729856,6671367,407.343995,57.784616,363.520885,18.271558,29158392,29158392,181483143,78161325,1886421049,99794265,5718834,890453975,0,0,0,21072434,2,1,1,259063718,1021422352,0,2815260806,484665397,1887069002,1572101066,2.623694,0,1.13822,"TitanX"
"100",21,0,0.012047,51,1,256,1,37,11872,6,"kernel",5,280201320,987003867,28792458,408,320574474,197548363,36655893,5151,40537707,923712,268785723,4582394466,1.192677,0.265956,251.405046,10.040959,10.764632,10.030809,18.612336,370.278453,73.151737,67.896213,53.947871,1.190304,785721.75,24.047471,1.014371,1,6.567108,7.222339,37182663,5151,266215505,6671361,3858449,132729848,6671367,414.941543,58.862395,370.301126,18.612352,29158383,29158383,181483143,78161325,1886420972,99794174,5718834,890453982,0,0,0,21072435,2,1,1,259063679,1021422263,0,2815260746,484665393,1887068994,1572101052,2.629835,0,1.136373,"TitanX"
"103",21,0,0.012108,51,1,256,1,37,11872,6,"kernel",5,281065208,987003867,28792458,408,320574514,197548373,36655893,5151,40537707,923712,269407678,4575111344,1.191401,0.266025,251.316539,10.037424,10.753034,10.029425,18.605783,370.148097,73.151762,67.896213,53.947871,1.18994,785721.848039,24.040117,1.01437,1,6.567108,7.222339,37182650,5151,266215505,6671361,3855649,132729900,6671367,414.795318,58.841673,370.170907,18.6058,29158392,29158392,181483143,78161325,1886420849,99794065,5718834,890453975,0,0,0,21072434,2,1,1,259063732,1021422152,0,2815260710,484665397,1887068981,1572101045,2.621752,0,1.135548,"TitanX"
"106",21,0,0.012086,51,1,256,1,37,11872,6,"kernel",5,280650224,987003867,28792458,408,320574474,197548384,36655893,5151,40537707,923712,269135218,4577956766,1.192144,0.265995,251.501505,10.044811,10.775279,10.031456,18.619477,370.420521,73.151781,67.896213,53.947871,1.192957,785721.75,24.101073,1.01437,1,6.567108,7.222339,37182640,5151,266215505,6671361,3860784,132729880,6671367,415.100491,58.884979,370.443292,18.619494,29158383,29158383,181483143,78161325,1886420898,99794100,5718834,890453982,0,0,0,21072435,2,1,1,259063661,1021422189,0,2815260718,484665393,1887068971,1572101029,2.625628,0,1.137942,"TitanX"
"109",21,0,0.012101,51,1,256,1,37,11872,6,"kernel",5,281559856,987547527,28951221,408,320943346,197831952,36655893,5151,40554843,928710,269375379,4585278072,1.192206,0.265967,251.283786,10.078806,10.843126,10.047699,18.654842,370.103034,73.151805,67.89563,54.027829,1.19249,786625.848039,24.094238,1.01437,1,6.567195,7.206089,37182627,5151,266331543,6692367,3889938,132781590,6692373,414.583387,58.811646,370.126089,18.654859,29168796,29168796,181573209,78185499,1886553521,99794086,5851485,890453975,278358,13056,0,21218141,2,1,1,259389917,1021700531,145707,2822797245,484784992,1887836661,1572644682,2.61733,0.012358,1.137071,"TitanX"
"112",21,0,0.012068,51,1,256,1,37,11872,6,"kernel",5,280336864,987003867,28792458,408,320574514,197548393,36655893,5151,40537707,923712,269039425,4575617330,1.191552,0.265969,251.438823,10.042308,10.774469,10.039975,18.614836,370.328134,73.15176,67.896225,53.947871,1.190558,785721.848039,24.05261,1.01437,1,6.567103,7.222339,37182651,5151,266215290,6671361,3861456,132729844,6671367,414.997157,58.870303,370.350866,18.614853,29158392,29158392,181483143,78161325,1886420997,99794213,5718834,890453975,0,0,0,21072434,2,1,1,259063711,1021422300,0,2815260563,484665397,1887068982,1572101046,2.628563,0,1.13572,"TitanX"
"115",21,0,0.012085,51,1,256,1,37,11872,6,"kernel",5,280681536,987003867,28792458,408,320574514,197548379,36655893,5151,40537707,923712,268849868,4578945120,1.190804,0.265983,251.420933,10.041593,10.76957,10.049583,18.613512,370.301785,73.151796,67.896225,53.947871,1.191781,785721.848039,24.077315,1.01437,1,6.567103,7.222339,37182632,5151,266215290,6671361,3859975,132729840,6671367,414.967418,58.866115,370.324504,18.613529,29158392,29158392,181483143,78161325,1886421001,99794217,5718834,890453975,0,0,0,21072434,2,1,1,259063718,1021422304,0,2815260738,484665397,1887068963,1572101027,2.625336,0,1.137488,"TitanX"
"118",21,0,0.012093,51,1,256,1,37,11872,6,"kernel",5,280149968,987003867,28792458,408,320574514,197548402,36655893,5151,40537707,923712,268985096,4576609284,1.192956,0.265952,251.332721,10.03807,10.775495,10.015723,18.606981,370.171863,73.151752,67.896225,53.947871,1.19181,785721.848039,24.077887,1.01437,1,6.567103,7.222339,37182655,5151,266215290,6671361,3863454,132729864,6671367,414.822082,58.845462,370.194641,18.606998,29158392,29158392,181483143,78161325,1886420974,99794190,5718834,890453975,0,0,0,21072434,2,1,1,259063672,1021422277,0,2815260830,484665397,1887068986,1572101050,2.630317,0,1.137542,"TitanX"
"121",21,0,0.012096,51,1,256,1,37,11872,6,"kernel",5,281384144,987003867,28792458,408,320574474,197548365,36655893,5151,40537707,923712,269300579,4577127108,1.190397,0.266007,251.276917,10.035842,10.744253,10.021586,18.60285,370.089673,73.151741,67.896225,53.947871,1.19211,785721.75,24.083949,1.014371,1,6.567103,7.222339,37182661,5151,266215290,6671361,3853108,132729836,6671367,414.730045,58.832396,370.112368,18.602867,29158383,29158383,181483143,78161325,1886420886,99794088,5718834,890453982,0,0,0,21072435,2,1,1,259063707,1021422177,0,2815260734,484665393,1887068992,1572101050,2.61878,0,1.139034,"TitanX"
"124",21,0,0.01206,51,1,256,1,37,11872,6,"kernel",5,280622940,987003867,28792458,408,320574474,197548339,36655893,5151,40537707,923712,268671599,4575612760,1.19283,0.265974,251.471526,10.043614,10.750213,10.02327,18.617257,370.3763,73.151726,67.896225,53.947871,1.1932,785721.75,24.105976,1.014371,1,6.567103,7.222339,37182669,5151,266215290,6671361,3852262,132729808,6671367,415.051334,58.87796,370.398934,18.617274,29158383,29158383,181483143,78161325,1886420939,99794141,5718834,890453982,0,0,0,21072435,2,1,1,259063692,1021422230,0,2815260733,484665393,1887069000,1572101058,2.625884,0,1.137616,"TitanX"
"127",21,0,0.011922,51,1,256,1,37,11872,6,"kernel",5,280688244,987003867,28792458,408,320574474,197548350,36655893,5151,40537707,923712,269201710,4574077354,1.190834,0.265976,251.497972,10.04467,10.77244,10.035007,18.619215,370.415251,73.151705,67.896225,53.947871,1.191571,785721.75,24.073061,1.014371,1,6.567103,7.222339,37182680,5151,266215290,6671361,3859821,132729816,6671367,415.095106,58.884152,370.43791,18.619232,29158383,29158383,181483143,78161325,1886420944,99794146,5718834,890453982,0,0,0,21072435,2,1,1,259063661,1021422235,0,2815260703,484665393,1887069011,1572101069,2.625273,0,1.136147,"TitanX"
"130",21,0,0.010897,51,1,256,1,37,11872,6,"kernel",5,280640308,987003867,28792458,408,320574474,197548379,36655893,5151,40537707,923712,269066623,4576062182,1.192256,0.265949,251.527887,10.045865,10.763975,10.027802,18.62143,370.45931,73.151645,67.896225,53.947871,1.192181,785721.75,24.085394,1.014372,1,6.567103,7.222339,37182712,5151,266215290,6671361,3856329,132729832,6671367,415.144838,58.891156,370.482017,18.621447,29158383,29158383,181483143,78161325,1886420933,99794135,5718834,890453982,0,0,0,21072435,2,1,1,259063667,1021422224,0,2815260721,484665393,1887069043,1572101101,2.625721,0,1.138647,"TitanX"
"133",21,0,0.010917,51,1,256,1,37,11872,6,"kernel",5,280544176,987003867,28792458,408,320574474,197548336,36655893,5151,40537707,923712,268943599,4574693682,1.194249,0.265984,251.448499,10.042694,10.757234,10.031033,18.615553,370.342384,73.151626,67.896225,53.947871,1.193996,785721.75,24.122052,1.014372,1,6.567103,7.222339,37182722,5151,266215290,6671361,3855131,132729816,6671367,415.01392,58.872569,370.365039,18.615569,29158383,29158383,181483143,78161325,1886420978,99794180,5718834,890453982,0,0,0,21072435,2,1,1,259063654,1021422269,0,2815260706,484665393,1887069053,1572101111,2.626621,0,1.140158,"TitanX"
"136",21,0,0.010908,51,1,256,1,37,11872,6,"kernel",5,280285152,987003867,28792458,408,320574514,197548392,36655893,5151,40537707,923712,268832758,4584997860,1.191994,0.266027,251.498867,10.044706,10.752448,10.038325,18.619282,370.416569,73.151668,67.896225,53.947871,1.192963,785721.848039,24.101192,1.014372,1,6.567103,7.222339,37182700,5151,266215290,6671361,3852644,132729840,6671367,415.096807,58.884362,370.439295,18.619298,29158392,29158392,181483143,78161325,1886420974,99794190,5718834,890453975,0,0,0,21072434,2,1,1,259063693,1021422277,0,2815260796,484665397,1887069031,1572101095,2.629048,0,1.139187,"TitanX"
