"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"2",256,0,2.08e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,301746,256,240,1,2424,1875,510,256,16,15,19515,22166,0.109952,0.015625,0.050204,0.047066,0,0.007844367,0.047066,0.050204,11.555118,100,100,0.124468,2424,2.756854,1.494118,1.984375,4,2,762,508,64,30,0,231,36,4.781927,3.187951,0.36241,0.056479,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.003366,0,0.110274,"GTX-970"
"5",256,0,1.9904e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,328430,256,240,1,2424,1875,510,256,16,15,21904,19508,0.110665,0.015626,0.050196,0.047059,0,0.012549,0.047059,0.050196,11.555118,100,100,0.124436,2424,2.756148,1.494118,1.984375,4,2,762,508,64,30,0,231,36,4.781172,3.187448,0.362353,0.056471,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.003092,0,0.110246,"GTX-970"
"8",256,0,1.9936e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,364547,256,240,1,2424,1875,510,256,16,15,24421,21856,0.109263,0.015625,0.05127,0.048066,0,0.006408757,0.048066,0.05127,11.555118,100,100,0.110691,2424,2.451695,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.883473,3.255649,0.100938,0.057679,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.002786,0,0.098068,"GTX-970"
"11",256,0,1.9744e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,302360,256,240,1,2424,1875,510,256,16,15,19518,22132,0.124193,0.015685,0.05854,0.054881,0,0,0.054881,0.05854,11.555118,100,100,0.124526,2424,2.758126,1.494118,1.984375,4,2,762,508,64,30,0,223,36,5.57593,3.717287,0.40795,0.065857,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003359,0,0.110325,"GTX-970"
"14",256,0,1.9968e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,297103,256,240,1,2424,1875,510,256,16,15,19504,19506,0.108476,0.015625,0.050347,0.0472,0,0,0.0472,0.050347,11.555118,100,100,0.124507,2424,2.757702,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.795559,3.197039,0.111708,0.05664,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003418,0,0.110308,"GTX-970"
"17",256,0,1.9904e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,304265,256,240,1,2424,1875,510,256,16,15,19507,21962,0.111865,0.015625,0.058233,0.054593,0,0,0.054593,0.058233,11.555118,100,100,0.124519,2424,2.757984,1.494118,1.984375,4,2,762,508,64,30,0,231,36,5.546649,3.697766,0.420366,0.065512,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003338,0,0.110319,"GTX-970"
"20",256,0,2.0032e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,300039,256,240,1,2424,1875,510,256,16,15,19509,19500,0.110332,0.015624,0.058572,0.054912,0,0,0.054912,0.058572,11.555118,100,100,0.124507,2424,2.757702,1.494118,1.984375,4,2,762,508,64,30,0,71,36,5.579012,3.719342,0.129957,0.065894,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003385,0,0.110308,"GTX-970"
"23",256,0,2e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,297258,256,240,1,2424,1875,510,256,16,15,19509,19508,0.109332,0.015624,0.050201,0.047064,0,0,0.047064,0.050201,11.555118,100,100,0.110324,2424,2.443566,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.781675,3.187783,0.111384,0.056476,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003417,0,0.097743,"GTX-970"
"26",256,0,2.0032e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,333143,256,240,1,2424,1875,510,256,16,15,22061,19504,0.124289,0.015625,0.05835,0.054703,0,0,0.054703,0.05835,11.555118,100,100,0.124532,2424,2.758267,1.494118,1.984375,4,2,762,508,64,30,0,231,36,5.557849,3.705232,0.421215,0.065644,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003049,0,0.110331,"GTX-970"
"29",256,0,2.0032e-05,1,1,16,1,38,1024,7,"lud_diagonal",9,330733,256,240,1,2424,1875,510,256,16,15,19501,19500,0.110237,0.015624,0.058386,0.054737,0,0,0.054737,0.058386,11.555118,100,100,0.124545,2424,2.75855,1.494118,1.984375,4,2,762,508,64,30,0,79,36,5.561251,3.707501,0.14414,0.065684,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.003071,0,0.110342,"GTX-970"
