"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"3",64,256,1.0656e-05,6,6,16,16,38,3072,5,"calculate_temp",6,121089,14112,4096,288,63864,68312,3144,1236,504,192,71908,1336220,0.96667,0.316024,4.329707,1.256695,20.107118,4.354251,1.727955,6.185295,34.297249,70,72.727273,1.220127,221.75,26.820165,1,1.000809,2.333333,2.333333,3144,1237,1176,448,8,2748,1496,61.735135,24.289555,6.744917,3.671905,11788,9792,6927,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78713,204176,67004,734528,154380,114372,361716,0.597666,4.940581,2.262451,"Quadro"
"4",64,256,9.792e-06,6,6,16,16,38,3072,5,"calculate_temp",6,113746,14112,4096,288,63864,67856,3144,1236,504,192,66772,1331114,0.947073,0.313313,5.598647,1.625004,0,1.999517,2.234381,7.998067,34.281599,70,72.727273,1.342209,221.75,29.480546,1,1.002427,2.333333,2.333333,3144,1239,1176,448,0,2669,1379,79.828329,31.459065,8.470969,4.37672,11795,9792,6890,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78768,204176,67004,734528,154380,114372,361716,0.636249,5.259526,2.518496,"Quadro"
"5",64,256,9.376e-06,6,6,16,16,38,3072,5,"calculate_temp",6,114102,14112,4096,288,63864,67883,3144,1236,504,192,67069,1508942,0.883222,0.324567,4.407755,1.279348,0,1.854056,1.759104,6.296793,34.250342,70,72.727273,1.336459,221.75,29.357453,1,1.005663,2.333333,2.333333,3144,1243,1176,448,0,2771,716,62.847993,24.847346,6.923974,1.789089,11730,9792,6927,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78723,204176,67004,734528,154380,114372,361716,0.634264,5.243116,2.51608,"Quadro"
"6",64,256,9.6e-06,6,6,16,16,38,3072,5,"calculate_temp",6,113764,14112,4096,288,63864,67859,3144,1236,504,192,67220,1327050,0.963113,0.311887,5.620194,1.631258,0,1.905259,2.24298,8.028849,34.289423,70,72.727273,1.332922,221.75,29.280348,1,1.001618,2.333333,2.333333,3144,1238,1176,448,0,2648,704,80.135558,31.554651,8.436663,2.24298,11754,9792,6908,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78744,204176,67004,734528,154380,114372,361716,0.636149,5.258693,2.53438,"Quadro"
"7",64,256,9.856e-06,6,6,16,16,38,3072,5,"calculate_temp",6,118521,14112,4096,288,63864,68372,3144,1236,504,192,66905,1561938,0.861153,0.329085,4.358784,1.265135,35.42377,4.929577,1.73956,6.226835,34.30508,70,72.727273,1.257913,221.75,27.651705,1,1,2.333333,2.333333,3144,1236,1176,448,14,2882,1709,62.14974,24.432913,7.121324,4.222881,11726,9792,6914,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78741,204176,67004,734528,154380,114372,361716,0.610616,5.047629,2.302741,"Quadro"
"8",64,256,9.664e-06,6,6,16,16,38,3072,5,"calculate_temp",6,119121,14112,4096,288,63864,67888,3144,1236,504,192,72359,1513956,0.88469,0.327694,5.592096,1.623103,0,4.235284,2.231766,7.988709,34.27378,70,72.727273,1.239136,221.75,27.229618,1,1.003236,2.333333,2.333333,3144,1240,1176,448,0,2740,1076,79.734923,31.447616,8.686136,3.411052,11738,9792,6922,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78955,204176,67004,734528,154380,114372,361716,0.607541,5.022204,2.260712,"Quadro"
"9",64,256,9.664e-06,6,6,16,16,38,3072,5,"calculate_temp",6,116962,14112,4096,288,63864,67827,3144,1236,504,192,72725,1509948,0.891333,0.324413,5.576673,1.618626,25.898019,4.173021,2.225611,7.966676,34.30508,70,72.727273,1.333046,221.75,29.278341,1,1,2.333333,2.333333,3144,1236,1176,448,8,2855,1193,79.515011,31.259718,9.025738,3.771525,11760,9792,6891,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78740,204176,67004,734528,154380,114372,361716,0.618755,5.114909,2.525478,"Quadro"
"10",64,256,9.824e-06,6,6,16,16,38,3072,5,"calculate_temp",6,116713,14112,4096,288,63864,67879,3144,1236,504,192,66799,1327756,0.956735,0.310576,4.431535,1.28625,0,1.61535,1.768594,6.330764,34.250342,70,72.727273,1.343357,221.75,29.508215,1,1.005663,2.333333,2.333333,3144,1243,1176,448,0,2889,1076,63.187053,24.981395,7.257769,2.703136,11727,9792,6923,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78735,204176,67004,734528,154380,114372,361716,0.620075,5.125821,2.564492,"Quadro"
"11",64,256,9.76e-06,6,6,16,16,38,3072,5,"calculate_temp",6,114249,14112,4096,288,63864,67838,3144,1236,504,192,72398,1332820,0.888938,0.310335,5.603421,1.62639,0,6.959805,2.236286,8.004887,34.297249,70,72.727273,1.323356,221.75,29.065962,1,1.000809,2.333333,2.333333,3144,1237,1176,448,0,2682,716,79.896399,31.435065,8.519487,2.274404,11758,9792,6918,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78699,204176,67004,734528,154380,114372,361716,0.633448,5.23637,2.503457,"Quadro"
"12",64,256,9.664e-06,6,6,16,16,38,3072,5,"calculate_temp",6,119683,14112,4096,288,63864,67856,3144,1236,504,192,67094,1332496,0.946947,0.310315,5.611196,1.628647,0,2.093065,2.239389,8.015994,34.219141,70,72.727273,1.329753,221.75,29.206107,1,1.0089,2.333333,2.333333,3144,1247,1176,448,0,2843,1194,80.007259,31.733159,9.043441,3.798055,11739,9792,6901,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78767,204176,67004,734528,154380,114372,361716,0.604688,4.998621,2.488799,"Quadro"
"13",64,256,9.6e-06,6,6,16,16,38,3072,5,"calculate_temp",6,115660,14112,4096,288,63864,67789,3144,1236,504,192,67499,1341414,0.96515,0.313616,4.433777,1.286901,0,3.177038,1.769489,6.333967,34.289423,70,72.727273,1.326642,221.75,29.136728,1,1.001618,2.333333,2.333333,3144,1238,1176,448,0,2774,1125,63.219028,24.893498,6.972391,2.827664,11772,9792,6901,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78756,204176,67004,734528,154380,114372,361716,0.625721,5.172488,2.547119,"Quadro"
"14",64,256,9.664e-06,6,6,16,16,38,3072,5,"calculate_temp",6,119155,14112,4096,288,63864,68237,3144,1236,504,192,72827,1516398,0.960852,0.325343,4.327568,1.256074,10.048593,4.342288,1.727102,6.18224,34.30508,70,72.727273,1.230768,221.75,27.049685,1,1,2.333333,2.333333,3144,1236,1176,448,4,2651,1900,61.704644,24.257932,6.503618,4.661213,11732,9792,7029,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78774,204176,67004,734528,154380,114372,361716,0.607367,5.020771,2.244417,"Quadro"
"15",64,256,9.76e-06,6,6,16,16,38,3072,5,"calculate_temp",6,113582,14112,4096,288,63864,67795,3144,1236,504,192,66541,1502364,0.884592,0.325149,5.564867,1.615199,0,2.015845,2.220899,7.94981,34.30508,70,72.727273,1.345802,221.75,29.558092,1,1,2.333333,2.333333,3144,1236,1176,448,0,2743,1683,79.346672,31.193539,8.653305,5.309337,11722,9792,7066,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78736,204176,67004,734528,154380,114372,361716,0.637168,5.26712,2.575931,"Quadro"
"16",64,256,9.632e-06,6,6,16,16,38,3072,5,"calculate_temp",6,117087,14112,4096,288,63864,68063,3144,1236,504,192,66322,1331258,0.951504,0.313635,5.582002,1.620173,0,1.892311,2.227738,7.974289,34.242536,70,72.727273,1.31833,221.75,28.954844,1,1.006472,2.333333,2.333333,3144,1244,1176,448,0,2843,1074,79.590997,31.492112,8.99639,3.398566,11723,9792,6907,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78690,204176,67004,734528,154380,114372,361716,0.618095,5.109449,2.509788,"Quadro"
"17",64,256,9.697e-06,6,6,16,16,38,3072,5,"calculate_temp",6,116705,14112,4096,288,63864,67882,3144,1236,504,192,66280,1511734,0.881746,0.326124,4.430414,1.285925,0,1.690288,1.768147,6.329163,34.289423,70,72.727273,1.337174,221.75,29.368751,1,1.001618,2.333333,2.333333,3144,1238,1176,448,0,2846,754,63.171078,24.874617,7.147936,1.893726,11713,9792,6893,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78720,204176,67004,734528,154380,114372,361716,0.620118,5.126173,2.547769,"Quadro"
"18",64,256,9.728e-06,6,6,16,16,38,3072,5,"calculate_temp",6,113580,14112,4096,288,63864,67814,3144,1236,504,192,67474,1506242,0.962314,0.325596,4.304536,1.249389,0,1.512932,1.71791,6.149337,34.30508,70,72.727273,1.328541,221.75,29.177535,1,1,2.333333,2.333333,3144,1236,1176,448,0,2756,706,61.376239,24.128827,6.725227,1.72279,11746,9792,6886,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,78749,204176,67004,734528,154380,114372,361716,0.637179,5.267213,2.512716,"Quadro"
