"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"3",64,256,6.624e-06,6,6,16,16,38,3072,4,"calculate_temp",6,111846,14112,4096,288,63864,53177,3144,1236,504,192,59067,1166910,1.075387,0.30702,7.339285,2.130223,0,2.521319,2.929057,10.484693,34.30508,70,72.727273,1.258317,221.75,26.982494,1,1,2.333333,2.333333,3144,1236,1176,448,0,2728,1019,104.647217,41.139936,11.350096,4.239644,11162,9792,6582,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63906,204176,67004,734528,154380,114372,361716,0.647058,0.668609,2.15303,"Titan"
"4",64,256,5.248e-06,6,6,16,16,38,3072,4,"calculate_temp",6,104076,14112,4096,288,63864,53290,3144,1236,504,192,59278,1167558,1.220876,0.307755,7.307659,2.121044,0,2.41103,2.916435,10.439512,34.30508,70,72.727273,1.421972,221.75,30.490598,1,1,2.333333,2.333333,3144,1236,1176,448,0,2650,1650,104.196276,40.962658,10.978059,6.835395,11158,9792,6552,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63791,204176,67004,734528,154380,114372,361716,0.695365,0.718525,2.314556,"Titan"
"5",64,256,5.184e-06,6,6,16,16,38,3072,4,"calculate_temp",6,111706,14112,4096,288,63864,53194,3144,1236,504,192,52156,1017778,1.210761,0.304505,7.312741,2.122519,0,2.342233,2.918464,10.446773,34.30508,70,72.727273,1.251198,221.75,26.823648,1,1,2.333333,2.333333,3144,1236,1176,448,0,2905,1264,104.268746,40.991148,12.042808,5.239969,11191,9792,6519,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63855,204176,67004,734528,154380,114372,361716,0.647869,0.669447,2.155782,"Titan"
"6",64,256,5.184e-06,6,6,16,16,38,3072,4,"calculate_temp",6,109690,14112,4096,288,63864,53261,3144,1236,504,192,52062,1016342,1.229336,0.305028,7.307659,2.121044,0,2.353033,2.916435,10.439512,34.30508,70,72.727273,1.257487,221.75,26.97051,1,1,2.333333,2.333333,3144,1236,1176,448,0,2730,1713,104.196276,40.962658,11.309472,7.096383,11237,9792,6550,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63727,204176,67004,734528,154380,114372,361716,0.659776,0.681751,2.196391,"Titan"
"7",64,256,5.248e-06,6,6,16,16,38,3072,4,"calculate_temp",6,104972,14112,4096,288,63864,53272,3144,1236,504,192,59103,1015522,1.224363,0.304583,7.337236,2.129629,0,2.34176,2.928239,10.481766,34.30508,70,72.727273,1.427285,221.75,30.600211,1,1,2.333333,2.333333,3144,1236,1176,448,0,2891,769,104.618006,41.128453,12.024915,3.198602,11170,9792,6529,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63880,204176,67004,734528,154380,114372,361716,0.68943,0.712392,2.309964,"Titan"
"8",64,256,5.184e-06,6,6,16,16,38,3072,4,"calculate_temp",6,104300,14112,4096,288,63864,53250,3144,1236,504,192,52375,1018986,1.226691,0.303993,7.305628,2.120454,0,2.406219,2.915625,10.436611,34.30508,70,72.727273,1.427169,221.75,30.599383,1,1,2.333333,2.333333,3144,1236,1176,448,0,2765,873,104.167317,40.951273,11.451281,3.61554,11141,9792,6547,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63845,204176,67004,734528,154380,114372,361716,0.693872,0.716982,2.317492,"Titan"
"9",64,256,5.152e-06,6,6,16,16,38,3072,4,"calculate_temp",6,102186,14112,4096,288,63864,53254,3144,1236,504,192,51235,1026502,1.076892,0.308985,7.331097,2.127847,0,2.435387,2.925789,10.472996,34.30508,70,72.727273,1.452523,221.75,31.149117,1,1,2.333333,2.333333,3144,1236,1176,448,0,2651,1106,104.530472,41.09404,11.017425,4.596481,10993,9792,6544,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63853,204176,67004,734528,154380,114372,361716,0.708227,0.731815,2.361296,"Titan"
"10",64,256,5.152e-06,6,6,16,16,38,3072,4,"calculate_temp",6,104146,14112,4096,288,63864,53263,3144,1236,504,192,52162,1021326,1.072137,0.304692,7.324968,2.126068,0,2.24649,2.923343,10.46424,34.30508,70,72.727273,1.42738,221.75,30.606093,1,1,2.333333,2.333333,3144,1236,1176,448,0,2726,1708,104.443084,41.059686,11.31965,7.09243,11154,9792,6561,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63942,204176,67004,734528,154380,114372,361716,0.694898,0.718042,2.322668,"Titan"
"11",64,256,5.248e-06,6,6,16,16,38,3072,4,"calculate_temp",6,105546,14112,4096,288,63864,53249,3144,1236,504,192,52413,1167908,1.239765,0.30778,7.325989,2.126364,0,2.371394,2.923751,10.465698,34.30508,70,72.727273,1.428733,221.75,30.63312,1,1,2.333333,2.333333,3144,1236,1176,448,0,2768,1282,104.457638,41.065407,11.495656,5.324216,11191,9792,6544,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63727,204176,67004,734528,154380,114372,361716,0.68568,0.708518,2.322644,"Titan"
"12",64,256,5.249e-06,6,6,16,16,38,3072,4,"calculate_temp",6,106582,14112,4096,288,63864,53276,3144,1236,504,192,52071,1017184,1.225632,0.305017,7.337236,2.129629,0,2.370876,2.928239,10.481766,34.30508,70,72.727273,1.421678,221.75,30.483335,1,1,2.333333,2.333333,3144,1236,1176,448,0,2850,1187,104.618006,41.128453,11.854378,4.937244,11173,9792,6537,5076,277904,28716,9572,119808,95720,38288,0,36864,1,1,1,63755,204176,67004,734528,154380,114372,361716,0.679016,0.701631,2.321116,"Titan"
