"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"9",20,0,1.4e-05,51,1,256,1,40,11.59375,8,"kernel",5,251176,398055,132753,408,403665,373606,0,0,12648,4284,181733,4599688,2.218512,0.364388,38.094333,35.836483,9.014123,41.299972,43.822371,66.431104,0,57.344121,81.776685,2.231105,989.375,53.575691,0,0,5.926629,4.736695,0,0,74960,20292,4174,31336,20298,0,0,67.672868,43.835329,9843,9843,69819,20043,0,0,0,0,0,0,0,145707,0,3,1,389643,145707,0,8609463,197931,596343,1418157,0,0,3.67743,"GTX-980"
"12",20,0,0.013201,51,1,256,1,40,11.59375,8,"kernel",5,233778612,987003867,28792458,408,295153677,191636520,36655893,5151,40537707,923712,227170744,5793379436,1.310264,0.398474,225.25695,8.99662,10.151161,9.313754,16.676507,331.766591,73.151626,67.896213,53.947871,1.291808,723415.875,26.631715,1.014372,1,6.567108,7.222339,37182722,5151,266215505,6671361,4060926,132738848,6671367,371.784959,52.740245,331.809403,16.676522,29156496,29156496,181481766,78159948,1886421134,99794336,5718834,890453982,0,0,0,17682669,2,1,1,243397133,1018032659,0,2790025726,484665291,1887029732,1003927859,3.152056,0,1.333021,"GTX-980"
"15",20,0,0.013167,51,1,256,1,40,11.59375,8,"kernel",5,234479408,987003867,28792458,408,295153677,191636504,36655893,5151,40537707,923712,228056096,5815379780,1.299934,0.398434,226.662865,9.052772,10.225742,9.398014,16.780591,333.837273,73.151622,67.896213,53.947871,1.292086,723415.875,26.637452,1.014372,1,6.567108,7.222339,37182724,5151,266215505,6671361,4065388,132738832,6671367,374.105432,53.069417,333.880313,16.780606,29156496,29156496,181481766,78159948,1886421186,99794388,5718834,890453982,0,0,0,17682669,2,1,1,243397108,1018032711,0,2790025791,484665291,1887029734,1003927861,3.142635,0,1.329729,"GTX-980"
"18",20,0,0.013223,51,1,256,1,40,11.59375,8,"kernel",5,234432140,987003867,28792458,408,295153710,191636555,36655893,5151,40537707,923712,227997357,5814827354,1.299262,0.398499,226.555537,9.048485,10.214139,9.360875,16.772646,333.679197,73.151639,67.896213,53.947871,1.298028,723415.955882,26.759958,1.014372,1,6.567108,7.222339,37182715,5151,266215505,6671361,4062699,132727176,6671367,373.928198,53.044288,333.692912,16.772661,29156504,29156504,181481766,78159948,1886421192,99794408,5718834,890453975,0,0,0,17682668,2,1,1,243397148,1018032728,0,2790025883,484665295,1887029725,1003927857,3.143269,0,1.337342,"GTX-980"
"21",20,0,0.013145,51,1,256,1,40,11.59375,8,"kernel",5,234037184,987003867,28792458,408,295153677,191636533,36655893,5151,40537707,923712,227833659,5809413952,1.290651,0.398414,226.504538,9.046448,10.191923,9.413815,16.76887,333.604084,73.151688,67.896213,53.947871,1.300367,723415.875,26.808165,1.014371,1,6.567108,7.222339,37182689,5151,266215505,6671361,4054775,132738054,6671367,373.843763,53.032347,333.645138,16.768885,29156496,29156496,181481766,78159948,1886421242,99794444,5718834,890453982,0,0,0,17682669,2,1,1,243397132,1018032767,0,2790025981,484665291,1887029699,1003927826,3.148574,0,1.340715,"GTX-980"
"24",20,0,0.013244,51,1,256,1,40,11.59375,8,"kernel",5,230697900,987003867,28792458,408,295153710,191636547,36655893,5151,40537707,923712,224071029,5736123816,1.312566,0.39848,225.977323,9.025392,10.182291,9.340763,16.729838,332.827583,73.151705,67.896213,53.947871,1.314868,723415.955882,27.10713,1.014371,1,6.567108,7.222339,37182680,5151,266215505,6671361,4060394,132738852,6671367,372.973509,52.908908,332.870542,16.729854,29156504,29156504,181481766,78159948,1886420975,99794191,5718834,890453975,0,0,0,17682668,2,1,1,243397135,1018032511,0,2790025848,484665295,1887029690,1003927822,3.194148,0,1.356469,"GTX-980"
"27",20,0,0.013158,51,1,256,1,40,11.59375,8,"kernel",5,230440456,987003867,28792458,408,295153710,191636531,36655893,5151,40537707,923712,224004490,5717254324,1.308976,0.398538,226.004099,9.026461,10.17806,9.324384,16.731821,332.867019,73.151722,67.896213,53.947871,1.317642,723415.955882,27.164313,1.014371,1,6.567108,7.222339,37182671,5151,266215505,6671361,4058226,132727192,6671367,373.017612,52.915177,332.880741,16.731836,29156504,29156504,181481766,78159948,1886421047,99794263,5718834,890453975,0,0,0,17682668,2,1,1,243397142,1018032583,0,2790025902,484665295,1887029681,1003927813,3.197716,0,1.358858,"GTX-980"
"30",20,0,0.013215,51,1,256,1,40,11.59375,8,"kernel",5,230178852,987003867,28792458,408,295153677,191636535,36655893,5151,40537707,923712,223970290,5707140442,1.319707,0.398498,225.966029,9.024941,10.198043,9.350565,16.729002,332.810948,73.151737,67.896213,53.947871,1.317843,723415.875,27.168461,1.014371,1,6.567108,7.222339,37182663,5151,266215505,6671361,4066879,132727160,6671367,372.954697,52.906264,332.824587,16.729017,29156496,29156496,181481766,78159948,1886420972,99794174,5718834,890453982,0,0,0,17682669,2,1,1,243397112,1018032497,0,2790025844,484665291,1887029673,1003927800,3.201351,0,1.358757,"GTX-980"
"33",20,0,0.013209,51,1,256,1,40,11.59375,8,"kernel",5,230762748,987003867,28792458,408,295153710,191636518,36655893,5151,40537707,923712,224530257,5737784100,1.313508,0.39851,225.825763,9.019339,10.17898,9.362178,16.718618,332.604359,73.151762,67.896213,53.947871,1.314556,723415.955882,27.100703,1.01437,1,6.567108,7.222339,37182650,5151,266215505,6671361,4061798,132738848,6671367,372.723059,52.873423,332.64728,16.718633,29156504,29156504,181481766,78159948,1886420847,99794063,5718834,890453975,0,0,0,17682668,2,1,1,243397147,1018032383,0,2790025806,484665295,1887029660,1003927792,3.19325,0,1.353899,"GTX-980"
"36",20,0,0.013228,51,1,256,1,40,11.59375,8,"kernel",5,230441964,987003867,28792458,408,295153677,191636505,36655893,5151,40537707,923712,223881379,5685418142,1.318348,0.398432,226.263268,9.036812,10.192493,9.334755,16.751008,333.248732,73.151781,67.896213,53.947871,1.311905,723415.875,27.046051,1.01437,1,6.567108,7.222339,37182640,5151,266215505,6671361,4059326,132727136,6671367,373.445057,52.975858,333.262329,16.751023,29156496,29156496,181481766,78159948,1886420898,99794100,5718834,890453982,0,0,0,17682669,2,1,1,243397121,1018032423,0,2790025816,484665291,1887029650,1003927777,3.197695,0,1.353362,"GTX-980"
