"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"9",20,0,1.6608e-05,51,1,256,1,31,11872,2,"kernel",5,227235,398055,132753,408,227970,122253,0,0,12648,4284,161571,3880066,1.419799,0.377579,28.999437,27.280641,22.095279,34.384134,33.359925,50.570898,0,57.344121,81.776685,1.693492,558.75,30.388218,0,0,1.504981,1.929505,0,0,19035,8266,13440,31582,20350,0,0,51.920617,33.455277,15768,8925,32570,16932,0,0,0,0,0,0,0,26112,1,3,1,201796,26112,0,4725201,158712,596343,356745,0,0,1.97746,"Tesla-K40"
"12",20,0,0.024123,51,1,256,1,31,11872,2,"kernel",5,271388820,987003867,28792458,408,292754025,199941433,36190467,5151,40066008,923406,257428556,7033133512,1.137494,0.426987,111.62113,4.433775,7.293723,11.27701,8.218251,161.349679,37.356944,69.179642,53.950346,1.664295,717534.375,30.511564,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5920582,130991556,6681220,358.787575,51.983601,161.371996,8.230773,58956523,28259406,109406635,77185032,1883792253,97165455,5718834,890453982,0,0,0,13232715,2,1,1,314206637,1010953824,0,3304670637,495940677,1887066605,109551875,1.807631,0,2.615296,"Tesla-K40"
"15",20,0,0.024144,51,1,256,1,31,11872,2,"kernel",5,271417290,987003867,28792458,408,292754025,199938147,36190467,5151,40066008,923406,257510537,7035450686,1.137257,0.427017,111.574469,4.431921,7.281164,11.305172,8.214815,161.282231,37.356944,69.179642,53.950346,1.664287,717534.375,30.511246,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5912859,130989802,6681505,358.637592,51.96187,161.302378,8.227684,58959679,28259406,109404238,77185032,1883792253,97165455,5718834,890453982,0,0,0,13232715,2,1,1,314207841,1010953824,0,3304670614,495940677,1887066607,109551877,1.807442,0,2.615539,"Tesla-K40"
"18",20,0,0.024121,51,1,256,1,31,11872,2,"kernel",5,271261338,987003867,28792458,408,292754055,199941149,36190467,5151,40066008,923406,257410202,7033287468,1.137343,0.426961,111.621684,4.433797,7.291012,11.290861,8.218292,161.35048,37.356944,69.179642,53.950346,1.664553,717534.448529,30.516182,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5918352,130989701,6681611,358.789355,51.983859,161.370511,8.231296,58960794,28259416,109402755,77185032,1883792239,97165455,5718834,890453975,0,0,0,13232714,2,1,1,314209222,1010953820,0,3304670647,495940682,1887066598,109551869,1.808481,0,2.612979,"Tesla-K40"
"21",20,0,0.024124,51,1,256,1,31,11872,2,"kernel",5,271286208,987003867,28792458,408,292754025,199945426,36190467,5151,40066008,923406,257505846,7038119090,1.137324,0.427061,111.602797,4.433047,7.283547,11.284822,8.216901,161.323179,37.356943,69.179642,53.950346,1.663918,717534.375,30.504611,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5913293,130991421,6682053,358.728646,51.975062,161.345325,8.230447,58957432,28259406,109402895,77185032,1883792253,97165455,5718834,890453982,0,0,0,13232715,2,1,1,314204176,1010953824,0,3304670679,495940677,1887066572,109551842,1.808315,0,2.615269,"Tesla-K40"
"24",20,0,0.024138,51,1,256,1,31,11872,2,"kernel",5,271504176,987003867,28792458,408,292754055,199942776,36190467,5151,40066008,923406,257410678,7033846434,1.137171,0.426959,111.555511,4.431168,7.28471,11.290041,8.213419,161.254826,37.356943,69.179642,53.950346,1.664795,717534.448529,30.520682,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5916744,130990117,6681876,358.576653,51.953041,161.275358,8.226742,58955591,28259416,109404617,77185032,1883792239,97165455,5718834,890453975,0,0,0,13232714,2,1,1,314217834,1010953820,0,3304670594,495940682,1887066563,109551834,1.806863,0,2.613982,"Tesla-K40"
"27",20,0,0.024155,51,1,256,1,31,11872,2,"kernel",5,271426836,987003867,28792458,408,292754055,199942439,36190467,5151,40066008,923406,257397918,7032347744,1.137507,0.426899,111.544792,4.430742,7.280969,11.273328,8.21263,161.239332,37.356942,69.179642,53.950346,1.664607,717534.448529,30.517377,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5914274,130991250,6681842,358.5422,51.94805,161.261257,8.22591,58964432,28259416,109404826,77185032,1883792239,97165455,5718834,890453975,0,0,0,13232714,2,1,1,314198236,1010953820,0,3304670619,495940682,1887066554,109551825,1.807378,0,2.614929,"Tesla-K40"
"30",20,0,0.024145,51,1,256,1,31,11872,2,"kernel",5,271244649,987003867,28792458,408,292754025,199938963,36190467,5151,40066008,923406,257394482,7033749120,1.13734,0.426967,111.481186,4.428216,7.281424,11.263016,8.207947,161.147389,37.356942,69.179642,53.950346,1.664723,717534.375,30.519264,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5918018,130993908,6681706,358.33775,51.918427,161.172572,8.221052,58964398,28259406,109400269,77185032,1883792253,97165455,5718834,890453982,0,0,0,13232715,2,1,1,314209836,1010953824,0,3304670568,495940677,1887066546,109551816,1.808592,0,2.614705,"Tesla-K40"
"33",20,0,0.024125,51,1,256,1,31,11872,2,"kernel",5,271462995,987003867,28792458,408,292754055,199946524,36190467,5151,40066008,923406,257409573,7036033590,1.137131,0.427027,111.527129,4.430041,7.281242,11.276938,8.21133,161.2138,37.356941,69.179642,53.950346,1.664547,717534.448529,30.516387,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5915432,130990083,6681688,358.485424,51.939823,161.234284,8.224418,58960411,28259416,109401255,77185032,1883792239,97165455,5718834,890453975,0,0,0,13232714,2,1,1,314206699,1010953820,0,3304670503,495940682,1887066533,109551804,1.807137,0,2.615243,"Tesla-K40"
"36",20,0,0.024138,51,1,256,1,31,11872,2,"kernel",5,271979301,987003867,28792458,408,292754025,199966968,36190467,5151,40066008,923406,257420024,7047036170,1.135197,0.426967,111.595758,4.432767,7.279627,11.280058,8.216383,161.313005,37.356941,69.179642,53.950346,1.66154,717534.375,30.461054,1.005931,1,1.650407,4.657462,36405126,5151,65996589,4300728,5910483,130991483,6681620,358.706023,51.971785,161.335226,8.229395,58960305,28259406,109410699,77185032,1883792253,97165455,5718834,890453982,0,0,0,13232715,2,1,1,314239323,1010953824,0,3304670560,495940677,1887066523,109551793,1.803707,0,2.605341,"Tesla-K40"
