"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"9",20,0,1.3312e-05,51,1,256,1,37,11872,7,"kernel",5,208319,398055,132753,408,395301,357001,0,0,12648,4284,157681,4881890,2.506967,0.449314,38.456605,36.177283,13.076396,43.445551,44.239117,67.062856,0,57.344121,81.776685,2.329043,968.875,55.26696,0,0,5.926629,4.736695,0,0,74960,20292,5998,31328,20298,0,0,68.298987,44.252197,9843,9843,69819,20043,0,0,0,0,0,0,0,145707,0,3,1,377211,145707,0,8622519,197931,596343,1139799,0,0,4.48228,"GTX-970"
"12",20,0,0.014171,51,1,256,1,37,11872,7,"kernel",5,212920373,987003867,28792458,408,320574474,197548024,36655893,5151,40537707,923712,209398273,6539615188,1.557521,0.48999,214.095414,8.550836,9.832837,9.253729,15.850182,315.327476,73.151626,67.896213,53.947871,1.530949,785721.75,30.929463,1.014372,1,6.567108,7.222339,37182722,5151,266215505,6671361,4138653,132727288,6671367,353.362925,50.126953,315.340703,15.850196,29158383,29158383,181483143,78161325,1886421134,99794336,5718834,890453982,0,0,0,21072435,2,1,1,259063043,1021422425,0,2815260628,484665393,1887069053,1572101111,3.46084,0,1.700438,"GTX-970"
"15",20,0,0.014163,51,1,256,1,37,11872,7,"kernel",5,212359128,987003867,28792458,408,320574474,197548018,36655893,5151,40537707,923712,208767518,6550253180,1.535557,0.490265,216.989873,8.666439,9.964108,9.394063,16.064468,319.59054,73.151622,67.896213,53.947871,1.534258,785721.75,30.996318,1.014372,1,6.567108,7.222339,37182724,5151,266215505,6671361,4137962,132727288,6671367,358.140228,50.804643,319.603945,16.064483,29158383,29158383,181483143,78161325,1886421186,99794388,5718834,890453982,0,0,0,21072435,2,1,1,259063072,1021422477,0,2815260693,484665393,1887069055,1572101113,3.469986,0,1.703455,"GTX-970"
"18",20,0,0.014187,51,1,256,1,37,11872,7,"kernel",5,212039497,987003867,28792458,408,320574514,197548053,36655893,5151,40537707,923712,208197197,6536220296,1.534275,0.489913,217.29934,8.678799,9.9803,9.330703,16.087379,320.046334,73.151639,67.896213,53.947871,1.537819,785721.848039,31.068263,1.014372,1,6.567108,7.222339,37182715,5151,266215505,6671361,4138784,132727320,6671367,358.650914,50.8771,320.059836,16.087393,29158392,29158392,181483143,78161325,1886421194,99794410,5718834,890453975,0,0,0,21072434,2,1,1,259063091,1021422497,0,2815260787,484665397,1887069046,1572101110,3.475217,0,1.709228,"GTX-970"
"21",20,0,0.014214,51,1,256,1,37,11872,7,"kernel",5,212302113,987003867,28792458,408,320574474,197548032,36655893,5151,40537707,923712,209408383,6519739868,1.534683,0.48997,217.129468,8.672014,9.96601,9.290295,16.074803,319.796141,73.151688,67.896213,53.947871,1.530875,785721.75,30.927971,1.014371,1,6.567108,7.222339,37182689,5151,266215505,6671361,4136091,132727296,6671367,358.370291,50.837327,319.809574,16.074817,29158383,29158383,181483143,78161325,1886421242,99794444,5718834,890453982,0,0,0,21072435,2,1,1,259063052,1021422533,0,2815260883,484665393,1887069020,1572101078,3.470918,0,1.695531,"GTX-970"
"24",20,0,0.014153,51,1,256,1,37,11872,7,"kernel",5,212909587,987003867,28792458,408,320574514,197548050,36655893,5151,40537707,923712,209371121,6566216474,1.538253,0.490025,217.198042,8.674753,9.972437,9.430907,16.07988,319.897139,73.151705,67.896213,53.947871,1.531071,785721.848039,30.931929,1.014371,1,6.567108,7.222339,37182680,5151,266215505,6671361,4137452,132727320,6671367,358.483385,50.853382,319.910634,16.079894,29158392,29158392,181483143,78161325,1886420977,99794193,5718834,890453975,0,0,0,21072434,2,1,1,259063074,1021422280,0,2815260752,484665397,1887069011,1572101075,3.461015,0,1.697082,"GTX-970"
"27",20,0,0.014139,51,1,256,1,37,11872,7,"kernel",5,212740702,987003867,28792458,408,320574514,197548044,36655893,5151,40537707,923712,208886253,6550021332,1.537723,0.489951,216.987629,8.666349,9.956617,9.393472,16.064302,319.587235,73.151722,67.896213,53.947871,1.535714,785721.848039,31.02574,1.014371,1,6.567108,7.222339,37182671,5151,266215505,6671361,4134894,132727328,6671367,358.136013,50.804118,319.600736,16.064317,29158392,29158392,181483143,78161325,1886421049,99794265,5718834,890453975,0,0,0,21072434,2,1,1,259063073,1021422352,0,2815260806,484665397,1887069002,1572101066,3.463762,0,1.710231,"GTX-970"
"30",20,0,0.014157,51,1,256,1,37,11872,7,"kernel",5,212203471,987003867,28792458,408,320574474,197548018,36655893,5151,40537707,923712,208570637,6492582638,1.541239,0.489922,217.179529,8.674013,9.970272,9.301012,16.078509,319.869872,73.151737,67.896213,53.947871,1.537024,785721.75,31.052194,1.014371,1,6.567108,7.222339,37182663,5151,266215505,6671361,4136906,132727288,6671367,358.452665,50.849048,319.883289,16.078523,29158383,29158383,181483143,78161325,1886420972,99794174,5718834,890453982,0,0,0,21072435,2,1,1,259063057,1021422263,0,2815260746,484665393,1887068994,1572101052,3.472531,0,1.705223,"GTX-970"
"33",20,0,0.014125,51,1,256,1,37,11872,7,"kernel",5,211988871,987003867,28792458,408,320574514,197548061,36655893,5151,40537707,923712,208389017,6548883128,1.530724,0.489982,217.007214,8.667131,9.960788,9.300361,16.065752,319.616081,73.151762,67.896213,53.947871,1.538364,785721.848039,31.079265,1.01437,1,6.567108,7.222339,37182650,5151,266215505,6671361,4136253,132727328,6671367,358.168136,50.808703,319.629583,16.065766,29158392,29158392,181483143,78161325,1886420849,99794065,5718834,890453975,0,0,0,21072434,2,1,1,259063075,1021422152,0,2815260710,484665397,1887068981,1572101045,3.476046,0,1.707932,"GTX-970"
"36",20,0,0.014153,51,1,256,1,37,11872,7,"kernel",5,212592931,987003867,28792458,408,320574474,197548040,36655893,5151,40537707,923712,209003701,6535524240,1.533822,0.49001,217.213202,8.675358,9.969942,9.299289,16.081002,319.919468,73.151781,67.896213,53.947871,1.545286,785721.75,31.219107,1.01437,1,6.567108,7.222339,37182640,5151,266215505,6671361,4136128,132727288,6671367,358.508021,50.856932,319.932887,16.081016,29158383,29158383,181483143,78161325,1886420898,99794100,5718834,890453982,0,0,0,21072435,2,1,1,259063033,1021422189,0,2815260718,484665393,1887068971,1572101029,3.46617,0,1.71458,"GTX-970"
