"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"32",256,0,4.6561e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,460304,256,240,1,2365,1301,510,256,16,15,31707,31708,0.071645,0.015625,0.019462,0.018246,0,0.028585,0.018246,0.019462,7.595756,100,100,0.085879,2365,1.587377,1.196078,1.390625,1,1,610,356,16,15,0,80,36,2.968007,1.732149,0.048656,0.021895,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2014,1480,0,7510,873,5192,1840,0.001471,0,0.063558,"Tesla-K20"
"35",256,0,4.7873e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,467480,256,240,1,2365,1303,510,256,16,15,32265,32266,0.072393,0.015625,0.019296,0.01809,0,0.028341,0.01809,0.019296,7.595756,100,100,0.084369,2365,1.558482,1.196078,1.390625,1,1,610,356,16,15,0,110,31,2.942605,1.717324,0.066329,0.018693,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2012,1480,0,7510,873,5192,1840,0.001448,0,0.062401,"Tesla-K20"
"38",256,0,4.6337e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,468338,256,240,1,2365,1302,510,256,16,15,32337,32932,0.071996,0.015625,0.019191,0.017992,0,0.028187,0.017992,0.019191,7.595756,100,100,0.084114,2365,1.554721,1.196078,1.390625,1,1,610,356,16,15,0,64,36,2.926676,1.708028,0.038383,0.02159,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0.001446,0,0.062189,"Tesla-K20"
"41",256,0,4.8706e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,476814,256,240,1,2365,1305,510,256,16,15,32227,32284,0.073258,0.015625,0.019397,0.018184,3.103461,0.028489,0.018184,0.019397,7.595756,100,100,0.082704,2365,1.528169,1.196078,1.390625,1,1,610,356,16,15,5,178,35,2.957987,1.7263,0.107894,0.021215,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2018,1480,0,7510,873,5192,1840,0.00142,0,0.061187,"Tesla-K20"
"44",256,0,4.5793e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,477178,256,240,1,2365,1296,510,256,16,15,31737,32292,0.073238,0.015625,0.019294,0.018088,0,0.028338,0.018088,0.019294,7.595756,100,100,0.082961,2365,1.532781,1.196078,1.390625,1,1,610,356,16,15,0,56,37,2.942308,1.71715,0.033764,0.022308,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2005,1480,0,7510,873,5192,1840,0.001419,0,0.061311,"Tesla-K20"
"47",256,0,4.6881e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,459394,256,240,1,2365,1295,510,256,16,15,31722,31730,0.071928,0.015625,0.019233,0.018031,0,0.028249,0.018031,0.019233,7.595756,100,100,0.085461,2365,1.578557,1.196078,1.390625,1,1,610,356,16,15,0,78,39,2.933051,1.711748,0.046881,0.02344,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2011,1480,0,7510,873,5192,1840,0.001474,0,0.063142,"Tesla-K20"
"50",512,0,4.7617e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,466323,256,240,1,2365,1294,510,256,16,15,32220,33506,0.070586,0.015625,0.018892,0.017712,0.038966,0.027748,0.017712,0.018892,7.595756,100,100,0.084583,2365,1.5625,1.196078,1.390625,1,1,610,356,16,15,66,56,34,2.881106,1.681432,0.033062,0.020073,341,330,1029,797,2600,0,120,1240,0,0,0,120,1,1,1,2010,1480,0,7510,873,5192,1840,0.001452,0,0.0625,"Tesla-K20"
"53",512,0,4.7905e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,484588,256,240,1,2365,1304,510,256,16,15,33236,33236,0.071156,0.015625,0.018823,0.017646,0.034704,0.027646,0.017646,0.018823,7.595756,100,100,0.081563,2365,1.507241,1.196078,1.390625,1,1,610,356,16,15,59,146,35,2.870472,1.675226,0.085879,0.020587,341,330,1029,797,2600,0,120,1240,0,0,0,120,1,1,1,2005,1480,0,7510,873,5192,1840,0.001397,0,0.060349,"Tesla-K20"
"56",512,0,4.6562e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,474526,256,240,1,2365,1295,510,256,16,15,33438,34426,0.070753,0.015625,0.018908,0.017726,0.06795,0.027771,0.017726,0.018908,7.595756,100,100,0.082902,2365,1.532018,1.196078,1.390625,1,1,610,356,16,15,115,93,31,2.883448,1.682799,0.054951,0.018317,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2004,1480,0,7510,873,5192,1840,0.001427,0,0.061281,"Tesla-K20"
"59",512,0,4.7937e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,469508,256,240,1,2365,1302,510,256,16,15,33429,32708,0.072306,0.015625,0.018922,0.01774,0.047306,0.027792,0.01774,0.018922,7.595756,100,100,0.084193,2365,1.556547,1.196078,1.390625,1,1,610,356,16,15,80,106,34,2.885679,1.684101,0.062681,0.020105,341,330,1030,797,2600,0,120,1240,0,0,0,120,1,1,1,2008,1480,0,7510,873,5192,1840,0.001442,0,0.062324,"Tesla-K20"
"62",512,0,4.8897e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,481403,256,240,1,2365,1302,510,256,16,15,35451,32586,0.072577,0.015625,0.018868,0.017689,0.034788,0.027713,0.017689,0.018868,7.595756,100,100,0.081507,2365,1.506441,1.196078,1.390625,1,1,610,356,16,15,59,107,38,2.877401,1.67927,0.063091,0.022406,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2002,1480,0,7510,873,5192,1840,0.001406,0,0.060318,"Tesla-K20"
"65",512,0,4.6849e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,484497,256,240,1,2365,1298,510,256,16,15,33448,34512,0.068525,0.015625,0.018878,0.017698,0.040706,0.027727,0.017698,0.018878,7.595756,100,100,0.081337,2365,1.503973,1.196078,1.390625,1,1,610,356,16,15,69,58,32,2.878938,1.680167,0.034217,0.018878,341,330,1030,797,2600,0,120,1240,0,0,0,120,1,1,1,2014,1480,0,7510,873,5192,1840,0.001397,0,0.060219,"Tesla-K20"
"68",512,0,4.8353e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,484510,256,240,1,2365,1306,510,256,16,15,32356,33524,0.070546,0.015625,0.018881,0.017701,0.034812,0.027731,0.017701,0.018881,7.595756,100,100,0.081499,2365,1.506438,1.196078,1.390625,1,1,610,356,16,15,59,60,31,2.879337,1.6804,0.035402,0.018291,341,330,1030,797,2600,0,120,1240,0,0,0,120,1,1,1,2008,1480,0,7510,873,5192,1840,0.001397,0,0.060258,"Tesla-K20"
"71",512,0,4.7329e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,483717,256,240,1,2365,1299,510,256,16,15,34732,33434,0.070734,0.015625,0.018858,0.01768,0.03477,0.027698,0.01768,0.018858,7.595756,100,100,0.081096,2365,1.498489,1.196078,1.390625,1,1,610,356,16,15,59,54,41,2.875921,1.678406,0.031824,0.024162,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2003,1480,0,7510,873,5192,1840,0.0014,0,0.05994,"Tesla-K20"
"74",512,0,4.6561e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,481026,256,240,1,2365,1303,510,256,16,15,33275,34362,0.068828,0.015625,0.018936,0.017752,0.097637,0.027812,0.017752,0.018936,7.595756,100,100,0.081862,2365,1.513257,1.196078,1.390625,1,1,610,356,16,15,165,80,37,2.887684,1.685272,0.047339,0.021894,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2009,1480,0,7510,873,5192,1840,0.001408,0,0.060591,"Tesla-K20"
"77",512,0,4.8226e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,485914,256,240,1,2365,1298,510,256,16,15,32224,33402,0.070804,0.015625,0.018932,0.017749,0.033131,0.027807,0.017749,0.018932,7.595756,100,100,0.081168,2365,1.500462,1.196078,1.390625,1,1,610,356,16,15,56,104,36,2.887168,1.68497,0.06153,0.021299,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2012,1480,0,7510,873,5192,1840,0.001393,0,0.060018,"Tesla-K20"
"80",512,0,4.8161e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,496964,256,240,1,2365,1306,510,256,16,15,34424,35330,0.073475,0.015625,0.01887,0.017691,0.070174,0.027716,0.017691,0.01887,7.595756,100,100,0.079015,2365,1.461916,1.196078,1.390625,1,1,610,356,16,15,119,64,40,2.877742,1.679469,0.037741,0.023588,341,330,1029,797,2600,0,120,1240,0,0,0,120,1,1,1,2004,1480,0,7510,873,5192,1840,0.001362,0,0.058535,"Tesla-K20"
"83",512,0,4.8449e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,487981,256,240,1,2365,1295,510,256,16,15,33476,32146,0.073573,0.015625,0.018881,0.017701,0.064313,0.027731,0.017701,0.018881,7.595756,100,100,0.080924,2365,1.495101,1.196078,1.390625,1,1,610,356,16,15,109,82,40,2.879337,1.6804,0.048382,0.023601,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2004,1480,0,7510,873,5192,1840,0.001388,0,0.059864,"Tesla-K20"
"86",512,0,4.8353e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,484692,256,240,1,2365,1302,510,256,16,15,32677,32676,0.071113,0.015625,0.018915,0.017732,0.066201,0.027781,0.017732,0.018915,7.595756,100,100,0.081168,2365,1.500627,1.196078,1.390625,1,1,610,356,16,15,112,80,32,2.884477,1.6834,0.047287,0.018915,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2013,1480,0,7510,873,5192,1840,0.001397,0,0.060085,"Tesla-K20"
"89",512,0,4.8322e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,482365,256,240,1,2365,1303,510,256,16,15,33018,33030,0.071602,0.015625,0.019129,0.017933,0.04543,0.028095,0.017933,0.019129,7.595756,100,100,0.081549,2365,1.507212,1.196078,1.390625,1,1,610,356,16,15,76,80,41,2.917108,1.702443,0.047821,0.024508,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2002,1480,0,7510,873,5192,1840,0.001404,0,0.060349,"Tesla-K20"
"92",512,0,4.8385e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,479583,256,240,1,2365,1299,510,256,16,15,33553,34288,0.068973,0.015625,0.019175,0.017976,0.042544,0.028163,0.017976,0.019175,7.595756,100,100,0.082141,2365,1.518017,1.196078,1.390625,1,1,610,356,16,15,71,96,40,2.924146,1.706551,0.057524,0.023968,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2006,1480,0,7510,873,5192,1840,0.001412,0,0.060781,"Tesla-K20"
"95",512,0,4.7617e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,478712,256,240,1,2365,1294,510,256,16,15,32277,32962,0.071747,0.015625,0.019053,0.017862,0.039892,0.027984,0.017862,0.019053,7.595756,100,100,0.082483,2365,1.523846,1.196078,1.390625,1,1,610,356,16,15,67,140,39,2.905569,1.695709,0.083356,0.023221,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2013,1480,0,7510,873,5192,1840,0.001414,0,0.060954,"Tesla-K20"
"98",512,0,4.6625e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,497029,256,240,1,2365,1304,510,256,16,15,32431,33004,0.071658,0.015625,0.019076,0.017884,0.042324,0.028018,0.017884,0.019076,7.595756,100,100,0.079635,2365,1.471191,1.196078,1.390625,1,1,610,356,16,15,71,126,35,2.909056,1.697744,0.075111,0.020864,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2010,1480,0,7510,873,5192,1840,0.001362,0,0.058906,"Tesla-K20"
"101",512,0,4.8289e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,487435,256,240,1,2365,1301,510,256,16,15,33637,33098,0.071452,0.015625,0.019194,0.017995,0.042588,0.028192,0.017995,0.019194,7.595756,100,100,0.080655,2365,1.491661,1.196078,1.390625,1,1,610,356,16,15,71,54,37,2.927148,1.708303,0.032391,0.022194,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2009,1480,0,7510,873,5192,1840,0.001389,0,0.059726,"Tesla-K20"
"104",512,0,4.8225e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,475787,256,240,1,2365,1297,510,256,16,15,32803,32308,0.073199,0.015625,0.019079,0.017887,0.045909,0.028023,0.017887,0.019079,7.595756,100,100,0.082645,2365,1.527299,1.196078,1.390625,1,1,610,356,16,15,77,76,35,2.90958,1.69805,0.045313,0.020868,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2016,1480,0,7510,873,5192,1840,0.001423,0,0.061092,"Tesla-K20"
"107",512,0,4.7777e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,484146,256,240,1,2365,1297,510,256,16,15,32997,32268,0.073292,0.015625,0.019107,0.017913,0.040006,0.028064,0.017913,0.019107,7.595756,100,100,0.081226,2365,1.501079,1.196078,1.390625,1,1,610,356,16,15,67,120,40,2.913893,1.700567,0.071653,0.023884,341,330,1029,797,2600,0,120,1240,0,0,0,120,1,1,1,2008,1480,0,7510,873,5192,1840,0.001399,0,0.060103,"Tesla-K20"
"110",512,0,4.6529e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,468494,256,240,1,2365,1299,510,256,16,15,32249,33282,0.073281,0.015625,0.019152,0.017955,0.006583503,0.02813,0.017955,0.019152,7.595756,100,100,0.084251,2365,1.556637,1.196078,1.390625,1,1,610,356,16,15,11,96,31,2.920681,1.704529,0.057456,0.018554,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0.001445,0,0.062265,"Tesla-K20"
"113",512,0,4.8322e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,477854,256,240,1,2365,1297,510,256,16,15,34431,31568,0.074918,0.015625,0.019127,0.017931,0.006574788,0.028092,0.017931,0.019127,7.595756,100,100,0.082626,2365,1.526979,1.196078,1.390625,1,1,610,356,16,15,11,128,33,2.916815,1.702273,0.076507,0.019724,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0.001417,0,0.061079,"Tesla-K20"
"116",512,0,4.7361e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,479440,256,240,1,2365,1304,510,256,16,15,33002,33002,0.071952,0.015625,0.019094,0.017901,0.004176836,0.028044,0.017901,0.019094,7.595756,100,100,0.082493,2365,1.524584,1.196078,1.390625,1,1,610,356,16,15,7,100,37,2.911851,1.699376,0.059669,0.022078,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2013,1480,0,7510,873,5192,1840,0.001412,0,0.061044,"Tesla-K20"
"119",512,0,4.8161e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,491647,256,240,1,2365,1297,510,256,16,15,32981,32980,0.069343,0.015625,0.019054,0.017863,0.04823,0.027985,0.017863,0.019054,7.595756,100,100,0.079726,2365,1.473008,1.196078,1.390625,1,1,610,356,16,15,81,88,31,2.905685,1.695777,0.052398,0.018458,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2009,1480,0,7510,873,5192,1840,0.001377,0,0.058979,"Tesla-K20"
"122",512,0,4.8353e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,475553,256,240,1,2365,1301,510,256,16,15,34286,33018,0.071625,0.015625,0.019148,0.017951,0.004188661,0.028124,0.017951,0.019148,7.595756,100,100,0.082863,2365,1.530799,1.196078,1.390625,1,1,610,356,16,15,7,98,41,2.920095,1.704187,0.058641,0.024534,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0.001424,0,0.061232,"Tesla-K20"
"125",512,0,4.7169e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,494286,256,240,1,2365,1297,510,256,16,15,34217,31618,0.071573,0.015625,0.019053,0.017862,0.039893,0.027985,0.017862,0.019053,7.595756,100,100,0.079347,2365,1.465646,1.196078,1.390625,1,1,610,356,16,15,67,122,32,2.905627,1.695743,0.072641,0.019053,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2006,1480,0,7510,873,5192,1840,0.00137,0,0.058684,"Tesla-K20"
"128",512,0,4.6497e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,481858,256,240,1,2365,1299,510,256,16,15,33279,32230,0.073352,0.015625,0.01914,0.017944,0.040075,0.028112,0.017944,0.01914,7.595756,100,100,0.081583,2365,1.507708,1.196078,1.390625,1,1,610,356,16,15,67,78,33,2.918864,1.703468,0.046654,0.019738,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2000,1480,0,7510,873,5192,1840,0.001405,0,0.060308,"Tesla-K20"
"131",512,0,4.8226e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,485849,256,240,1,2365,1301,510,256,16,15,33087,33040,0.07158,0.015625,0.019108,0.017914,0.078224,0.028065,0.017914,0.019108,7.595756,100,100,0.080658,2365,1.490737,1.196078,1.390625,1,1,610,356,16,15,131,104,35,2.91401,1.700635,0.062102,0.0209,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2002,1480,0,7510,873,5192,1840,0.001394,0,0.059689,"Tesla-K20"
"134",512,0,4.8001e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,481624,256,240,1,2365,1298,510,256,16,15,31542,32258,0.073315,0.015625,0.019149,0.017952,0.006582445,0.028125,0.017952,0.019149,7.595756,100,100,0.082271,2365,1.519856,1.196078,1.390625,1,1,610,356,16,15,11,60,32,2.920212,1.704255,0.035904,0.019149,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0.001406,0,0.060855,"Tesla-K20"
"137",512,0,4.8289e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,462943,256,240,1,2365,1298,510,256,16,15,33344,33344,0.068914,0.015625,0.019099,0.017905,0.042376,0.028052,0.017905,0.019099,7.595756,100,100,0.085299,2365,1.576421,1.196078,1.390625,1,1,610,356,16,15,71,104,41,2.91261,1.699818,0.062072,0.024471,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2010,1480,0,7510,873,5192,1840,0.001463,0,0.063057,"Tesla-K20"
"140",512,0,4.8289e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,498043,256,240,1,2365,1300,510,256,16,15,31910,33302,0.071019,0.015625,0.019088,0.017895,0.042351,0.028035,0.017895,0.019088,7.595756,100,100,0.078693,2365,1.454482,1.196078,1.390625,1,1,610,356,16,15,71,82,36,2.910919,1.698831,0.048913,0.021474,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2006,1480,0,7510,873,5192,1840,0.001359,0,0.058237,"Tesla-K20"
"143",512,0,4.8129e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,469820,256,240,1,2365,1294,510,256,16,15,33142,33142,0.07322,0.015625,0.019086,0.017893,0.004174997,0.028032,0.017893,0.019086,7.595756,100,100,0.083896,2365,1.54944,1.196078,1.390625,1,1,610,356,16,15,7,56,35,2.910569,1.698627,0.0334,0.020875,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2007,1480,0,7510,873,5192,1840,0.001441,0,0.061978,"Tesla-K20"
"146",768,0,5.0369e-05,1,1,16,1,36,1024,3,"lud_diagonal",9,466921,256,240,1,2365,1299,510,256,16,15,33543,33542,0.070698,0.015625,0.018908,0.017726,0.040771,0.027771,0.017726,0.018908,7.595756,100,100,0.084195,2365,1.556342,1.196078,1.390625,1,1,610,356,16,15,69,106,30,2.883505,1.682832,0.062634,0.017726,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2004,1480,0,7510,873,5192,1840,0.00145,0,0.062254,"Tesla-K20"
