"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"3",64,256,8e-06,6,6,16,16,35,3,8,"calculate_temp",6,167684,14112,4096,288,66168,56402,3144,1308,576,192,95667,1815198,0.691649,0.281421,6.216306,1.804279,0,14.434233,2.931954,8.880437,69.756848,70,61.538462,0.710598,229.75,16.245693,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,43.810154,16.915117,9.243407,2.953098,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62234,241040,67004,904288,110592,114372,343652,0.733262,7.135445,0.93309,"GTX-980"
"4",64,256,6e-06,6,6,16,16,35,3,8,"calculate_temp",6,161324,14112,4096,288,66168,56544,3144,1308,576,192,94085,1771966,0.667171,0.279893,6.527352,1.89456,0,0,3.078661,9.324789,69.756848,70,61.538462,0.724523,229.75,16.563828,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,46.002294,17.761503,9.705921,3.100862,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,0,1,62225,241040,67004,904288,110592,114372,343652,0.76217,7.416751,0.951223,"GTX-980"
"5",64,256,7e-06,6,6,16,16,35,3,8,"calculate_temp",6,172916,14112,4096,288,66168,56544,3144,1308,576,192,95992,1729352,0.689307,0.281819,6.211165,1.802787,0,173.067551,2.929529,8.873092,69.756848,70,61.538462,0.676455,229.75,15.467876,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,43.773922,16.901128,9.235762,2.950655,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62363,241040,67004,904288,110592,114372,343652,0.711075,6.919545,0.870798,"GTX-980"
"6",64,256,6e-06,6,6,16,16,35,3,8,"calculate_temp",6,161020,14112,4096,288,66168,56541,3144,1308,576,192,94220,1683686,0.702271,0.280011,6.471907,1.878467,0.029351,0,3.052509,9.245581,69.756848,70,61.538462,0.722706,229.75,16.522702,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,8,2623,838,45.611532,17.61063,9.623476,3.074522,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62229,241040,67004,904288,110592,114372,343652,0.763609,7.430754,0.949372,"GTX-980"
"7",64,256,7e-06,6,6,16,16,35,3,8,"calculate_temp",6,168072,14112,4096,288,66168,56536,3144,1308,576,192,95823,1726902,0.659366,0.281488,6.218512,1.804919,0,0,2.932994,8.883588,69.756848,70,61.538462,0.710613,229.75,16.245914,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,3039,838,43.8257,16.92112,10.713184,2.954146,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,0,1,62364,241040,67004,904288,110592,114372,343652,0.731569,7.118973,0.934138,"GTX-980"
"8",64,256,6e-06,6,6,16,16,35,3,8,"calculate_temp",6,160856,14112,4096,288,66168,56406,3144,1308,576,192,94187,1685440,0.667979,0.28007,6.499913,1.886596,0,0,3.065719,9.28559,69.756848,70,61.538462,0.688548,229.75,15.744266,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,45.808911,17.686838,9.66512,3.087827,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,0,1,62358,241040,67004,904288,110592,114372,343652,0.764387,7.43833,0.892352,"GTX-980"
"9",64,256,7e-06,6,6,16,16,35,3,8,"calculate_temp",6,168180,14112,4096,288,66168,56415,3144,1308,576,192,95722,1726396,0.658205,0.281805,6.189227,1.79642,0,14.371357,2.919182,8.841753,69.756848,70,61.538462,0.709726,229.75,16.225806,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,3039,838,43.619316,16.841435,10.662733,2.940234,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62237,241040,67004,904288,110592,114372,343652,0.731099,7.114401,0.932987,"GTX-980"
"10",64,256,6e-06,6,6,16,16,35,3,8,"calculate_temp",6,166428,14112,4096,288,66168,56538,3144,1308,576,192,99133,1689624,0.701646,0.279852,6.507959,1.888932,0,45.334356,3.069514,9.297085,69.756848,70,61.538462,0.687743,229.75,15.725843,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,45.865619,17.708733,9.677085,3.09165,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62364,241040,67004,904288,110592,114372,343652,0.738795,7.189295,0.890198,"GTX-980"
"11",64,256,7e-06,6,6,16,16,35,3,8,"calculate_temp",6,167796,14112,4096,288,66168,56544,3144,1308,576,192,95889,1728794,0.65999,0.281705,6.208231,1.801935,0,28.830966,2.928145,8.868901,69.756848,70,61.538462,0.676724,229.75,15.474016,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,2623,838,43.753244,16.893144,9.2314,2.949261,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62364,241040,67004,904288,110592,114372,343652,0.732772,7.130682,0.871779,"GTX-980"
"12",64,256,6e-06,6,6,16,16,35,3,8,"calculate_temp",6,161504,14112,4096,288,66168,56419,3144,1308,576,192,94266,1687064,0.668641,0.279638,6.528974,1.895031,0,45.480742,3.079425,9.327105,69.756848,70,61.538462,0.68878,229.75,15.749636,0.98855,0.917431,7.583333,4.333333,3108,1200,4368,832,0,3039,838,46.01372,17.765915,11.248045,3.101633,5532,5532,9540,7524,314768,65580,9572,119808,95720,38288,0,36864,1,1,1,62361,241040,67004,904288,110592,114372,343652,0.76132,7.408485,0.89232,"GTX-980"
