"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"103",18432,0,6.0448e-05,1,1152,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,874642,313344,313344,9216,2484864,2119267,62208,44928,18432,18432,823999,50013108,2.994407,0.948369,19.820984,19.820984,9.997026,18.997639,27.982565,29.148505,59.677419,68,70.833333,3.014997,269.625,69.798931,1,1,5.75,3,62208,44928,105984,55296,19755,57927,55302,125.921543,90.943336,29.313984,27.985601,146304,146304,319104,245376,1751040,276480,1474560,0,0,0,0,2359296,2,2,1,2303269,7649280,0,35721216,3538944,2672640,8257536,0.782034,0,5.009181,"GTX-970"
"113",19456,0,6.3264e-05,1,1216,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,919992,330752,330752,9728,2622912,2237056,65664,47424,19456,19456,870182,53007016,3.008903,0.948625,19.815175,19.815175,12.30157,20.783312,27.974365,29.139963,59.677419,68,70.833333,3.013668,269.625,69.769191,1,1,5.75,3,65664,47424,111872,58368,25667,60871,58374,125.884642,90.916686,29.173992,27.97724,154432,154432,336832,259008,1848320,291840,1556480,0,0,0,0,2490368,2,2,1,2431127,8074240,0,37705728,3735552,2821120,8716288,0.784789,0,5.010279,"GTX-970"
"123",20480,0,6.6239e-05,1,1280,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,973264,348160,348160,10240,2760960,2354752,69120,49920,20480,20480,922595,56206420,3.014566,0.949749,19.851186,19.851186,15.12695,21.397042,28.025203,29.19292,59.677419,68,70.833333,2.988825,269.625,69.195194,1,1,5.75,3,69120,49920,117760,61440,33163,64327,61446,126.113415,91.081911,29.342078,28.02794,162560,162560,354560,272640,1945600,307200,1638400,0,0,0,0,2621440,2,2,1,2559104,8499200,0,39690240,3932160,2969600,9175040,0.780878,0,4.970358,"GTX-970"
"133",21504,0,6.9504e-05,1,1344,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1011253,365568,365568,10752,2899008,2472346,72576,52416,21504,21504,960264,58542010,2.992911,0.950431,19.961405,19.961405,16.745896,21.745421,28.180808,29.355008,59.677419,68,70.833333,3.021463,269.625,69.95144,1,1,5.75,3,72576,52416,123648,64512,38335,67527,64518,126.813634,91.587625,29.497852,28.183429,170688,170688,372288,286272,2042880,322560,1720320,0,0,0,0,2752512,2,2,1,2686875,8924160,0,41674752,4128768,3118080,9633792,0.78912,0,5.021525,"GTX-970"
"143",22528,0,7.2928e-05,1,1408,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1057009,382976,382976,11264,3037056,2590046,76032,54912,22528,22528,1006293,61889350,2.995325,0.952265,20.01651,20.01651,18.281707,21.584481,28.258603,29.436044,59.677419,68,70.833333,2.995435,269.625,69.349816,1,1,5.75,3,76032,54912,129536,67584,43723,70471,67590,127.163712,91.840458,29.465731,28.261111,178816,178816,390016,299904,2140160,337920,1802240,0,0,0,0,2883584,2,2,1,2814848,9349120,0,43659264,4325376,3266560,10092544,0.790911,0,4.979424,"GTX-970"
"153",23552,0,7.584e-05,1,1472,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1122981,400384,400384,11776,3175104,2707746,79488,57408,23552,23552,1073616,63942026,3.003741,0.952614,20.02291,20.02291,19.031126,21.903259,28.267638,29.445456,59.677419,68,70.833333,3.005024,269.625,69.57252,1,1,5.75,3,79488,57408,135424,70656,47569,63417,70662,127.204371,91.869824,25.371501,28.270038,186944,186944,407744,313536,2237440,353280,1884160,0,0,0,0,3014656,2,2,1,2942720,9774080,0,45643776,4521984,3415040,10551296,0.778286,0,4.996805,"GTX-970"
"163",24576,0,7.9008e-05,1,1536,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1152942,417792,417792,12288,3313152,2825437,82944,59904,24576,24576,1102221,66778336,3.02328,0.953806,20.069587,20.069587,19.428194,22.014136,28.333535,29.514099,59.677419,68,70.833333,3.010066,269.625,69.689883,1,1,5.75,3,82944,59904,141312,73728,50555,77127,73734,127.500907,92.083988,29.639764,28.335841,195072,195072,425472,327168,2334720,368640,1966080,0,0,0,0,3145728,2,2,1,3070592,10199040,0,47628288,4718592,3563520,11010048,0.79102,0,5.002355,"GTX-970"
"173",25600,0,8.2848e-05,1,1600,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1200339,435200,435200,12800,3451200,2943136,86400,62400,25600,25600,1149029,70201000,3.002169,0.954624,20.124706,20.124706,20.083643,22.036923,28.41135,29.595156,59.677419,68,70.833333,3.02713,269.625,70.085386,1,1,5.75,3,86400,62400,147200,76800,54289,80327,76806,127.851075,92.336888,29.716126,28.41357,203200,203200,443200,340800,2432000,384000,2048000,0,0,0,0,3276800,2,3,1,3198369,10624000,0,49612800,4915200,3712000,11468800,0.791443,0,5.034448,"GTX-970"
"183",26624,0,8.608e-05,1,1664,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1241914,452608,452608,13312,3589248,3060928,89856,64896,26624,26624,1192128,72911500,3.015042,0.955637,20.149092,20.149092,20.425815,21.348579,28.445777,29.631018,59.677419,68,70.833333,2.977881,269.625,68.945836,1,1,5.75,3,89856,64896,153088,79872,57353,83271,79878,128.005998,92.448776,29.656304,28.447914,211328,211328,460928,354432,2529280,399360,2129920,0,0,0,0,3407872,2,2,1,3326336,11048960,0,51597312,5111808,3860480,11927552,0.795546,0,4.958152,"GTX-970"
"193",27648,0,8.9855e-05,1,1728,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1291459,470016,470016,13824,3727296,3178624,93312,67392,27648,27648,1237695,75729934,3.010881,0.956035,20.198019,20.198019,20.418384,21.969883,28.51485,29.702969,59.677419,68,70.833333,3.012445,269.625,69.746585,1,1,5.75,3,93312,67392,158976,82944,59393,86471,82950,128.316825,92.673262,29.727377,28.516913,219456,219456,478656,368064,2626560,414720,2211840,0,0,0,0,3538944,2,3,1,3454208,11473920,0,53581824,5308416,4008960,12386304,0.79445,0,5.007892,"GTX-970"
"203",28672,0,9.2831e-05,1,1792,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1330075,487424,487424,14336,3865344,3296218,96768,69888,28672,28672,1276957,78359180,3.015637,0.956902,20.222246,20.222246,20.496067,21.774893,28.549053,29.738597,59.677419,68,70.833333,3.02888,269.625,70.127459,1,1,5.75,3,96768,69888,164864,86016,61753,89927,86022,128.470738,92.784422,29.847129,28.551044,227584,227584,496384,381696,2723840,430080,2293760,0,0,0,0,3670016,2,3,1,3581990,11898880,0,55566336,5505024,4157440,12845056,0.799955,0,5.040055,"GTX-970"
"213",29696,0,9.6064e-05,1,1856,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1372585,504832,504832,14848,4003392,3414016,100224,72384,29696,29696,1319967,80827940,3.026085,0.956794,20.252485,20.252485,20.563474,22.020534,28.591743,29.783066,59.677419,68,70.833333,3.036153,269.625,70.296286,1,1,5.75,3,100224,72384,170752,89088,64073,92871,89094,128.662846,92.923166,29.805853,28.593669,235712,235712,514112,395328,2821120,445440,2375680,0,0,0,0,3801088,2,3,1,3709855,12323840,0,57550848,5701632,4305920,13303808,0.802865,0,5.045057,"GTX-970"
"223",30720,0,9.9295e-05,1,1920,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1425505,522240,522240,15360,4141440,3531712,103680,74880,30720,30720,1373367,83703086,3.028249,0.957454,20.312128,20.312128,20.632305,21.949731,28.675945,29.870776,59.677419,68,70.833333,3.034966,269.625,70.269195,1,1,5.75,3,103680,74880,176640,92160,66309,96327,92166,129.041753,93.196822,29.972524,28.677812,243840,243840,531840,408960,2918400,460800,2457600,0,0,0,0,3932160,2,3,1,3837728,12748800,0,59535360,5898240,4454400,13762560,0.799717,0,5.051964,"GTX-970"
"233",31744,0,0.000102464,1,1984,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1462432,539648,539648,15872,4279488,3649308,107136,77376,31744,31744,1410819,86867550,3.024486,0.958349,20.343508,20.343508,20.711739,21.940384,28.720247,29.916924,59.677419,68,70.833333,3.043153,269.625,70.45916,1,1,5.75,3,107136,77376,182528,95232,68677,99271,95238,129.24111,93.340801,29.938336,28.722056,251968,251968,549568,422592,3015680,476160,2539520,0,0,0,0,4063232,2,3,1,3965605,13173760,0,61519872,6094848,4602880,14221312,0.805508,0,5.065132,"GTX-970"
"243",32768,0,0.000105472,1,2048,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1510024,557056,557056,16384,4417536,3766997,110592,79872,32768,32768,1460902,89301358,3.030947,0.958594,20.353034,20.353034,20.781245,21.85338,28.733695,29.930932,59.677419,68,70.833333,3.018356,269.625,69.885495,1,1,5.75,3,110592,79872,188416,98304,71097,102727,98310,129.301626,93.384507,30.026512,28.735448,260096,260096,567296,436224,3112960,491520,2621440,0,0,0,0,4194304,2,3,1,4093568,13598720,0,63504384,6291456,4751360,14680064,0.805285,0,5.023341,"GTX-970"
"253",33792,0,0.000108832,1,2112,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1550073,574464,574464,16896,4555584,3884705,114048,82368,33792,33792,1497582,92429708,3.029402,0.959615,20.390121,20.390121,20.894706,22.032507,28.786053,29.985472,59.677419,68,70.833333,3.043563,269.625,70.469347,1,1,5.75,3,114048,82368,194304,101376,73585,105671,101382,129.53724,93.554674,30.005633,28.787757,268224,268224,585024,449856,3210240,506880,2703360,0,0,0,0,4325376,2,3,1,4221343,14023680,0,65488896,6488064,4899840,15138816,0.808994,0,5.067906,"GTX-970"
"263",34816,0,0.000111968,1,2176,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1593367,591872,591872,17408,4693632,4002399,117504,84864,34816,34816,1544174,94551414,3.044227,0.959315,20.430829,20.430829,20.973467,21.73399,28.843523,30.045336,59.677419,68,70.833333,3.031833,269.625,70.1982,1,1,5.75,3,117504,84864,200192,104448,75949,108871,104454,129.795852,93.741449,30.064943,28.84518,276352,276352,602752,463488,3307520,522240,2785280,0,0,0,0,4456448,2,3,1,4349312,14448640,0,67473408,6684672,5048320,15597568,0.810862,0,5.05028,"GTX-970"
"273",35840,0,0.000114975,1,2240,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1646210,609280,609280,17920,4831680,4120192,120960,87360,35840,35840,1596303,98026830,3.047686,0.95951,20.430299,20.430299,20.990683,21.97035,28.842774,30.044557,59.677419,68,70.833333,3.028583,269.625,70.123244,1,1,5.75,3,120960,87360,206080,107520,78249,112071,107526,129.792485,93.739017,30.063603,28.844384,284480,284480,620480,477120,3404800,537600,2867200,0,0,0,0,4587520,2,3,1,4477184,14873600,0,69457920,6881280,5196800,16056320,0.807916,0,5.043497,"GTX-970"
"283",36864,0,0.000118079,1,2304,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1685787,626688,626688,18432,4969728,4237888,124416,89856,36864,36864,1633064,100767726,3.035586,0.960363,20.46167,20.46167,20.95195,21.926241,28.887064,30.090692,59.677419,68,70.833333,3.034466,269.625,70.259731,1,1,5.75,3,124416,89856,211968,110592,80213,115271,110598,129.991787,93.882958,30.109237,28.888631,292608,292608,638208,490752,3502080,552960,2949120,0,0,0,0,4718592,2,3,1,4604959,15298560,0,71442432,7077888,5345280,16515072,0.81149,0,5.056266,"GTX-970"
"293",37888,0,0.00012112,1,2368,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1735336,644096,644096,18944,5107776,4355495,127872,92352,37888,37888,1683065,103184748,3.048936,0.960685,20.500364,20.500364,21.101533,21.858279,28.94169,30.147594,59.677419,68,70.833333,3.039122,269.625,70.367815,1,1,5.75,3,127872,92352,217856,113664,82873,118471,113670,130.237605,94.060493,30.165672,28.943218,300736,300736,655936,504384,3599360,568320,3031040,0,0,0,0,4849664,2,3,1,4732928,15723520,0,73426944,7274496,5493760,16973824,0.810218,0,5.062967,"GTX-970"
"303",38912,0,0.000124736,1,2432,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1777222,661504,661504,19456,5245824,4473189,131328,94848,38912,38912,1726113,106140252,3.03752,0.960795,20.496843,20.496843,21.030532,22.025282,28.936719,30.142416,59.677419,68,70.833333,3.039637,269.625,70.379995,1,1,5.75,3,131328,94848,223744,116736,84841,121671,116742,130.215238,94.044338,30.160016,28.938207,308864,308864,673664,518016,3696640,583680,3112960,0,0,0,0,4980736,2,3,1,4860800,16148480,0,75411456,7471104,5642240,17432576,0.812504,0,5.058317,"GTX-970"
"313",39936,0,0.000127488,1,2496,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1815416,678912,678912,19968,5383872,4590883,134784,97344,39936,39936,1765303,108490048,3.037908,0.960946,20.555464,20.555464,21.14187,21.963953,29.019479,30.228623,59.677419,68,70.833333,3.052835,269.625,70.685718,1,1,5.75,3,134784,97344,229632,119808,87285,125127,119814,130.587653,94.313305,30.307828,29.020932,316992,316992,691392,531648,3793920,599040,3194880,0,0,0,0,5111808,2,3,1,4988571,16573440,0,77395968,7667712,5790720,17891328,0.816342,0,5.088791,"GTX-970"
"323",40960,0,0.00013104,1,2560,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1859365,696320,696320,20480,5521920,4708672,138240,99840,40960,40960,1809793,111268708,3.040328,0.961689,20.551535,20.551535,21.151505,21.966105,29.013931,30.222845,59.677419,68,70.833333,3.03495,269.625,70.271927,1,1,5.75,3,138240,99840,235520,122880,89581,110210,122886,130.56269,94.295276,26.022342,29.015348,325120,325120,709120,545280,3891200,614400,3276800,0,0,0,0,5242880,2,3,1,5116544,16998400,0,79380480,7864320,5939200,18350080,0.817483,0,5.057378,"GTX-970"
"333",41984,0,0.00013392,1,2624,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1905091,713728,713728,20992,5659968,4826269,141696,102336,41984,41984,1853356,114692386,3.053902,0.962258,20.561782,20.561782,21.191661,21.931476,29.028398,30.237914,59.677419,68,70.833333,3.039804,269.625,70.384529,1,1,5.75,3,141696,102336,241408,125952,91949,131271,125958,130.62779,94.342293,30.254278,29.029781,333248,333248,726848,558912,3988480,629760,3358720,0,0,0,0,5373952,2,3,1,5244416,17423360,0,81364992,8060928,6087680,18808832,0.817809,0,5.064747,"GTX-970"
"343",43008,0,0.000137248,1,2688,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1950080,731136,731136,21504,5798016,4944064,145152,104832,43008,43008,1900402,116985642,3.055223,0.961849,20.582899,20.582899,21.175891,22.21909,29.05821,30.268969,59.677419,68,70.833333,3.04222,269.625,70.440679,1,1,5.75,3,145152,104832,247296,129024,94025,134727,129030,130.761946,94.439183,30.342614,29.059562,341376,341376,744576,572544,4085760,645120,3440640,0,0,0,0,5505024,2,3,1,5372191,17848320,0,83349504,8257536,6236160,19267584,0.818428,0,5.068642,"GTX-970"
"353",44032,0,0.000140256,1,2752,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,1993289,748544,748544,22016,5936064,5061661,148608,107328,44032,44032,1941675,120140534,3.057187,0.962748,20.620748,20.620748,21.252143,21.845413,29.111644,30.324629,59.677419,68,70.833333,3.0541,269.625,70.715858,1,1,5.75,3,148608,107328,253184,132096,96433,137927,132102,131.002397,94.612842,30.396694,29.112966,349504,349504,762304,586176,4183040,660480,3522560,0,0,0,0,5636096,2,3,1,5500056,18273280,0,85334016,8454144,6384640,19726336,0.819751,0,5.087307,"GTX-970"
"363",45056,0,0.000143648,1,2816,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,2039160,765952,765952,22528,6074112,5179362,152064,109824,45056,45056,1987213,123041546,3.053643,0.962733,20.625202,20.625202,21.281157,22.008631,29.117932,30.331179,59.677419,68,70.833333,3.051347,269.625,70.652404,1,1,5.75,3,152064,109824,259072,135168,98789,140871,135174,131.030694,94.633279,30.346474,29.119225,357632,357632,780032,599808,4280320,675840,3604480,0,0,0,0,5767168,2,3,1,5628032,18698240,0,87318528,8650752,6533120,20185088,0.819945,0,5.088729,"GTX-970"
"373",46080,0,0.000146528,1,2880,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,2090339,783360,783360,23040,6212160,5297152,155520,112320,46080,46080,2039669,125167822,3.045671,0.96237,20.631502,20.631502,21.272233,22.155266,29.126826,30.340444,59.677419,68,70.833333,3.047428,269.625,70.561837,1,1,5.75,3,155520,112320,264960,138240,100961,144071,138246,131.070718,94.662185,30.355403,29.12809,365760,365760,797760,613440,4377600,691200,3686400,0,0,0,0,5898240,2,3,1,5755904,19123200,0,89303040,8847360,6681600,20643840,0.818049,0,5.078523,"GTX-970"
"383",47104,0,0.000149887,1,2944,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,2135340,800768,800768,23552,6350208,5414753,158976,114816,47104,47104,2084028,128090026,3.044116,0.963457,20.653821,20.653821,21.386122,22.075298,29.158335,30.373265,59.677419,68,70.833333,3.046841,269.625,70.548433,1,1,5.75,3,158976,114816,270848,141312,103645,147527,141318,131.212507,94.764588,30.440739,29.159573,373888,373888,815488,627072,4474880,706560,3768320,0,0,0,0,6029312,2,3,1,5883776,19548160,0,91287552,9043968,6830080,21102592,0.818605,0,5.078814,"GTX-970"
"393",48128,0,0.000153024,1,3008,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,2198987,818176,818176,24064,6488256,5532453,162432,117312,48128,48128,2126608,131199460,3.049296,0.963431,20.655479,20.655479,21.39003,22.154269,29.160676,30.375704,59.677419,68,70.833333,3.059871,269.625,70.85022,1,1,5.75,3,162432,117312,276736,144384,105909,150727,144390,131.223042,94.772197,30.441747,29.161888,382016,382016,833216,640704,4572160,721920,3850240,0,0,0,0,6160384,2,3,1,6011559,19973120,0,93272064,9240576,6978560,21561344,0.812192,0,5.102657,"GTX-970"
"403",49152,0,0.000156063,1,3072,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,2222123,835584,835584,24576,6626304,5650240,165888,119808,49152,49152,2165634,133490736,3.052631,0.963133,20.66269,20.66269,21.372693,22.090609,29.170857,30.386309,59.677419,68,70.833333,3.062162,269.625,70.90341,1,1,5.75,3,165888,119808,282624,147456,108037,153671,147462,131.268856,94.805285,30.400355,29.172044,390144,390144,850944,654336,4669440,737280,3932160,0,0,0,0,6291456,2,3,1,6139427,20398080,0,95256576,9437184,7127040,22020096,0.820837,0,5.10668,"GTX-970"
"413",50176,0,0.00015936,1,3136,16,16,19,1088,7,"bpnn_layerforward_CUDA",1,2264163,852992,852992,25088,6764352,5767936,169344,122304,50176,50176,2211258,136915890,3.059051,0.963892,20.663967,20.663967,21.45875,22.214966,29.172659,30.388186,59.677419,68,70.833333,3.045481,269.625,70.517401,1,1,5.75,3,169344,122304,288512,150528,110725,156871,150534,131.276966,94.811142,30.401946,29.173822,398272,398272,868672,667968,4766720,752640,4014080,0,0,0,0,6422528,2,3,1,6267300,20823040,0,97241088,9633792,7275520,22478848,0.822379,0,5.078516,"GTX-970"
