"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"3",8192,0,2.5e-05,1,512,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,444968,139264,139264,4096,1092608,947946,27648,19968,8192,8192,375998,21667038,2.882612,0.899911,21.155602,21.155602,0,0.019444,29.866732,31.111179,59.677419,68,70.833333,2.914525,266.75,67.988447,1,1,5.75,3,27648,19968,47104,24576,0,25671,24582,134.400295,97.06688,31.197464,29.874024,65024,65024,141824,109056,778240,122880,655360,0,0,0,0,1048576,2,1,1,1021428,3399680,0,15622144,1572864,1187840,3670016,0.683195,0,4.835045,"GTX-980"
"13",9216,0,2.8e-05,1,576,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,487728,156672,156672,4608,1229184,1066486,31104,22464,9216,9216,428995,24438530,2.923343,0.90921,21.688914,21.688914,0,0.019935,30.619644,31.895462,59.677419,68,70.833333,2.923078,266.75,68.187059,1,1,5.75,3,31104,22464,52992,27648,0,29095,27654,137.788396,99.513842,32.222169,30.626288,73152,73152,159552,122688,875520,138240,737280,0,0,0,0,1179648,2,1,1,1148581,3824640,0,17574912,1769472,1336320,4128768,0.701211,0,4.863844,"GTX-980"
"23",10240,0,3.1e-05,1,640,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,541148,174080,174080,5120,1365760,1184768,34560,24960,10240,10240,472865,27412266,2.942617,0.914628,21.936154,21.936154,0.019154,1.552467,30.968689,32.259051,59.677419,68,70.833333,2.892597,266.75,67.476341,1,1,5.75,3,34560,24960,58880,30720,19,32071,30726,139.359099,100.648238,32.330625,30.974737,81280,81280,177280,136320,972800,153600,819200,0,0,0,0,1310720,2,1,1,1276288,4249600,0,19527680,1966080,1484800,4587520,0.702211,0,4.819318,"GTX-980"
"33",11264,0,3.3e-05,1,704,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,578960,191488,191488,5632,1502336,1302776,38016,27456,11264,11264,509575,30491860,2.925058,0.922316,22.21577,22.21577,0.000928,1.212141,31.363441,32.670251,59.677419,68,70.833333,2.953118,266.75,68.886444,1,1,5.75,3,38016,27456,64768,33792,1,35271,33798,141.135483,101.931182,32.736148,31.369009,89408,89408,195008,149952,1070080,168960,901120,0,0,0,0,1441792,2,1,1,1403407,4674560,0,21480448,2162688,1633280,5046272,0.721984,0,4.929559,"GTX-980"
"43",12288,0,3.6e-05,1,768,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,623108,208896,208896,6144,1638912,1421295,41472,29952,12288,12288,553797,33251056,2.962057,0.926655,22.467902,22.467902,1.704539,14.174086,31.719391,33.041032,59.677419,68,70.833333,2.908359,266.75,67.842799,1,1,5.75,3,41472,29952,70656,36864,1981,38471,36870,142.737258,103.088019,33.102123,31.724553,97536,97536,212736,163584,1167360,184320,983040,0,0,0,0,1572864,2,1,1,1531136,5099520,0,23433216,2359296,1781760,5505024,0.731815,0,4.851121,"GTX-980"
"53",13312,0,3.9e-05,1,832,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,665648,226304,226304,6656,1775488,1539584,44928,32448,13312,13312,601119,35665650,2.953638,0.928451,22.639457,22.639457,0.048019,10.736295,31.961586,33.293319,59.677419,68,70.833333,2.933053,266.75,68.418378,1,1,5.75,3,44928,32448,76544,39936,60,41689,39942,143.827138,103.875155,33.364547,31.966388,105664,105664,230464,177216,1264640,199680,1064960,0,0,0,0,1703936,2,1,1,1658560,5524480,0,25385984,2555904,1930240,5963776,0.742134,0,4.901798,"GTX-980"
"63",14336,0,4.1e-05,1,896,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,720268,243712,243712,7168,1912064,1657856,48384,34944,14336,14336,651265,39206852,2.972625,0.933196,22.730408,22.730408,3.12185,18.607985,32.089988,33.42707,59.677419,68,70.833333,2.939068,266.75,68.558267,1,1,5.75,3,48384,34944,82432,43008,4184,45131,43014,144.404944,104.292459,33.674043,32.094464,113792,113792,248192,190848,1361920,215040,1146880,0,0,0,0,1835008,2,2,1,1785984,5949440,0,27338752,2752512,2078720,6422528,0.738614,0,4.917347,"GTX-980"
"73",15360,0,4.4e-05,1,960,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,768888,261120,261120,7680,2048640,1775871,51840,37440,15360,15360,699230,42083748,2.95971,0.935913,22.855379,22.855379,6.679457,18.380935,32.266418,33.610852,59.677419,68,70.833333,2.965778,266.75,69.180337,1,1,5.75,3,51840,37440,88320,46080,9539,48071,46086,145.198881,104.865858,33.660568,32.270619,121920,121920,265920,204480,1459200,230400,1228800,0,0,0,0,1966080,2,2,1,1913149,6374400,0,29291520,2949120,2227200,6881280,0.74133,0,4.960895,"GTX-980"
"83",16384,0,4.7e-05,1,1024,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,797904,278528,278528,8192,2185216,1894400,55296,39936,16384,16384,733000,43936092,2.954827,0.936988,23.091593,23.091593,3.36266,16.736365,32.599897,33.958226,59.677419,68,70.833333,2.963921,266.75,69.137342,1,1,5.75,3,55296,39936,94208,49152,5070,51271,49158,146.699534,105.949664,34.005316,32.603876,130048,130048,283648,218112,1556480,245760,1310720,0,0,0,0,2097152,2,1,1,2040832,6799360,0,31244288,3145728,2375680,7340032,0.761996,0,4.966489,"GTX-980"
"93",17408,0,4.9e-05,1,1088,16,16,18,1.0625,8,"bpnn_layerforward_CUDA",1,864036,295936,295936,8704,2321792,2012424,58752,42432,17408,17408,793669,47206434,2.968531,0.938756,23.099516,23.099516,2.248631,20.265155,32.611082,33.969877,59.677419,68,70.833333,2.974514,266.75,69.383627,1,1,5.75,3,58752,42432,100096,52224,3601,54471,52230,146.749868,105.986015,34.014212,32.614828,138176,138176,301376,231744,1653760,261120,1392640,0,0,0,0,2228224,2,2,1,2168256,7224320,0,33197056,3342336,2524160,7798784,0.747654,0,4.979207,"GTX-980"
