"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"9",20,0,9e-06,51,1,256,1,40,11.59375,9,"kernel",5,529048,398055,132753,408,403665,365576,0,0,12648,4284,569241,3163420,0.709128,0.086832,63.345197,59.590729,0.445293,78.967715,72.870072,269.1869,0,23.53205,81.776685,0.952871,989.375,45.273387,0,0,5.926629,4.736695,0,0,74960,20292,124,20043,20350,0,0,71.975894,73.078354,9843,9843,69819,20043,0,0,0,0,0,0,0,145707,0,2,1,385770,145707,0,8609463,197931,596343,1418157,0,0,1.330559,"Tesla-P100"
"12",20,0,0.005341,51,1,256,1,40,11.59375,9,"kernel",5,368596792,987003867,28792458,408,295238592,191299218,36655893,5151,40459779,923712,360833370,2932555405,0.730325,0.113347,547.506148,21.86705,23.430096,22.172976,40.533666,1617.464628,73.151626,33.849652,53.947871,0.730342,723624,30.088856,1.014372,1,6.579757,7.222339,37182722,5151,266215505,6671361,3856316,7278567,6672187,903.654918,128.189644,44.222911,40.538685,29264106,29264106,181482174,78082428,1886421134,99794336,5718834,890453982,0,0,0,17682669,2,1,1,243272260,1018032659,0,2790900937,487438059,1887029732,1004824337,3.998316,0,0.838381,"Tesla-P100"
"15",20,0,0.005348,51,1,256,1,40,11.59375,9,"kernel",5,368521208,987003867,28792458,408,295238592,191299264,36655893,5151,40459779,923712,366605501,2933509645,0.73031,0.113381,553.381222,22.101697,23.654409,22.417421,40.968617,1634.821009,73.151622,33.849652,53.947871,0.730327,723624,30.088242,1.014372,1,6.579757,7.222339,37182724,5151,266215505,6671361,3851902,7278088,6672185,913.351735,129.565197,44.694509,40.973677,29264106,29264106,181482174,78082428,1886421186,99794388,5718834,890453982,0,0,0,17682669,2,1,1,243272211,1018032711,0,2790901002,487438059,1887029734,1004824339,3.999136,0,0.838153,"Tesla-P100"
"18",20,0,0.005346,51,1,256,1,40,11.59375,9,"kernel",5,367836346,987003867,28792458,408,295238625,191299254,36655893,5151,40459779,923712,366722085,2930341469,0.731785,0.113488,553.20408,22.094622,23.636689,22.36163,40.955503,1634.297687,73.151639,33.849652,53.947871,0.731801,723624.080882,30.148995,1.014372,1,6.579757,7.222339,37182715,5151,266215505,6671361,3850249,7277745,6672196,913.059142,129.523722,44.678096,40.960629,29264114,29264114,181482174,78082428,1886421192,99794408,5718834,890453975,0,0,0,17682668,2,1,1,243272333,1018032728,0,2790901094,487438063,1887029725,1004824335,4.006582,0,0.837553,"Tesla-P100"
"21",20,0,0.005346,51,1,256,1,40,11.59375,9,"kernel",5,368144046,987003867,28792458,408,295238592,191299273,36655893,5151,40459779,923712,366619674,2933361317,0.730948,0.113475,553.272119,22.097339,23.669846,22.406579,40.96054,1634.498692,73.151688,33.849652,53.947871,0.730964,723624,30.114508,1.014371,1,6.579757,7.222339,37182689,5151,266215505,6671361,3855176,7277392,6672196,913.170802,129.539653,44.681423,40.965667,29264106,29264106,181482174,78082428,1886421242,99794444,5718834,890453982,0,0,0,17682669,2,1,1,243272324,1018032767,0,2790901192,487438059,1887029699,1004824304,4.003234,0,0.837696,"Tesla-P100"
"24",20,0,0.005352,51,1,256,1,40,11.59375,9,"kernel",5,368195062,987003867,28792458,408,295238625,191299285,36655893,5151,40459779,923712,366757426,2932434301,0.731117,0.113465,553.320566,22.099274,23.664139,22.402438,40.964127,1634.641816,73.151705,33.849652,53.947871,0.731134,723624.080882,30.121497,1.014371,1,6.579757,7.222339,37182680,5151,266215505,6671361,3853909,7277930,6672196,913.250542,129.550996,44.688639,40.969254,29264114,29264114,181482174,78082428,1886420975,99794191,5718834,890453975,0,0,0,17682668,2,1,1,243272326,1018032511,0,2790901059,487438063,1887029690,1004824300,4.002678,0,0.837317,"Tesla-P100"
"27",20,0,0.005344,51,1,256,1,40,11.59375,9,"kernel",5,368165135,987003867,28792458,408,295238625,191299275,36655893,5151,40459779,923712,366827002,2932846627,0.731299,0.113509,553.31327,22.098983,23.67903,22.401221,40.963586,1634.620261,73.151722,33.849652,53.947871,0.805456,723624.080882,33.183453,1.014371,1,6.579757,7.222339,37182671,5151,266215505,6671361,3856385,7277141,6672200,913.238279,129.549287,44.683206,40.968738,29264114,29264114,181482174,78082428,1886421047,99794263,5718834,890453975,0,0,0,17682668,2,1,1,243272305,1018032583,0,2790901113,487438063,1887029681,1004824291,4.003004,0,0.837918,"Tesla-P100"
"30",20,0,0.005352,51,1,256,1,40,11.59375,9,"kernel",5,368305656,987003867,28792458,408,295238592,191299234,36655893,5151,40459779,923712,366657955,2932919005,0.730635,0.113409,552.837047,22.079963,23.648111,22.391064,40.92833,1633.213383,73.151737,33.849652,53.947871,0.805153,723624,33.170961,1.014371,1,6.579757,7.222339,37182663,5151,266215505,6671361,3854667,7277187,6672190,912.45208,129.437787,44.64503,40.933416,29264106,29264106,181482174,78082428,1886420972,99794174,5718834,890453982,0,0,0,17682669,2,1,1,243272293,1018032497,0,2790901055,487438059,1887029673,1004824278,4.001476,0,0.837599,"Tesla-P100"
"33",20,0,0.005345,51,1,256,1,40,11.59375,9,"kernel",5,368408324,987003867,28792458,408,295238625,191299192,36655893,5151,40459779,923712,366768981,2933467533,0.730514,0.113411,552.584063,22.069859,23.633775,22.359036,40.909601,1632.466008,73.151762,33.849652,53.947871,0.80511,723624.080882,33.169183,1.01437,1,6.579757,7.222339,37182650,5151,266215505,6671361,3854094,7279295,6672190,912.034214,129.378555,44.637526,40.914684,29264114,29264114,181482174,78082428,1886420847,99794063,5718834,890453975,0,0,0,17682668,2,1,1,243272318,1018032383,0,2790901017,487438063,1887029660,1004824270,4.000361,0,0.837577,"Tesla-P100"
"36",20,0,0.005353,51,1,256,1,40,11.59375,9,"kernel",5,368152593,987003867,28792458,408,295238592,191299212,36655893,5151,40459779,923712,366825941,2933790181,0.730684,0.11345,552.43027,22.063716,23.621484,22.348332,40.898215,1632.011668,73.151781,33.849652,53.947871,0.730701,723624,30.103646,1.01437,1,6.579757,7.222339,37182640,5151,266215505,6671361,3853162,7278750,6672180,911.780136,129.342547,44.621762,40.903236,29264106,29264106,181482174,78082428,1886420898,99794100,5718834,890453982,0,0,0,17682669,2,1,1,243272275,1018032423,0,2790901027,487438059,1887029650,1004824255,4.00314,0,0.837316,"Tesla-P100"
