"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"3",8192,0,2.4161e-05,1,512,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,246623,139264,139264,4096,520192,407346,49152,28672,8192,8192,196270,11178614,2.592198,0.889926,20.879737,20.879737,0.315451,27.981582,29.477276,30.705496,20.886011,68,70.833333,2.783445,127,60.722087,1,1.000279,1.53125,1.5,49152,28680,12544,12288,263,25805,24605,471.636415,275.198006,30.95138,29.512059,45061,40960,111225,94208,253952,122880,131072,0,0,0,0,0,4,2,2,477006,253952,0,5496832,253952,1318912,2375680,0.268156,0,6.817306,"Tesla-K20"
"13",9216,0,2.6752e-05,1,576,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,272688,156672,156672,4608,585216,458360,55296,32256,9216,9216,219136,12585524,2.662723,0.894749,21.315828,21.315828,2.071284,29.21457,30.092933,31.346806,20.886965,68,70.833333,2.756911,127,60.144599,1,1.000155,1.53125,1.5,55296,32261,14112,13824,1903,28945,27826,481.486934,280.910916,31.504628,30.286674,50704,46080,125195,105984,285696,138240,147456,0,0,0,0,0,4,2,2,536728,285696,0,6183936,285696,1483776,2672640,0.272839,0,6.696848,"Tesla-K20"
"23",10240,0,2.9088e-05,1,640,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,293735,174080,174080,5120,650240,509184,61440,35840,10240,10240,244119,14090288,2.572009,0.902243,21.488404,21.488404,6.281606,28.792091,30.33657,31.600594,20.888158,68,70.833333,2.804422,127,61.178691,1,1,1.53125,1.5,61440,35840,15680,15360,6361,32153,30740,485.385119,283.141319,31.751684,30.35632,56322,51200,139327,117760,317440,153600,163840,0,0,0,0,0,4,2,2,596179,317440,0,6871040,317440,1648640,2969600,0.281433,0,6.792995,"Tesla-K20"
"33",11264,0,3.12e-05,1,704,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,322608,191488,191488,5632,715264,560121,67584,39424,11264,11264,272822,15552800,2.675594,0.909039,21.663884,21.663884,11.680903,29.076452,30.584308,31.858654,20.887963,68,70.833333,2.789184,127,60.844707,1,1.000025,1.53125,1.5,67584,39425,17248,16896,12906,35410,33857,489.34892,285.460777,32.04872,30.643137,61957,56320,153228,129536,349184,168960,180224,0,0,0,0,0,4,3,2,655665,349184,0,7558144,349184,1813504,3266560,0.281869,0,6.714567,"Tesla-K20"
"43",12288,0,3.3985e-05,1,768,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,354146,208896,208896,6144,780288,610946,73728,43008,12288,12288,291325,16997040,2.670774,0.911624,21.938999,21.938999,18.682429,32.264915,30.972705,32.263234,20.887263,68,70.833333,2.761248,127,60.236604,1,1.000116,1.53125,1.5,73728,43013,18816,18432,22236,38730,37587,495.563277,289.112186,32.540496,31.580161,67584,61440,167113,141312,380928,184320,196608,0,0,0,0,0,4,3,2,715348,380928,0,8245248,380928,1978368,3563520,0.28011,0,6.55664,"Tesla-K20"
"53",13312,0,3.6417e-05,1,832,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,372125,226304,226304,6656,845312,661518,79872,46592,13312,13312,316447,18514388,2.674852,0.915402,22.100564,22.100564,20.489585,29.431219,31.200796,32.500829,20.884029,68,70.833333,2.778266,127,60.606449,1,1.000537,1.53125,1.5,79872,46617,20384,19968,26226,41745,39950,499.212729,291.363679,32.614113,31.211733,73212,66560,181069,153088,412672,199680,212992,0,0,0,0,0,4,3,2,774868,412672,0,8932352,412672,2143232,3860480,0.288792,0,6.569106,"Tesla-K20"
"63",14336,0,3.8977e-05,1,896,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,391999,243712,243712,7168,910336,712339,86016,50176,14336,14336,340990,20046702,2.664902,0.916943,22.378003,22.378003,23.82511,29.745026,31.592474,32.908828,20.884018,68,70.833333,2.802936,127,61.142082,1,1.000538,1.53125,1.5,86016,50203,21952,21504,32434,45071,44272,505.479591,295.021763,33.107897,32.520974,78874,71680,195087,164864,444416,215040,229376,0,0,0,0,0,4,3,2,834203,444416,0,9619456,444416,2308096,4157440,0.295239,0,6.560432,"Tesla-K20"
"73",15360,0,4.1473e-05,1,960,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,413855,261120,261120,7680,975360,763269,92160,53760,15360,15360,365024,21353422,2.690166,0.920241,22.200744,22.200744,25.74851,29.415986,31.342227,32.648153,20.886011,68,70.833333,2.829124,127,61.71369,1,1.000279,1.53125,1.5,92160,53775,23520,23040,37856,48268,46459,501.475631,292.609072,32.830439,31.600011,84481,76800,208956,176640,476160,230400,245760,0,0,0,0,0,4,3,2,893713,476160,0,10306560,476160,2472960,4454400,0.299622,0,6.564823,"Tesla-K20"
"83",16384,0,4.4033e-05,1,1024,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,457158,278528,278528,8192,1040384,813894,98304,57344,16384,16384,384636,22689352,2.678923,0.922468,22.121259,22.121259,24.244686,29.39314,31.230013,32.531263,20.888158,68,70.833333,2.840145,127,61.951949,1,1,1.53125,1.5,98304,57344,25088,24576,38158,51416,49207,499.680205,291.480119,32.668505,31.264958,90108,81920,222842,188416,507904,245760,262144,0,0,0,0,0,4,3,2,953288,507904,0,10993664,507904,2637824,4751360,0.289324,0,6.582041,"Tesla-K20"
"93",17408,0,4.7169e-05,1,1088,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,459537,295936,295936,8704,1105408,864687,104448,60928,17408,17408,409800,24177004,2.698506,0.922196,22.41795,22.41795,28.764813,29.665362,31.64887,32.967573,20.880961,68,70.833333,2.844818,127,62.053285,1,1.000936,1.53125,1.5,104448,60985,26656,26112,47465,54543,52290,506.381921,295.6658,33.054234,31.688868,95745,87040,236743,200192,539648,261120,278528,0,0,0,0,0,4,4,2,1012745,539648,0,11680768,539648,2802688,5048320,0.305815,0,6.537144,"Tesla-K20"
"103",18432,0,5.0529e-05,1,1152,16,16,11,1088,3,"bpnn_layerforward_CUDA",1,503620,313344,313344,9216,1170432,915453,110592,64512,18432,18432,434935,27315378,2.54538,0.928183,22.295814,22.295814,29.27521,29.52112,31.476444,32.787962,20.888158,68,70.833333,2.840545,127,61.959364,1,1,1.53125,1.5,110592,64512,28224,27648,51429,57808,55378,503.623102,293.780143,32.906363,31.523121,101391,92160,250658,211968,571392,276480,294912,0,0,0,0,0,4,4,2,1072134,571392,0,12367872,571392,2967552,5345280,0.295461,0,6.480483,"Tesla-K20"
