256,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.577622,0.593687,0.463293,36.256013,580.096203,97.577622,0.593687,0.495874,0.057041,0.405526,0.000000,0.000000,0.000000,679.021299,1.233479,1.133000,72.512025,0.000000,64.285714,50.000000,50.000000,99.549866,0.000000,72.512025,0.000000,0.153760,100.000000,0.000000,0.888414,1122.000000,20.791658,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,786432,131072,1048576,16384,0,5,0,9589,17837,1048709,16393,0.000000,0.000000,435.072152,72.512025,72.521223,1.133623,0.000000,362.559570,99.821747,206848,200704,2055334,919552,33554432,0,0,16777216,0,0,0,0,0,1.478295,13.497398,4.121107,0.000000,14.925102,0.181286,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",2297856,3437302,3217750,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,19922944,0,2097152,29425664,5177344,0,0.000000,0,0.000000,1048576,18024,0,1.246411,0,13682,968.856964,21.831183,0.100457,2.203823,0.000000,16.686246,27.178926,8.017760,0.000000
512,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.356163,0.601429,0.490842,37.830147,302.641179,99.356163,0.601429,0.499590,0.057919,0.408597,0.000000,0.000000,0.000000,2.499026,614.056441,605.282359,75.660295,0.000000,64.285714,50.000000,50.000000,98.370647,0.000000,75.660295,0.000000,0.004684,100.000000,0.000000,0.901652,2210.000000,21.160019,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,6291456,1048576,8388608,65536,0,1,0,277072,66486,8388860,65759,0.000000,0.000000,453.961770,75.660295,75.662568,607.341960,0.000000,9.457031,99.909502,1613824,1589248,16382682,7348224,268435456,0,0,134217728,0,0,0,0,0,1.447568,12.948783,3.960696,0.000000,15.861863,0.162155,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",18104320,27145199,25481807,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,155189248,0,16777216,235143168,37486592,0,0.000000,0,0.000000,8388608,65932,0,608.939766,0,178869,1.613293,22.104938,0.012153,2.307009,0.000000,16.159721,27.342123,8.520482,0.000000
768,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.674928,0.610284,0.495997,38.730035,206.560185,99.674928,0.610284,0.518185,0.058217,0.409642,0.000000,0.000000,0.000000,36.788788,323.041662,413.120372,77.460070,0.000000,64.285714,50.000000,50.000000,76.290092,0.000000,77.460070,0.000000,0.001181,100.000000,0.000000,0.926710,3298.000000,21.784283,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,21233664,3538944,28311552,147456,0,1,0,13446253,115304,28314307,147803,0.000000,0.000000,464.760419,77.460070,77.467607,414.092546,0.000000,2.868164,99.939357,5400576,5345280,56286228,24791040,905969664,0,0,452984832,0,0,0,0,0,1.461460,12.974017,6.268407,0.000000,15.671209,0.172927,"Low (3)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",60788736,92298538,86786954,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,519045120,0,56623104,793313280,122093568,0,0.000000,0,0.000000,28311552,147792,0,414.061728,0,6764461,18.507485,21.583872,0.005686,2.361115,0.000000,16.606896,25.255526,8.071953,0.000000
1024,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.827761,0.609995,0.498018,38.854099,155.416397,99.827761,0.609995,0.520231,0.058368,0.410169,0.000000,0.000000,0.000000,38.112855,254.516405,310.832794,77.708199,0.000000,64.285714,50.000000,50.000000,75.385076,0.000000,77.708199,0.000000,0.000760,100.000000,0.000000,0.927694,4386.000000,21.818437,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,50331648,8388608,67108864,262144,0,0,0,32914293,214649,67116935,262162,0.000000,0.000000,466.249192,77.708199,77.717544,310.854137,0.000000,0.000000,99.954400,12746752,12648448,133492322,58753024,2147483648,0,0,1073741824,0,0,0,0,0,1.452556,12.898477,6.421073,0.000000,15.854834,0.169297,"Low (3)","Low (2)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Low (1)","Low (1)","Idle (0)",143720448,218497365,205553589,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,1224736768,0,134217728,1880096768,284164096,0,0.000000,0,0.000000,67108864,262656,0,311.439890,0,16492305,19.097139,21.497092,0.002389,2.370329,0.000000,16.612495,25.091788,8.067083,0.000000
1280,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.872432,0.610099,0.498682,38.935506,124.593620,99.872432,0.610099,0.521771,0.058458,0.410486,0.000000,0.000000,0.000000,38.732553,248.662827,249.187241,77.871013,0.000000,64.285714,50.000000,50.000000,71.304961,0.000000,77.871013,0.000000,0.000000,100.000000,0.000000,0.928564,5474.000000,21.845788,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,98304000,16384000,131072000,409600,0,4,0,65194390,408738,131088600,409676,0.000000,0.000000,467.226077,77.871013,77.880875,249.233477,0.000000,2.491211,99.963464,24832000,24678400,260919810,114739200,4194304000,0,0,2097152000,0,0,0,0,0,1.450932,12.878983,6.448620,0.000000,15.947204,0.168169,"Low (3)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",280268800,426507843,401368227,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,2385510400,0,262144000,3671654400,548864000,0,0.000000,0,0.000000,131072000,409600,0,249.187241,0,32722001,19.440425,21.458203,0.000778,2.374975,0.000000,16.641964,25.005146,8.056792,0.000000
1536,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.959304,0.609926,0.498987,38.997205,103.992546,99.959304,0.609926,0.522345,0.058519,0.410698,0.000000,0.000000,0.000000,39.342414,202.839628,207.985092,77.994410,0.000000,64.285714,50.000000,50.000000,74.777578,0.000000,77.994410,0.000000,0.000000,100.000000,0.000000,0.928460,6562.000000,21.847562,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,169869312,28311552,226492416,589824,0,6,0,114248681,575232,226515453,590028,0.000000,0.000000,467.966459,77.994410,78.002343,208.057028,0.000000,2.166016,99.969521,42835968,42614784,450941059,198254592,7247757312,0,0,3623878656,0,0,0,0,0,1.450592,12.877300,6.505632,0.000000,15.970897,0.167158,"Low (3)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",483803136,736515261,693236509,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,4114612224,0,452984832,6344146944,941359104,0,0.000000,0,0.000000,226492416,589824,0,207.985092,0,57372929,19.756810,21.437668,0.000451,2.378364,0.000000,16.634139,24.956162,8.044302,0.000000
1792,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.937867,0.609950,0.499216,39.033212,89.218770,99.937867,0.609950,0.522195,0.058562,0.410850,0.000000,0.000000,0.000000,39.257731,176.999933,178.437540,78.066424,0.000000,64.285714,50.000000,50.000000,74.859414,0.000000,78.066424,0.000000,0.000036,100.000000,0.000000,0.928455,7650.000000,21.850014,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,269746176,44957696,359661568,802816,0,2,0,180865172,796348,359705216,803058,0.000000,0.000000,468.398544,78.066424,78.075898,178.491328,0.000000,466.000000,99.973856,67938304,67637248,715638845,314804224,11509170176,0,0,5754585088,0,0,0,0,0,1.450720,12.868102,6.484864,0.000000,16.045055,0.166260,"Low (3)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",767692800,1168639679,1100098847,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,6525288448,0,719323136,10073735168,1486815232,0,0.000000,0,0.000000,359661568,802944,0,178.465990,0,95342838,20.694662,21.414580,0.000443,2.379704,0.000000,16.630787,24.939189,8.044611,0.000000
2048,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.942888,0.609728,0.499427,39.039936,78.079872,99.942888,0.609728,0.522751,0.058595,0.410964,0.000000,0.000000,0.000000,39.063686,149.671207,156.159744,78.079872,0.000000,64.285714,50.000000,50.000000,74.844857,0.000000,78.079872,0.000000,0.000045,100.000000,0.000000,0.928456,8738.000000,21.852479,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,402653184,67108864,536870912,1048576,0,11,0,268598758,1005007,536941217,1048623,0.000000,0.000000,468.479234,78.079872,78.090097,156.166743,0.000000,1.676758,99.977111,101318656,100925440,1068567113,469893120,17179869184,0,0,8589934592,0,0,0,0,0,1.448713,12.853619,6.519109,0.000000,16.082706,0.165629,"Low (3)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",1145307136,1744018034,1641912530,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,9730785280,0,1073741824,15036579840,2210398208,0,0.000000,0,0.000000,536870912,1048816,0,156.195486,0,140752458,20.470347,21.392720,0.000191,2.380395,0.000000,16.641055,24.896258,8.038282,0.000000
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.939227,0.609119,0.499580,39.019183,69.367435,99.939227,0.609119,0.523352,0.058620,0.411052,0.000000,0.000000,0.000000,39.618944,138.469235,138.734871,78.038365,0.000000,64.285714,50.000000,50.000000,74.600662,0.000000,78.038365,0.000000,0.000000,100.000000,0.000000,0.927889,9826.000000,21.841160,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,573308928,95551488,764411904,1327104,0,1,0,388080820,1324563,764504841,1327166,0.000000,0.000000,468.230191,78.038365,78.047853,138.741352,0.000000,109.000000,99.979646,144156672,143659008,1521998539,669026304,24461180928,0,0,12230590464,0,0,0,0,0,1.448155,12.849330,6.568656,0.000000,16.058834,0.164952,"Low (3)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",1630015488,2483087028,2337934612,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,13844348928,0,1528823808,21408841728,3137273856,0,0.000000,0,0.000000,764411904,1327104,0,138.734871,0,194576874,19.864239,21.384580,0.000134,2.379022,0.000000,16.633627,24.891732,8.037889,0.000000
2560,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.979496,0.609116,0.499579,39.041735,62.466776,99.979496,0.609116,0.523790,0.058640,0.411123,0.000000,0.000000,0.000000,39.619932,124.937365,124.933552,78.083470,0.000000,64.285714,50.000000,50.000000,74.636507,0.000000,78.083470,0.000000,0.000000,100.000000,0.000000,0.928160,10914.000000,21.849239,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,786432000,131072000,1048576000,1638400,0,4,0,532052556,1638450,1048715852,1638503,0.000000,0.000000,468.500821,78.083470,78.093884,124.941406,0.000000,319.000000,99.981675,197632000,197017600,2088348538,917708800,33554432000,0,0,16777216000,0,0,0,0,0,1.447994,12.851048,6.584306,0.000000,16.057447,0.164556,"Low (3)","Low (2)","Idle (0)","Low (3)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",2235187200,3406028020,3207166804,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,18979225600,0,2097152000,29366681600,4292608000,0,0.000000,0,0.000000,1048576000,1638400,0,124.933552,0,266795694,19.867262,21.381142,0.000097,2.380698,0.000000,16.644666,24.868745,8.032306,0.000000
