2816,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.962105,1.072456,0.499666,38.188295,37.031074,99.962105,1.072456,0.516184,0.000000,0.260729,0.000000,0.000000,0.000000,25.611567,57.473680,37.031074,127.294316,0.000000,0.000000,30.000000,100.000000,89.929099,0.000000,127.294316,0.000000,0.000002,100.000000,0.000000,1.626152,32413.000000,36.426619,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,3489136640,991232,0,4,0,702012945,1538431,3489406198,991270,0.000000,0.000000,0.000000,0.000000,127.304151,37.032493,0.000000,156.000000,99.990744,567586544,349904896,3705345472,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,3.734581,24.555790,29.187763,0.000000,0.000000,1.497524,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",8032200704,12178296329,10911923589,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,3489136640,991288,0,37.033166,0,350853184,12.800191,8.862157,0.000047,1.552472,0.000000,21.433857,10.728282,4.589706,0.000000
3072,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.959876,1.071905,0.499886,38.166935,33.926165,99.959876,1.071905,0.519651,0.000000,0.260740,0.000000,0.000000,0.000000,25.902818,46.051974,33.926165,127.223118,0.000000,0.000000,30.000000,100.000000,89.804781,0.000000,127.223118,0.000000,"<INVALID>",100.000000,0.000000,1.628874,35357.000000,36.475612,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,4529848320,1179648,0,8,0,922283915,1601275,4530182368,1179664,0.000000,0.000000,0.000000,0.000000,127.232500,33.926624,0.000000,241.000000,99.991515,745454862,454164480,4817886255,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,3.742483,24.601131,29.041790,0.000000,0.000000,1.506321,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",10427203584,15845707023,14193454652,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,4529848320,1120716,0,32.231306,0,460579310,12.935607,8.879192,0.000036,1.551569,0.000000,21.472288,10.756759,4.600802,0.000000
3328,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.949419,1.072158,0.499774,38.185304,31.331531,99.949419,1.072158,0.517557,0.000000,0.260750,0.000000,0.000000,0.000000,25.773584,46.324769,31.331531,127.284345,0.000000,0.000000,30.000000,100.000000,89.870026,0.000000,127.284345,0.000000,0.000000,100.000000,0.000000,1.627585,38301.000000,36.453506,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,5759303680,1384448,0,5,0,1166191325,2046955,5759748648,1384472,0.000000,0.000000,0.000000,0.000000,127.294179,31.332074,0.000000,118.000000,99.992167,941325546,577314816,6118535032,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,3.737378,24.582289,29.149436,0.000000,0.000000,1.502005,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",13256435712,20119305379,18024717657,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,5759303680,1384448,0,31.331531,0,583166716,12.888362,8.860437,0.000028,1.552243,0.000000,21.440019,10.728408,4.591511,0.000000
3584,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.974750,1.072540,0.499812,38.197992,29.103231,99.974750,1.072540,0.516711,0.000000,0.260759,0.000000,0.000000,0.000000,25.679188,44.278662,29.103231,127.326639,0.000000,0.000000,30.000000,100.000000,85.398912,0.000000,127.326639,0.000000,0.000000,"<OVERFLOW>",0.000000,1.626575,41245.000000,36.435516,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,7193231360,1605632,0,8,0,1450728143,2442864,7193768892,1605638,0.000000,0.000000,0.000000,0.000000,127.336154,29.103340,0.000000,152.000000,"<OVERFLOW>",1171181356,720928768,7640690550,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,3.733213,24.557063,29.200894,0.000000,0.000000,1.498547,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",16556072960,25110773973,22499218478,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,7193231360,1605648,0,29.103521,0,724589117,12.825876,8.853274,0.000023,1.552867,0.000000,21.436745,10.720241,4.588441,0.000000
3840,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.969591,1.072121,0.499887,38.184048,27.153100,99.969591,1.072121,0.518944,0.000000,0.260766,0.000000,0.000000,0.000000,25.902340,37.047174,27.153100,127.280159,0.000000,0.000000,30.000000,100.000000,89.803118,0.000000,127.280159,0.000000,0.000000,"<OVERFLOW>",0.000000,1.628194,44189.000000,36.463238,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,8847360000,1843200,0,9,0,1800495269,2514827,8847998410,1843208,0.000000,0.000000,0.000000,0.000000,127.289343,27.153218,0.000000,139.000000,"<OVERFLOW>",1452197819,886579200,9403903344,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,3.741370,24.594187,29.079989,0.000000,0.000000,1.505694,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",20362291200,30929211178,27706267221,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,8847360000,1843200,0,27.153100,0,942947974,13.565467,8.877498,0.000028,1.552021,0.000000,21.456047,10.745186,4.596407,0.000000
4096,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.974204,1.071489,0.499888,38.166754,25.444502,99.974204,1.071489,0.518354,0.000000,0.260773,0.000000,0.000000,0.000000,25.803544,35.748596,25.444502,127.222512,0.000000,0.000000,30.000000,100.000000,85.304025,0.000000,127.222512,0.000000,0.000000,"<OVERFLOW>",0.000000,1.627162,47133.000000,36.444523,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,10737418240,2097152,0,9,0,2177786297,2946422,10738251254,2097166,0.000000,0.000000,0.000000,0.000000,127.232382,25.444672,0.000000,114.000000,"<OVERFLOW>",1755993837,1075838976,11416728126,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,3.737359,24.565406,29.179710,0.000000,0.000000,1.500835,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",24711266304,37520460955,33615609355,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,10737418240,2097152,0,25.444502,0,1083524477,12.838161,8.853926,0.000024,1.551834,0.000000,21.448459,10.714283,4.587768,0.000000
4352,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990698,1.071696,0.499842,38.176253,23.953727,99.990698,1.071696,0.516358,0.000000,0.260778,0.000000,0.000000,0.000000,25.899179,36.594844,23.953727,127.254177,0.000000,0.000000,30.000000,100.000000,89.825323,0.000000,127.254177,0.000000,0.000000,"<OVERFLOW>",0.000000,1.624983,50077.000000,36.405159,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,12879134720,2367488,0,1,0,2621202828,3616884,12880072731,2367503,0.000000,0.000000,0.000000,0.000000,127.263445,23.953878,0.000000,10.000000,"<OVERFLOW>",2090361037,1290280960,13687925624,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,3.727610,24.521000,29.263098,0.000000,0.000000,1.495012,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",29639174144,44946794296,40278446883,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,12879134720,2367496,0,23.953808,0,1311217247,12.955674,8.844106,0.000013,1.551941,0.000000,21.442890,10.706272,4.583402,0.000000
4608,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.974646,1.071144,"<OVERFLOW>",38.160954,22.613898,99.974646,1.071144,0.519404,0.000000,0.260783,0.000000,0.000000,0.000000,26.138430,31.682783,22.613898,127.203179,0.000000,0.000000,30.000000,100.000000,89.703619,0.000000,127.203179,0.000000,0.000000,"<OVERFLOW>",0.000000,1.627548,53021.000000,36.450365,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,15288238080,2654208,0,4,0,3141513803,3718629,15289377372,2654229,0.000000,0.000000,0.000000,0.000000,127.212658,22.614077,0.000000,35.000000,"<OVERFLOW>",2508777326,1531478016,16263662794,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,3.738452,24.571538,29.088554,0.000000,0.000000,1.503970,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",35182190592,53456130790,47887874891,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,15288238080,2654208,0,22.613898,0,1565695027,13.027099,8.876551,0.000017,1.551181,0.000000,21.471191,10.749727,4.597946,0.000000
4864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.984525,1.071799,"<OVERFLOW>",38.167678,21.427467,99.984525,1.071799,0.516780,0.000000,0.260788,0.000000,0.000000,0.000000,25.969468,31.474216,21.427467,127.225592,0.000000,0.000000,30.000000,100.000000,89.754592,0.000000,127.225592,0.000000,0.000000,"<OVERFLOW>",0.000000,1.625778,55965.000000,36.420130,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,17980456960,2957312,0,1,0,3670196326,4343914,17082684193,2957327,0.000000,0.000000,0.000000,0.000000,120.873158,21.427576,0.000000,7.000000,"<OVERFLOW>",2921654527,1801003008,19118728005,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,3.728238,24.518350,29.227151,0.000000,0.000000,1.495972,"Low (1)","Low (3)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",41376491520,62765910303,56242444536,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,17980456960,2957312,0,21.427467,0,1829787267,12.947155,8.853268,0.000014,1.552207,0.000000,21.464433,10.712576,4.587423,0.000000
5120,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.992123,1.071212,"<OVERFLOW>",38.166428,20.355428,99.992123,1.071212,0.516191,0.000000,0.260792,0.000000,0.000000,0.000000,26.174737,31.899411,20.355428,127.221426,0.000000,0.000000,30.000000,100.000000,89.720742,0.000000,127.221426,0.000000,0.000000,"<OVERFLOW>",0.000000,1.624005,58909.000000,36.386682,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,20971520000,3276800,0,4,0,4314713604,5135141,20972984110,3276807,0.000000,0.000000,0.000000,0.000000,127.230308,20.355472,0.000000,26.000000,"<OVERFLOW>",3397108148,2100428800,22298917362,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,3.722756,24.496615,29.274365,0.000000,0.000000,1.492647,"Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",48258252800,73168743425,65574239381,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,20971520000,3276800,0,20.355428,0,2155297494,13.074876,8.844554,0.000008,1.551476,0.000000,21.463309,10.705747,4.582774,0.000000
5376,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989032,1.069972,"<OVERFLOW>",38.126067,19.365621,99.989032,1.069972,0.518091,0.000000,0.260796,0.000000,0.000000,0.000000,26.541926,28.854608,19.365621,127.086890,0.000000,0.000000,30.000000,100.000000,94.252744,0.000000,120.732771,0.000000,"<INVALID>","<OVERFLOW>",0.000000,1.624655,61853.000000,36.395107,0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,24277155840,3612672,0,1,0,5070251413,5382850,24278929695,3612686,0.000000,0.000000,0.000000,0.000000,127.096176,19.365696,0.000000,5.000000,"<OVERFLOW>",3953895154,2431328256,25847599417,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (2)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",55863650304,84806089819,75994146082,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,23063341056,3612672,0,19.365621,0,2530743542,13.248023,"<OVERFLOW>","<OVERFLOW>",1.550026,0.000000,"<OVERFLOW>","<OVERFLOW>",4.587625,0.000000
5632,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",38.139286,18.491775,"<OVERFLOW>","<OVERFLOW>",0.516629,0.000000,0.260799,0.000000,0.000000,0.000000,26.265182,28.189326,18.491775,127.130952,0.000000,0.000000,30.000000,100.000000,89.671651,0.000000,127.130952,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",64797.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,2.500000,4.000000,0,0,0,0,27913093120,3964928,0,4,0,5766829149,6044236,27915105183,3964944,0.000000,0.000000,0.000000,0.000000,127.140116,18.491849,0.000000,19.000000,"<OVERFLOW>",4522910572,2795274240,29698512097,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",64228859904,97411352293,87302058548,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,27913093120,3964928,0,18.491775,0,2880158152,13.117760,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
