2816,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,350873525,350903195,770519,767025,198246,247811,247815,247809,70283591,87875145,87872217,87803554,247808,247808,247808,247808,872284160,872284160,872284160,872284160,784483013,784483608,784466448,784441807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,872339420,872354064,872347760,872353852,247813,247811,247810,247815,7492975087,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,8032200704,9646405934,1266335655,257030422528,0,0,0,0,1395654656,247808,7489822198,239545077156,123904,257006632960,0,0,0,0,0,0,3489136640,991232,0,0,2093481984,743424,0,0,0,0,3703687413,991232,0,0
3072,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,459729681,460155671,797844,799470,294913,294915,294916,294915,115322609,115434148,115380880,115131269,294912,294912,294912,294912,1132462080,1132462080,1132462080,1132462080,1017368008,1017087520,1017106139,1016883852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1132551080,1132551941,1132542625,1132549641,294913,294914,294916,294914,9723883039,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,10427203584,12533546766,1652401408,333670514688,0,0,0,0,1811939328,294912,9717358011,310887902144,147456,333642203136,0,0,0,0,0,0,4529848320,1179648,0,0,2717908992,884736,0,0,0,0,4809499740,1179648,0,0
3328,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,583092760,582647312,1016228,1012441,346112,346115,346116,346129,146029652,145922400,145980668,146120582,346112,346112,346112,346112,1439825920,1439825920,1439825920,1439825920,1293845194,1293836133,1293985966,1293734034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1439927520,1439942645,1439929044,1439936839,346113,346114,346119,346115,12368946538,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,13256435712,15932843280,2094791402,424205942784,0,0,0,0,2303721472,346112,12365245330,395535136704,173056,424172716032,0,0,0,0,0,0,5759303680,1384448,0,0,3455582208,1038336,0,0,0,0,6116294771,1384448,0,0
3584,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,727049739,726200378,1216556,1221141,321127,401410,401410,401409,145630910,181830181,181798453,181815468,401408,401408,401408,401408,1798307840,1798307840,1798307840,1798307840,1616472330,1616496087,1616698592,1616644233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798422399,1798434709,1798438036,1798439007,401408,401410,401412,401413,15451450651,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,16556072960,19893600553,2611238327,"<OVERFLOW>",0,0,0,0,2877292544,401408,15446650054,494094406034,200704,"<OVERFLOW>",0,0,0,0,0,0,7193231360,1605632,0,0,4315938816,1204224,0,0,0,0,7639752080,1605632,0,0
3840,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,902062507,901277632,1256076,1265135,460800,460803,460804,460814,226196989,225986447,226295974,225801294,460800,460800,460804,460800,2211840000,2211840000,2211840000,2211840000,1986108797,1986055593,1985319405,1986470434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2211987248,2212022336,2211996668,2212000177,460801,368648,460807,460803,19000726264,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,20362291200,24482569469,3223265478,"<OVERFLOW>",0,0,0,0,3538944000,460800,18995280041,607755344056,230400,"<OVERFLOW>",0,0,0,0,0,0,8847360000,1843200,0,0,5308416000,1382400,0,0,0,0,9396781766,1843200,0,0
4096,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1092527547,1092225609,1486359,1507356,524289,524290,524295,524301,274248880,274067096,274263018,273712089,524288,524288,524288,524288,2684354560,2684354560,2684354560,2684354560,2410673376,2410760942,2410854865,2410228170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2684534364,2684539028,2684520184,2684575757,524289,524291,524295,524294,23054512741,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,24711266304,29699238395,3905710593,"<OVERFLOW>",0,0,0,0,4294967296,524288,23050154010,737415484572,262144,"<OVERFLOW>",0,0,0,0,0,0,10737418240,2097152,0,0,6442450944,1572864,0,0,0,0,11401424951,2097152,0,0
4352,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1305855413,1306757986,1817427,1828075,591874,591885,591874,591873,326923937,327106517,327613712,327350720,591872,591872,591872,591872,3219783680,3219783680,3219783680,3219783680,2892566226,2892870149,2892755472,2892599945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3220023055,3220015131,3220040507,3220018103,591873,591876,591872,591878,27656773638,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,29639174144,35607631560,4668634544,"<OVERFLOW>",0,0,0,0,5151653888,591872,27651796541,884609579128,295936,"<OVERFLOW>",0,0,0,0,0,0,12879134720,2367488,0,0,7727480832,1775616,0,0,0,0,13679949488,2367488,0,0
4608,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1571420256,1575380778,1854873,1866784,663553,663554,663559,663553,393750499,394741379,392703135,394001171,663552,663552,663552,530848,3822059520,3822059520,3822059520,3822059520,3429539683,3429959044,3429585105,3430921488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,3822343641,3822352820,3822340295,3822324148,663556,663558,663554,663554,32833788260,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,35182190592,42307507089,5568482888,"<OVERFLOW>",0,0,0,0,6115295232,663552,32827769105,"<OVERFLOW>",331776,"<OVERFLOW>",0,0,0,0,0,0,15288238080,2654208,0,0,9172942848,1990656,0,0,0,0,16247502916,2654208,0,0
4864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1841444375,1843307134,2200772,2229603,739329,739330,739333,739329,461094673,461518148,460660792,461432316,739328,739328,739328,739328,4495114240,4495114240,4495114240,4495114240,4035203565,4034504819,4034360782,4034112845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4495422317,4495482275,4495477165,4495460159,739329,739330,739338,739335,38647212071,0,0,"<OVERFLOW>",0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,41376491520,49738918299,6520291509,"<OVERFLOW>",0,0,0,0,7192182784,739328,38640321099,"<OVERFLOW>",369664,"<OVERFLOW>",0,0,0,0,0,0,17980456960,2957312,0,0,10788274176,2217984,0,0,0,0,19120074964,2957312,0,0
5120,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2155848555,2156609641,2566054,2560353,819202,819203,819205,819202,539619652,539874742,539195605,539283978,819200,819200,819200,819200,5242880000,5242880000,5242880000,5242880000,4703583512,4702592527,4705136815,4703693373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5243272048,5243275949,5243269307,5243312372,819201,819203,819204,819203,45064329856,0,0,"<OVERFLOW>",0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,48258252800,57985100663,7593656282,"<OVERFLOW>",0,0,0,0,8388608000,819200,45059518942,"<OVERFLOW>",409600,"<OVERFLOW>",0,0,0,0,0,0,20971520000,3276800,0,0,12582912000,2457600,0,0,0,0,22292689459,3276800,0,0
5376,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2537764911,2535499215,2692789,2701848,903168,903170,722535,903171,635537951,634999798,507588255,635317846,903168,903168,903168,903168,6069288960,6069288960,6069288960,6069288960,5434000498,5434493527,5435198052,5434415536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6069731845,6069750421,6069734656,6069733908,903173,903170,903172,903170,52204041487,0,0,"<OVERFLOW>",0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,55863650304,67172823844,8810035176,"<OVERFLOW>",0,0,0,0,9710862336,903168,52201277223,"<OVERFLOW>",451584,"<OVERFLOW>",0,0,0,0,0,0,24277155840,3612672,0,0,14566293504,2709504,0,0,0,0,25829432026,3612672,0,0
5632,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2872162440,2883171053,2954770,3042509,991234,991235,991238,991234,719350722,721870571,720498614,720246840,991232,991232,991232,991232,6978273280,6978273280,6978273280,6978273280,6259015761,6256610552,6257353240,6256308846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6978816743,6978824204,6978770992,6978775189,991232,991234,991238,991233,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,64228859904,77189176402,10108979602,"<OVERFLOW>",0,0,0,0,11165237248,991232,"<OVERFLOW>","<OVERFLOW>",495616,"<OVERFLOW>",0,0,0,0,0,0,27913093120,3964928,0,0,16747855872,2973696,0,0,0,0,29673991924,3964928,0,0
5888,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3329474784,3320752521,3359981,3364400,1083394,1083396,1083394,1083394,833390262,831280265,830692618,831537019,1083392,1083392,866720,1083392,7973765120,7973765120,7973765120,7973765120,7141410589,7142361420,7142172204,7143062796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7974403041,7974356923,7974362147,7974400715,1083393,1083396,1083396,1083395,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,73390057472,88205985801,11541484264,"<OVERFLOW>",0,0,0,0,12758024192,1083392,"<OVERFLOW>","<OVERFLOW>",541696,"<OVERFLOW>",0,0,0,0,0,0,31895060480,4333568,0,0,19137036288,3250176,0,0,0,0,33930468751,4333568,0,0
6144,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3789197510,3789837750,3352793,3369098,1179648,1179651,1179654,1179649,949509365,949669404,950230983,950718976,1179648,1179648,1179648,1179648,9059696640,9059696640,9059696640,7247806464,8111515395,8110788575,8111113849,8110960848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9060364652,9060377695,9060364459,9060321180,1179649,1179652,1179650,1179650,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,83383418880,100300029499,13167540324,"<OVERFLOW>",0,0,0,0,14495514624,1179648,"<OVERFLOW>","<OVERFLOW>",589824,"<OVERFLOW>",0,0,0,0,0,0,36238786560,4718592,0,0,21743271936,3538944,0,0,0,0,38571512678,4718592,0,0
6400,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4270700582,4272686367,3916432,3938378,1280000,1280004,1280007,1280001,1069259349,1069645681,1062971356,1065628246,1280000,1280000,1024000,1280000,10240000000,10240000000,10240000000,10240000000,9170682327,9174930355,9172814521,9179592199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10240671581,10240737128,10240760108,10240752096,1280002,1280007,1280005,1280001,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,94245120000,113294514475,14832736959,"<OVERFLOW>",0,0,0,0,16384000000,1280000,"<OVERFLOW>","<OVERFLOW>",640000,"<OVERFLOW>",0,0,0,0,0,0,40960000000,5120000,0,0,24576000000,3840000,0,0,0,0,43577865467,5120000,0,0
6656,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4870669760,4856018175,4390859,4397971,1384461,1384450,1384453,1384450,1219213548,1215708530,1217275038,1217885923,1384448,1384448,1384448,1384448,11518607360,9214939136,11518607360,11518607360,10301017274,10301872235,10302259529,10303947769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11519448856,11519491475,11519515461,11519441256,1384450,1384451,1384456,1384449,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,106011336704,127480310191,16661450459,"<OVERFLOW>",0,0,0,0,18429771776,1384448,"<OVERFLOW>","<OVERFLOW>",692224,"<OVERFLOW>",0,0,0,0,0,0,46074429440,5537792,0,0,27644657664,4153344,0,0,0,0,49071677797,5537792,0,0
6912,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5447315472,5451152458,4420561,4444566,1492993,1492994,1492999,1492993,1364295536,1365286510,1363579683,1358780625,1492992,1492992,1492992,1492992,12899450880,12899450880,12899450880,12899450880,11540335183,11539747975,11532639879,11539352723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,12900431980,12900437044,12900405172,12900359576,1492997,1492995,1194407,1492993,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,118718244864,142816802136,18715985644,"<OVERFLOW>",0,0,0,0,20639121408,1492992,"<OVERFLOW>","<OVERFLOW>",746496,"<OVERFLOW>",0,0,0,0,0,0,51597803520,5971968,0,0,30958682112,4478976,0,0,0,0,54970784728,5971968,0,0
7168,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6032128098,6046322953,4890846,4917287,1605633,1605635,1605638,1284521,1510325140,1513809688,1513352288,1212708469,1605632,1605632,1605632,1605632,14386462720,14386462720,14386462720,14386462720,12871912039,12871383757,12867780030,12867814794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14387474999,14387526728,14387472960,14387510005,1605632,1605636,1605639,1605634,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,132402020352,159257902406,20819354432,"<OVERFLOW>",0,0,0,0,23018340352,1605632,"<OVERFLOW>","<OVERFLOW>",802816,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",6422528,0,0,34527510528,4816896,0,0,0,0,"<OVERFLOW>",6422528,0,0
7424,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,6838816407,6873172844,5312137,5348589,1722368,1722371,1722371,1722369,1711995750,1720631742,1714339676,1716537397,1722368,1722368,1722368,1722368,15983575040,15983575040,15983575040,15983575040,14270386213,14268681769,14270062283,11416183855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15984792357,15984663971,15984711875,15984727284,1722370,1722374,1722378,1722369,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,147098839040,177011086864,23127539653,"<OVERFLOW>",0,0,0,0,25573720064,1722368,"<OVERFLOW>","<OVERFLOW>",861184,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",6889472,0,0,38360580096,5167104,0,0,0,0,"<OVERFLOW>",6889472,0,0
7680,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,7528492117,7501613965,5407258,5411162,1843201,1843202,1843202,1843201,1885523732,1878948051,1884171038,1882970679,1843200,1843200,1843200,1843200,17694720000,17694720000,17694720000,17694720000,15813873028,15814591366,15804979392,15812652535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17695971475,17696079903,17696010579,17696009457,1843206,1843203,1843208,1843205,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,162844876800,195902485839,25639464527,"<OVERFLOW>",0,0,0,0,28311552000,1843200,"<OVERFLOW>","<OVERFLOW>",921600,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",7372800,0,0,42467328000,5529600,0,0,0,0,"<OVERFLOW>",7372800,0,0
7936,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8308276638,8272370590,6157763,6184410,1968128,1968130,1968131,1968129,2080115593,2071030655,2091575005,2090737613,1968128,1574496,1968128,1968128,19523829760,19523829760,19523829760,19523829760,17461714968,17430793924,17447899429,17456681067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19525308649,19525285713,19525296765,19525251049,1968129,1968131,1968133,1968130,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968128,62980096,179676309504,216145728325,28239945198,"<OVERFLOW>",0,0,0,0,31238127616,1968128,"<OVERFLOW>","<OVERFLOW>",984064,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",7872512,0,0,46857191424,5904384,0,0,0,0,"<OVERFLOW>",7872512,0,0
