,Duration
2097152,9.916700000000001e-05
2097152,9.9328e-05
2097152,9.8815e-05
2097152,9.2192e-05
2097152,8.6144e-05
2097152,8.0127e-05
2097152,7.9328e-05
2097152,7.9872e-05
2097152,7.9775e-05
2097152,7.9488e-05
2097152,7.7568e-05
2097152,7.6607e-05
2097152,9.2704e-05
2097152,9.2447e-05
2097152,9.7056e-05
2097152,9.7056e-05
2097152,9.878299999999999e-05
2097152,9.8304e-05
2097152,9.839899999999999e-05
2097152,9.6608e-05
2097152,9.2032e-05
2097152,8.5567e-05
2097152,8.0096e-05
2097152,7.891199999999999e-05
2097152,7.936e-05
2097152,7.8848e-05
2097152,7.7407e-05
2097152,7.638399999999999e-05
2097152,7.5776e-05
2097152,9.212700000000001e-05
2097152,9.1712e-05
2097152,9.667200000000001e-05
2097152,9.679899999999999e-05
2097152,9.8176e-05
2097152,9.8335e-05
2097152,9.808e-05
2097152,9.712e-05
2097152,9.7056e-05
2097152,9.2896e-05
2097152,8.5791e-05
2097152,8e-05
2097152,7.8528e-05
2097152,7.8335e-05
2097152,7.696e-05
2097152,7.603199999999999e-05
2097152,7.5615e-05
2097152,7.5232e-05
2097152,9.1744e-05
2097152,9.1551e-05
2097152,9.6576e-05
2097152,9.654299999999999e-05
2097152,9.7856e-05
2097152,9.811100000000001e-05
2097152,9.795200000000001e-05
2097152,9.820799999999999e-05
2097152,9.644700000000001e-05
2097152,9.676799999999999e-05
2097152,9.2959e-05
2097152,8.5664e-05
2097152,7.9968e-05
2097152,7.7919e-05
2097152,7.696e-05
2097152,7.6096e-05
2097152,7.567899999999999e-05
2097152,7.5264e-05
2097152,7.5168e-05
2097152,9.1519e-05
2097152,9.1296e-05
2097152,9.648e-05
2097152,9.648e-05
2097152,9.795200000000001e-05
2097152,9.8143e-05
2097152,9.7792e-05
2097152,9.967899999999999e-05
2097152,9.827200000000001e-05
2097152,9.667200000000001e-05
2097152,9.5295e-05
2097152,9.2256e-05
2097152,8.431899999999999e-05
2097152,7.92e-05
2097152,7.6736e-05
2097152,7.5967e-05
2097152,7.5392e-05
2097152,7.513600000000001e-05
2097152,7.5007e-05
2097152,7.510399999999999e-05
2097152,9.136e-05
2097152,9.123100000000001e-05
2097152,9.6352e-05
2097152,9.6511e-05
2097152,9.782399999999999e-05
2097152,9.766399999999999e-05
2097152,9.7759e-05
2097152,9.7504e-05
2097152,9.7599e-05
2097152,9.6064e-05
2097152,9.552e-05
2097152,9.420799999999999e-05
2097152,9.177600000000001e-05
2097152,8.3135e-05
2097152,7.7504e-05
2097152,7.4592e-05
2097152,7.4207e-05
2097152,7.392e-05
2097152,7.3792e-05
2097152,7.388699999999999e-05
2097152,7.3984e-05
2097152,8.9376e-05
2097152,8.9215e-05
2097152,9.4144e-05
2097152,9.4303e-05
2097152,9.555200000000001e-05
2097152,9.532799999999999e-05
2097152,9.5423e-05
4194304,0.00028351900000000003
4194304,0.000284574
4194304,0.000283967
4194304,0.000294975
4194304,0.000294686
4194304,0.000293791
4194304,0.000291935
4194304,0.000293278
4194304,0.000294143
4194304,0.000292479
4194304,0.00020883099999999998
4194304,0.000215615
4194304,0.000218175
4194304,0.000219647
4194304,0.000217823
4194304,0.00019862299999999999
4194304,0.000207615
4194304,0.00021459099999999998
4194304,0.000216895
4194304,0.000219167
4194304,0.000216159
4194304,0.000196511
4194304,0.00019715099999999998
4194304,0.000207615
4194304,0.00021308700000000001
4194304,0.00021548700000000002
4194304,0.000217535
4194304,0.00021308700000000001
4194304,0.000159679
4194304,0.000196511
4194304,0.0001976
4194304,0.000207071
4194304,0.000212479
4194304,0.00021423900000000002
4194304,0.000214367
4194304,0.000209247
4194304,0.00015942299999999998
4194304,0.000159615
4194304,0.00019638299999999998
4194304,0.00019731099999999998
4194304,0.00020732700000000002
4194304,0.000211295
4194304,0.000212
4194304,0.000210016
4194304,0.000206879
4194304,0.000160479
4194304,0.000159231
4194304,0.000159295
4194304,0.00019590299999999998
4194304,0.00019705599999999998
4194304,0.000207391
4194304,0.000209439
4194304,0.00020726299999999998
4194304,0.00020710299999999999
4194304,0.000201951
4194304,0.000159039
4194304,0.000160575
4194304,0.00015929600000000001
4194304,0.00015926299999999998
4194304,0.00019523099999999997
4194304,0.000195999
4194304,0.00020531099999999999
4194304,0.000204063
4194304,0.000202943
4194304,0.000201695
4194304,0.00020067099999999998
4194304,0.00015884799999999998
4194304,0.000159359
4194304,0.000160415
4194304,0.00015932700000000001
4194304,0.00015904
4194304,0.000195167
4194304,0.000195007
4194304,0.000201087
4194304,0.00019926299999999998
4194304,0.000202815
4194304,0.000201535
4194304,0.000199487
4194304,0.000157408
4194304,0.00015932700000000001
4194304,0.000159391
4194304,0.000160671
4194304,0.00015859200000000002
4194304,0.000158527
4194304,0.00019539099999999997
4194304,0.00019350299999999998
4194304,0.000199295
4194304,0.000198463
4194304,0.000201215
4194304,0.000200895
4194304,0.000199615
4194304,0.000159456
4194304,0.000157279
4194304,0.000158975
4194304,0.000159487
4194304,0.00016016
4194304,0.000158143
4194304,0.000156671
4194304,0.00019014299999999999
4194304,0.000188512
4194304,0.000196895
4194304,0.000196607
4194304,0.000200287
4194304,0.000199167
4194304,0.000198911
4194304,0.000169503
4194304,0.000159679
4194304,0.0001568
4194304,0.000158463
4194304,0.000158879
4194304,0.00015843200000000002
4194304,0.000156031
4194304,0.000153439
4194304,0.000185183
4194304,0.000184927
4194304,0.000193855
4194304,0.00019334400000000002
4194304,0.000196255
4194304,0.00019590299999999998
4194304,0.00019548700000000002
4194304,0.000182111
4194304,0.000170175
4194304,0.000158624
4194304,0.000156895
4194304,0.000157887
4194304,0.000157567
4194304,0.00015641600000000001
4194304,0.000153023
4194304,0.00015110299999999998
4194304,0.000183903
4194304,0.00018297599999999998
4194304,0.000192255
4194304,0.000192255
4194304,0.000194975
4194304,0.000194655
4194304,0.000194623
4194304,0.00019036700000000002
4194304,0.00018198299999999998
4194304,0.000169824
4194304,0.00015855899999999998
4194304,0.00015612700000000002
4194304,0.00015670299999999998
4194304,0.00015568
4194304,0.000152831
4194304,0.00015078299999999998
4194304,0.0001496
4194304,0.00018239900000000003
4194304,0.000181631
4194304,0.00019167900000000002
4194304,0.00019167900000000002
4194304,0.000194527
4194304,0.00019423900000000002
4194304,0.00019391900000000002
4194304,0.000191552
4194304,0.000190431
4194304,0.000182207
4194304,0.000169855
4194304,0.000158015
4194304,0.000155456
4194304,0.000154943
4194304,0.000152255
4194304,0.00015046299999999999
4194304,0.00014950399999999998
4194304,0.000148767
4194304,0.00018156700000000002
4194304,0.000180895
4194304,0.000191232
4194304,0.000191007
4194304,0.000194015
4194304,0.000193951
4194304,0.000193727
4194304,0.000194367
4194304,0.000192127
4194304,0.000189727
4194304,0.000183327
4194304,0.00016912
4194304,0.000157535
4194304,0.000153759
4194304,0.00015184
4194304,0.00015020700000000002
4194304,0.000149247
4194304,0.000149023
4194304,0.000148192
4194304,0.000180863
4194304,0.000180703
4194304,0.000190911
4194304,0.000190911
4194304,0.000193631
4194304,0.00019353599999999998
4194304,0.000193631
4194304,0.00019443099999999998
4194304,0.000194527
4194304,0.000190239
4194304,0.00019020700000000002
4194304,0.000181855
4194304,0.000168287
4194304,0.000156832
4194304,0.000151135
4194304,0.000149951
4194304,0.000149024
4194304,0.000148287
4194304,0.00014835100000000002
4194304,0.000148
4194304,0.00018063900000000002
4194304,0.000180447
4194304,0.000190911
4194304,0.000190751
4194304,0.00019359900000000003
4194304,0.000193567
4194304,0.00019334299999999998
4194304,0.00019491200000000002
4194304,0.00019391900000000002
4194304,0.000191455
4194304,0.000190687
4194304,0.000186623
4194304,0.00018255900000000003
4194304,0.000165695
4194304,0.00015510399999999998
4194304,0.000149535
4194304,0.000148927
4194304,0.000148416
4194304,0.00014780700000000002
4194304,0.000148127
4194304,0.000147872
4194304,0.00018051099999999998
4194304,0.000180255
4194304,0.000190655
4194304,0.000190911
4194304,0.000193471
4194304,0.00019334299999999998
4194304,0.000193632
4194304,0.000192575
4194304,0.00019612700000000001
4194304,0.000194015
4194304,0.000191935
4194304,0.00018815900000000003
4194304,0.00018659099999999998
4194304,0.000180543
4194304,0.000162144
4194304,0.000151935
4194304,0.000146015
4194304,0.000145792
4194304,0.000145727
4194304,0.000145663
4194304,0.000145856
4194304,0.000145567
4194304,0.000176927
4194304,0.000176351
4194304,0.00018639900000000002
4194304,0.00018617599999999997
4194304,0.000188607
4194304,0.00018879900000000002
4194304,0.000188735
128,0.000250271
256,0.002029756
512,0.013725999999999999
1024,0.10871600000000001
2048,0.865152
4096,6.920812
8192,55.16375600000001
65536,4.928e-06
131072,7.2e-06
262144,1.8848e-05
524288,3.7888e-05
1048576,7.1808e-05
2097152,0.000141824
4194304,0.000280895
8388608,0.000561214
16777216,0.001120187
33554432,0.002225493
67108864,0.004453384
134217728,0.0088788
268435456,0.017782
65536,2.6239999999999998e-06
131072,3.52e-06
262144,5.568e-06
524288,9.727999999999999e-06
1048576,1.7824e-05
2097152,3.4047e-05
4194304,6.662399999999999e-05
8388608,0.000131743
16777216,0.000261758
33554432,0.000522461
67108864,0.001043418
134217728,0.002085651
268435456,0.004172358
128,2.1984e-05
256,0.000126592
512,0.000950718
1024,0.007600976999999999
2048,0.060597000000000005
4096,0.483817
8192,3.8556190000000004
65536,2.592e-06
131072,3.52e-06
262144,5.536e-06
524288,9.696e-06
1048576,1.7824e-05
2097152,3.4112e-05
4194304,6.6688e-05
8388608,0.000131519
16777216,0.000261823
33554432,0.000522173
67108864,0.001043066
134217728,0.002086676
65536,2.56e-06
131072,3.52e-06
262144,5.6e-06
524288,9.632e-06
1048576,1.776e-05
2097152,3.408e-05
4194304,6.6591e-05
8388608,0.000131647
16777216,0.000261567
33554432,0.000522269
67108864,0.001043162
134217728,0.002085972
268435456,0.004172616
128,5.315100000000001e-05
256,0.00035014400000000004
512,0.002783097
1024,0.019799
2048,0.190604
4096,1.538582
8192,12.523683
128,3.328e-06
256,5.727999999999999e-06
512,1.9584e-05
1024,7.4848e-05
2048,0.000291967
4096,0.001124955
8192,0.004679658
128,3.36e-06
256,5.824e-06
512,1.9648e-05
1024,7.3024e-05
2048,0.000293184
4096,0.0011288589999999999
8192,0.0046886459999999994
128,3.2960000000000003e-06
256,5.6639999999999995e-06
512,1.9648e-05
1024,7.344e-05
2048,0.000292895
4096,0.001122043
8192,0.00468097
131072,9.3824e-05
262144,0.000158016
524288,0.00031155099999999997
1048576,0.0006145909999999999
2097152,0.001209021
4194304,0.002387642
8388608,0.004755668
16777216,0.00948487
33554432,0.018984
67108864,0.037916000000000005
134217728,0.075191
268435456,0.154589
131072,9.427200000000001e-05
262144,0.000158304
524288,0.000311135
1048576,0.000613503
2097152,0.001215165
4194304,0.002384473
8388608,0.004745747
16777216,0.009472613000000001
33554432,0.018976
67108864,0.037918
134217728,0.076172
268435456,0.154417
131072,9.2704e-05
262144,0.000158016
524288,0.000311071
1048576,0.000615167
2097152,0.001214269
4194304,0.002388474
8388608,0.004758836
16777216,0.009483785
33554432,0.018987999999999998
67108864,0.03793
134217728,0.076084
268435456,0.154693
65536,2.592e-06
131072,3.52e-06
262144,5.568e-06
524288,9.727999999999999e-06
1048576,1.7824e-05
2097152,3.4048e-05
4194304,6.665600000000001e-05
8388608,0.000131743
16777216,0.000261919
33554432,0.0005225259999999999
67108864,0.0010442510000000002
134217728,0.002053014
268435456,0.004173323
2048,0.008192079
4096,0.019999
8192,0.055522
16384,0.170317
32768,0.5826060000000001
65536,2.132457
2048,0.00814618
4096,0.02033
8192,0.056728999999999995
16384,0.175929
32768,0.5938640000000001
65536,2.17406
2048,0.008172335
4096,0.0202
8192,0.054972
16384,0.171195
32768,0.592043
65536,2.133441
128,4.9952e-05
256,0.000316096
512,0.002403005
1024,0.018841
2048,0.149667
4096,1.194468
8192,9.574858
128,6.144e-06
256,1.6832e-05
512,5.2928e-05
1024,0.000203679
2048,0.0009236769999999999
4096,0.0034969470000000002
8192,0.014987
128,6.4e-06
256,1.5904000000000002e-05
512,5.3855e-05
1024,0.00020758299999999998
2048,0.000929468
4096,0.003561711
8192,0.015216999999999998
128,6.272e-06
256,1.6224000000000003e-05
512,5.1456e-05
1024,0.00020460700000000001
2048,0.000907166
4096,0.0034977790000000003
8192,0.014972999999999998
131072,1.1167999999999999e-05
262144,2.2593000000000002e-05
524288,4.3968e-05
1048576,8.2272e-05
2097152,0.000160352
4194304,0.000309729
8388608,0.000618369
16777216,0.001219392
33554432,0.002468637
67108864,0.004905555
134217728,0.009930396999999999
268435456,0.01962
131072,1.1008e-05
262144,2.304e-05
524288,4.3968e-05
1048576,8.1376e-05
2097152,0.000159169
4194304,0.000305504
8388608,0.000620929
16777216,0.0012203510000000002
33554432,0.002465019
67108864,0.00491656
134217728,0.009913492
268435456,0.019656
131072,1.0752e-05
262144,2.2689000000000002e-05
524288,4.3585e-05
1048576,8.201600000000001e-05
2097152,0.000156992
4194304,0.000307969
8388608,0.000621985
16777216,0.0012152
33554432,0.002471421
67108864,0.004909555
134217728,0.009950907
268435456,0.019602
32768,4.608e-06
32768,4.128e-06
32768,4.16e-06
32768,4.032e-06
32768,4.096e-06
32768,4.0639999999999995e-06
32768,4.032e-06
32768,4.0639999999999995e-06
32768,4.032e-06
32768,4.0639999999999995e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.136e-06
32768,3.104e-06
32768,3.2e-06
32768,3.2e-06
32768,3.168e-06
32768,3.136e-06
32768,3.136e-06
32768,2.72e-06
32768,3.168e-06
32768,3.136e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2639999999999996e-06
32768,2.688e-06
32768,2.72e-06
32768,3.168e-06
32768,3.104e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,3.168e-06
32768,2.8160000000000002e-06
32768,2.752e-06
32768,2.72e-06
32768,3.2e-06
32768,3.072e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,2.752e-06
32768,2.688e-06
32768,2.72e-06
32768,2.752e-06
32768,3.104e-06
32768,3.168e-06
32768,3.2319999999999997e-06
32768,3.168e-06
32768,3.168e-06
32768,3.168e-06
32768,3.2e-06
32768,2.56e-06
32768,2.784e-06
32768,2.784e-06
32768,2.752e-06
32768,2.72e-06
32768,3.136e-06
32768,3.136e-06
32768,3.2e-06
32768,3.2e-06
32768,3.168e-06
32768,3.1989999999999998e-06
32768,3.168e-06
32768,2.496e-06
32768,2.56e-06
32768,2.784e-06
32768,2.784e-06
32768,2.752e-06
32768,2.72e-06
32768,3.168e-06
32768,3.104e-06
32768,3.2639999999999996e-06
32768,3.2319999999999997e-06
32768,3.2319999999999997e-06
32768,3.2e-06
32768,3.2319999999999997e-06
32768,2.528e-06
32768,2.528e-06
32768,2.592e-06
32768,2.752e-06
32768,2.752e-06
32768,2.72e-06
32768,2.752e-06
32768,3.136e-06
32768,3.136e-06
32768,3.2e-06
32768,3.2e-06
32768,3.2e-06
32768,3.168e-06
32768,3.2e-06
32768,2.592e-06
32768,2.496e-06
32768,2.4319999999999998e-06
32768,2.496e-06
32768,2.72e-06
32768,2.688e-06
32768,2.656e-06
32768,2.688e-06
32768,3.104e-06
32768,3.104e-06
32768,3.2319999999999997e-06
32768,3.168e-06
32768,3.168e-06
32768,3.168e-06
32768,3.136e-06
65536,6.4e-06
65536,5.92e-06
65536,5.92e-06
65536,5.727999999999999e-06
65536,5.727999999999999e-06
65536,5.824e-06
65536,5.76e-06
65536,5.727999999999999e-06
65536,5.76e-06
65536,5.792000000000001e-06
65536,4.544e-06
65536,4.576e-06
65536,4.576e-06
65536,4.576e-06
65536,4.576e-06
65536,4.4480000000000004e-06
65536,4.576e-06
65536,4.544e-06
65536,4.576e-06
65536,4.608e-06
65536,4.576e-06
65536,4.384e-06
65536,4.32e-06
65536,4.512e-06
65536,4.512e-06
65536,4.544e-06
65536,4.512e-06
65536,4.576e-06
65536,3.936e-06
65536,4.352e-06
65536,4.32e-06
65536,4.576e-06
65536,4.512e-06
65536,4.48e-06
65536,4.48e-06
65536,4.576e-06
65536,3.84e-06
65536,3.936e-06
65536,4.416000000000001e-06
65536,4.416000000000001e-06
65536,4.512e-06
65536,4.512e-06
65536,4.544e-06
65536,4.608e-06
65536,4.576e-06
65536,3.936e-06
65536,3.903999999999999e-06
65536,4e-06
65536,4.416000000000001e-06
65536,4.352e-06
65536,4.576e-06
65536,4.512e-06
65536,4.576e-06
65536,4.512e-06
65536,4.576e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,3.84e-06
65536,3.903999999999999e-06
65536,4.352e-06
65536,4.352e-06
65536,4.48e-06
65536,4.48e-06
65536,4.48e-06
65536,4.512e-06
65536,4.576e-06
65536,3.903999999999999e-06
65536,3.968e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,3.8719999999999995e-06
65536,4.384e-06
65536,4.384e-06
65536,4.512e-06
65536,4.512e-06
65536,4.512e-06
65536,4.4480000000000004e-06
65536,4.512e-06
65536,3.8080000000000002e-06
65536,3.8719999999999995e-06
65536,3.903999999999999e-06
65536,3.8719999999999995e-06
65536,3.903999999999999e-06
65536,3.903999999999999e-06
65536,4.384e-06
65536,4.384e-06
65536,4.544e-06
65536,4.512e-06
65536,4.512e-06
65536,4.544e-06
65536,4.512e-06
65536,3.7119999999999998e-06
65536,3.84e-06
65536,3.903999999999999e-06
65536,3.8719999999999995e-06
65536,3.936e-06
65536,3.903999999999999e-06
65536,3.936e-06
65536,4.352e-06
65536,4.32e-06
65536,4.512e-06
65536,4.512e-06
65536,4.48e-06
65536,4.576e-06
65536,4.48e-06
65536,3.616e-06
65536,3.7439999999999996e-06
65536,3.8080000000000002e-06
65536,3.903999999999999e-06
65536,3.936e-06
65536,3.936e-06
65536,3.8719999999999995e-06
65536,3.936e-06
65536,4.4480000000000004e-06
65536,4.416000000000001e-06
65536,4.512e-06
65536,4.544e-06
65536,4.544e-06
65536,4.512e-06
65536,4.512e-06
65536,3.68e-06
65536,3.52e-06
65536,3.68e-06
65536,3.7760000000000004e-06
65536,3.8080000000000002e-06
65536,3.8080000000000002e-06
65536,3.8080000000000002e-06
65536,3.84e-06
65536,3.84e-06
65536,4.32e-06
65536,4.352e-06
65536,4.4480000000000004e-06
65536,4.416000000000001e-06
65536,4.384e-06
65536,4.416000000000001e-06
65536,4.416000000000001e-06
131072,1.024e-05
131072,9.696e-06
131072,9.76e-06
131072,9.343999999999999e-06
131072,9.248e-06
131072,9.248e-06
131072,9.343999999999999e-06
131072,9.248e-06
131072,9.248e-06
131072,9.28e-06
131072,7.232e-06
131072,7.263999999999999e-06
131072,7.232e-06
131072,7.232e-06
131072,7.296e-06
131072,6.88e-06
131072,7.232e-06
131072,7.232e-06
131072,7.296e-06
131072,7.232e-06
131072,7.263999999999999e-06
131072,6.8160000000000005e-06
131072,6.752000000000001e-06
131072,7.2e-06
131072,7.136e-06
131072,7.232e-06
131072,7.2e-06
131072,7.263999999999999e-06
131072,5.92e-06
131072,6.8160000000000005e-06
131072,6.784e-06
131072,7.136e-06
131072,7.168e-06
131072,7.2e-06
131072,7.2e-06
131072,7.168e-06
131072,6.144e-06
131072,6.0479999999999995e-06
131072,6.8160000000000005e-06
131072,6.8479999999999995e-06
131072,7.2e-06
131072,7.232e-06
131072,7.232e-06
131072,7.168e-06
131072,7.2e-06
131072,6.0160000000000005e-06
131072,6.0479999999999995e-06
131072,6.0479999999999995e-06
131072,6.8160000000000005e-06
131072,6.912e-06
131072,7.2e-06
131072,7.232e-06
131072,7.2e-06
131072,7.232e-06
131072,7.168e-06
131072,6.0479999999999995e-06
131072,6.0160000000000005e-06
131072,6.0160000000000005e-06
131072,6.176e-06
131072,6.8160000000000005e-06
131072,6.8479999999999995e-06
131072,7.2e-06
131072,7.168e-06
131072,7.167e-06
131072,7.168e-06
131072,7.168e-06
131072,5.984e-06
131072,5.984e-06
131072,6.08e-06
131072,6.0479999999999995e-06
131072,6.08e-06
131072,6.8479999999999995e-06
131072,6.8479999999999995e-06
131072,7.2e-06
131072,7.168e-06
131072,7.168e-06
131072,7.168e-06
131072,7.168e-06
131072,5.952000000000001e-06
131072,6.0479999999999995e-06
131072,6.08e-06
131072,6.0479999999999995e-06
131072,6.0160000000000005e-06
131072,6.08e-06
131072,6.8160000000000005e-06
131072,6.88e-06
131072,7.2e-06
131072,7.136e-06
131072,7.136e-06
131072,7.136e-06
131072,7.232e-06
131072,5.887999999999999e-06
131072,5.952000000000001e-06
131072,6.08e-06
131072,6.112e-06
131072,6.0479999999999995e-06
131072,6.08e-06
131072,6.0479999999999995e-06
131072,6.8479999999999995e-06
131072,6.8479999999999995e-06
131072,7.232e-06
131072,7.168e-06
131072,7.2e-06
131072,7.2e-06
131072,7.168e-06
131072,5.887999999999999e-06
131072,5.887999999999999e-06
131072,5.984e-06
131072,6.0160000000000005e-06
131072,6.176e-06
131072,6.08e-06
131072,6.112e-06
131072,6.0479999999999995e-06
131072,6.88e-06
131072,6.8160000000000005e-06
131072,7.2e-06
131072,7.136e-06
131072,7.168e-06
131072,7.104e-06
131072,7.168e-06
131072,5.92e-06
131072,5.887999999999999e-06
131072,5.984e-06
131072,5.984e-06
131072,6.0479999999999995e-06
131072,6.0479999999999995e-06
131072,6.08e-06
131072,6.08e-06
131072,6.08e-06
131072,6.784e-06
131072,6.752000000000001e-06
131072,7.232e-06
131072,7.168e-06
131072,7.136e-06
131072,7.136e-06
131072,7.136e-06
131072,5.887999999999999e-06
131072,5.856e-06
131072,5.824e-06
131072,5.824e-06
131072,5.856e-06
131072,5.984e-06
131072,5.92e-06
131072,5.984e-06
131072,5.984e-06
131072,5.952000000000001e-06
131072,6.72e-06
131072,6.72e-06
131072,7.04e-06
131072,6.944e-06
131072,6.976000000000001e-06
131072,6.976000000000001e-06
131072,7.008e-06
262144,1.9936e-05
262144,1.7568e-05
262144,1.7568e-05
262144,1.6384e-05
262144,1.6383e-05
262144,1.6384e-05
262144,1.6416e-05
262144,1.6352000000000002e-05
262144,1.6416e-05
262144,1.6352000000000002e-05
262144,1.2576e-05
262144,1.2576e-05
262144,1.2608e-05
262144,1.2608e-05
262144,1.264e-05
262144,1.1904000000000002e-05
262144,1.2704e-05
262144,1.2608e-05
262144,1.2704e-05
262144,1.264e-05
262144,1.264e-05
262144,1.1775999999999999e-05
262144,1.1808e-05
262144,1.248e-05
262144,1.2512e-05
262144,1.2608e-05
262144,1.2576e-05
262144,1.2544e-05
262144,1.0368e-05
262144,1.1712e-05
262144,1.1775999999999999e-05
262144,1.2512e-05
262144,1.2543e-05
262144,1.2608e-05
262144,1.2512e-05
262144,1.2512e-05
262144,1.04e-05
262144,1.04e-05
262144,1.1872000000000001e-05
262144,1.1775999999999999e-05
262144,1.248e-05
262144,1.2512e-05
262144,1.2512e-05
262144,1.2576e-05
262144,1.2512e-05
262144,1.0432000000000001e-05
262144,1.0335999999999999e-05
262144,1.0495999999999999e-05
262144,1.1808e-05
262144,1.1808e-05
262144,1.2544e-05
262144,1.2544e-05
262144,1.2544e-05
262144,1.2608e-05
262144,1.2544e-05
262144,1.0335999999999999e-05
262144,1.0304000000000002e-05
262144,1.0368e-05
262144,1.0335999999999999e-05
262144,1.1808e-05
262144,1.1775999999999999e-05
262144,1.248e-05
262144,1.2544e-05
262144,1.2479e-05
262144,1.2512e-05
262144,1.2448e-05
262144,1.0272000000000001e-05
262144,1.0368e-05
262144,1.0304000000000002e-05
262144,1.04e-05
262144,1.0368e-05
262144,1.1808e-05
262144,1.1872000000000001e-05
262144,1.2576e-05
262144,1.2576e-05
262144,1.2512e-05
262144,1.2512e-05
262144,1.2576e-05
262144,1.0304000000000002e-05
262144,1.04e-05
262144,1.0368e-05
262144,1.04e-05
262144,1.0368e-05
262144,1.0528e-05
262144,1.1744000000000001e-05
262144,1.1808e-05
262144,1.2512e-05
262144,1.248e-05
262144,1.248e-05
262144,1.248e-05
262144,1.2448e-05
262144,1.024e-05
262144,1.0464e-05
262144,1.0432000000000001e-05
262144,1.0463e-05
262144,1.0335999999999999e-05
262144,1.0368e-05
262144,1.0368e-05
262144,1.1872000000000001e-05
262144,1.1872000000000001e-05
262144,1.2544e-05
262144,1.2512e-05
262144,1.2544e-05
262144,1.2544e-05
262144,1.2512e-05
262144,1.056e-05
262144,1.0208e-05
262144,1.0335999999999999e-05
262144,1.0335999999999999e-05
262144,1.04e-05
262144,1.04e-05
262144,1.0464e-05
262144,1.04e-05
262144,1.1808e-05
262144,1.1775999999999999e-05
262144,1.2416e-05
262144,1.2448e-05
262144,1.2448e-05
262144,1.2448e-05
262144,1.2416e-05
262144,1.04e-05
262144,1.0592000000000001e-05
262144,1.0272000000000001e-05
262144,1.0335999999999999e-05
262144,1.0304000000000002e-05
262144,1.0368e-05
262144,1.0303e-05
262144,1.0368e-05
262144,1.04e-05
262144,1.1808e-05
262144,1.1712e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2384e-05
262144,1.2384e-05
262144,1.0304000000000002e-05
262144,1.04e-05
262144,1.056e-05
262144,1.0272000000000001e-05
262144,1.0304000000000002e-05
262144,1.0368e-05
262144,1.0304000000000002e-05
262144,1.0335999999999999e-05
262144,1.0272000000000001e-05
262144,1.0368e-05
262144,1.1775999999999999e-05
262144,1.1744000000000001e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2416e-05
262144,1.2448e-05
262144,1.2416e-05
262144,1.0144e-05
262144,1.0176e-05
262144,1.0272000000000001e-05
262144,1.0432000000000001e-05
262144,1.008e-05
262144,1.0176e-05
262144,1.0208e-05
262144,1.0176e-05
262144,1.0272000000000001e-05
262144,1.0176e-05
262144,1.0176e-05
262144,1.1455999999999998e-05
262144,1.1392e-05
262144,1.2128e-05
262144,1.2095999999999999e-05
262144,1.2128e-05
262144,1.2095999999999999e-05
262144,1.2095999999999999e-05
524288,3.7504e-05
524288,3.6672e-05
524288,3.6224000000000004e-05
524288,3.5104e-05
524288,3.4944e-05
524288,3.4975e-05
524288,3.488e-05
524288,3.5008e-05
524288,3.5104e-05
524288,3.488e-05
524288,2.7935999999999998e-05
524288,2.8896e-05
524288,2.8576e-05
524288,2.8736e-05
524288,2.8511999999999997e-05
524288,2.656e-05
524288,2.7871999999999997e-05
524288,2.8831999999999998e-05
524288,2.8415e-05
524288,2.8544e-05
524288,2.8256e-05
524288,2.6304e-05
524288,2.6431999999999997e-05
524288,2.768e-05
524288,2.848e-05
524288,2.8096e-05
524288,2.8448000000000003e-05
524288,2.7711999999999998e-05
524288,2.16e-05
524288,2.6304e-05
524288,2.6304e-05
524288,2.7711999999999998e-05
524288,2.8224e-05
524288,2.8032e-05
524288,2.8032e-05
524288,2.7584000000000002e-05
524288,2.1632e-05
524288,2.176e-05
524288,2.6304e-05
524288,2.624e-05
524288,2.7584000000000002e-05
524288,2.8128000000000002e-05
524288,2.7776e-05
524288,2.7328000000000003e-05
524288,2.7008000000000003e-05
524288,2.1728000000000003e-05
524288,2.1695e-05
524288,2.1791999999999997e-05
524288,2.6336e-05
524288,2.6464e-05
524288,2.7552e-05
524288,2.7968e-05
524288,2.7104e-05
524288,2.6751999999999997e-05
524288,2.6496e-05
524288,2.1632e-05
524288,2.1952e-05
524288,2.1728000000000003e-05
524288,2.1728000000000003e-05
524288,2.6175999999999998e-05
