2816,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",6980143072,6980368416,3142205440,3142205440,204782638,153979840,662608,496572,579652,579668,179214202,179216695,3140222976,3140222976,1982464,1982464,2961284849,2961282675,1415753,1011362,3140223872,3140223855,1982465,1982469,0,0,5,0,8204700854,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,247808,19873311972,11170937420,1571351360,14313637888,458036412416,458012622848,0,0,0,0,0,0,0,0,0,1395654656,247808,0,175695872,8194285629,517693814508,258205500566,123904,0,0,0,0
3072,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",9061933024,9062178848,4079167456,4079278112,268396938,202036799,806322,604883,705499,705238,235073023,235051115,4076863488,4076863488,2359296,2359296,3841171756,3841201208,1659305,1659410,4076864013,2912109079,2359300,2359298,0,0,0,5,10382405730,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,294912,25021159992,14502297793,2039906799,18582110208,594627526656,594599215104,0,0,0,0,0,0,0,0,0,1811939328,294912,0,227966976,10375969093,651155031268,328834922094,147456,0,0,0,0
3328,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",11521376256,11521376256,5186082272,5186202144,344401231,258055794,974087,730245,852400,852427,301303916,301298041,5183373312,5183373312,2768896,2768896,4881530161,4881557163,1912492,1912724,5183374353,3702547359,2768896,2768902,0,0,0,5,14942923153,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,38720594179,18437732538,2593417709,23624566784,755986137088,755952910336,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,14936937101,914708855992,460727581644,173056,0,0,0,0
3584,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",14389602288,14389745680,6477119488,6477119488,437329336,328047665,1169135,877334,1024553,1024062,382959005,382921041,6473908224,6473908224,3211264,3211264,6091036285,6091040347,2186171,2186339,6473909465,4624221255,3211265,3211269,0,0,1,4,19174508712,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,50314449337,23027573250,3238961971,29505495040,944175841280,944137306112,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,19169810668,1201518369662,605361892355,200704,0,0,0,0
3840,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",17698329584,17698483216,7966241248,7966379552,549839184,418508589,1376229,1055754,1204022,1203880,481261287,481183551,7962624000,7962624000,3686400,3686400,7474449414,7474513718,2484811,2484864,7962624640,7962624695,3686405,3686401,0,0,1,4,24679170574,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,66672978384,28322150590,3983616494,36289382400,1161260236800,1161216000000,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,24673190124,1539580010890,778613061508,230400,0,0,0,0
4096,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",21478948848,21479112720,9667833840,9667907600,675623998,505035804,1602469,1208273,1402098,1402134,591018224,591015103,9663676416,9663676416,4194304,2995968,9073167528,9073165291,2797571,2797575,9663677040,9663677023,4194309,4194305,0,0,5,0,27620871122,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,71761259288,34371797824,4834460480,44040716288,1409302921216,1409252589568,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,27610897606,1718754760116,878922563444,262144,0,0,0,0
4352,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",25762743248,25763265584,11595877856,11596034592,836190313,626023597,1898076,1411268,1660313,1660122,731610914,731505321,11591221248,8279732224,4734976,4734976,10859284511,10859300240,3106100,3105259,11591222408,11591222415,4734981,4734977,0,0,1,4,38831968226,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,107172254153,41226844350,5798570477,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,38821369296,2444588487236,1217140718036,295936,0,0,0,0
4608,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",30581600224,30581968928,13764722688,13764722688,1039226023,783903671,2273763,1719724,1990369,1990747,909255789,909133172,13759414272,13759414272,5308416,5308416,12853179250,12853317588,3371791,3372642,13759415616,13759415503,5308417,5308421,0,0,1,4,48826726486,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,137884114222,48937623737,6883025389,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,48817641651,3092525377330,1535963123775,331776,0,0,0,0
4864,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",35966925840,35966731248,16188369680,16188282096,1249236963,931975894,2552035,1890565,2233153,2234001,1093409812,1093654353,16182411264,16182411264,5914624,5914624,15094711678,15094318531,3705580,3705123,16182414185,11558967627,5914629,5914625,0,0,1,4,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,175234935901,57554467007,8094902778,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,60247778666,3815027234390,1893706373579,369664,0,0,0,0
5120,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",41949491184,41949696016,18880875504,18880967696,1460712965,1108228331,2822172,2132919,2469096,2469774,1278896940,1278881903,18874368000,18874368000,6553600,6553600,17579787422,17579698130,4091219,2921178,18874370112,18874369999,6553601,6553605,0,0,1,4,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,199288823404,67127706124,9441280832,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,69352968600,4355516589780,2184198389212,409600,0,0,1,0
5376,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",48561537024,48561537024,21856665600,21856665600,1783959374,1331031269,3226153,2415472,2823762,2824813,1560469878,1560031868,21849440256,21849440256,7225344,7225344,20285677333,20285974078,4383152,4383956,21849443184,21849443039,7225348,5160961,0,0,4,1,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,266810986533,77707672071,10929236800,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,87525940374,5553936375566,2806832048007,451584,0,0,0,0
5632,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",25129713664,25129713664,2198634108,1621858242,3741065,2763066,3272887,3272834,1922562103,1922562675,25121783808,25121783808,7929856,7929856,23206897920,16574691593,4720402,4719655,25121786328,25121786231,7929856,7929862,0,0,4,1,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,334129718798,89344696841,12565848893,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,108268852263,6860932838482,3465188525763,495616,0,0,0,0
5888,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",28714221568,28714221568,2515944395,1916629104,4059247,3069764,3553886,3553379,2203829265,2204158023,28705554432,28705554432,8667136,8667136,26485091532,18918315659,5140270,5142660,28705557776,28705557583,8667137,8667141,0,0,1,4,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,400564271171,102089111740,14358194687,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,128945397106,8160679969376,4117222124607,541696,0,0,0,0
6144,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",32624345088,32624345088,2918548522,2230292078,4448334,3370864,3893306,3892963,2554606879,2554651118,"<OVERFLOW>","<OVERFLOW>",9437184,9437184,"<OVERFLOW>","<OVERFLOW>",5553639,3964720,"<OVERFLOW>","<OVERFLOW>",9437184,9437190,0,0,4,1,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,447102184984,115991249414,16313353024,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,144373310133,9126942270796,4583934662480,589824,0,0,0,0
6400,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",36874240000,36874240000,3563753348,2683666827,5050376,3791869,4420766,4419732,3118462867,3118666013,"<OVERFLOW>","<OVERFLOW>",10240000,10240000,"<OVERFLOW>","<OVERFLOW>",5835492,5837993,"<OVERFLOW>","<OVERFLOW>",10240001,10240005,0,0,1,4,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,588605435140,131101440195,18438400513,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,184420742154,11670681140680,5875948807786,640000,0,0,0,0
6656,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",41478062080,41478062080,3986495171,3049139236,5417934,4103001,4740711,3386557,3485855762,2491313284,"<OVERFLOW>","<OVERFLOW>",11075584,11075584,"<OVERFLOW>","<OVERFLOW>",6312517,6313853,"<OVERFLOW>","<OVERFLOW>",11075585,11075589,0,0,5,0,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,701682844335,147470017029,20740416320,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,216521108804,13706358996632,6865043714928,692224,0,0,0,0
6912,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",46449967104,46449967104,4673097073,3661731214,5949946,4542213,5206304,5205493,4088522149,4088678537,"<OVERFLOW>","<OVERFLOW>",11943936,11943936,"<OVERFLOW>","<OVERFLOW>",6809626,6810091,"<OVERFLOW>","<OVERFLOW>",11943937,11943941,0,0,1,4,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,816756002282,165147310269,23226477041,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,251780861115,15960634504242,7979140392430,746496,0,0,0,0
7168,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",5265079361,4282638878,6386820,4978680,5585840,5586785,4622811004,4622033160,"<OVERFLOW>","<OVERFLOW>",12845056,12845056,"<OVERFLOW>","<OVERFLOW>",7210600,7211133,"<OVERFLOW>","<OVERFLOW>",12845060,9175042,0,0,0,5,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,965145693086,184183652543,25903661559,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,294826552396,18642516306148,9365258345726,802816,1,1,0,0
7424,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6036052041,4662900710,6936962,5258406,6072019,6069928,5279654860,5279411428,"<OVERFLOW>","<OVERFLOW>",13778944,13778944,"<OVERFLOW>","<OVERFLOW>",7635434,7632921,"<OVERFLOW>","<OVERFLOW>",13778945,13778949,0,0,5,0,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,1124803754531,204629375167,28779047412,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,336512716332,21310888149712,10751690494238,861184,0,0,0,0
7680,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6899124914,5333758911,7511362,5706626,6571076,6570075,6037839113,6037392206,"<OVERFLOW>","<OVERFLOW>",14745600,14745600,"<OVERFLOW>","<OVERFLOW>",8003529,8005998,"<OVERFLOW>","<OVERFLOW>",14745605,14745601,0,0,1,4,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,1299667021911,226534810118,31859712831,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,389850902992,24637612480064,12384265950214,921600,0,0,1,0
7936,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7822418539,5978824014,8087522,6100916,7075475,5055541,6842805631,4889159124,"<OVERFLOW>","<OVERFLOW>",15745024,15745024,"<OVERFLOW>","<OVERFLOW>",8720069,8718438,"<OVERFLOW>","<OVERFLOW>",15745024,15745030,0,0,4,1,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,1512944546475,249950288393,35152735038,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,449472693738,28441888681578,"<OVERFLOW>",984064,0,0,0,0
8192,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8678889613,6510725030,8615025,6470630,7541571,7541149,7591452345,7591469015,"<OVERFLOW>","<OVERFLOW>",16777216,16777216,"<OVERFLOW>","<OVERFLOW>",9236900,6598444,"<OVERFLOW>","<OVERFLOW>",16777221,16777217,0,0,1,4,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,1753267298812,274926141952,38665192242,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,516853083006,32653085904146,"<OVERFLOW>",1048576,0,0,0,0
