2816,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.925420,0.988818,2.942087,3.029271,57761.000000,100.000000,100.000000,99.994806,0.000000,67.417950,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,8373927936,1982464,353881967,1018531,58.333333,0.000000,100.260189,97.222000,334.200629,194.444001,33.895943,99.899541,534.721006,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,5582618624,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,44660948992,0,22330474496,0,0,14313637888,14313640014,"Low (2)","Mid (6)",0.000000,"Idle (0)",22330474496,0,323894968320,0,5598478336,44668878848,61519822848,0,12742288677,175695872,175695872,5584601088,1396893696,0,0.000000,2.558389,26.009602,21.054997,0.638298,0.000000,45.594214,0.000044,1.494623,0.032541,2.617291,0,5,3489136711,1982470,0,0.000000,58.319527,89.835375,68.913332,334.200629,194.444001,3489136640,1982464,334.200635,194.444591,0.000000,514.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.309722,3.608769,0.000000
3072,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.929678,0.970217,3.010141,3.078245,63009.000000,100.000000,100.000000,99.995239,0.000000,68.508028,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,10871635968,2359296,464656471,1207439,58.333333,0.000000,99.527369,88.468772,331.757897,176.937545,34.030599,90.552983,530.812635,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,7247757312,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,57982058496,0,28991029248,0,0,18582110208,18582111365,"Low (2)","Mid (6)",0.000000,"Idle (0)",28991029248,0,420492607488,0,7266631680,57991495680,79857451008,0,16542204577,227966976,227966976,7250116608,1813413888,0,0.000000,2.659563,26.290352,22.336353,0.454026,0.000000,43.907532,0.000080,1.557325,0.030132,2.764636,0,5,4529849631,2359302,0,0.000000,58.320677,89.780700,75.701735,331.757897,176.937545,4529848320,2359296,331.757993,176.937995,0.000000,393.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.412354,3.661724,0.000000
3328,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.952322,0.950477,2.989877,2.958257,68257.000000,100.000000,100.000000,99.995605,0.000000,65.837752,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,13822328832,2768896,593014013,1412210,58.333333,0.000000,99.485747,81.629331,331.619156,163.258661,34.145587,83.266223,530.590650,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,9214885888,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,73719087104,0,36859543552,0,0,23624566784,23624568959,"Low (2)","Mid (6)",0.000000,"Idle (0)",36859543552,0,534607364096,0,9237037056,73730162688,101518802944,0,21031150913,289695744,289695744,9217654784,2305452032,0,0.000000,2.720898,25.745134,22.923877,0.462996,0.000000,43.843161,0.000028,1.586137,0.026482,2.691286,0,5,5759304583,2768902,0,0.000000,58.321650,89.718191,72.895334,331.619156,163.258661,5759303680,2768896,331.619208,163.259015,0.000000,309.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.155051,3.636982,0.000000
3584,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.960215,0.922132,3.037860,3.085181,73505.000000,100.000000,100.000000,99.995919,0.000000,68.662648,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,17263755264,3211264,747766337,1633360,58.333333,0.000000,98.071288,74.720981,326.904293,149.441962,33.983062,76.011353,523.046869,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,11509170176,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,92073361408,0,46036680704,0,0,29505495040,29505497170,"Low (2)","Mid (6)",0.000000,"Idle (0)",46036680704,0,667698855936,0,11534860288,92086206464,126780702720,0,26266535207,361668608,361668608,11512381440,2879299584,0,0.000000,2.693779,25.026325,24.788584,0.603043,0.000000,42.565882,0.000050,1.543941,0.023809,2.754588,0,5,7193232359,3211270,0,0.000000,58.322485,89.599427,67.709537,326.904293,149.441962,7193231360,3211264,326.904338,149.442241,0.000000,243.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.412680,3.728035,0.000000
3840,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.942710,0.932677,2.855170,2.868867,78753.000000,100.000000,100.000000,99.996191,0.000000,63.848528,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,21233664000,3686400,923724020,1870828,58.333333,0.000000,96.683184,68.752486,322.277279,137.504972,33.647920,69.783027,515.643647,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,14155776000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289383576,"Low (2)","Mid (6)",0.000000,"Idle (0)",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305767083,444672000,444672000,14159462400,3541248000,0,0.000000,2.626456,24.359160,26.078920,0.714914,0.000000,42.058951,0.000038,1.544118,0.021444,2.595997,0,5,8847361471,3686406,0,0.000000,58.323208,89.486609,73.702881,322.277279,137.504972,8847360000,3686400,322.277333,137.505196,0.000000,195.000000,"High (7)",0.000000,0,"Low (1)",0.000000,3.995191,3.556808,0.000000
4096,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.955792,0.899256,3.064182,3.085585,84001.000000,100.000000,100.000000,99.996429,0.000000,68.671804,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,25769803776,4194304,1137779276,2125098,58.333333,0.000000,97.401034,64.934022,324.670113,129.868045,34.403328,65.799313,519.472181,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,17179869184,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040718411,"Low (2)","Mid (6)",0.000000,"Idle (0)",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206257954,539492352,539492352,17184063488,4297588736,0,0.000000,2.872134,25.857904,24.925102,0.607945,0.000000,41.234387,0.000033,1.653015,0.020498,2.828981,0,5,10737419239,4194310,0,0.000000,58.323841,89.419815,81.208110,324.670113,129.868045,10737418240,4194304,324.670143,129.868231,0.000000,162.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.340466,3.760482,0.000000
4352,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.959389,0.963407,2.904902,2.928440,89249.000000,100.000000,100.000000,99.996639,0.000000,65.174520,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,30909923328,4734976,1357473718,2395693,58.333333,0.000000,94.183021,59.095228,313.943404,118.190457,33.089950,59.799258,502.309447,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,20606615552,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823985282,"Low (2)","Mid (6)",0.000000,"Idle (0)",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025414816,646916096,646916096,20611350528,5154613248,0,0.000000,2.463193,25.808348,21.856495,0.832936,0.000000,45.136037,0.000024,1.450391,0.020218,2.432358,0,5,12879135903,4734982,0,0.000000,58.324399,89.377989,80.306194,313.943404,118.190457,12879134720,4734976,313.943433,118.190607,0.000000,130.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.096213,3.546927,0.000000
4608,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.971602,0.997280,2.909954,2.934688,94497.000000,100.000000,100.000000,99.996825,0.000000,65.313636,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,1,1,0,0,36691771392,5308416,1581784914,2682004,58.333333,0.000000,96.162831,56.985381,320.542772,113.970763,33.164693,57.582156,512.868435,0.000000,0.000000,90.000000,90.000000,30.000000,50.000000,24461180928,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703675494,"Low (2)","Mid (6)",0.000000,"Low (1)",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820649779,767729664,767729664,24466489344,6118612992,0,0.000000,2.667024,27.413833,19.949841,0.569448,0.000000,45.217681,0.000010,1.548164,0.019300,2.614699,0,5,15288239559,5308422,0,0.000000,58.324895,89.718302,78.557332,320.542772,113.970763,15288238080,5308416,320.542803,113.970892,0.000000,112.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.112181,3.576036,0.000000
4864,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.961899,0.996847,2.968061,3.033209,99745.000000,100.000000,100.000000,99.996992,0.000000,67.506343,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,43153096704,5914624,1865135268,2984938,58.333333,0.000000,97.528235,54.752693,325.094117,109.505386,33.722419,55.264171,520.150587,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,28768731136,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744272530,"Low (2)","Mid (6)",0.000000,"Idle (0)",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649369769,902719488,902719488,28774645760,7195879424,0,0.000000,2.559722,25.827512,20.266785,0.620692,0.000000,46.588877,0.000009,1.501143,0.018488,2.616772,0,5,17980458895,5914630,0,0.000000,58.325339,89.475187,81.627184,325.094117,109.505386,17980456960,5914624,325.094152,109.505497,0.000000,97.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.314077,3.602868,0.000000
5120,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.984468,0.968137,3.044547,3.028444,104993.000000,100.000000,100.000000,99.997143,0.000000,67.400350,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,50331648000,6553600,2243213278,3303084,58.333333,0.000000,97.753624,52.135265,325.845414,104.270532,34.853971,52.553455,521.352662,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,33554432000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010267699,"Low (2)","Mid (6)",0.000000,"Idle (0)",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568986898,1052672000,1052672000,33560985600,8392704000,0,0.000000,2.603028,23.307788,23.925373,0.449835,0.000000,45.558745,0.000008,1.509094,0.016681,2.629449,0,1,20971522343,6553606,0,0.000000,58.325739,89.029779,69.954895,325.845414,104.270532,20971520000,6553600,325.845450,104.270627,0.000000,16.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.295216,3.711075,0.000000
5376,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.986711,0.964379,3.060603,3.052064,110241.000000,100.000000,100.000000,99.997279,0.000000,67.926072,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,1,1,0,0,58265174016,7225344,2656167069,3640270,58.333333,0.000000,97.230729,49.387036,324.102431,98.774074,35.460093,49.764316,518.563890,0.000000,0.000000,57.000000,57.000000,30.000000,50.000000,38843449344,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566145617,"Low (2)","Mid (6)",0.000000,"Low (1)",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636908840,1218373632,1218373632,38850674688,9715378176,0,0.000000,2.627287,23.587231,26.267221,0.440035,0.000000,42.783599,0.000007,1.563699,0.016553,2.714368,0,5,24277162607,7225350,0,0.000000,58.326100,88.776629,73.816361,324.102431,98.774074,24277155840,7225344,324.102521,98.774156,0.000000,71.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.326306,3.730972,0.000000
5632,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.995582,0.899188,2.931122,2.945163,115489.000000,100.000000,100.000000,99.997402,0.000000,65.546952,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,66991423488,7929856,3116540958,3992701,58.333333,0.000000,96.530362,46.802599,321.767874,93.605199,35.925892,47.130436,514.828598,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,44660948992,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476394576,"Low (2)","Mid (6)",0.000000,"Idle (0)",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910545703,1400610816,1400610816,44668878848,11170193408,0,0.000000,2.874150,25.229188,24.737172,0.492057,0.000000,42.224535,0.000013,1.646100,0.016986,2.779799,0,5,27913101335,7929862,0,0.000000,58.326429,88.831179,65.615719,321.767874,93.605199,27913093120,7929856,321.767969,93.605270,0.000000,61.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.102594,3.590442,0.000000
5888,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.994612,0.957873,2.963075,2.993246,120737.000000,100.000000,100.000000,99.997515,0.000000,66.617119,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,76548145152,8667136,3633273363,4361577,58.333333,0.000000,95.304679,44.199271,317.682264,88.398542,36.188253,44.484942,508.291622,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,51032096768,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805502052,"Low (2)","Mid (6)",0.000000,"Idle (0)",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447307058,1600169984,1600169984,51040763904,12763441152,0,0.000000,2.796243,25.088086,26.573076,0.439812,0.000000,40.782446,0.000005,1.560815,0.016219,2.743298,0,5,31895063535,8667142,0,0.000000,58.326729,88.673137,60.100695,317.682264,88.398542,31895060480,8667136,317.682294,88.398603,0.000000,53.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.179661,3.662456,0.000000
6144,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",99.990955,0.953632,2.956790,3.002733,125985.000000,100.000000,100.000000,99.997619,0.000000,66.828290,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,86973087744,9437184,4138197798,4746573,58.333333,0.000000,95.923116,42.632496,319.743719,85.264992,36.512336,42.885303,511.589951,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,57982058496,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617955428,"Low (2)","Mid (6)",0.000000,"Idle (0)",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304602419,1817837568,1817837568,57991495680,14501412864,0,0.000000,2.695473,24.736495,25.338767,0.532380,0.000000,42.397286,0.000005,1.550759,0.015266,2.733568,0,5,36238789423,9437190,0,0.000000,58.327004,88.352007,65.580728,319.743719,85.264992,36238786560,9437184,319.743745,85.265045,0.000000,47.000000,"High (7)",0.000000,0,"Low (1)",0.000000,4.233174,3.658447,0.000000
6400,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.920595,2.924215,3.004060,131233.000000,100.000000,100.000000,99.997714,0.000000,66.857873,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,98304000000,10240000,4728793003,5147883,58.333333,0.000000,94.581098,40.354602,315.270327,80.709204,36.397659,40.574368,504.432524,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,65536000000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,524288000000,0,262144000000,0,0,167978240000,167978242113,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",262144000000,0,3801620480000,0,65617920000,524328960000,721469440000,0,149539841310,2054400000,2054400000,65546240000,16390400000,0,0.000000,2.875202,24.285237,26.140618,0.476460,0.000000,41.670835,0.000009,1.601504,0.014315,2.935820,0,5,40960004707,10240006,0,0.000000,58.327258,88.390201,59.401475,315.270327,80.709204,40960000000,10240000,315.270364,80.709250,0.000000,41.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,4.240656,"<OVERFLOW>","<OVERFLOW>"
