256,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",533000,531960,270336,270336,0,0,31,14,19,18,0,0,262144,262144,8192,8192,262144,262144,8192,8192,262240,262279,8193,5764,0,0,5,0,1191230,0,0,4194304,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,2198931,1884350,401759,2686976,85983232,85852160,0,0,655360,131072,0,0,0,0,0,131072,2048,0,69632,1123755,63218964,31694233,1024,0,0,786432,131072
512,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",4227072,4227072,2129920,2129920,37004,27736,28832,21814,25245,25233,32392,32360,2097152,2097152,32768,32768,2064724,2064796,28672,28672,2097265,1499279,32769,32773,0,0,5,0,8786055,0,0,33554432,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,16738302,14877168,3179290,21233664,679477248,678952960,0,0,5242880,1048576,0,0,0,0,0,1048576,8192,0,540672,8705195,540626812,269907885,4096,0,0,6291456,1048576
768,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",14229504,14229504,7152392,7150840,1394748,1068488,57126,42880,50061,50169,1223140,1223320,7077888,7077888,73728,73728,5937044,4243180,64512,64512,7077920,7077927,73733,73729,0,0,1,4,29744627,0,0,113246208,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,56932618,49987773,10691049,71368704,2283798528,2282618880,0,0,17694720,3538944,0,0,0,0,0,3538944,18432,0,1806336,29540603,1857166394,927052409,9216,0,0,21233664,3538944
1024,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",33689616,33681392,16908288,16908288,6791264,5285492,89996,67456,78609,78681,5945184,5945100,16777216,16777216,131072,131072,10389868,10389632,114688,81928,16777312,16777351,131072,131078,0,0,4,1,71319423,0,0,268435456,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,142567487,118227136,25297389,168820736,5402263552,5400166400,0,0,41943040,8388608,0,0,0,0,0,8388608,32768,0,4259840,71228036,4514341172,2264830705,16384,0,0,50331648,8388608
1280,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",65745936,65735664,32974088,32971512,17381586,12755867,132549,99344,115943,115854,15206147,15205400,32768000,32768000,204800,204800,17410604,17409910,179077,179089,32768125,23408799,204801,204805,0,0,1,4,219318445,0,0,524288000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,588683792,230604991,49357279,329318400,10538188800,10534912000,0,0,81920000,16384000,0,0,0,0,0,16384000,51200,0,8294400,219132202,13941373278,6792382439,25600,0,0,98304000,16384000
1536,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",113528800,113553440,56911840,56924192,31589258,23562810,183779,138128,160783,160837,27644147,27646062,56623104,56623104,294912,294912,29002820,29000795,257875,184088,56623248,56623271,294916,294914,0,0,4,1,387180631,0,0,905969664,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,1064956680,398131388,85230046,568590336,18194890752,18190172160,0,0,141557760,28311552,0,0,0,0,0,28311552,73728,0,14303232,386996185,24668112910,12222183586,36864,0,0,169869312,28311552
1792,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",180228600,180235784,90318600,90315000,50679273,38194638,245204,183852,214500,214500,44331872,44336138,89915392,89915392,401408,401408,45347106,32387711,350732,350751,89915440,89915439,401413,401409,0,0,5,0,704129936,0,0,1438646272,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,1733726224,631816690,135275288,902365184,28875685888,28869263360,0,0,224788480,44957696,0,0,0,0,0,44957696,100352,0,22679552,703847712,44900192650,22323286562,50176,0,0,269746176,44957696
2048,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",268959744,268959744,134744072,134739960,76507266,57253283,315074,236340,275669,275697,66946828,66946821,134217728,134217728,524288,374400,67433307,67433368,457333,457336,134217760,134217767,524288,524294,0,0,4,1,613000028,0,0,2147483648,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,1197020211,942670323,201851678,1346371584,43083890688,43075502080,0,0,335544320,67108864,0,0,0,0,0,67108864,131072,0,33816576,612879497,39112853448,20591190126,65536,0,0,402653184,67108864
2304,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",382878736,382860272,191768840,191764216,109291777,81920984,394488,294334,345216,345066,95642000,95647493,191102976,136507392,663552,663552,95508928,95512012,576982,576915,191103072,191103111,663556,663554,0,0,0,5,1569610348,0,0,3057647616,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,4643419078,1341702334,287318534,1916338176,61322821632,61312204800,0,0,477757440,95551488,0,0,0,0,0,95551488,165888,0,48107520,1569259274,100191178422,44964516103,82944,0,0,573308928,95551488
2560,"GeForce GTX 970 (0)","1","7","matMul(float*, float*, float*, int)",525102072,525112328,262968336,262958064,150319977,112746983,483691,362623,423216,423243,131535533,131536547,262144000,262144000,819200,585152,130642366,130642085,704669,704642,262144096,262144135,819204,819202,0,0,4,1,2229927144,0,0,4194304000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,5725355190,1839924032,394036032,2627993600,84095795200,84082688000,0,0,655360000,131072000,0,0,0,0,0,131072000,204800,0,65945600,2229461303,142380693474,63867450695,102400,0,0,786432000,131072000
