256,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.521690,0.946021,3.412834,3.410255,5281.000000,100.000000,100.000000,99.943193,0.000060,75.875379,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,6291456,16384,0,5,2621536,16390,129744,4464,58.333333,0.000000,34.337490,366.266557,114.458299,732.533113,0.000000,58.181818,100.000000,100.000000,5.664931,199.586658,183.133279,114.458299,732.533113,114.462491,732.801375,0.000000,228.916016,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,4194304,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,33554432,0,16777216,0,0,10815488,10816141,"Low (1)","Low (1)","High (7)","Mid (5)",2.957569,11.195277,8.783488,0.064201,0.000000,70.929359,0.018441,1.932318,0.000000,"Idle (0)",16777216,0,244121600,0,4325376,33619968,47054848,0,9625998,141312,141312,4210688,1058816,0,0.000000,0.000000,0,0.000000,5.293100,0,2621440,16384,4.101840,0.000000,0.209339,3.910008
512,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.812475,0.967105,3.399570,3.404032,10529.000000,100.000000,100.000000,99.971507,0.000008,75.749159,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,50331648,65536,0,5,21231002,65542,194982,56592,58.333333,0.000000,34.507610,184.040588,115.025368,368.081178,0.000000,58.257477,99.689083,87.500000,1.069444,317.847443,184.040589,115.025368,368.081178,116.448585,368.114877,0.000000,28.755859,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,33554432,"Low (1)","High (7)","Low (1)","Idle (0)","Idle (0)","High (8)",0,0,0,0,268435456,0,134217728,0,0,86253568,86254221,"Low (1)","Low (1)","High (7)","Mid (5)",2.828749,11.639413,7.996135,0.068357,0.000000,71.708184,0.006725,1.849743,0.000000,"Idle (0)",134217728,0,1949564928,0,34078720,268697600,372768768,0,76775821,1089536,1089536,33619968,8429568,0,0.000000,0.000000,0,0.000000,5.263901,0,20971520,65536,4.131493,0.000000,0.108880,3.793813
768,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.888171,0.957098,3.060503,3.063625,15777.000000,100.000000,100.000000,99.980985,0.000002,68.177607,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,169869312,147456,0,5,71297892,147462,6042430,111014,58.333333,0.000000,31.179660,110.861013,103.932201,221.722028,0.000000,58.282741,91.764976,87.223307,8.872746,166.926061,166.291521,103.932201,221.722028,104.694322,221.731050,0.000000,7.698242,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,113246208,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,905969664,0,452984832,0,0,290801664,290802323,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.382588,14.265952,8.066859,0.147802,0.000000,70.808490,0.001654,1.469921,0.000000,"Idle (0)",452984832,0,6575947776,0,114425856,906559488,1253965824,0,258859411,3631104,3631104,113393664,28403712,0,0.000000,0.000000,0,0.000000,4.349859,0,70778880,147456,3.738575,0.000000,0.084413,2.772320
1024,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.936749,0.938215,2.978910,2.985533,21025.000000,100.000000,100.000000,99.985731,0.000001,66.441394,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,402653184,262144,0,5,168550950,262150,17676395,169781,58.333333,0.000000,30.339341,80.904908,101.131136,161.809816,0.000000,58.295381,89.942060,83.655548,10.655128,104.798250,161.809817,101.131136,161.809816,101.600581,161.813520,0.000000,3.160156,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,268435456,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,2147483648,0,1073741824,0,0,688947200,688947856,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.335985,14.934879,8.647832,0.168855,0.000000,69.826746,0.000607,1.414609,0.000000,"Idle (0)",1073741824,0,15582887936,0,270532608,2148532224,2967470080,0,613286288,8552448,8552448,268697600,67272704,0,0.000000,0.000000,0,0.000000,4.158474,0,167772160,262144,3.625119,0.000000,0.065849,2.604638
1280,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.943570,0.919422,2.960283,2.944051,26273.000000,100.000000,100.000000,99.988581,0.000000,65.519211,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,786432000,409600,0,5,329237252,409606,35154965,242261,58.333333,0.000000,29.911428,63.811046,99.704760,127.622092,0.000000,58.302967,89.757470,77.957520,10.696769,75.483046,159.527616,99.704760,127.622092,100.178593,127.623961,0.000000,1.594727,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,524288000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,4194304000,0,2097152000,0,0,1345177600,1345178259,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.355846,15.076710,9.598133,0.166095,0.000000,68.795931,0.000387,1.400644,0.000000,"Idle (0)",2097152000,0,30430003200,0,527564800,4195942400,5790105600,0,1197466003,16640000,16640000,524697600,131328000,0,0.000000,0.000000,0,0.000000,4.056847,0,327680000,409600,3.593474,0.000000,0.052315,2.553940
1536,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.911596,0.922805,2.942996,2.935251,31521.000000,100.000000,100.000000,99.990483,0.000000,65.324026,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,1358954496,589824,0,5,568826188,589830,62249182,333762,58.333333,0.000000,29.812962,53.000821,99.376541,106.001643,0.000000,58.308026,89.571499,77.884759,10.925061,59.982842,159.002465,99.376541,106.001643,99.832003,106.002721,0.000000,942.000000,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,905969664,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,7247757312,0,3623878656,0,0,2323980288,2323981056,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.304735,15.175175,9.634732,0.187498,0.000000,68.719811,0.000209,1.396264,0.000000,"Idle (0)",3623878656,0,52576911360,0,910688256,7250116608,9998696448,0,2068808192,28680192,28680192,906559488,226861056,0,0.000000,0.000000,0,0.000000,4.039174,0,566231040,589824,3.598622,0.000000,0.044113,2.537463
1792,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.961315,0.903722,2.929862,2.924653,36769.000000,100.000000,100.000000,99.991841,0.000000,65.088615,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,2157969408,802816,0,5,903306176,802822,100675752,439293,58.333333,0.000000,29.695765,45.250689,98.985883,90.501378,0.000000,58.311640,89.221873,69.439697,11.083173,49.521461,158.377413,98.985883,90.501378,99.442996,90.502054,0.000000,591.000000,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,1438646272,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,11509170176,0,5754585088,0,0,3689842688,3689843456,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.388792,15.038631,11.009358,0.159104,0.000000,67.422361,0.000116,1.396167,0.000000,"Idle (0)",5754585088,0,83483230208,0,1445068800,11512381440,15870066688,0,3284722176,45459456,45459456,1439449088,360163328,0,0.000000,0.000000,0,0.000000,4.017648,0,899153920,802816,3.600565,0.000000,0.037678,2.547794
2048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.977946,0.879997,2.902286,2.931685,42017.000000,100.000000,100.000000,99.992860,0.000000,65.245472,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,3221225472,1048576,0,5,1348405848,1048582,154855568,561775,58.333333,0.000000,29.714028,39.618704,99.046762,79.237409,0.000000,58.314351,88.956529,66.280460,11.427658,42.451472,158.474819,99.046762,79.237409,99.506402,79.237863,0.000000,396.000000,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,2147483648,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,17179869184,0,8589934592,0,0,5507252224,5507252992,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.239881,13.316955,11.418880,0.164226,0.000000,69.160516,0.000073,1.292733,0.000000,"Idle (0)",8589934592,0,124608577536,0,2155872256,17184063488,23681040384,0,4902617600,67764224,67764224,2148532224,537526272,0,0.000000,0.000000,0,0.000000,4.040386,0,1342177280,1048576,3.574471,0.000000,0.029422,2.377315
2304,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.984748,0.873215,2.900259,2.897805,47265.000000,100.000000,100.000000,99.993653,0.000000,64.491709,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,4586471424,1327104,0,5,1920112830,1327110,225354436,702331,58.333333,0.000000,29.362186,34.799627,97.873952,69.599255,0.000000,58.316459,88.743679,65.243040,11.541594,36.833371,156.598323,97.873952,69.599255,98.339144,69.599569,0.000000,274.000000,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,3057647616,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,24461180928,0,12230590464,0,0,7840696320,7840697088,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.397019,14.489062,16.859363,0.187532,0.000000,62.167838,0.000064,1.377433,0.000000,"Idle (0)",12230590464,0,177412571136,0,3068264448,24466489344,33708441600,0,6979904000,96380928,96380928,3058974720,765241344,0,0.000000,0.000000,0,0.000000,3.963275,0,1911029760,1327104,3.534773,0.000000,0.028298,2.493390
2560,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.995052,0.879183,2.891789,2.890917,52513.000000,100.000000,100.000000,99.994287,0.000000,64.338644,0.000000,0.000000,0.000000,0.000000,6.000000,8.000000,0,0,0,0,6291456000,1638400,0,5,2633637598,1638406,307871874,860296,58.333333,0.000000,29.215068,31.162739,97.383560,62.325478,0.000000,58.318146,87.793239,61.234070,11.437095,32.726049,155.813695,97.383560,62.325478,97.836687,62.325706,0.000000,199.000000,0.000000,0.000000,0.000000,0.000000,30.000000,50.000000,4194304000,"Low (1)","Mid (6)","Low (1)","Idle (0)","Idle (0)","High (7)",0,0,0,0,33554432000,0,16777216000,0,0,10754662400,10754663824,"Low (2)","Low (1)","Mid (6)","Mid (4)",2.577740,17.228503,13.002286,0.259603,0.000000,62.991216,0.000041,1.387808,0.000000,"Idle (0)",16777216000,0,243354828800,0,4207411200,33560985600,46229094400,0,9573991312,132096000,132096000,4195942400,1049600000,0,0.000000,0.000000,0,0.000000,3.947876,0,2621440000,1638400,3.522775,0.000000,0.029699,2.523104
