131072,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",49152,49152,32736,32800,324,148,6878,7880,3428,3450,3435,3432,168,156,116,160,8192,8192,8192,8192,4096,4096,4096,4096,8028,8048,8088,8072,0,0,0,0,8192,8192,8208,8200,4096,4098,4100,4096,0,0,0,0,0,1,0,4,75264,0,0,262144,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,4096,146676,78227,4096,86016,2752512,2621440,0,0,0,0,0,0,0,0,0,8192,4096,0,8192,59031,2089158,1090936,2048,0,0,0,0
262144,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",98280,98328,65520,65552,25477,25016,20228,19586,10150,10078,9968,9890,12769,12708,12968,12944,16384,16384,16384,16384,8192,8192,8192,8192,0,0,0,0,0,0,0,0,16384,16384,16392,16400,8193,8193,8192,8196,0,0,0,0,0,1,4,0,190148,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,522520,156160,8192,172032,5505024,5242880,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,172689,9319294,4613402,4096,0,0,0,0
524288,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",196584,196632,131056,131088,65554,65568,33372,34406,16706,16666,16629,16630,32778,32776,32784,32788,32768,32768,32768,32768,16384,16384,16384,16384,0,0,0,0,0,0,0,0,32776,32768,32776,32776,16384,16389,16385,16384,0,0,0,0,0,5,0,0,416344,0,0,1048576,0,0,0,0,524288,0,0,0,0,0,0,0,0,0,0,16384,1156407,311699,16384,344064,11010048,10485760,0,0,0,0,0,0,0,0,0,32768,16384,0,32768,376564,20664720,10355988,8192,0,0,0,0
1048576,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",393216,393216,262144,262144,131073,131081,65553,66292,32753,32800,32734,32738,65537,65536,65552,65552,65536,65536,65536,65536,32768,32768,32768,32768,0,0,0,0,0,0,0,0,65536,65536,65544,65552,32768,32772,32769,32769,0,0,0,0,0,4,1,0,751960,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,2291137,622989,32768,688128,22020096,20971520,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,735531,40084488,20402700,16384,0,0,0,0
2097152,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",786456,786408,524320,524256,262145,262177,130860,130692,65453,65407,65368,65370,131072,131073,131072,131080,131072,131072,131072,131072,65536,65536,65536,65536,0,0,0,0,0,0,0,0,131072,131080,131080,131080,65537,65540,65536,65537,0,0,0,0,4,0,0,1,1491460,0,0,4194304,0,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,65536,4609333,1245588,65536,1376256,44040192,41943040,0,0,0,0,0,0,0,0,0,131072,65536,0,131072,1475235,80400604,40765227,32768,0,0,0,0
4194304,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",1572840,1572888,1048560,1048592,646286,524296,260969,263786,130496,130511,130278,130678,323146,323140,323125,323136,262144,262144,262144,262144,131072,131072,131072,131072,0,0,0,0,0,0,0,0,262144,262144,262152,262160,131072,131077,131072,131073,0,0,0,0,4,0,0,1,3503484,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,9117404,2490770,131072,2752512,88080384,83886080,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,3487446,193491670,81112998,65536,0,0,0,0
8388608,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",3145752,3145704,2097152,2097152,1048678,1048584,525204,525614,262643,262561,262763,262711,524338,524340,524352,524356,524288,524288,524288,524288,262144,262144,262144,262144,0,0,0,0,0,0,0,0,524288,524296,524296,524296,262144,262144,262144,262150,0,0,0,0,0,0,0,5,5937724,0,0,16777216,0,0,0,0,8388608,0,0,0,0,0,0,0,0,0,0,262144,18359298,4981140,262144,5505024,176160768,167772160,0,0,0,0,0,0,0,0,0,524288,262144,0,524288,5921006,322539396,163030683,131072,0,0,0,0
12582912,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",4718592,4718592,3145728,3145728,1572864,1572873,785982,786320,392988,392994,393018,393018,786432,786432,786449,786448,786432,786432,786432,786432,393216,393216,393216,393216,0,0,0,0,0,0,0,0,851371,851364,851400,851396,393217,393217,393220,393216,0,0,0,0,1,0,4,0,8833116,0,0,25165824,0,0,0,0,12582912,0,0,0,0,0,0,0,0,0,0,393216,27469441,7471506,393216,8257536,264241152,251658240,0,0,0,0,0,0,0,0,0,786432,393216,0,786432,8816956,483504264,244581073,196608,0,0,0,0
16777216,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",6291480,6291432,4194304,4194304,2097153,2097161,1048389,1048824,524237,524152,524149,524176,1048577,1048576,1048592,1048592,1048576,1048576,1048576,1048576,524288,524288,524288,524288,0,0,0,0,0,0,0,0,1048576,1048576,1048592,1048584,524288,524294,524288,524288,0,0,0,0,4,1,0,0,11768128,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,36953866,9961984,524288,11010048,352321536,335544320,0,0,0,0,0,0,0,0,0,1048576,524288,0,1048576,11752293,642898222,345509564,262144,0,0,0,0
20971520,"GeForce GTX 750 (0)","1","7","vectorAdd(float const *, float const *, float*, int)",7864296,7864344,5242896,5242864,2621441,2621732,1312708,1311091,656388,656320,656280,656230,1310720,1310721,1310720,1310728,1310720,1310720,1310720,1310720,655360,655360,655360,655360,0,0,0,0,0,0,0,0,1310728,1310720,1310744,1310736,655360,655361,655360,655365,0,0,0,0,0,1,0,4,15492732,0,0,41943040,0,0,0,0,20971520,0,0,0,0,0,0,0,0,0,0,655360,52731608,12452242,655360,13762560,440401920,419430400,0,0,0,0,0,0,0,0,0,1310720,655360,0,1310720,15476455,853399720,431363083,327680,0,0,0,0
