3584,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",2880489456,2880518160,1441850352,1441864720,371586412,372219419,822139,824170,411061,411078,411053,411004,185793571,185792841,185793834,185795293,719323136,719323136,719323136,719323136,1605632,1605632,1605632,1605632,538259797,538259695,538258264,538258867,1204224,1204224,1204224,1204224,724146614,724146414,724146578,724146564,1605632,1605637,1605632,1605633,0,0,0,0,4,0,0,1,5764632564,0,0,11509170176,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,16912590956,5044896000,1080590592,7206076416,230594445312,230568755200,0,0,1798307840,359661568,0,0,0,0,0,359661568,401408,0,180633600,5764100502,358436667910,181614103945,200704,1438646272,359661568,4315938816,719323136
3840,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",3542630400,3542630400,1773158400,1773158400,457447874,457721506,941220,941210,470589,470631,470595,470543,228723457,228724417,228727523,228724963,884736000,884736000,884736000,884736000,1843200,1843200,1843200,1843200,661493973,661495591,661494649,661493944,1382400,1382400,1382400,1382400,890380436,890380170,890380336,890380288,1843200,1843201,1843200,1843205,0,0,0,0,0,1,4,0,6769489300,0,0,14155776000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,19510904204,6204211346,1328947456,8862105600,283587379200,283557888000,0,0,2211840000,442368000,0,0,0,0,0,442368000,460800,0,222105600,6768896749,417770945406,209344984919,230400,1769472000,442368000,5308416000,884736000
4096,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",4299161600,4299161600,2151677952,2151677952,555518452,555109617,1068204,1066788,534098,534106,534004,533982,277759221,277759231,277758785,277758828,1073741824,1073741824,1073741824,1073741824,2097152,2097152,2097152,2097152,803251054,803251238,803251288,803251688,1572864,1572864,1572864,1572864,1080554491,1080554156,1080554244,1080554244,2097154,2097152,2097164,2097168,0,0,0,0,1,0,0,4,8388703128,0,0,17179869184,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,23508185782,7528776192,1612710400,10754195456,344134254592,344100700160,0,0,2684354560,536870912,0,0,0,0,0,536870912,524288,0,269484032,8388005148,530066854170,264984160524,262144,2147483648,536870912,6442450944,1073741824
4352,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",5156388864,5156388864,2580544480,2580579360,667641316,665917624,1201989,1201983,600988,601001,600990,600970,333825039,333816277,333823717,333832026,1287913472,1287913472,1287913472,1287913472,2367488,2367488,2367488,2367488,962522602,962522566,962488297,962498839,1775616,1775616,1775616,1775616,1296153260,1296152922,1296153112,1296153144,2367493,2367488,2367500,2367501,0,0,0,0,0,4,0,1,9690532084,0,0,20606615552,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,27797042719,9029599379,1934237952,12898074624,412738387968,412700508160,0,0,3219783680,643956736,0,0,0,0,0,643956736,591872,0,323162112,9689912624,618763300454,308875527506,295936,2575826944,643956736,7727480832,1287913472
4608,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",6120603648,6120603648,3062956032,3062956032,793741923,793842462,1346754,1346677,673369,673385,673402,673392,396871638,396870285,396865684,396869782,1528823808,1528823808,1528823808,1528823808,2654208,2654208,2654208,2654208,1142405498,1142399931,1142407619,1142410827,1990656,1990656,1990656,1990656,1539334372,1539333896,1539334088,1539334168,2654208,2654209,2654208,2654213,0,0,0,0,0,0,4,1,12590048372,0,0,24461180928,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,37317054083,10717692051,2295890176,15309471744,489903095808,489860628480,0,0,3822059520,764411904,0,0,0,0,0,764411904,663552,0,383533056,12589647362,786317994802,395368939920,331776,3057647616,764411904,9172942848,1528823808
4864,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",7198136352,7198058464,3601996272,3602015760,934183825,935601943,1499995,1497981,749992,750003,750026,750020,467092565,467091260,467110723,467104788,1798045696,1798045696,1798045696,1798045696,2957312,2957312,2957312,2957312,1336352519,1336350674,1336328316,1336327734,2217984,2217984,2217984,2217984,1809983616,1809983120,1809983384,1809983424,2957312,2957313,2957313,2957316,0,0,0,0,0,1,0,4,14340856664,0,0,28768731136,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,43867810738,12604064146,2700026368,18004115456,576131694592,576084377600,0,0,4495114240,899022848,0,0,0,0,0,899022848,739328,0,450990080,14339701733,885697823650,443751613334,369664,3596091392,899022848,10788274176,1798045696
5120,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",8395161600,8395161600,4200857600,4200857600,1090375428,1090069119,1659712,1660866,829852,829860,829892,829854,545190468,545184960,545160005,545161120,2097152000,2097152000,2097152000,2097152000,3276800,3276800,3276800,3276800,1559308132,1559304388,1559338674,1559346609,2457600,2457600,2457600,2457600,2111101046,2111100472,2111100776,2111100808,3276800,3276802,3276804,3276800,0,0,0,0,0,1,0,4,16684158828,0,0,33554432000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,47405758420,14699725312,3149005312,20997734400,671927500800,671875072000,0,0,5242880000,1048576000,0,0,0,0,0,1048576000,819200,0,525926400,16683421212,1025893528128,513651469609,409600,4194304000,1048576000,12582912000,2097152000
5376,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",9718087680,9718087680,4862656512,4862656512,1259358194,1271743832,1828969,1825848,914473,914496,914481,914467,629674716,629683478,629673715,629681638,2427715584,2427715584,2427715584,2427715584,3612672,3612672,3612672,3612672,1803906504,1803899231,1803892624,1803901577,2709504,2709504,2709504,2709504,2444260150,2444259424,2444259824,2444259888,3612678,3612672,3612684,3612684,0,0,0,0,1,4,0,0,"<OVERFLOW>",0,0,38843449344,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,58947449458,17015685888,3645186816,24306057216,777793830912,777736028160,0,0,6069288960,1213857792,0,0,0,0,0,1213857792,903168,0,608735232,20402517514,1225364127052,620944334095,451584,4855431168,1213857792,14566293504,2427715584
5632,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",11173144560,11173189648,5590537200,5590559760,1463629113,1461738291,2005952,2002754,1002998,1002954,1002969,1002939,731819869,731809244,731810430,731815186,2791309312,2791309312,2791309312,2791309312,3964928,3964928,3964928,3964928,2081111474,2081117242,2081112473,2081113451,2973696,2973696,2973696,2973696,2810124564,2810123736,2810124120,2810124192,3964929,3964928,3964945,3964940,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,44660948992,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,67242582671,19562955153,4190929408,27944812544,894234001408,894170562560,0,0,6978273280,1395654656,0,0,0,0,0,1395654656,991232,0,699809792,22780880742,1432877275814,710021366867,495616,5582618624,1395654656,16747855872,2791309312
5888,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",12766667760,12766714896,6387679232,6387679232,1682629975,1681779859,2190198,2171474,1095111,1095087,1095064,1095074,841328110,841301865,841249128,841220079,3189506048,3189506048,3189506048,3189506048,4333568,4333568,4333568,4333568,2363179563,2363175347,2363161728,2363153975,3250176,3250176,3250176,3250176,3211305910,3211305002,3211305472,3211305504,4333574,4333568,4333580,4333580,0,0,0,0,4,0,0,1,"<OVERFLOW>",0,0,51032096768,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,78876092812,22352544256,4788593152,31929729024,1021751328768,1021681991680,0,0,7973765120,1594753024,0,0,0,0,0,1594753024,1083392,0,799543296,26197345822,1633770105178,814955263289,541696,6379012096,1594753024,19137036288,3189506048
6144,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",14504976400,14504927216,7257194496,7257194496,1904544847,1902983075,2380745,2380699,1190379,1190366,1190354,1190338,952283104,952261743,952281401,952282292,3623878656,3623878656,3623878656,3623878656,4718592,4718592,4718592,4718592,2697108352,2697136841,2697133946,2697124049,3538944,3538944,3538944,3538944,3648273798,3648272650,3648273056,3648273088,4718593,4718592,4718592,4718597,0,0,0,0,1,0,0,4,"<OVERFLOW>",0,0,57982058496,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,86076519919,25395462291,5440536832,36276535296,1160849129472,1160773632000,0,0,9059696640,1811939328,0,0,0,0,0,1811939328,1179648,0,908328960,29251320938,1814803920258,910609678185,589824,7247757312,1811939328,21743271936,3623878656
6400,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",16394240000,16394240000,8202252816,8202227184,2166061646,2164933153,2581442,2581402,1290725,1290717,1290719,1290710,1083034683,1083026963,1083002777,1083014421,4096000000,4096000000,4096000000,4096000000,5120000,5120000,5120000,5120000,3035129541,3035124336,3035125570,3035120539,3840000,3840000,3840000,3840000,4125390704,4125389438,4125389960,4125390008,5120001,5120000,5120017,5120012,0,0,0,0,0,0,4,1,"<OVERFLOW>",0,0,65536000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,105002374304,28702720400,6149120512,41000960000,1312030720000,1311948800000,0,0,10240000000,2048000000,0,0,0,0,0,2048000000,1280000,0,1026560000,35229177809,2189951613362,1094449155781,640000,8192000000,2048000000,24576000000,4096000000
6656,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",9225974800,9225948144,2434274215,2471137364,2790322,2776543,1395161,1395161,1395159,1395135,1217128795,1217145420,1217138228,1217147866,4607442944,4607442944,4607442944,4607442944,5537792,5537792,5537792,5537792,3409942878,3409921714,3409905316,3409903412,4153344,4153344,4153344,4153344,4640986070,4640984820,4640985448,4640985544,5537798,5537792,5537817,5537815,0,0,0,0,0,4,1,0,"<OVERFLOW>",0,0,73719087104,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,122207077994,32285327872,6916702720,46118731776,1475799416832,1475710812160,0,0,11518607360,2303721472,0,0,0,0,0,2303721472,1384448,0,1154629632,39559863146,2374311386884,1244323203127,692224,9214885888,2303721472,27644657664,4607442944
6912,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",10331518480,10331490800,2769035102,2770318339,3007438,3012633,1503720,1503718,1503718,1503698,1384519326,1384515776,1384482773,1384472559,5159780352,5159780352,5159780352,5159780352,5971968,5971968,5971968,5971968,3815428558,3815419649,3815334643,3815334668,4478976,4478976,4478976,4478976,5199357090,5199355514,5199356136,5199356232,5971972,5971968,5972011,5972005,0,0,0,0,1,0,4,0,"<OVERFLOW>",0,0,82556485632,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,146407886926,36154294784,7745643008,51645579264,1652658536448,1652562984960,0,0,12899450880,2579890176,0,0,0,0,0,2579890176,1492992,0,1292931072,47415075898,2946233370732,1486877393870,746496,10319560704,2579890176,30958682112,5159780352
7168,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",11522029584,11522000880,3087036652,3096320141,3236299,3241080,1618152,1618147,1618155,1618145,1543522262,1543514390,1543471364,1543402415,5754585088,5754585088,5754585088,5754585088,6422528,6422528,6422528,6422528,4252344505,4252381855,4252320268,4252322612,4816896,4816896,4816896,4816896,5800455658,5800453596,5800454560,5800454592,6422530,6422533,6422559,6422550,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,92073361408,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,158412451688,40320631552,8638300928,57597231104,1843111395328,1843008634880,0,0,14386462720,2877292544,0,0,0,0,0,2877292544,1605632,0,1441857536,55129555324,3417978714200,1709948786376,802816,11509170176,2877292544,34527510528,5754585088
7424,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",12800653840,12800624112,3462989992,3462569255,3469243,3472615,1734623,1734620,1734627,1734606,1731503240,1731486752,1731530339,1731530153,6393430016,6393430016,6393430016,6393430016,6889472,6889472,6889472,6889472,4716975604,4716977813,4716899060,4716950700,5167104,5167104,5167104,5167104,6446890646,6446888298,6446889384,6446889432,6889474,6889472,6889517,6889510,0,0,0,0,0,0,0,5,"<OVERFLOW>",0,0,102294880256,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,201649132182,44795347712,9597035264,63989415936,2047661309952,2047551078400,0,0,15983575040,3196715008,0,0,0,0,0,3196715008,1722368,0,1601802240,63885421716,3966252225172,1986324477935,861184,12786860032,3196715008,38360580096,6393430016
7680,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",14170552352,14170490848,3864350752,3834385404,3713037,3712997,1856531,1856506,1856509,1856482,1932168337,1932182419,1932210259,1932210134,7077888000,7077888000,7077888000,7077888000,7372800,7372800,7372800,7372800,5218778988,5218861515,5218794501,5218825565,5529600,5529600,5529600,5529600,7139588430,7139585326,7139586778,7139587352,7372807,7372801,7372824,7372822,0,0,0,0,0,5,0,0,"<OVERFLOW>",0,0,113246208000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,236185879042,49589453568,10624205568,70837862400,2266811596800,2266693632000,0,0,17694720000,3538944000,0,0,0,0,0,3538944000,1843200,0,1773158400,73973324204,4624555440194,2058364269717,921600,14155776000,3538944000,42467328000,7077888000
7936,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>",15634808832,15634808832,4270185767,4273376089,3966183,3960829,1983090,1983093,1983070,1983064,2135139101,2135046666,2134722064,2134771880,7809531904,7809531904,7809531904,7809531904,7872512,7872512,7872512,7872512,5741273192,5741258844,5741564984,5741591358,5904384,5904384,5904384,5904384,7882717803,7882714798,7882716537,7882716540,7872519,7872512,7872537,7872534,0,0,0,0,4,0,1,0,"<OVERFLOW>",0,0,124952510464,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,262171560954,54713959058,11722171136,78158299136,2501065572352,2500939612160,0,0,19523829760,3904765952,0,0,0,0,0,3904765952,1968128,0,1956319232,82377279133,5055357402272,2533143608897,984064,15619063808,3904765952,46857191424,7809531904
8192,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",4649042054,4645806913,4205258,4221966,2102628,2102630,2102581,2102579,2324520482,2324521571,2324520519,2324522206,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8388608,8388608,8388608,8388608,6355582050,6355584469,6355585727,6355585566,6291456,6291456,6291456,6291456,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8388611,8388608,8388649,8388642,0,0,0,0,0,0,1,4,"<OVERFLOW>",0,0,137438953472,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,339299692094,60179874706,12893291520,85966454784,2750926553088,2750792335360,0,0,21474836480,4294967296,0,0,0,0,0,4294967296,2097152,0,2151677952,103013302840,6386112661218,3210929668511,1048576,17179869184,4294967296,51539607552,8589934592
