256,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",98.920688,0.940634,2.057324,2.059001,5281.000000,100.000000,100.000000,99.943193,0.000071,45.811024,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,10485760,32768,0,5,4718688,32774,8,504,55.000000,0.000000,20.548089,219.179619,123.288536,876.718477,0.000000,54.828660,100.000000,100.000000,219.178711,13.484683,109.589810,123.288536,876.718477,123.291044,876.879009,0.000000,136.986328,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,4194304,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,33554432,0,16777216,0,0,10815488,10816147,"Low (1)","Low (1)","Mid (4)","Mid (5)",1.183318,19.527294,4.605428,0.424969,0.000000,72.171230,0.014355,0.827663,0.000000,"Idle (0)",16777216,0,244121600,0,4325376,33619968,47054848,0,9626003,141312,141312,4210688,1058816,0,0.000000,0.000000,0,0.000000,2.375039,0,4718592,32768,2.469633,0.000000,0.319603,0.926141
512,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.830355,0.949655,2.041329,2.040230,10529.000000,100.000000,100.000000,99.971507,0.000008,45.400788,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,83886080,131072,0,5,37748985,131078,31453,33994,55.000000,0.000000,20.655210,110.161118,123.931258,440.644473,0.000000,54.914197,99.918281,93.750000,105.740284,114.282746,110.161118,123.931258,440.644473,123.932076,440.664644,0.000000,17.211914,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,33554432,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,268435456,0,134217728,0,0,86253568,86254223,"Low (1)","Low (1)","Mid (4)","Mid (5)",1.152575,20.063175,4.214096,0.481621,0.000000,72.168896,0.004034,0.814698,0.000000,"Idle (0)",134217728,0,1949564928,0,34078720,268697600,372768768,0,76775823,1089536,1089536,33619968,8429568,0,0.000000,0.000000,0,0.000000,2.358779,0,37748736,131072,2.477268,0.000000,0.168348,0.932559
768,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.901826,0.912068,1.879436,1.875601,15777.000000,100.000000,100.000000,99.980985,0.000002,41.739426,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,283115520,294912,0,5,127921260,294918,5619698,112966,55.000000,0.000000,19.082981,67.850597,114.497885,271.402392,0.000000,54.942768,95.871433,79.244317,5.050499,103.960648,101.775897,114.497885,271.402392,114.964565,271.407914,0.000000,4.710938,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,113246208,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,905969664,0,452984832,0,0,290801664,290802322,"Low (1)","Low (1)","Mid (4)","Mid (5)",1.038599,19.909082,4.285152,0.656202,0.000000,72.426253,0.001039,0.760309,0.000000,"Idle (0)",452984832,0,6575947776,0,114425856,906559488,1253965824,0,258859410,3631104,3631104,113393664,28403712,0,0.000000,0.000000,0,0.000000,2.140432,0,127401984,294912,2.283879,0.000000,0.111968,0.811395
1024,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.869381,0.953266,1.875411,1.871361,21025.000000,100.000000,100.000000,99.985731,0.000001,41.646125,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,671088640,524288,0,5,303287426,524294,18060906,169134,55.000000,0.000000,19.040579,50.774879,114.243477,203.099514,0.000000,54.957065,94.412648,74.952507,6.832483,65.519396,101.549757,114.243477,203.099514,114.734338,203.101838,0.000000,1.982422,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,268435456,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,2147483648,0,1073741824,0,0,688947200,688947858,"Low (1)","Low (1)","Mid (4)","Mid (5)",1.016647,20.164833,4.182991,0.733007,0.000000,72.268295,0.000429,0.750918,0.000000,"Idle (0)",1073741824,0,15582887936,0,270532608,2148532224,2967470080,0,613286290,8552448,8552448,268697600,67272704,0,0.000000,0.000000,0,0.000000,2.136652,0,301989888,524288,2.278480,0.000000,0.085638,0.797242
1280,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.919714,0.942844,1.832692,1.832079,26273.000000,100.000000,100.000000,99.988581,0.000001,40.772515,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,1310720000,819200,0,5,592159354,819206,35837435,250044,55.000000,0.000000,18.636781,39.758466,111.820687,159.033866,0.000000,54.965646,94.345331,74.210205,6.794174,48.541825,99.396166,111.820687,159.033866,112.263431,159.035030,0.000000,0.993164,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,524288000,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,4194304000,0,2097152000,0,0,1345177600,1345178257,"Low (1)","Low (1)","Mid (4)","Mid (5)",0.993349,20.255199,3.809751,0.807615,0.000000,72.551260,0.000223,0.742533,0.000000,"Idle (0)",2097152000,0,30430003200,0,527564800,4195942400,5790105600,0,1197466001,16640000,16640000,524697600,131328000,0,0.000000,0.000000,0,0.000000,2.086617,0,589824000,819200,2.231188,0.000000,0.068479,0.771591
1536,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.970480,0.935797,1.830475,1.826872,31521.000000,100.000000,100.000000,99.990483,0.000000,40.657044,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,2264924160,1179648,0,5,1023368360,1179654,61874642,346703,55.000000,0.000000,18.583487,33.037309,111.500920,132.149238,0.000000,54.971369,94.340213,73.999532,6.769007,38.839160,99.111929,111.500920,132.149238,111.955197,132.149910,0.000000,587.000000,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,905969664,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,7247757312,0,3623878656,0,0,2323980288,2323981712,"Low (1)","Low (1)","Mid (4)","Mid (5)",1.021142,20.958706,4.051715,0.854126,0.000000,71.497368,0.000137,0.764199,0.000000,"Idle (0)",3623878656,0,52576911360,0,910688256,7250116608,9998696448,0,2068808592,28680192,28680192,906559488,226861056,0,0.000000,0.000000,0,0.000000,2.079604,0,1019215872,1179648,2.218467,0.000000,0.059192,0.793415
1792,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.976594,0.937646,1.804162,1.803340,36769.000000,100.000000,100.000000,99.991841,0.000000,40.133620,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,3596615680,1605632,0,5,1625224452,1605638,98855417,464118,55.000000,0.000000,18.355850,27.970819,110.135101,111.883277,0.000000,54.975457,94.314860,73.447029,6.726973,32.340563,97.897867,110.135101,111.883277,110.594252,111.883695,0.000000,365.000000,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,1438646272,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,11509170176,0,5754585088,0,0,3689842688,3689843347,"Low (1)","Low (1)","Mid (4)","Mid (4)",0.997726,20.728195,4.157365,0.884204,0.000000,71.662120,0.000084,0.750154,0.000000,"Idle (0)",5754585088,0,83483230208,0,1445068800,11512381440,15870066688,0,3284722067,45459456,45459456,1439449088,360163328,0,0.000000,0.000000,0,0.000000,2.050501,0,1618477056,1605632,2.196574,0.000000,0.050407,0.769745
2048,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.985777,0.928034,1.865465,1.865695,42017.000000,100.000000,100.000000,99.992860,0.000000,41.521560,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,5368709120,2097152,0,5,2425780484,2097158,147564291,605170,55.000000,0.000000,18.973258,25.297676,113.839546,101.190707,0.000000,54.978524,94.304880,72.904587,6.953317,29.200354,101.190707,113.839546,101.190707,114.304220,101.190996,0.000000,252.000000,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,2147483648,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (5)",0,0,0,0,17179869184,0,8589934592,0,0,5507252224,5507252881,"Low (1)","Low (1)","Mid (4)","Mid (5)",1.040265,20.690784,4.409232,0.628282,0.000000,71.611749,0.000057,0.766964,0.000000,"Idle (0)",8589934592,0,124608577536,0,2155872256,17184063488,23681040384,0,4902617489,67764224,67764224,2148532224,537526272,0,0.000000,0.000000,0,0.000000,2.126201,0,2415919104,2097152,2.272650,0.000000,0.044156,0.808511
2304,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.985780,0.900740,1.687594,1.686813,47265.000000,100.000000,100.000000,99.993653,0.000000,37.540640,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,7644119040,2654208,0,5,3455319260,2654214,214771564,783319,55.000000,0.000000,17.294507,20.497192,103.767040,81.988772,0.000000,54.980909,93.893559,74.876423,6.478825,24.196808,92.237369,103.767040,81.988772,104.233580,81.988957,0.000000,161.000000,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,3057647616,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,24461180928,0,12230590464,0,0,7840696320,7840697088,"Low (1)","Low (1)","Mid (4)","Mid (4)",0.983300,20.909641,8.763792,0.968334,0.000000,66.972276,0.000036,0.691927,0.000000,"Idle (0)",12230590464,0,177412571136,0,3068264448,24466489344,33708441600,0,6979904000,96380928,96380928,3058974720,765241344,0,0.000000,0.000000,0,0.000000,1.898535,0,3439853568,2654208,2.059810,0.000000,0.039871,0.670822
2560,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.984325,0.886171,1.645495,1.648778,52513.000000,100.000000,100.000000,99.994287,0.000000,36.694289,0.000000,0.000000,0.000000,0.000000,10.000000,16.000000,0,0,0,0,10485760000,3276800,0,5,4741079728,3276806,300761025,967820,55.000000,0.000000,16.726635,17.841743,100.359812,71.366977,0.000000,54.982818,94.097668,74.901825,6.396891,21.078609,89.208722,100.359812,71.366977,100.838104,71.367107,0.000000,114.000000,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,4194304000,"Low (1)","Mid (4)","Low (1)","Idle (0)","Idle (0)","Mid (4)",0,0,0,0,33554432000,0,16777216000,0,0,10754662400,10754663059,"Low (1)","Low (1)","Mid (4)","Mid (4)",1.002632,21.641382,5.731373,1.081396,0.000000,69.058684,0.000023,0.744887,0.000000,"Idle (0)",16777216000,0,243354828800,0,4207411200,33560985600,46229094400,0,9573990803,132096000,132096000,4195942400,1049600000,0,0.000000,0.000000,0,0.000000,1.860435,0,4718592000,3276800,2.005195,0.000000,0.037349,0.702274
