256,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",24576,24576,16400,16368,0,0,14,0,4,10,4,0,0,0,0,0,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4104,4104,4104,4097,4100,4096,4097,0,0,0,0,4,0,0,1,63420,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,124537,64014,2048,67584,2162688,2097152,0,0,0,0,0,0,0,0,0,4096,2048,0,4096,47804,2556832,1337793,1024,0,0,0,0
512,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",98304,98304,65536,65536,29977,29725,24796,24308,12409,12387,12379,12322,14973,15004,15024,15016,16384,16384,16384,16384,16384,16384,16384,16384,1672,1644,1656,1676,14336,14336,14336,14336,16384,16392,16392,16392,16385,16389,16384,16384,0,0,0,0,1,4,0,0,277272,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,772710,254814,8192,270336,8650752,8388608,0,0,0,0,0,0,0,0,0,16384,8192,0,16384,261118,14171114,7247078,4096,0,0,0,0
768,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",221184,221184,147472,147440,73729,73760,46560,45050,23274,23286,23260,23250,36865,36864,36864,36872,36864,36864,36864,36864,36864,36864,36864,36864,0,0,0,0,32256,32256,32256,32256,36881,36876,36888,36884,36864,36865,36869,36864,0,0,0,0,0,1,0,4,612444,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,18432,1781776,572240,18432,608256,19464192,18874368,0,0,0,0,0,0,0,0,0,36864,18432,0,36864,596645,32530126,17272620,9216,0,0,0,0
1024,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",393240,393192,262160,262128,131073,131104,74956,73746,37457,37499,37432,37434,65536,65537,65536,65544,65536,65536,65536,65536,65536,65536,65536,65536,0,0,0,0,57344,57344,57344,57344,65536,65536,65544,65552,65537,65541,65536,65536,0,0,0,0,4,1,0,0,1020508,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,2938311,1016744,32768,1081344,34603008,33554432,0,0,0,0,0,0,0,0,0,65536,32768,0,65536,1004859,52912006,28735029,16384,0,0,0,0
1280,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",614400,614400,409600,409600,204800,204833,111714,111788,55856,55858,55852,55856,102400,102400,102400,102409,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,89600,89600,89600,89600,102400,102400,102408,102416,102405,102400,102401,102400,0,0,0,0,0,4,1,0,1638456,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,51200,4858759,1588057,51200,1689600,54067200,52428800,0,0,0,0,0,0,0,0,0,102400,51200,0,102400,1622384,88586910,47513468,25600,0,0,0,0
1536,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",884760,884712,589808,589840,294912,294921,156862,156976,78437,78425,78470,78470,147456,147456,147457,147464,147456,147456,147456,147456,147456,147456,147456,147456,0,0,0,0,129024,129024,129024,129024,147481,147476,147496,147484,147456,147456,147456,147462,0,0,0,0,0,0,0,5,2314296,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,73728,6820006,2286427,73728,2433024,77856768,75497472,0,0,0,0,0,0,0,0,0,147456,73728,0,147456,2298228,124977664,66942366,36864,0,0,0,0
1792,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",1204272,1204176,802800,802832,401409,417860,208916,202926,104459,104457,104472,104462,200705,200704,200704,200712,200704,200704,200704,200704,200704,200704,200704,200704,0,0,0,0,175616,175616,175616,175616,200704,200712,200712,200712,200704,200705,200704,200709,0,0,0,0,0,1,0,4,3151096,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,100352,9279230,3111774,100352,3311616,105971712,102760448,0,0,0,0,0,0,0,0,0,200704,100352,0,200704,3134707,171182230,91729243,50176,0,0,0,0
2048,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",1572816,1572912,1048560,1048592,524289,524297,264396,266012,132204,132192,132520,132510,262144,262145,262144,262152,262144,262144,262144,262144,262144,262144,262144,262144,0,0,0,0,229376,229376,229376,229376,262152,262144,262168,262160,262144,262145,262148,262145,0,0,0,0,0,1,4,0,4084312,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,12251817,4064081,131072,4325376,138412032,134217728,0,0,0,0,0,0,0,0,0,262144,131072,0,262144,4068276,222811084,118622012,65536,0,0,0,0
2304,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",1990608,1990704,1327120,1327088,663553,663560,341300,341106,170634,170666,170544,170598,331777,331776,331792,331792,331776,331776,331776,331776,331776,331776,331776,331776,0,0,0,0,290304,290304,290304,290304,331776,331776,331784,331792,331776,331776,331781,331777,0,0,0,0,0,0,5,0,5137116,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,165888,15202715,5143381,165888,5474304,175177728,169869312,0,0,0,0,0,0,0,0,0,331776,165888,0,331776,5119504,277415586,148939376,82944,0,0,0,0
2560,"GeForce GTX 750 (0)","1","7","matSum(float*, float*, float*, int)",2457648,2457552,1638400,1638400,819200,819232,419082,417790,209540,209542,209520,209484,409600,409600,409600,409609,409600,409600,409600,409600,409600,409600,409600,409600,0,0,0,0,358400,358400,358400,358400,409600,409608,409608,409608,409600,409601,409600,409605,0,0,0,0,0,1,4,0,6320732,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,204800,18727373,6349662,204800,6758400,216268800,209715200,0,0,0,0,0,0,0,0,0,409600,204800,0,409600,6304423,345649856,184862039,102400,0,0,0,0
