256,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,176,177,8075,8085,2048,2049,2049,2048,44,48,51,1764,2048,2048,2048,2048,655360,655360,655360,655360,655328,655328,655324,655352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,655360,655503,655481,655405,2048,2049,2050,2049,6296820,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,7647868,1089417,194838528,0,0,0,0,1048576,2048,6138890,179323154,1024,194641920,0,0,0,0,0,0,2621440,8192,0,0,1572864,6144,0,0,0,0,3069761,8192,0,0
512,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,67306,65978,32475,32525,8195,8193,8208,8614,17316,16793,16571,16449,8192,8192,8192,8192,5242880,5242880,5242880,5242880,5226496,5226524,5226516,5226520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5242880,5243371,5242920,5243083,8195,8194,8198,8192,47594169,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,61238228,8653408,1551106048,0,0,0,0,8388608,8192,47202560,1471861026,4096,1550319616,0,0,0,0,0,0,20971520,32768,0,0,12582912,24576,0,0,0,0,24891450,32768,0,0
768,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4680432,4838709,60264,58889,18435,18433,18439,18432,1175589,1215624,1212911,1193277,18432,18432,18432,18432,17694720,17694720,17694720,17694720,16506244,16493459,16472520,16507119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,17696184,17696979,17695543,17695564,18440,18434,18442,18438,158427597,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,204580409,28083891,5226430464,0,0,0,0,28311552,18432,156955893,4999349242,9216,5224660992,0,0,0,0,0,0,70778880,73728,0,0,42467328,55296,0,0,0,0,82805531,73728,0,0
1024,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,15214341,15241813,98925,98966,32771,32770,32773,32770,3825646,3831636,3832903,3827827,32768,32768,32768,32768,41943040,41943040,41943040,41943040,38202238,38094716,38114864,38094320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,41944597,41944632,41945713,41945243,32773,32775,33088,32770,372221322,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,482665615,65252757,12378439680,0,0,0,0,67108864,32768,371007051,11831880822,16384,12375293952,0,0,0,0,0,0,167772160,131072,0,0,100663296,98304,0,0,0,0,194807065,131072,0,0
1280,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32052814,32036616,164462,164033,51203,51201,51205,51201,8032787,8027780,8034532,8036262,51200,51200,51200,51200,81920000,81920000,81920000,81920000,73891475,73891381,73883488,73889945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,81923688,81924208,81923811,81923224,51203,51201,51202,51201,725418675,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,941467884,126754229,24164761600,0,0,0,0,131072000,51200,724274059,23109016940,25600,24159846400,0,0,0,0,0,0,327680000,204800,0,0,196608000,153600,0,0,0,0,379786703,204800,0,0
1536,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,56510448,56572670,217063,216513,73732,73737,73734,73730,14171951,14188953,14203299,14188077,73960,73728,73728,73728,141557760,141557760,141557760,141557760,127377324,127373091,127376886,127379637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,141566140,141564688,141564765,141564808,73729,73730,73736,73734,1253024820,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1626468045,218650501,41743024128,0,0,0,0,226492416,73728,1249586960,39961190362,36864,41735946240,0,0,0,0,0,0,566231040,294912,0,0,339738624,221184,0,0,0,0,656553503,294912,0,0
1792,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,90215337,90194846,318580,320209,100371,100353,100356,100352,22598685,22591413,22596529,22590277,100524,100352,100352,100352,224788480,224788480,224788480,224788480,202203495,202203608,202196308,202193512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,224799459,224798965,224799940,224801285,100356,100359,100361,100353,1986027999,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,2581205457,346779539,66270855168,0,0,0,0,359661568,100352,1983901903,63416309144,50176,66261221376,0,0,0,0,0,0,899153920,401408,0,0,539492352,301056,0,0,0,0,1041463706,401408,0,0
2048,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,134465021,134457780,385115,384547,131075,131073,131077,131072,33740916,33745253,33726131,33731480,131072,131072,131072,131072,335544320,335544320,335544320,335544320,301826304,301825188,301835928,301826096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,335561361,335559184,335561449,335558231,131075,131073,131181,131073,2964723927,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,3853493687,517542372,98905882624,0,0,0,0,536870912,131072,2961740854,94681834272,65536,98893299712,0,0,0,0,0,0,1342177280,524288,0,0,805306368,393216,0,0,0,0,1555139981,524288,0,0
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,193260183,193352461,492801,492485,165892,165890,165891,165888,48437017,48460241,48446775,48439038,165888,165888,165888,165888,477757440,477757440,477757440,477757440,429336139,429331551,429381904,429324592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,477782444,477779036,477779659,477783597,165893,165892,165889,165888,4223717589,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,5487828608,737014029,140805734400,0,0,0,0,764411904,165888,4216688830,134902500016,82944,140789809152,0,0,0,0,0,0,1911029760,663552,0,0,1146617856,497664,0,0,0,0,2216120070,663552,0,0
2560,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,263899162,263855592,662822,666318,204804,204802,204816,204800,66088555,66076253,66004809,66017913,204800,204800,204800,204880,655360000,655360000,655360000,655360000,589366207,589389764,589348278,589334622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,655391564,655391701,655390763,655391260,204808,204802,204804,204800,5787102960,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,7523249341,1008285020,193128038400,0,0,0,0,1048576000,204800,5783075516,184969034216,102400,193108377600,0,0,0,0,0,0,2621440000,819200,0,0,1572864000,614400,0,0,0,0,3037679490,819200,0,0
