288,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,87.864627,1.256402,0.773277,42.268114,1.761171,87.864627,1.256402,0.151020,0.082380,0.042906,0.000000,0.000000,0.000000,2.703588,2.597082,1.761171,42.268114,0.000000,65.788082,100.000000,100.000000,96.195023,0.000000,42.268114,0.000000,0.021600,100.000000,0.000000,1.426553,874.000000,33.559657,0.000000,0.000000,1.200000,1.000402,2.500000,2.500000,0,0,1119744,62233,155520,6480,0,1,0,15916,15289,248917,10375,0.000000,0.000000,1521.652095,84.570201,42.282552,1.762360,0.000000,178.117188,99.771167,106302,98496,1395885,1060128,47775744,0,0,23887872,0,0,0,0,0,2.619670,12.479721,4.988396,0.000000,21.028457,0.334301,"Mid (6)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2265408,2607530,2453533,0.000000,0,0.000000,0.000000,0.000000,0.000000,23887872,0,10285056,0,995328,33924096,3234816,0,0.000000,0,0.000000,248832,10424,0,1.770684,0,11234,1.908275,36.557870,0.356903,5.976016,0.000000,3.290454,18.344228,10.075153,0.000000
576,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.303101,1.262197,0.827009,45.244776,965.221888,97.303101,1.262197,0.152166,0.084014,0.042882,0.000000,0.000000,0.000000,6.609197,1.423513,965.221888,45.244776,0.000000,65.787839,100.000000,100.000000,90.805744,0.000000,45.244776,0.000000,0.000000,100.000000,0.000000,1.454812,1714.000000,34.397740,0.000000,0.000000,1.200000,1.000472,2.500000,2.500000,0,0,8957952,497899,1244160,25920,0,4,0,290788,62631,1991304,41489,0.000000,0.000000,1628.811935,90.532282,45.259504,965.617546,0.000000,95.330078,99.883314,798459,767232,11161200,8470656,382205952,0,0,191102976,0,0,0,0,0,2.391602,11.962974,4.869112,0.000000,21.986991,0.294866,"High (7)","Low (1)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",17770752,20474864,19364415,0.000000,0,0.000000,0.000000,0.000000,0.000000,191102976,0,76972032,0,7962624,271060992,20901888,0,0.000000,0,0.000000,1990656,41472,0,965.221888,0,126999,2.886506,36.207593,0.043342,6.881529,0.000000,3.226351,19.017169,11.080733,0.000000
864,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.648573,1.240640,0.840091,45.350360,644.982897,98.648573,1.240640,0.155126,0.084573,0.042874,0.000000,0.000000,0.000000,34.996754,940.586234,644.982897,45.350360,0.000000,65.789270,100.000000,100.000000,52.218186,0.000000,45.350360,0.000000,0.000352,100.000000,0.000000,1.433689,2554.000000,33.958624,0.000000,0.000000,1.200000,1.000059,2.500000,2.500000,0,0,30233088,1679715,4199040,58320,0,4,0,5184621,136078,6719312,93335,0.000000,0.000000,1632.612959,90.706066,45.356084,645.141875,0.000000,28.311523,99.921691,2636103,2566080,37793021,28576800,1289945088,0,0,644972544,0,0,0,0,0,2.327143,11.670248,6.792774,0.000000,21.901218,0.269359,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",59579712,68824027,65207129,0.000000,0,0.000000,0.000000,0.000000,0.000000,644972544,0,253808640,0,26873856,914457600,64945152,0,0.000000,0,0.000000,6718464,93336,0,645.148787,0,2025660,13.673424,35.247699,0.012505,6.903126,0.000000,3.203746,18.575310,10.999167,0.000000
1152,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.294173,1.237593,0.840211,45.489086,485.216914,99.294173,1.237593,0.155649,0.084856,0.042870,0.000000,0.000000,0.000000,37.203923,722.355682,485.216914,45.489086,0.000000,65.789359,100.000000,100.000000,48.772948,0.000000,45.489086,0.000000,0.001442,100.000000,0.000000,1.430123,3394.000000,33.902385,0.000000,0.000000,1.200000,1.000033,2.500000,2.500000,0,0,71663616,3981444,9953280,103680,0,2,0,13024700,246962,15928968,165897,0.000000,0.000000,1637.607086,90.981188,45.499712,485.243238,0.000000,5.990234,99.941072,6179381,6054912,89588984,67723776,3057647616,0,0,1528823808,0,0,0,0,0,2.325205,11.653861,7.001758,0.000000,21.862027,0.262150,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",140755968,162662562,154242660,0.000000,0,0.000000,0.000000,0.000000,0.000000,1528823808,0,594542592,0,63700992,2167160832,147308544,0,0.000000,0,0.000000,15925248,166120,0,485.895506,0,4944325,14.123034,35.164120,0.006417,6.951295,0.000000,3.200538,18.523924,10.972780,0.000000
1440,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.564916,1.233890,0.841191,45.698463,389.960218,99.564916,1.233890,0.155805,0.085026,0.042867,0.000000,0.000000,0.000000,37.314639,581.898277,389.960218,45.698463,0.000000,65.789395,100.000000,100.000000,48.918017,0.000000,45.698463,0.000000,0.000026,100.000000,0.000000,1.426112,4234.000000,33.824034,0.000000,0.000000,1.200000,1.000023,2.500000,2.500000,0,0,139968000,7776176,19440000,162000,0,9,0,25397671,386778,31109319,259332,0.000000,0.000000,1645.144674,91.398995,45.706278,390.158810,0.000000,13.865234,99.952763,11988082,11793600,174938111,132256800,5971968000,0,0,2985984000,0,0,0,0,0,2.317501,11.615554,7.006192,0.000000,22.116121,0.257433,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",274363200,317111169,300845279,0.000000,0,0.000000,0.000000,0.000000,0.000000,2985984000,0,1152921600,0,124416000,4232217600,279936000,0,0.000000,0,0.000000,31104000,259208,0,389.972254,0,9620406,14.134445,35.052979,0.002683,6.963615,0.000000,3.192010,18.439526,10.934474,0.000000
1728,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.633128,1.230752,0.842034,45.559078,323.975662,99.633128,1.230752,0.155926,0.085140,0.042866,0.000000,0.000000,0.000000,37.316969,484.549537,323.975662,45.559078,0.000000,65.789399,100.000000,100.000000,48.742680,0.000000,45.559078,0.000000,0.000052,100.000000,0.000000,1.422555,5074.000000,33.750769,0.000000,0.000000,1.200000,1.000022,2.500000,2.500000,0,0,241864704,13437218,33592320,233280,0,0,0,44024195,558243,53754688,373259,0.000000,0.000000,1640.126791,91.120122,45.564991,323.985209,0.000000,0.000000,99.960583,20622061,20342016,302237135,228521088,10319560704,0,0,5159780352,0,0,0,0,0,2.311908,11.579199,6.985432,0.000000,22.359920,0.253578,"High (7)","Low (1)","Idle (0)","Low (2)","Idle (0)","High (8)","Low (2)","Low (1)","Idle (0)",473465088,547285314,519383944,0.000000,0,0.000000,0.000000,0.000000,0.000000,5159780352,0,1982693376,0,214990848,7312674816,474771456,0,0.000000,0,0.000000,53747712,373276,0,323.999966,0,16652739,14.115641,34.941757,0.001587,6.959674,0.000000,3.183641,18.382977,10.910673,0.000000
2016,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.849980,1.231028,0.842240,45.649652,278.245499,99.849980,1.231028,0.155999,0.085222,0.042864,0.000000,0.000000,0.000000,37.153937,401.834583,278.245499,45.649652,0.000000,65.789397,100.000000,100.000000,48.470153,0.000000,45.649652,0.000000,0.000033,100.000000,0.000000,1.423199,5914.000000,33.774033,0.000000,0.000000,1.200000,1.000022,2.500000,2.500000,0,0,384072192,21337817,53343360,317520,0,5,0,69465268,733686,85362301,508099,0.000000,0.000000,1643.387477,91.301328,45.656565,278.282194,0.000000,2.803711,99.966182,32641305,32260032,479902296,362861856,16387080192,0,0,8193540096,0,0,0,0,0,2.314631,11.581502,7.015908,0.000000,22.245094,0.252214,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",751125312,868303241,824230385,0.000000,0,0.000000,0.000000,0.000000,0.000000,8193540096,0,3137605632,0,341397504,11611579392,743758848,0,0.000000,0,0.000000,85349376,508060,0,278.260834,0,25724400,13.758858,34.977418,0.000982,6.984135,0.000000,3.188646,18.423607,10.936469,0.000000
2304,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.846426,1.228177,0.842677,46.511426,248.060941,99.846426,1.228177,0.156077,0.085283,0.042863,0.000000,0.000000,0.000000,38.547872,368.366863,248.060941,46.511426,0.000000,65.789383,100.000000,100.000000,47.953780,0.000000,46.511426,0.000000,0.000000,100.000000,0.000000,1.419809,6754.000000,33.699549,0.000000,0.000000,1.200000,1.000026,2.500000,2.500000,0,0,573308928,31851330,79626240,414720,0,6,0,105588577,985365,127421813,663567,0.000000,0.000000,1674.411354,93.025289,46.518666,248.066548,0.000000,2.295898,99.970388,48605536,48107520,716333033,541624320,24461180928,0,0,12230590464,0,0,0,0,0,2.312874,11.547577,7.103190,0.000000,22.349626,0.249816,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1120407552,1295277087,1229750244,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,4671406080,0,509607936,17331978240,1098842112,0,0.000000,0,0.000000,127401984,663552,0,248.060941,0,39656404,14.477608,34.877682,0.000656,6.971853,0.000000,3.188909,18.369670,10.909474,0.000000
2592,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.918224,1.227295,0.842754,46.703009,221.406858,99.918224,1.227295,0.156136,0.085331,0.042863,0.000000,0.000000,0.000000,38.959354,331.829512,221.406858,46.703009,0.000000,65.789344,100.000000,100.000000,47.765340,0.000000,46.703009,0.000000,0.000009,100.000000,0.000000,1.418834,7594.000000,33.681081,0.000000,0.000000,1.200000,1.000037,2.500000,2.500000,0,0,816293376,45351328,113374080,524880,0,9,0,151321499,1258647,181429213,839822,0.000000,0.000000,1681.308336,93.409512,46.710910,221.410549,0.000000,2.429688,99.973663,69074892,68444352,1019896990,771153696,34828517376,0,0,17414258688,0,0,0,0,0,2.309982,11.536518,7.129026,0.000000,22.400901,0.248623,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1594375488,1843315408,1750305599,0.000000,0,0.000000,0.000000,0.000000,0.000000,17414258688,0,6637842432,0,725594112,24676918272,1551965184,0,0.000000,0,0.000000,181398528,839824,0,221.411077,0,56890513,14.647077,34.831842,0.000462,6.975544,0.000000,3.191432,18.351213,10.901911,0.000000
2880,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.918777,1.228232,0.842880,46.761619,199.516243,99.918777,1.228232,0.156189,0.085369,0.042862,0.000000,0.000000,0.000000,39.534695,298.863324,199.516243,46.761619,0.000000,65.789322,100.000000,100.000000,46.995573,0.000000,46.761619,0.000000,0.000000,100.000000,0.000000,1.419946,8434.000000,33.711197,0.000000,0.000000,1.200000,1.000044,2.500000,2.500000,0,0,1119744000,62210732,155520000,648000,0,6,0,210375460,1553064,248873655,1036821,0.000000,0.000000,1683.418302,93.527346,46.769447,199.520284,0.000000,1.181641,99.976286,94608833,93830400,1398981260,1057795200,47775744000,0,0,23887872000,0,0,0,0,0,2.315185,11.542467,7.179505,0.000000,22.198536,0.248284,"High (7)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",2186092800,2527523869,2400255602,0.000000,0,0.000000,0.000000,0.000000,0.000000,23887872000,0,9090662400,0,995328000,33849446400,2115072000,0,0.000000,0,0.000000,248832000,1036800,0,199.516243,0,78974551,14.841250,34.898407,0.000341,6.983932,0.000000,3.203896,18.413379,10.936755,0.000000
