"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,KB,GB/s,,,,
2.004108,2.761600e-05,,,,,,,,,,256.000000,8.840550,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.004184,2.723200e-05,,,,,,,,,,256.000000,8.965211,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.004217,1.926854e-03,16,16,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.005863,1.018560e-04,,,,,,,,,,1.000000,9.587678,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.006136,1.021770e-04,,,,,,,,,,1.000000,9.557557,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.006245,0.013593,32,32,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.008414,7.407050e-04,,,,,,,,,,4.000000,5.273692,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.009312,6.517770e-04,,,,,,,,,,4.000000,5.993231,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.009969,0.108597,64,64,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.050521,2.831645e-03,,,,,,,,,,16.000000,5.517994,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.053476,2.550783e-03,,,,,,,,,,16.000000,6.125570,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.056033,0.864353,128,128,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.199842,0.010794,,,,,,,,,,64.000000,5.790194,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.210758,0.010579,,,,,,,,,,64.000000,5.907837,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.221343,6.918414,256,256,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,s,,,,,,,,B,B,MB,GB/s,,,,
2.832589,0.041981,,,,,,,,,,256.000000,5.955049,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.874691,0.041730,,,,,,,,,,256.000000,5.990891,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.916428,55.177143,512,512,1,16,16,1,17,0,0,,,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int, int) [105]"
==18355== Profiling result:
No kernels were profiled.
======== Error: Application received signal 134
==18555== Profiling result:
No kernels were profiled.
======== Error: Application received signal 134
==18756== Profiling result:
No kernels were profiled.
======== Error: Application received signal 134
==18959== Profiling result:
No kernels were profiled.
======== Error: Application received signal 134
==19158== Profiling result:
No kernels were profiled.
======== Error: Application received signal 134
==19603== Profiling result:
No kernels were profiled.
======== Error: Application received signal 134
