"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",1081344,1081344,557056,557056,8,0,1604,6,1636,1655,8,16,524288,524288,32768,32768,524288,524288,32768,32768,524320,524327,32773,32769,0,0,5,0,3376664,0,0,2097152,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,2048,11628266,901902,533504,1966080,62914560,62783488,0,0,655360,65536,0,0,0,0,0,65536,2048,0,36864,3271115,204766816,25569200,256,1572864,458752,2621440,524288
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",8519680,8519680,4325376,4325376,16092,15908,17438,17692,17423,17423,16052,16096,4194304,4194304,131072,131072,4178156,4178172,126976,126976,4194432,4194439,131076,131074,0,0,4,1,25928428,0,0,16777216,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,8192,92042844,7013376,4228096,15466496,494927872,494403584,0,0,5242880,524288,0,0,0,0,0,524288,8192,0,278528,25805917,1637344228,204938466,1024,12582912,3670016,20971520,4194304
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",67633152,67633152,34078720,34078720,2164208,2846705,79080,77928,79099,79083,2164084,2164036,33554432,33554432,524288,524288,31396224,31396248,502090,502096,33560088,33559981,524292,524290,0,0,4,1,206309836,0,0,134217728,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,32768,734543919,55313165,33686528,122683392,3925868544,3923771392,0,0,41943040,4194304,0,0,0,0,0,4194304,32768,0,2162688,205886225,13158364982,1644448458,4096,100663296,29360128,167772160,33554432
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",538968064,538968064,270532608,270532608,33893880,33852094,275347,277174,275336,275325,33893326,33892746,268435456,268435456,2097152,2097152,234618724,234618732,1966080,1966080,268464784,268464303,2097153,2097157,0,0,1,4,1646738668,0,0,1073741824,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,131072,5872827788,439354368,268960768,977272832,31272730624,31264342016,0,0,335544320,33554432,0,0,0,0,0,33554432,131072,0,17039360,1645233782,105125328674,13146041482,16384,805306368,234881024,1342177280,268435456
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",4303355904,4303355904,2155872256,2155872256,273050734,272298606,1063487,1063473,1063575,1063571,273046672,273042650,2147483648,2147483648,8388608,8388608,1875344886,1875344910,7864320,7864320,2147735664,2147731535,8388613,8388609,0,0,1,4,13165561440,0,0,8589934592,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,46978764681,3502244611,2149581824,7801405440,249644974080,249611419648,0,0,2684354560,268435456,0,0,0,0,0,268435456,524288,0,135266304,13157929194,841709693348,105221699326,65536,6442450944,1879048192,10737418240,2147483648
"GeForce GTX 980 (0)","1","7","matMul(float*, float*, float*, int)",34393292800,34393292800,17213423616,17213423616,2436537832,2433839530,4209516,4209478,4209515,4209475,2436503840,2436469020,17179869184,17179869184,33554432,33554432,14747229530,14747230676,31457280,31457280,17182009080,17181974327,33554437,33554433,0,0,1,4,"<OVERFLOW>",0,0,68719476736,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,375888416009,27967619851,17188258816,62344134656,1995012308992,1994878091264,0,0,21474836480,2147483648,0,0,0,0,0,2147483648,2097152,0,1077936128,105261044576,6735622133324,841979994943,262144,51539607552,15032385536,85899345920,17179869184
