"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",63.998272,0.246920,0.833908,0.821873,352.375000,100.000000,98.758425,97.339482,0.005676,17.553587,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,65536,32,44,1191,50.000000,0.000000,114.351581,14.293947,114.351581,114.351581,157.233423,4.156272,114.351581,0.000000,0.000000,11.167147,8.933717,100.000000,12.500000,32768,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,270304,8160,131072,0,0,90208,90720,"Low (1)","Low (1)",70.972222,"Low (1)",139232,0,1785920,0,335872,294880,253952,0,77504,11936,11936,37056,12480,0,0.000000,10.287802,18.897460,49.263614,0.000000,10.270563,2.783235,7.742674,0.316523,0.039768,0.398361,0,5,32967,38,0,0.000000,49.975598,99.987793,96.875000,114.351581,114.351581,32768,32,115.046038,135.792501,0.000000,17.867434,"Low (2)",0.000000,0,"Low (1)",0.000000,0.760133,0.609754,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",79.764001,0.247442,0.505209,0.512551,592.375000,100.000000,99.261448,98.417388,0.003376,11.010954,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,131072,32,35052,13566,50.000000,0.000000,98.712473,6.169529,98.712473,49.356236,52.796472,20.433554,98.712473,0.000000,0.000000,4.819945,3.855956,100.000000,12.500000,65536,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,532448,8160,262144,0,0,151648,152160,"Mid (4)","Low (1)",70.972222,"Low (1)",270304,0,3096640,0,466944,557024,385024,0,130752,16032,16032,69824,20672,0,0.000000,5.258451,10.502815,74.888438,0.000000,4.777568,1.407509,2.688542,0.187774,0.013846,0.275056,0,5,65735,38,0,0.000000,49.987796,46.954346,96.875000,98.712473,49.356236,65536,32,99.012214,58.610531,0.000000,7.711911,"Low (2)",0.000000,0,"Low (1)",0.000000,0.482730,0.556867,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",89.164586,0.248924,0.416957,0.422971,1072.375000,100.000000,99.592027,99.125772,0.001865,9.121317,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,262144,32,131084,32034,50.000000,0.000000,96.491120,3.015347,96.491120,24.122780,96.499954,23.582432,96.491120,0.000000,0.000000,2.355740,1.884592,100.000000,12.500000,131072,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,1056736,8160,524288,0,0,274528,275040,"Mid (6)","Low (1)",70.972222,"Low (1)",532448,0,5718080,0,729088,1081312,647168,0,237248,24224,24224,135360,37056,0,0.000000,4.811961,8.133577,81.202920,0.000000,2.975598,0.964323,1.485518,0.163988,0.006275,0.255840,0,5,131167,38,0,0.000000,49.993897,0.000000,96.875000,96.491120,24.122780,131072,32,96.561056,28.645801,0.000000,3.769184,"Low (2)",0.000000,0,"Low (1)",0.000000,0.405044,0.572794,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",91.707493,0.249405,0.438447,0.439614,2032.375000,100.000000,99.784735,99.538717,0.000984,9.501340,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,524288,32,262184,31892,50.000000,0.000000,109.561474,1.711898,109.561474,13.695184,109.578191,13.329065,109.561474,0.000000,0.000000,1.337420,1.069936,100.000000,12.500000,262144,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,2105312,8160,1048576,0,0,520288,520800,"Mid (6)","Low (2)",70.972222,"Low (1)",1056736,0,10960960,0,1253376,2129888,1171456,0,450240,40608,40608,266432,69824,0,0.000000,4.039531,8.391857,83.515173,0.000000,1.985812,0.922884,0.683430,0.178840,0.003518,0.278956,0,5,262343,38,0,0.000000,49.996948,0.000000,96.875000,109.561474,13.695184,262144,32,109.644644,16.263031,0.000000,2.139872,"Low (3)",0.000000,0,"Low (1)",0.000000,0.423092,0.650024,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",94.992415,0.249703,0.462757,0.460826,3952.375000,100.000000,99.889307,99.762801,0.000506,9.971827,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,1048576,32,524304,30942,50.000000,0.000000,119.797896,958.382812,119.797896,7.487368,119.801552,7.070134,119.797896,0.000000,0.000000,748.736851,598.989480,100.000000,12.500000,524288,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,4202464,8160,2097152,0,0,1011808,1012320,"High (7)","Low (2)",70.972222,"Low (1)",2105312,0,21446720,0,2301952,4227040,2220032,0,876224,73376,73376,528576,135360,0,0.000000,4.228841,8.592920,83.784149,0.000000,1.666081,0.900560,0.366907,0.184574,0.001879,0.274091,0,5,524487,38,0,0.000000,49.998474,0.000000,96.875000,119.797896,7.487368,524288,32,119.843367,8.891250,0.000000,1.169901,"Low (3)",0.000000,0,"Low (1)",0.000000,0.441573,0.706969,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",96.478150,0.249819,0.453237,0.464479,7792.375000,100.000000,99.943855,99.879690,0.000257,10.057194,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,2097152,32,1048600,32057,50.000000,0.000000,122.569688,490.278320,122.569688,3.830302,122.572494,3.747193,122.569688,0.000000,0.000000,383.030275,306.424220,100.000000,12.500000,1048576,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,8396768,8160,4194304,0,0,1994848,1995360,"High (7)","Low (2)",70.972222,"Low (1)",4202464,0,42418240,0,4399104,8421344,4317184,0,1728192,138912,138912,1052864,266432,0,0.000000,3.899485,8.476563,84.866437,0.000000,1.244123,0.876027,0.186677,0.179656,0.000946,0.270086,0,5,1048647,38,0,0.000000,49.999237,0.000000,96.875000,122.569688,3.830302,1048576,32,122.577988,4.548484,0.000000,612.847656,"Low (3)",0.000000,0,"Low (1)",0.000000,0.444961,0.703425,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",97.297929,0.249882,0.471336,0.472550,15472.375000,100.000000,99.971724,99.939408,0.000129,10.235237,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,4194304,32,2097196,30611,50.000000,0.000000,128.641056,257.281250,128.641056,2.010016,128.643755,1.877704,128.641056,0.000000,0.000000,201.001650,160.801320,100.000000,12.500000,2097152,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,16785376,8160,8388608,0,0,3960928,3961440,"High (7)","Low (2)",70.972222,"Low (1)",8396768,0,84361280,0,8593408,16809952,8511488,0,3432128,269984,269984,2101440,528576,0,0.000000,3.956610,8.743703,85.012102,0.000000,0.857798,0.883684,0.097056,0.183151,0.000492,0.265404,0,5,2097351,38,0,0.000000,49.999619,0.000000,96.875000,128.641056,2.010016,2097152,32,128.653263,2.386894,0.000000,321.602539,"Low (3)",0.000000,0,"Low (1)",0.000000,0.450615,0.758260,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",97.989483,0.249911,0.471202,0.478796,30832.375000,100.000000,99.985810,99.969594,0.000065,10.372208,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,8388608,32,4194312,31260,50.000000,0.000000,131.635759,131.635742,131.635759,1.028404,131.636010,0.981077,131.635759,0.000000,0.000000,102.840436,82.272348,100.000000,12.500000,4194304,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,33562592,8160,16777216,0,0,7893088,7893600,"High (7)","Low (2)",70.972222,"Low (1)",16785376,0,168247360,0,16982016,33587168,16900096,0,6840000,532128,532128,4198592,1052864,0,0.000000,4.023165,8.829472,85.123998,0.000000,0.646901,0.885810,0.048441,0.184189,0.000248,0.257776,0,5,4194375,38,0,0.000000,49.999809,0.000000,96.875000,131.635759,1.028404,4194304,32,131.637987,1.221230,0.000000,164.543945,"Low (3)",0.000000,0,"Low (1)",0.000000,0.454970,0.781629,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",98.321139,0.249958,0.456356,0.457541,61552.375000,100.000000,99.992892,99.984769,0.000032,9.912568,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,16777216,32,8388624,31088,50.000000,0.000000,138.408381,69.204102,138.408381,553.632812,138.408645,525.248993,138.408381,0.000000,0.000000,54.065773,43.252619,100.000000,12.500000,8388608,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,67117024,8160,33554432,0,0,15757408,15757920,"High (7)","Low (2)",70.972222,"Low (1)",33562592,0,336019520,0,33759232,67141600,33677312,0,13655744,1056416,1056416,8392896,2101440,0,0.000000,4.018215,8.865894,85.085844,0.000000,0.678084,0.881588,0.030015,0.184191,0.000125,0.256044,0,5,8388703,38,0,0.000000,49.999905,0.000000,96.875000,138.408381,553.632812,8388608,32,138.409949,657.439453,0.000000,86.504883,"Low (3)",0.000000,0,"Low (1)",0.000000,0.434349,0.749665,0.000000
"GeForce GTX 980 (0)","1","7","dot(float*, float*, float*, int)",98.643738,0.249971,0.467886,0.468691,122992.375000,100.000000,99.996443,99.992378,0.000016,10.154557,1.000000,1.000000,0.000000,0.000000,8.000000,1.000000,640,800,0,0,33554432,32,16777256,31842,50.000000,0.000000,129.687624,32.421875,129.687624,259.375000,129.687933,252.045490,129.687624,0.000000,0.000000,25.329614,20.263691,100.000000,12.500000,16777216,"Low (1)","Low (2)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,134225888,8160,67108864,0,0,31486048,31486560,"High (7)","Low (2)",70.972222,"Low (1)",67117024,0,671563840,0,67313664,134250464,67231744,0,27287232,2104992,2104992,16781504,4198592,0,0.000000,3.934014,8.691778,85.782198,0.000000,0.286056,0.863431,0.012059,0.179737,0.000062,0.250665,0,5,16777977,38,0,0.000000,49.999952,0.000000,93.750000,129.687624,259.375000,16777216,32,129.693507,308.007812,0.000000,40.527344,"Low (3)",0.000000,0,"Low (1)",0.000000,0.444886,0.768873,0.000000
