256,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,96.866259,0.661859,0.463299,71.055274,1.110239,96.866259,0.661859,0.495886,0.057041,0.405526,0.000000,0.000000,0.000000,3.659233,1.246715,2.220477,142.110548,0.000000,64.285714,50.000000,50.000000,99.940872,0.000000,142.110548,0.000000,0.080314,100.000000,0.000000,0.987767,1122.000000,23.116692,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,786432,131072,1048576,16384,0,8,0,27,9199,1048681,16392,0.000000,0.000000,852.663287,142.110548,142.124778,2.221562,0.000000,1.084217,99.821747,206848,200704,2054516,919552,33554432,0,0,16777216,0,0,0,0,0,1.600873,14.059984,5.048639,0.000000,13.667676,0.473739,"Low (3)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (1)","Low (1)","Idle (0)",2297856,3437330,3217751,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,19922944,0,2097152,29425664,5177344,0,0.000000,0,0.000000,1048576,17240,0,2.336489,0,0,0.000000,21.752762,0.094583,2.432341,0.000000,16.313793,26.987950,8.531230,0.000000
512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.271534,0.667636,0.490005,76.153674,594.950577,99.271534,0.667636,0.498994,0.057919,0.408597,0.000000,0.000000,0.000000,785.665936,713.929799,1.189901,152.307348,0.000000,64.285714,50.000000,50.000000,99.484873,0.000000,152.307348,0.000000,0.004920,100.000000,0.000000,1.000783,2210.000000,23.486023,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,6291456,1048576,8388608,65536,0,2,0,43272,39321,8388770,65977,0.000000,0.000000,913.844087,152.307348,152.310289,1.197908,0.000000,36.312000,99.909502,1613824,1589248,16371420,7348224,268435456,0,0,134217728,0,0,0,0,0,1.491179,13.414999,4.917042,0.000000,14.059112,0.413590,"Mid (4)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",18104320,27138273,25474869,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,155189248,0,16777216,235143168,37486592,0,0.000000,0,0.000000,8388608,65952,0,1.197454,0,0,0.000000,22.064933,0.023335,2.559121,0.000000,15.937750,27.678060,9.246178,0.000000
768,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.709170,0.653510,0.495417,74.704213,389.084442,99.709170,0.653510,0.535725,0.058217,0.409642,0.000000,0.000000,0.000000,34.099176,398.979371,778.168884,149.408426,0.000000,64.285714,50.000000,50.000000,77.264302,0.000000,149.408426,0.000000,0.000000,100.000000,0.000000,1.003612,3298.000000,23.608983,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,21233664,3538944,28311552,147456,0,10,0,6461487,75603,28311675,147461,0.000000,0.000000,896.450554,149.408426,149.409075,778.195270,0.000000,52.772000,99.939357,5400576,5345280,57370406,24791040,905969664,0,0,452984832,0,0,0,0,0,1.426834,12.955321,8.509611,0.000000,13.671659,0.379209,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",60788736,93354792,87843144,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,519045120,0,56623104,793313280,122093568,0,0.000000,0,0.000000,28311552,147456,0,778.168884,0,0,0.000000,21.072597,0.003688,2.528989,0.000000,16.783982,25.197098,8.620954,0.000000
1024,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.818285,0.656445,0.497284,75.793651,296.068949,99.818285,0.656445,0.544928,0.058368,0.410169,0.000000,0.000000,0.000000,37.563472,297.670457,592.137899,151.587302,0.000000,64.285714,50.000000,50.000000,75.278306,0.000000,151.587302,0.000000,0.001253,100.000000,0.000000,1.001421,4386.000000,23.576075,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,50331648,8388608,67108864,262144,0,2,0,16629638,131781,67108955,262425,0.000000,0.000000,909.523813,151.587302,151.587508,592.772629,0.000000,4.517000,99.954400,12746752,12648448,137010793,58753024,2147483648,0,0,1073741824,0,0,0,0,0,1.405716,12.803562,9.156953,0.000000,13.680644,0.365295,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",143720448,222037747,209093942,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,1224736768,0,134217728,1880096768,284164096,0,0.000000,0,0.000000,67108864,262988,0,594.044348,0,0,0.000000,20.852697,0.001552,2.517670,0.000000,16.956865,24.776717,8.516617,0.000000
1280,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.567577,0.650340,0.499271,74.785154,233.703607,99.567577,0.650340,0.541384,0.058458,0.410486,0.000000,0.000000,0.000000,36.270613,234.632488,467.407215,149.570309,0.000000,64.285714,50.000000,50.000000,75.672859,0.000000,149.570309,0.000000,0.000000,100.000000,0.000000,1.002945,5474.000000,23.614495,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,98304000,16384000,131072000,409600,0,4,0,31784796,205614,131075779,409608,0.000000,0.000000,897.421854,149.570309,149.574621,467.416344,0.000000,4.564000,99.963464,24832000,24678400,266282722,114739200,4194304000,0,0,2097152000,0,0,0,0,0,1.414534,12.804999,8.761776,0.000000,13.800330,0.358568,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",280268800,432001900,406862220,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,2385510400,0,262144000,3671654400,548864000,0,0.000000,0,0.000000,131072000,409600,0,467.407215,0,0,0.000000,21.014373,0.000795,2.524864,0.000000,16.808576,25.036048,8.631075,0.000000
1536,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.914660,0.648783,0.498888,75.112737,195.606085,99.914660,0.648783,0.546188,0.058519,0.410698,0.000000,0.000000,0.000000,37.810065,196.516090,391.212170,150.225473,0.000000,64.285714,50.000000,50.000000,74.836671,0.000000,150.225473,0.000000,0.000000,100.000000,0.000000,1.002922,6562.000000,23.622438,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,169869312,28311552,226492416,589824,0,5,0,57005598,296284,226497225,589835,0.000000,0.000000,901.352841,150.225473,150.228663,391.219466,0.000000,3.316000,99.969521,42835968,42614784,462379178,198254592,7247757312,0,0,3623878656,0,0,0,0,0,1.407399,12.775451,8.947506,0.000000,13.795855,0.353376,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",483803136,748050571,704771785,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,4114612224,0,452984832,6344146944,941359104,0,0.000000,0,0.000000,226492416,589824,0,391.212170,0,0,0.000000,20.914405,0.000461,2.528354,0.000000,16.992993,24.812554,8.561207,0.000000
1792,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.958695,0.646942,0.499129,75.828688,169.260464,99.958695,0.646942,0.548188,0.058562,0.410850,0.000000,0.000000,0.000000,38.090409,170.101690,338.520929,151.657377,0.000000,64.285714,50.000000,50.000000,74.885399,0.000000,151.657377,0.000000,0.000038,100.000000,0.000000,1.001588,7650.000000,23.595705,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,269746176,44957696,359661568,802816,0,0,0,90332936,403403,359665457,802817,0.000000,0.000000,909.944259,151.657377,151.659016,338.521351,0.000000,0.000000,99.973856,67938304,67637248,735522865,314804224,11509170176,0,0,5754585088,0,0,0,0,0,1.401478,12.731219,9.162283,0.000000,13.810852,0.348364,"Mid (4)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (1)","Low (1)","Idle (0)",767692800,1188532743,1119991890,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,6525288448,0,719323136,10073735168,1486815232,0,0.000000,0,0.000000,359661568,802952,0,338.578276,0,0,0.000000,20.831614,0.000508,2.524710,0.000000,17.019266,24.694416,8.527743,0.000000
2048,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.955492,0.648914,0.499328,72.548061,141.695431,99.955492,0.648914,0.544814,0.058595,0.410964,0.000000,0.000000,0.000000,36.435545,143.339168,283.390862,145.096122,0.000000,64.285714,50.000000,50.000000,74.890572,0.000000,145.096122,0.000000,0.000000,100.000000,0.000000,1.002451,8738.000000,23.614992,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,402653184,67108864,536870912,1048576,0,4,0,134815349,530370,536878120,1048576,0.000000,0.000000,870.576729,145.096122,145.098070,283.390862,0.000000,1.081000,99.977111,101318656,100925440,1093779966,469893120,17179869184,0,0,8589934592,0,0,0,0,0,1.417780,12.862341,8.126849,0.000000,14.000710,0.349215,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",1145307136,1769286883,1667181352,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,9730785280,0,1073741824,15036579840,2210398208,0,0.000000,0,0.000000,536870912,1048576,0,283.390862,0,0,0.000000,21.125274,0.000288,2.533729,0.000000,17.068150,25.049394,8.585624,0.000000
2304,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.965094,0.647258,0.499457,68.305132,118.585298,99.965094,0.647258,0.547376,0.058620,0.411052,0.000000,0.000000,0.000000,35.126888,119.104102,237.170597,136.610264,0.000000,64.285714,50.000000,50.000000,74.296915,0.000000,136.610264,0.000000,0.000000,100.000000,0.000000,1.001453,9826.000000,23.595509,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,573308928,95551488,764411904,1327104,0,18,0,196554859,666455,764420020,1327106,0.000000,0.000000,819.661586,136.610264,136.611715,237.170955,0.000000,3.216000,99.979646,144156672,143659008,1561138231,669026304,24461180928,0,0,12230590464,0,0,0,0,0,1.414645,12.828161,9.096997,0.000000,13.810311,0.346394,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",1630015488,2522246894,2377094446,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,13844348928,0,1528823808,21408841728,3137273856,0,0.000000,0,0.000000,764411904,1327104,0,237.170597,0,0,0.000000,21.014287,0.000224,2.528352,0.000000,16.505914,24.983068,8.579087,0.000000
2560,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.948290,0.648155,0.499647,68.233465,106.614788,99.948290,0.648155,0.545821,0.058640,0.411123,0.000000,0.000000,0.000000,34.402709,106.779291,213.229577,136.466930,0.000000,64.285714,50.000000,50.000000,74.774379,0.000000,136.466930,0.000000,0.000018,100.000000,0.000000,1.001931,10914.000000,23.606639,0.000000,0.000000,1.200000,1.000000,8.000000,8.000000,0,0,786432000,131072000,1048576000,1638400,0,9,0,264341372,820464,1048594568,1638533,0.000000,0.000000,818.801577,136.466930,136.469346,213.246886,0.000000,1.171000,99.981675,197632000,197017600,2132325002,917708800,33554432000,0,0,16777216000,0,0,0,0,0,1.417230,12.836798,8.256848,0.000000,13.942741,0.346817,"Mid (4)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",2235187200,3455198934,3256337690,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,18979225600,0,2097152000,29366681600,4292608000,0,0.000000,0,0.000000,1048576000,1638584,0,213.253524,0,0,0.000000,21.101513,0.000090,2.532554,0.000000,17.052267,25.045696,8.594120,0.000000
