2816,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.971224,0.586024,0.497582,173.439164,30.795306,99.971224,0.586024,0.905598,0.000000,0.608367,0.000000,0.000000,0.000000,11.021173,61.034096,61.590612,195.119059,0.000000,0.000000,88.888889,50.000000,94.351395,0.000000,195.119059,0.000000,0.000000,100.000000,0.000000,1.116755,32413.000000,25.380084,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,6280445952,1982464,0,10,0,354746898,1964551,6280510579,1982478,0.000000,0.000000,0.000000,0.000000,195.121067,61.591047,0.000000,310.000000,99.990744,693284331,349904896,7226946660,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,1.849447,11.560379,13.631768,0.000000,0.000000,0.471957,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",8032200704,15306149509,13914296751,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,6280445952,1982464,0,61.590612,0,0,0.000000,16.729533,0.000023,0.848327,0.000000,30.966662,24.790232,8.584114,0.000000
3072,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.976121,0.585307,0.497017,172.995526,28.156823,99.976121,0.585307,0.908670,0.000000,0.608394,0.000000,0.000000,0.000000,12.295803,55.725615,56.313647,194.619967,0.000000,0.000000,88.888889,50.000000,93.683163,0.000000,194.619967,0.000000,0.000000,100.000000,0.000000,1.117153,35357.000000,25.393140,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,8153726976,2359296,0,4,0,515140460,2334660,8153824941,2359301,0.000000,0.000000,0.000000,0.000000,194.622305,56.313767,0.000000,95.000000,99.991515,900100155,454164480,9397794992,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,1.848705,11.585806,13.870716,0.000000,0.000000,0.471714,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",10427203584,19902085712,18095154675,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,217527091200,0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,8153726976,2359296,0,56.313647,0,0,0.000000,16.612475,0.000018,0.847369,0.000000,31.023548,24.587018,8.514925,0.000000
3328,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.977534,0.586076,0.498560,173.896873,26.126333,99.977534,0.586076,0.905640,0.000000,0.608418,0.000000,0.000000,0.000000,11.073293,51.728515,52.252666,195.633983,0.000000,0.000000,88.888889,50.000000,94.341573,0.000000,195.633983,0.000000,0.000000,100.000000,0.000000,1.116849,38301.000000,25.382220,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,10366746624,2768896,0,2,0,586779551,2741121,10366865283,2768901,0.000000,0.000000,0.000000,0.000000,195.636222,52.252760,0.000000,37.000000,99.992167,1144225247,577314816,11928515981,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,1.842949,11.522217,13.632493,0.000000,0.000000,0.471279,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",13256435712,25261995977,22964804084,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,10366746624,2768896,0,52.252666,0,0,0.000000,16.798761,0.000015,0.848551,0.000000,30.900041,24.832247,8.617983,0.000000
3584,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.984384,0.585639,0.497305,173.500602,24.204883,99.984384,0.585639,0.906673,0.000000,0.608437,0.000000,0.000000,0.000000,11.327746,48.074106,48.409766,195.188178,0.000000,0.000000,88.888889,50.000000,94.195047,0.000000,195.188178,0.000000,0.000000,"<OVERFLOW>",0.000000,1.116662,41245.000000,25.379491,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,12947816448,3211264,0,1,0,751426561,3188998,12947961744,3211296,0.000000,0.000000,0.000000,0.000000,195.190368,48.410248,0.000000,15.000000,"<OVERFLOW>",1428014814,720928768,14910737659,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,1.846263,11.551744,13.672016,0.000000,0.000000,0.470878,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",16556072960,31567021576,28698213380,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,12947816448,3211300,0,48.410308,0,0,0.000000,16.692175,0.000011,0.848053,0.000000,31.045649,24.721263,8.566039,0.000000
3840,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.982505,0.584985,0.497813,173.493556,22.590306,99.982505,0.584985,0.909267,0.000000,0.608455,0.000000,0.000000,0.000000,12.557354,44.515724,45.180613,195.180250,0.000000,0.000000,88.888889,50.000000,93.581561,0.000000,195.180250,0.000000,0.000000,"<OVERFLOW>",0.000000,1.117171,44189.000000,25.394578,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,15925248000,3686400,0,5,0,1024586147,3632150,15925443911,3686426,0.000000,0.000000,0.000000,0.000000,195.182651,45.180932,0.000000,61.000000,"<OVERFLOW>",1757432190,886579200,18374627379,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,1.845001,11.562938,13.878915,0.000000,0.000000,0.471053,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",20362291200,38877053890,35348813523,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,15925248000,3686416,0,45.180809,0,0,0.000000,16.632823,0.000016,0.847311,0.000000,30.996357,24.612897,8.537361,0.000000
4096,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989663,0.585476,0.497990,175.407650,21.412066,99.989663,0.585476,0.907371,0.000000,0.608470,0.000000,0.000000,0.000000,11.461394,42.491754,42.824133,197.333606,0.000000,0.000000,88.888889,50.000000,94.191377,0.000000,197.333606,0.000000,0.000000,"<OVERFLOW>",0.000000,1.116720,47133.000000,25.381779,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,19327352832,4194304,0,9,0,1122557942,4161750,19327566834,4194310,0.000000,0.000000,0.000000,0.000000,197.335791,42.824194,0.000000,91.000000,"<OVERFLOW>",2132579810,1075838976,22266237080,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,1.842143,11.530857,13.659758,0.000000,0.000000,0.469624,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",24711266304,47133561691,42851682475,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,19327352832,4194332,0,42.824419,0,0,0.000000,16.748332,0.000013,0.847906,0.000000,30.988533,24.760741,8.592296,0.000000
4352,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.986368,0.585405,0.497603,173.039934,19.880507,99.986368,0.585405,0.907747,0.000000,0.608483,0.000000,0.000000,0.000000,11.685611,39.464329,39.761014,194.669926,0.000000,0.000000,88.888889,50.000000,94.000103,0.000000,194.669926,0.000000,0.000000,"<OVERFLOW>",0.000000,1.116619,50077.000000,25.380009,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,23182442496,4734976,0,13,0,1391591424,4699645,23182723112,4735009,0.000000,0.000000,0.000000,0.000000,194.672282,39.761291,0.000000,109.000000,"<OVERFLOW>",2558163929,1290280960,26709884261,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,1.845218,11.548548,13.732938,0.000000,0.000000,0.470599,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",29639174144,56544041063,51408322885,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,23182442496,4734976,0,39.761014,0,0,0.000000,16.692261,0.000006,0.847666,0.000000,31.001396,24.709033,8.561893,0.000000
4608,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.979251,0.584399,0.498570,172.764183,18.746113,99.979251,0.584399,0.912040,0.000000,0.608495,0.000000,0.000000,0.000000,13.321993,36.543016,37.492227,194.359706,0.000000,0.000000,88.888889,50.000000,93.144625,0.000000,194.359706,0.000000,0.000000,"<OVERFLOW>",0.000000,1.117393,53021.000000,25.402969,0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,27518828544,5308416,0,8,0,1886222404,5174020,27519159446,5308417,0.000000,0.000000,0.000000,0.000000,194.362043,37.492234,0.000000,56.000000,"<OVERFLOW>",3037207019,1531478016,31782026196,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (3)","Low (1)","Idle (0)",35182190592,67269745253,61172796426,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,27518828544,5308416,0,37.492227,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",0.846315,0.000000,"<OVERFLOW>","<OVERFLOW>",8.525009,0.000000
4864,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",174.225367,17.909679,"<OVERFLOW>","<OVERFLOW>",0.909141,0.000000,0.608505,0.000000,0.000000,0.000000,11.831410,35.531769,35.819359,196.003538,0.000000,0.000000,88.888889,50.000000,93.954198,0.000000,196.003538,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,32364822528,5914624,0,1,0,1953645706,5867136,32365192939,5914637,0.000000,0.000000,0.000000,0.000000,196.005781,35.819438,0.000000,6.000000,"<OVERFLOW>",3571069473,1801003008,37356321579,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,78993573714,71824801672,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,230173507584,57868681216,0,0.000000,0,0.000000,32364822528,5914624,0,35.819359,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.811483,"<OVERFLOW>","<OVERFLOW>",0.909631,0.000000,0.608515,0.000000,0.000000,0.000000,12.441641,33.238645,33.622967,193.668296,0.000000,0.000000,"<OVERFLOW>",50.000000,93.559150,0.000000,193.668296,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,37748736000,6553600,0,14,0,2425054687,6478690,37749173833,6553608,0.000000,0.000000,0.000000,0.000000,193.670542,33.623009,0.000000,71.000000,"<OVERFLOW>",4164561772,2100428800,43543213767,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,92155443795,83792898703,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,37748736000,6553600,0,33.622967,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.110584,"<OVERFLOW>","<OVERFLOW>",0.912637,0.000000,0.608523,0.000000,0.000000,0.000000,13.239068,31.306997,32.221169,194.873635,0.000000,0.000000,"<OVERFLOW>",50.000000,93.289719,0.000000,194.873635,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",61853.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,43698880512,7225344,0,7,0,2968756997,7020348,43699417312,7225346,0.000000,0.000000,0.000000,0.000000,194.876029,32.221178,0.000000,31.000000,"<OVERFLOW>",4821729805,2431328256,50458481839,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",55863650304,106846897879,97167962464,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,43698880512,7225344,0,32.221169,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15.375866,"<OVERFLOW>","<OVERFLOW>",0.910388,0.000000,0.608531,0.000000,0.000000,0.000000,12.525216,30.421640,30.751733,194.842983,0.000000,0.000000,"<OVERFLOW>",50.000000,93.590938,0.000000,194.842983,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",64797.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,4.500000,8.000000,0,0,0,0,50243567616,7929856,0,6,0,3229839311,7844736,50244109041,7929857,0.000000,0.000000,0.000000,0.000000,194.845083,30.751737,0.000000,23.000000,"<OVERFLOW>",5543483067,2795274240,58015938174,11166228480,357287591936,0,0,178643795968,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",64228859904,122702046098,111572863521,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,50243567616,7929856,0,30.751733,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
