2816,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.978390,0.933573,0.499552,99.197339,140.905310,99.978390,0.933573,0.288307,0.058657,0.176221,0.000000,0.000000,0.000000,49.946677,140.905452,140.905310,99.197339,0.000000,64.285714,100.000000,100.000000,49.664026,0.000000,99.197339,0.000000,0.000016,100.000000,0.000000,1.206536,12002.000000,28.081909,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1046740992,174456832,697827328,991232,0,0,0,351361805,991233,697846503,991241,0.000000,0.000000,1190.368064,198.394677,99.200064,140.906589,0.000000,0.000000,99.983336,262924288,262180864,2078723260,1221445632,44660948992,0,0,22330474496,0,0,0,0,0,2.087207,19.562620,20.598195,0.000000,10.627944,0.551248,"Mid (5)","Low (2)","Idle (0)","Low (2)","Idle (0)","High (7)","Low (2)","Low (1)","Idle (0)",2974191616,3831671672,3567260099,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,25248661504,0,2791309312,39086260224,5701566464,0,0.000000,0,0.000000,697827328,991344,0,140.921231,0,0,0.000000,17.631717,0.000100,3.661463,0.000000,10.465419,18.475551,6.747916,0.000000
3072,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.988091,0.937161,0.499612,97.043688,126.358969,99.988091,0.937161,0.288172,0.058671,0.176241,0.000000,0.000000,0.000000,48.958238,126.359076,126.358969,97.043688,0.000000,64.285714,100.000000,100.000000,49.559454,0.000000,97.043688,0.000000,0.000007,100.000000,0.000000,1.207393,13090.000000,28.102941,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1358954496,226492416,905969664,1179648,0,12,0,457058869,1179649,905990711,1179662,0.000000,0.000000,1164.524261,194.087377,97.045943,126.360468,0.000000,1.285000,99.984721,341213184,340328448,2697894508,1585741824,57982058496,0,0,28991029248,0,0,0,0,0,2.090642,19.554629,20.328897,0.000000,10.637115,0.552290,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",3860398080,4972856676,4629873585,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,32765902848,0,3623878656,50743738368,7389315072,0,0.000000,0,0.000000,905969664,1179712,0,126.365824,0,0,0.000000,17.784418,0.000150,3.665670,0.000000,10.466741,18.585117,6.782765,0.000000
3328,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985148,0.938369,0.499670,97.001281,116.588077,99.985148,0.938369,0.288335,0.058682,0.176259,0.000000,0.000000,0.000000,49.065748,116.589593,116.588077,97.001281,0.000000,64.285714,100.000000,100.000000,49.483569,0.000000,97.001281,0.000000,0.000000,100.000000,0.000000,1.207371,14178.000000,28.103802,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,1727791104,287965184,1151860736,1384448,0,2,0,582640853,1384466,1151886121,1384457,0.000000,0.000000,1164.015366,194.002561,97.003418,116.588835,0.000000,168.000000,99.985894,433678336,432640000,3433691312,2016102400,73719087104,0,0,36859543552,0,0,0,0,0,2.097876,19.625069,20.037682,0.000000,10.749875,0.551011,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",4907175936,6322088646,5886333203,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,41644195840,0,4607442944,64515276800,9381019648,0,0.000000,0,0.000000,1151860736,1384448,0,116.588077,0,0,0.000000,17.893135,0.000102,3.665764,0.000000,10.516182,18.529067,6.746832,0.000000
3584,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.975136,0.936994,0.499823,97.373121,108.675357,99.975136,0.936994,0.288238,0.058693,0.176274,0.000000,0.000000,0.000000,49.626854,108.675357,108.675357,97.373121,0.000000,64.285714,100.000000,100.000000,49.079821,0.000000,97.373121,0.000000,0.000002,100.000000,0.000000,1.207161,15266.000000,28.099699,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2157969408,359661568,1438646272,1605632,0,6,0,733215572,1605632,1438681881,1605662,0.000000,0.000000,1168.477447,194.746241,97.375531,108.677388,0.000000,406.000000,99.986899,541499392,540295168,4283014370,2518032384,92073361408,0,0,46036680704,0,0,0,0,0,2.085010,19.583678,20.505891,0.000000,10.631687,0.549490,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",6127894528,7894188624,7350280348,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,51996786688,0,5754585088,80577036288,11701846016,0,0.000000,0,0.000000,1438646272,1605660,0,108.677252,0,0,0.000000,17.658882,0.000080,3.665663,0.000000,10.491919,18.493363,6.760159,0.000000
3840,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.980921,0.929909,0.499795,95.254774,99.223722,99.980921,0.929909,0.289323,0.058701,0.176287,0.000000,0.000000,0.000000,48.630044,99.223776,99.223722,95.254774,0.000000,64.285714,100.000000,100.000000,48.997759,0.000000,95.254774,0.000000,0.000003,100.000000,0.000000,1.198952,16354.000000,27.911169,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,2654208000,442368000,1769472000,1843200,0,1,0,903361556,1843201,1769510706,1843243,0.000000,0.000000,1143.057288,190.509548,95.256858,99.226037,0.000000,53.000000,99.987771,665856000,664473600,5269335324,3097036800,113246208000,0,0,56623104000,0,0,0,0,0,2.115123,19.773627,20.359846,0.000000,10.789264,0.555697,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",7535923200,9716236386,9047615149,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,63936921600,0,7077888000,99105177600,14376960000,0,0.000000,0,0.000000,1769472000,1843252,0,99.226522,0,0,0.000000,18.005657,0.000039,3.638425,0.000000,10.619192,17.781555,6.428129,0.000000
4096,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.985542,0.940867,0.499747,96.903231,94.632061,99.985542,0.940867,0.288186,0.058709,0.176299,0.000000,0.000000,0.000000,49.156059,94.632106,94.632061,96.903231,0.000000,64.285714,100.000000,100.000000,49.245382,0.000000,96.903231,0.000000,0.000000,100.000000,0.000000,1.210340,17442.000000,28.175143,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3221225472,536870912,2147483648,2097152,0,9,0,1089353066,2097153,2147532881,2097161,0.000000,0.000000,1162.838773,193.806462,96.905453,94.632467,0.000000,406.000000,99.988533,807927808,806354944,6390877645,3758620672,137438953472,0,0,68719476736,0,0,0,0,0,2.115113,19.745407,18.613890,0.000000,10.899651,0.555134,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",9144631296,11779985078,10968911106,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,77577846784,0,8589934592,120275861504,17431527424,0,0.000000,0,0.000000,2147483648,2097152,0,94.632061,0,0,0.000000,18.662437,0.000033,3.676871,0.000000,10.595112,18.813222,6.806089,0.000000
4352,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994560,0.936316,0.499770,95.956734,88.195527,99.994560,0.936316,0.288401,0.058716,0.176309,0.000000,0.000000,0.000000,48.864853,88.195825,88.195527,95.956734,0.000000,64.285714,100.000000,100.000000,49.068831,0.000000,95.956734,0.000000,0.000000,100.000000,0.000000,1.206351,18530.000000,28.083273,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,3863740416,643956736,2575826944,2367488,0,9,0,1311709987,2367496,2575880967,2367494,0.000000,0.000000,1151.480806,191.913468,95.958746,88.195750,0.000000,335.000000,99.989207,968894464,967118848,7667151095,4508289024,164852924416,0,0,82426462208,0,0,0,0,0,2.088388,19.511677,20.672369,0.000000,10.752640,0.544258,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",10967388160,14130399124,13157952992,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,93032808448,0,10303307776,144265248768,20890714112,0,0.000000,0,0.000000,2575826944,2367488,0,88.195527,0,0,0.000000,17.569317,0.000028,3.664892,0.000000,10.461536,18.399786,6.732124,0.000000
4608,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994593,0.939151,0.499783,93.813598,81.435415,99.994593,0.939151,0.288072,0.058722,0.176318,0.000000,0.000000,0.000000,48.102479,81.436028,81.435415,93.813598,0.000000,64.285714,100.000000,100.000000,48.730723,0.000000,93.813598,0.000000,0.000000,100.000000,0.000000,1.209693,19618.000000,28.161104,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,4586471424,764411904,3057647616,2654208,0,4,0,1567794364,2654228,3057719808,2654221,0.000000,0.000000,1125.763178,187.627196,93.815813,81.435813,0.000000,122.000000,99.989805,1149935616,1147944960,9100863758,5351546880,195689447424,0,0,97844723712,0,0,0,0,0,2.097939,19.593773,19.671140,0.000000,10.771938,0.545123,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",13017563136,16767552488,15613635080,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,110415052800,0,12230590464,171249500160,24779685888,0,0.000000,0,0.000000,3057647616,2654208,0,81.435415,0,0,0.000000,17.999273,0.000023,3.676363,0.000000,10.540748,18.780043,6.844187,0.000000
4864,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.990972,0.937727,0.499813,95.098873,78.206309,99.990972,0.937727,0.289120,0.058727,0.176326,0.000000,0.000000,0.000000,48.986877,78.206309,78.206309,95.098873,0.000000,64.285714,100.000000,100.000000,48.476268,0.000000,95.098873,0.000000,0.000000,100.000000,0.000000,1.201640,20706.000000,27.975804,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,5394137088,899022848,3596091392,2957312,0,1,0,1852401421,2957312,3596173788,2957314,0.000000,0.000000,1141.186475,190.197746,95.101052,78.206362,0.000000,26.000000,99.990341,1352230912,1350012928,10704129279,6293899264,230149849088,0,0,115074924544,0,0,0,0,0,2.096621,19.582261,21.331763,0.000000,10.770440,0.545736,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",15308525568,19734521832,18377854472,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,129837826048,0,14384365568,201404776448,29123608576,0,0.000000,0,0.000000,3596091392,2957316,0,78.206415,0,0,0.000000,17.402908,0.000033,3.649119,0.000000,10.515873,17.754365,6.487530,0.000000
5120,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.991615,0.935705,0.499819,95.206553,74.380119,99.991615,0.935705,0.288064,0.058732,0.176333,0.000000,0.000000,0.000000,49.388382,74.380142,74.380119,95.206553,0.000000,64.285714,100.000000,100.000000,48.138725,0.000000,95.206553,0.000000,0.000000,"<OVERFLOW>",0.000000,1.209228,21794.000000,28.151224,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,6291456000,1048576000,4194304000,3276800,0,8,0,2175794419,3276801,4194405667,3276814,0.000000,0.000000,1142.478634,190.413106,95.208861,74.380437,0.000000,181.000000,"<OVERFLOW>",1576960000,1574502400,12496440851,7340851200,268435456000,0,0,134217728000,0,0,0,0,0,2.097088,19.596222,19.855908,0.000000,10.750264,0.543960,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",17853644800,22996645218,21414769583,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,151414374400,0,16777216000,234907238400,33947648000,0,0.000000,0,0.000000,4194304000,3276800,0,74.380119,0,0,0.000000,17.930841,0.000018,3.675497,0.000000,10.533255,18.692444,6.816225,0.000000
5376,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993094,0.938272,0.499852,94.739931,70.491020,99.993094,0.938272,0.288207,0.058736,0.176339,0.000000,0.000000,0.000000,49.465032,70.491039,70.491020,94.739931,0.000000,64.285714,100.000000,100.000000,47.765321,0.000000,94.739931,0.000000,0.000000,"<OVERFLOW>",0.000000,1.208731,22882.000000,28.140279,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,7283146752,1213857792,4855431168,3612672,0,5,0,2535087943,3612673,4855555157,3612682,0.000000,0.000000,1136.879175,189.479863,94.742351,70.491215,0.000000,97.000000,"<OVERFLOW>",1825302528,1822593024,14453194199,8497907712,310747594752,0,0,155373797376,0,0,0,0,0,2.077077,19.412302,21.495058,0.000000,10.560881,0.538433,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",20666290176,26622460662,24791738670,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,175257944064,0,19421724672,"<OVERFLOW>",39276969984,0,0.000000,0,0.000000,4855431168,3612672,0,70.491020,0,0,0.000000,17.113418,0.000015,3.673905,0.000000,10.428046,18.374770,6.770277,0.000000
5632,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.993414,0.938708,0.499854,94.600440,67.187812,99.993414,0.938708,0.288168,0.058740,0.176345,0.000000,0.000000,0.000000,49.377212,67.187829,67.187812,94.600440,0.000000,64.285714,100.000000,100.000000,47.787595,0.000000,94.600440,0.000000,0.000000,"<OVERFLOW>",0.000000,1.209213,23970.000000,28.151806,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,8373927936,1395654656,5582618624,3964928,0,9,0,2913878019,3964929,5582756231,3964936,0.000000,0.000000,1135.205275,189.200879,94.602771,67.187947,0.000000,152.000000,"<OVERFLOW>",2098438144,2095464448,16616232487,9770573824,357287591936,0,0,178643795968,0,0,0,0,0,2.095473,19.572747,20.256080,0.000000,10.698474,0.543142,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",23759831040,30606644832,28502258859,0.000000,0,0.000000,0.000000,0.000000,0.000000,178643795968,0,201481781248,0,22330474496,"<OVERFLOW>",45136740352,0,0.000000,0,0.000000,5582618624,3964932,0,67.187879,0,0,0.000000,17.760774,0.000013,3.675743,0.000000,10.550761,18.522537,6.768304,0.000000
5888,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.994810,0.937952,0.499852,94.908001,64.475544,99.994810,0.937952,0.288044,0.058744,0.176351,0.000000,0.000000,0.000000,49.691949,64.475573,64.475544,94.908001,0.000000,64.285714,100.000000,100.000000,47.630741,0.000000,94.908001,0.000000,0.000000,"<OVERFLOW>",0.000000,1.209331,25058.000000,28.154693,0.000000,0.000000,1.200000,1.000000,4.000000,4.000000,0,0,9568518144,1594753024,6379012096,4333568,0,10,0,3339924366,4333570,6379175977,4333574,0.000000,0.000000,1138.896012,189.816002,94.910439,64.475633,0.000000,148.000000,"<OVERFLOW>",2397546496,2394296320,18983087888,11164354560,408256774144,0,0,204128387072,0,0,0,0,0,2.074230,19.362046,21.722470,0.000000,10.534152,0.536841,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",27147636736,34967361812,32563314533,0.000000,0,0.000000,0.000000,0.000000,0.000000,204128387072,0,230199132160,0,25516048384,"<OVERFLOW>",51552124928,0,0.000000,0,0.000000,6379012096,4333568,0,64.475544,0,0,0.000000,16.999854,0.000011,3.676731,0.000000,10.357025,18.413373,6.796322,0.000000
