2816,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,177761345,177724281,981016,981347,490727,490592,491104,490547,88921032,88818808,88729809,88882769,495616,495616,495616,495616,1570111488,1570111488,1570111488,1570111488,1481394174,1481376625,1481323798,1481361122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,1570126473,1570128201,1570129381,1570124939,495616,495618,495616,495688,13759499637,0,0,44660948992,0,0,0,0,7929856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247808,7929856,8032200704,12527664121,1391756028,257030422528,0,0,0,0,1395654656,247808,13755637920,437895687364,123904,257006632960,0,0,0,0,0,0,6280445952,1982464,0,0,4884791296,1734656,0,0,0,0,7230143478,1982464,0,0
3072,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,257911663,257538241,1166544,1166738,583181,582115,583045,582785,128800874,129349488,128274841,128501308,589824,589824,589824,589824,2038431744,2038431744,2038431744,2038431744,1909578176,1909904603,1909274893,1909579601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2038452539,2038454055,2038453940,2038451315,589824,589824,589824,589825,17823255756,0,0,57982058496,0,0,0,0,9437184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,9437184,10427203584,16291215175,1806684386,333670514688,0,0,0,0,1811939328,294912,17820265256,566716769770,147456,333642203136,0,0,0,0,0,0,8153726976,2359296,0,0,6341787648,2064384,0,0,0,0,9399244583,2359296,0,0
3328,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,293557430,293673348,1370107,1370070,684855,684945,685067,684756,146710943,146863638,146780326,147126808,692224,692224,692224,692224,2591686656,2591686656,2591686656,2591686656,2444829128,2444877199,2444910595,2444837070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2591712363,2591717011,2591713421,2591709679,692225,692225,692229,692225,22638011754,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346112,11075584,13256435712,20693259704,2296893611,424205942784,0,0,0,0,2303721472,346112,22633374757,722083431874,173056,424172716032,0,0,0,0,0,0,10366746624,2768896,0,0,8063025152,2422784,0,0,0,0,11951627923,2768896,0,0
3584,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,377062695,376058428,1592655,1593565,796934,796357,796920,796812,188229278,188061204,188181836,188100968,802816,802816,802816,802816,3236954112,3236954112,3236954112,3236954112,3048770017,3049122467,3048645833,3048629424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3236992219,3236991805,3236987355,3236988919,802817,802821,802820,802836,28344015249,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401408,12845056,16556072960,25835526256,2868507533,"<OVERFLOW>",0,0,0,0,2877292544,401408,28340459802,901850631650,200704,"<OVERFLOW>",0,0,0,0,0,0,12947816448,3211264,0,0,10070523904,2809856,0,0,0,0,14913924825,3211264,0,0
3840,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,512139369,512430217,1814856,1814299,907348,907236,907419,907150,256263042,256911410,256137220,256532568,921600,921600,921600,921600,3981312000,3981312000,3981312000,3981312000,3724595618,3724648199,3723568537,3725326558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3981355928,3981354440,3981350385,3981353715,921601,921604,921604,921605,34833223674,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460800,14745600,20362291200,31834567800,3527678575,"<OVERFLOW>",0,0,0,0,3538944000,460800,34825342017,1109475317482,230400,"<OVERFLOW>",0,0,0,0,0,0,15925248000,3686400,0,0,12386304000,3225600,0,0,0,0,18372868202,3686400,0,0
4096,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,561930805,561819836,2080340,2080748,1040251,1039784,1040244,1040003,281344042,281132342,281114638,280741392,1048576,1048576,1048576,1048580,4831838208,4831838208,4831838208,4831838208,4550220145,4550876253,4550822984,4551081255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,4831882040,4831890436,4831892212,4831892095,1048577,1048581,1048580,1048576,42235211190,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,24711266304,38585929866,4281458341,"<OVERFLOW>",0,0,0,0,4294967296,524288,42231502101,1346139130728,262144,"<OVERFLOW>",0,0,0,0,0,0,19327352832,4194304,0,0,15032385536,3670016,0,0,0,0,22279203653,4194304,0,0
4352,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,699939423,696162628,2345829,2348890,1174181,1174323,1174489,1174466,348525790,348950938,348557343,348805752,1183744,1183744,1183744,1183744,5795610624,5795610624,5795610624,5795610624,5447015016,5446840735,5447085840,5446588704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5795676167,5795672216,5795666621,5795669880,1183744,1183748,1183744,1183745,50848793571,0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591872,18939904,29639174144,46285588957,5135189604,"<OVERFLOW>",0,0,0,0,5151653888,591872,50838762603,1618652854486,295936,"<OVERFLOW>",0,0,0,0,0,0,23182442496,4734976,0,0,18030788608,4143104,0,0,0,0,26726050547,4734976,0,0
4608,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,967534434,952393223,2579588,2584691,1293078,1292671,1291534,1290936,474584368,476215612,472968420,474412327,1327104,1327104,1327104,1327104,6879707136,6879707136,6879707136,6879707136,6405753179,6404101793,6404734440,6405441169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,5,6879777448,6879782875,6879785380,6879783468,1327104,1327104,1327109,1327104,60464277282,0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663552,21233664,35182190592,55116966807,6095832143,"<OVERFLOW>",0,0,0,0,6115295232,663552,60455900668,1927500310276,331776,"<OVERFLOW>",0,0,0,0,0,0,27518828544,5308416,0,0,21403533312,4644864,0,0,0,0,31817977189,5308416,0,0
4864,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,975616161,979720950,2933681,2933042,1467197,1466598,1466565,1466161,487778888,490126491,489304925,490854800,1478656,1478656,1478656,1478656,8091205632,8091205632,8091205632,8091205632,7601591940,7602156085,7603088492,7602135291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,8091295605,8091300163,8091311719,8091303148,1478656,1478656,1478662,1478657,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739328,23658496,41376491520,64653246402,7168536066,"<OVERFLOW>",0,0,0,0,7192182784,739328,"<OVERFLOW>","<OVERFLOW>",369664,"<OVERFLOW>",0,0,0,0,0,0,32364822528,5914624,0,0,25172639744,5175296,0,0,0,0,37348534532,5914624,0,0
5120,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1223804125,1220582519,3238270,3237822,1618431,1619024,1618980,1618407,612638098,609542276,609834429,608217543,1638400,1638400,1638400,1638400,9437184000,9437184000,9437184000,9437184000,8826143759,8827072941,8827546633,8827185427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9437282429,9437301164,9437296044,9437273641,1638401,1638401,1638400,1638400,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819200,26214400,48258252800,75472969267,8361582852,"<OVERFLOW>",0,0,0,0,8388608000,819200,"<OVERFLOW>","<OVERFLOW>",409600,"<OVERFLOW>",0,0,0,0,0,0,37748736000,6553600,0,0,29360128000,5734400,0,0,0,0,43582261703,6553600,0,0
5376,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1479231014,1477309568,3516165,3516070,1758797,1758686,1757671,1758168,738094405,739760643,739954238,740505075,1806336,1806336,1806336,1806336,10924720128,10924720128,10924720128,10924720128,10185063094,10186551955,10183339276,10184631951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10924844704,10924852956,10924845199,10924855168,1806337,1806336,1806336,1806337,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903168,28901376,55863650304,87477126920,9678497239,"<OVERFLOW>",0,0,0,0,9710862336,903168,"<OVERFLOW>","<OVERFLOW>",451584,"<OVERFLOW>",0,0,0,0,0,0,43698880512,7225344,0,0,33988018176,6322176,0,0,0,0,50509089065,7225344,0,0
5632,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1622384235,1618850449,3922051,3920950,1960247,1960461,1961405,1960400,809192538,809998927,810584405,809282314,1982464,1982464,1982464,1982464,12560891904,12560891904,12560891904,12560891904,11750803644,11752017084,11749328843,11750331821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,12561043585,12561029456,12561033945,12561052709,1982465,1982465,1982469,1982464,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991232,31719424,64228859904,100476888727,11127671762,"<OVERFLOW>",0,0,0,0,11165237248,991232,"<OVERFLOW>","<OVERFLOW>",495616,"<OVERFLOW>",0,0,0,0,0,0,50243567616,7929856,0,0,39078330368,6938624,0,0,0,0,58046817432,7929856,0,0
5888,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1879303684,1876273686,4269041,4268380,2133870,2133705,2133576,2134285,938667473,937226326,937166221,938178507,2166784,2166784,2166784,2166784,14352777216,14352777216,14352777216,14352777216,13415172244,13415096767,13414594524,13416341676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,14352933401,14352949835,14352928076,14352913505,2166785,2166784,2166788,2166790,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083392,34668544,73390057472,114818015873,12715092399,"<OVERFLOW>",0,0,0,0,12758024192,1083392,"<OVERFLOW>","<OVERFLOW>",541696,"<OVERFLOW>",0,0,0,0,0,0,57411108864,8667136,0,0,44653084672,7583744,0,0,0,0,"<OVERFLOW>",8667136,0,0
6144,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2504508298,2501524367,4543381,4551934,2276535,2276526,2276768,2274700,1252397605,1246166491,1252200461,1251622018,2359296,2359296,2359296,2359296,16307453952,16307453952,16307453952,16307453952,15059228459,15055508955,15056645758,15058256163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,16307652373,16307646521,16307656532,16307617083,2359297,2359296,2359296,2359297,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179648,37748736,83383418880,130969831385,14451933433,"<OVERFLOW>",0,0,0,0,14495514624,1179648,"<OVERFLOW>","<OVERFLOW>",589824,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",9437184,0,0,50734301184,8257536,0,0,0,0,"<OVERFLOW>",9437184,0,0
6400,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2523932250,2507543264,5047594,5046956,2522849,2524545,2522769,2523401,1259182905,1257747764,1262142638,1262749418,2560000,2560000,2560000,2560000,18432000000,18432000000,18432000000,18432000000,17171841844,17174778733,17170904924,17169530741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18432210099,18432217720,18432184357,18432175135,2560004,2560004,2560004,2560000,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280000,40960000,94245120000,147786973340,16326559355,"<OVERFLOW>",0,0,0,0,16384000000,1280000,"<OVERFLOW>","<OVERFLOW>",640000,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",10240000,0,0,57344000000,8960000,0,0,0,0,"<OVERFLOW>",10240000,0,0
6656,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2788674737,2773146215,5417868,5414193,2707148,2707985,2708980,2706636,1393705976,1389072834,1391674412,1390460956,2768896,2768896,2768896,2768896,20733493248,20733493248,20733493248,20733493248,19309356816,19337663868,19343941792,19346545529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,20733726748,20733724948,20733724823,20733724564,2768896,2768897,2768897,2768896,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384448,44302336,106011336704,166076779966,18368338188,"<OVERFLOW>",0,0,0,0,18429771776,1384448,"<OVERFLOW>","<OVERFLOW>",692224,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",11075584,0,0,"<OVERFLOW>",9691136,0,0,0,0,"<OVERFLOW>",11075584,0,0
6912,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3535656111,3539822285,5812948,5809934,2905067,2902538,2904606,2906240,1770137510,1765960312,1768528490,1764394915,2985984,2985984,2985984,2985984,23219011584,23219011584,23219011584,23219011584,21453764289,21444046427,21451612826,21446527488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,23219295441,23219254219,23219293724,23219309301,2985988,2985984,2985984,2985985,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492992,47775744,118718244864,186542600460,20566071057,"<OVERFLOW>",0,0,0,0,20639121408,1492992,"<OVERFLOW>","<OVERFLOW>",746496,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",11943936,0,0,"<OVERFLOW>",10450944,0,0,0,0,"<OVERFLOW>",11943936,0,0
7168,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,3677547033,3674806892,6299485,6298403,3151928,3150563,3150492,3149159,1836323876,1824999746,1833011481,1827832939,3211264,3211264,3211264,3211264,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24055916086,24064024577,24063875627,24060143469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3211265,3211264,3211268,3211264,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605632,51380224,132402020352,207783246297,22938234454,"<OVERFLOW>",0,0,0,0,23018340352,1605632,"<OVERFLOW>","<OVERFLOW>",802816,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",12845056,0,0,"<OVERFLOW>",11239424,0,0,0,0,"<OVERFLOW>",12845056,0,0
7424,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4033440657,4023639323,6745308,6742090,3369191,3370253,3369761,3370776,2011101612,2011335228,2010433120,2016426379,3444736,3444736,3444736,3444736,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3444736,3444736,3444736,3444737,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722368,55115776,147098839040,231118272687,25482774518,"<OVERFLOW>",0,0,0,0,25573720064,1722368,"<OVERFLOW>","<OVERFLOW>",861184,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",13778944,0,0,"<OVERFLOW>",12056576,0,0,0,0,"<OVERFLOW>",13778944,0,0
7680,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5393581054,5381961592,7063828,7059173,3533502,3532738,3532718,3536424,2692863366,2697459776,2697357162,2688827003,3686400,3686400,3686400,3686400,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",3686400,3686401,3686400,3686401,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843200,58982400,162844876800,"<OVERFLOW>",28206115412,"<OVERFLOW>",0,0,0,0,28311552000,1843200,"<OVERFLOW>","<OVERFLOW>",921600,"<OVERFLOW>",0,0,0,0,0,0,"<OVERFLOW>",14745600,0,0,"<OVERFLOW>",12902400,0,0,0,0,"<OVERFLOW>",14745600,0,0
