"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,93.461358,0.209964,0.872065,48.041446,24.020723,93.461358,0.209964,2.921592,0.000000,2.045455,0.000000,0.000000,0.000000,83.233184,30.303732,48.041446,96.082893,0.000000,0.000000,50.000000,50.000000,51.074219,0.000000,96.082893,0.000000,0.013223,100.000000,0.000000,0.820746,22.000000,20.041870,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,262144,131072,0,13,0,227086,82678,262278,131786,0.000000,0.000000,0.000000,0.000000,96.132007,48.303147,0.000000,4.879209,100.000000,8192,8192,504269,24576,0,0,0,0,262144,262144,0,0,0,0.338142,2.849908,5.970850,0.000000,0.000000,0.855450,"Low (1)","Low (3)","Idle (0)","Mid (5)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",180224,705098,688714,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,262144,2883584,0,262144,786432,1572864,0,0.000000,0,0.000000,262144,131124,0,48.060506,0,114890,42.110304,33.497923,0.466785,0.000000,0.222803,20.663772,35.357169,19.020920,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,98.034698,0.207708,0.829003,49.123480,24.561740,98.034698,0.207708,3.011787,0.000000,2.045455,0.000000,0.000000,0.000000,90.632225,34.179031,49.123480,98.246960,0.000000,0.000000,50.000000,50.000000,50.054836,0.000000,98.246960,0.000000,0.000000,100.000000,0.000000,0.833656,22.000000,20.365534,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,1048576,524288,0,5,0,967305,364788,1048792,548161,0.000000,0.000000,0.000000,0.000000,98.267198,51.360275,0.000000,491.234375,100.000000,32768,32768,2079688,98304,0,0,0,0,1048576,1048576,0,0,0,0.327013,2.912992,6.618828,0.000000,0.000000,0.860768,"Low (1)","Low (3)","Idle (0)","Mid (5)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",720896,2870244,2804708,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,1048576,11534336,0,1048576,3145728,6291456,0,0.000000,0,0.000000,1048576,524288,0,49.123480,0,502308,47.064051,33.384515,0.118986,0.000000,0.233259,21.183242,34.593657,17.934172,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,99.569595,0.205671,0.706863,48.713040,24.356520,99.569595,0.205671,3.088807,0.000000,2.045455,0.000000,0.000000,0.000000,93.299291,41.003303,48.713040,97.426081,0.000000,0.000000,50.000000,50.000000,49.952793,0.000000,97.426081,0.000000,0.000000,100.000000,0.000000,0.838657,22.000000,20.497264,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,4194304,2097152,0,5,0,4016641,1765239,4194836,2364311,0.000000,0.000000,0.000000,0.000000,97.438438,54.918660,0.000000,121.782227,100.000000,131072,131072,8703246,393216,0,0,0,0,4194304,4194304,0,0,0,0.322613,3.385515,7.779799,0.000000,0.000000,0.917839,"Low (1)","Low (3)","Idle (0)","Mid (6)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",2883584,11715168,11453024,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,4194304,46137344,0,4194304,12582912,25165824,0,0.000000,0,0.000000,4194304,2097152,0,48.713040,0,2131451,49.509744,30.370814,0.046089,0.000000,0.233567,24.984362,32.192969,14.229089,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,99.901005,0.159825,0.818458,38.125989,19.062994,99.901005,0.159825,4.190998,0.000000,2.045455,0.000000,0.000000,0.000000,72.721443,31.542501,38.125989,76.251977,0.000000,0.000000,50.000000,50.000000,49.984145,0.000000,76.251977,0.000000,0.000000,100.000000,0.000000,0.831133,22.000000,20.414957,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,16777216,8388608,0,4,0,16000416,6940087,16778737,9122079,0.000000,0.000000,0.000000,0.000000,76.258890,41.459594,0.000000,19.062500,100.000000,524288,524288,47256067,1572864,0,0,0,0,16777216,16777216,0,0,0,0.248758,2.252459,8.870768,0.000000,0.000000,0.626588,"Low (1)","Low (3)","Idle (0)","Mid (4)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",11534336,59874713,58826137,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,16777216,184549376,0,16777216,50331648,100663296,0,0.000000,0,0.000000,16777216,8388608,0,38.125989,0,9117409,41.438369,28.884592,0.005665,0.000000,0.181504,32.085055,27.026115,14.060682,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,99.973744,0.140964,0.830372,33.618436,16.809218,99.973744,0.140964,4.832437,0.000000,2.045455,0.000000,0.000000,0.000000,66.518318,29.709295,33.618436,67.236871,0.000000,0.000000,50.000000,50.000000,49.730885,0.000000,67.236871,0.000000,0.000000,100.000000,0.000000,0.822452,22.000000,20.241070,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,67108864,33554432,0,10,0,66391679,29652734,67125143,37725413,0.000000,0.000000,0.000000,0.000000,67.253181,37.797373,0.000000,10.504883,100.000000,2097152,2097152,219002706,6291456,0,0,0,0,67108864,67108864,0,0,0,0.219232,1.961797,12.176874,0.000000,0.000000,0.516042,"Low (1)","Low (3)","Idle (0)","Mid (4)","Low (1)","High (7)","Low (1)","Low (1)","Idle (0)",46137344,269093143,264898839,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,67108864,738197504,0,67108864,201326592,402653184,0,0.000000,0,0.000000,67108864,33554432,0,33.618436,0,38495554,38.568983,23.887052,0.001230,0.000000,0.160073,40.108387,21.129385,11.306693,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,99.997334,0.067705,0.780406,16.162397,8.081198,99.997334,0.067705,11.986663,0.000000,2.045455,0.000000,0.000000,0.000000,39.458315,18.186157,16.162397,32.324793,0.000000,0.000000,50.000000,50.000000,48.751255,0.000000,32.324793,0.000000,0.000000,100.000000,0.000000,0.879372,22.000000,21.830397,0.000000,0.000000,0.000000,0.000000,16.000000,16.000000,0,0,0,0,268435456,134217728,0,10,0,327674509,151023682,306205544,164080184,0.000000,0.000000,0.000000,0.000000,36.873038,19.758411,0.000000,1.261719,100.000000,8388608,8388608,2191949569,25165824,0,0,0,0,268435456,268435456,0,0,0,0.106416,1.045365,4.516137,0.000000,0.000000,0.286762,"Low (1)","Low (2)","Idle (0)","Low (3)","Low (1)","High (9)","Low (1)","Low (1)","Idle (0)",184549376,2396680580,2379903364,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,268435456,2952790016,0,268435456,805306368,1610612736,0,0.000000,0,0.000000,268435456,134217728,0,16.162397,0,204973047,24.682698,41.269088,0.000167,0.000000,0.076955,27.171998,25.604066,12.277035,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,87.183486,0.493062,0.798222,107.693262,53.846631,87.183486,0.493062,0.947338,0.000000,0.136364,0.000000,0.000000,0.000000,122.021744,62.450786,53.846631,107.693262,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,107.693262,0.000000,0.192905,100.000000,0.000000,0.954036,22.000000,23.293340,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,32768,16384,0,6,0,148511,76008,131208,65552,0.000000,0.000000,0.000000,0.000000,107.805004,53.859777,0.000000,5.048121,100.000000,8192,8192,145406,24576,0,0,0,0,262144,262144,0,0,0,2.351775,6.728443,60.852465,0.000000,0.000000,1.383740,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Mid (4)","Low (3)","Low (1)","Idle (0)",180224,350428,342236,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,262144,2883584,0,262144,786432,1572864,0,0.000000,0,0.000000,131072,65916,0,54.158852,0,27889,22.914561,3.636446,1.108759,0.000000,0.486105,22.177227,1.761145,1.815274,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,96.350911,0.503247,0.810035,117.755671,58.877836,96.350911,0.503247,0.911449,0.000000,0.136364,0.000000,0.000000,0.000000,133.050333,68.177669,58.877836,117.755671,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,117.755671,0.000000,0.000000,100.000000,0.000000,0.964463,22.000000,23.540099,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,131072,65536,0,6,0,592385,303550,524391,262217,0.000000,0.000000,0.000000,0.000000,117.778805,58.894231,0.000000,1.379949,100.000000,32768,32768,563135,98304,0,0,0,0,1048576,1048576,0,0,0,1.290224,6.775177,64.022906,0.000000,0.000000,1.431628,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",720896,1382562,1349794,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,1048576,11534336,0,1048576,3145728,6291456,0,0.000000,0,0.000000,524288,262144,0,58.877836,0,109444,24.581245,2.509263,0.286166,0.000000,0.550613,22.286668,1.397968,1.644826,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,99.029141,0.506013,0.793287,120.337870,60.168935,99.029141,0.506013,0.928756,0.000000,0.136364,0.000000,0.000000,0.000000,136.262231,70.101111,60.168935,120.337870,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,120.337870,0.000000,0.000000,100.000000,0.000000,0.976077,22.000000,23.826153,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,524288,262144,0,14,0,2374669,1221666,2097783,1048602,0.000000,0.000000,0.000000,0.000000,120.374078,60.170427,0.000000,842.364258,100.000000,131072,131072,2348324,393216,0,0,0,0,4194304,4194304,0,0,0,1.322838,6.963379,63.373568,0.000000,0.000000,1.451620,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (5)","Low (3)","Low (1)","Idle (0)",2883584,5561730,5430658,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,4194304,46137344,0,4194304,12582912,25165824,0,0.000000,0,0.000000,2097152,1048576,0,60.168935,0,450195,25.832895,2.400938,0.073514,0.000000,0.570178,23.023198,1.390946,1.635969,0.000000
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0.000000,0.000000,99.773050,0.484219,0.819233,115.497608,57.748804,99.773050,0.484219,0.986335,0.000000,0.136364,0.000000,0.000000,0.000000,136.380025,68.826849,57.748804,115.497608,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,115.497608,0.000000,0.000000,100.000000,0.000000,0.961490,22.000000,23.486926,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,2097152,1048576,0,0,0,9905301,4998904,8389232,4194319,0.000000,0.000000,0.000000,0.000000,115.506199,57.749010,0.000000,0.000000,100.000000,524288,524288,9937761,1572864,0,0,0,0,16777216,16777216,0,0,0,1.211308,6.432678,62.936827,0.000000,0.000000,1.434534,"Low (1)","Mid (4)","Idle (0)","High (8)","Idle (0)","Mid (5)","Low (3)","Low (1)","Idle (0)",11534336,22911059,22386771,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,16777216,184549376,0,16777216,50331648,100663296,0,0.000000,0,0.000000,8388608,4194304,0,57.748804,0,2320606,31.951003,1.920128,0.016790,0.000000,0.549067,24.862638,1.185097,1.543392,0.000000
