"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,113308,113528,41441,41597,16510,16513,16490,16484,32233,32276,32250,32224,32768,32768,32768,32768,65536,65536,65536,65536,33488,33476,33452,33476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65536,65536,65581,65576,32920,32930,33007,32936,934599,0,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,180224,678936,16384,5767168,0,0,0,0,16384,8192,866140,48352778,1024,5767168,0,0,0,0,0,0,262144,131072,0,0,245760,122880,0,0,0,0,383505,131075,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,484870,476953,182824,176324,69978,68525,70280,69535,136521,134877,137047,136114,131072,131072,131072,131072,262144,262144,262144,262144,131216,131224,131208,131224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,262147,262184,262189,262184,136758,135930,136893,136796,3584778,0,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,720896,2795628,65536,23068672,0,0,0,0,65536,32768,3517220,188005528,4096,23068672,0,0,0,0,0,0,1048576,524288,0,0,983040,491520,0,0,0,0,1619357,524306,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,1996076,1992456,880032,879600,315662,320701,318306,313195,586381,591823,588815,583288,524288,524288,524288,524288,1048576,1048576,1048576,1048576,523987,523778,524059,523810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,1048576,1048581,1048621,1048768,583637,585508,592858,590293,14409375,0,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,2883584,11461196,262144,92274688,0,0,0,0,262144,131072,14348441,648308580,16384,92274688,0,0,0,0,0,0,4194304,2097152,0,0,3932160,1966080,0,0,0,0,6754728,2097188,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,7997250,7995553,3473751,3472083,1190695,1189033,1188697,1182906,2272153,2269263,2269962,2262686,2097152,2097152,2097152,2097152,4194304,4194304,4194304,4194304,2096460,2096427,2096278,2096361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4194631,4194309,4194664,4195000,2279814,2284886,2280578,2283936,72788931,0,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,11534336,58396681,1048576,369098752,0,0,0,0,1048576,524288,72722667,3811226892,65536,369098752,0,0,0,0,0,0,16777216,8388608,0,0,15728640,7864320,0,0,0,0,39335639,8389364,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,33132872,33132658,14813990,14822703,4976076,4982730,4979014,4976356,9398999,9407636,9403077,9400845,8388608,8388608,8388608,8388608,16777216,16777216,16777216,16777216,8345878,8347701,8346073,8346336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16780432,16781836,16780611,16781271,9438059,9435447,9442174,9436212,332857308,0,0,0,134217728,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152,67108864,46137344,264242100,4194304,1476395008,0,0,0,0,4194304,2097152,332795201,17678981280,262144,1476395008,0,0,0,0,0,0,67108864,33554432,0,0,62914560,31457280,0,0,0,0,187869152,34101606,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,163378885,163471799,75268440,75303827,23489908,23506342,23506993,23492628,44743258,44766061,44772831,44760375,33554432,33554432,33554432,33554432,67108864,67108864,67108864,67108864,32757604,32755027,32741995,32750356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76500335,76526634,76574161,76598683,40947844,40949395,40943722,40955419,2771603433,0,0,0,536870912,0,0,0,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8388608,268435456,184549376,2405019033,16777216,5905580032,0,0,0,0,16777216,8388608,2771532224,138554576986,1048576,5905580032,0,0,0,0,0,0,268435456,134217728,0,0,251658240,125829120,0,0,0,0,1562245497,674540329,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,74211,74231,38752,37966,16699,16386,16386,16386,32780,32768,32771,32772,16384,16384,16384,16384,32768,32768,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,32768,32768,32808,32808,16387,16385,16388,16385,435342,0,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,180224,336001,8192,5767168,0,0,0,0,16384,8192,380236,19551862,1024,5767168,0,0,0,0,0,0,32768,16384,0,0,16384,8192,0,0,0,0,111896,16384,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,296253,296266,151624,151840,65540,65538,65540,65756,131075,131074,131077,131081,65536,65536,65536,65536,131072,131072,131072,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,131077,131077,131117,131117,65539,65537,65542,65537,1517490,0,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,720896,1299378,32768,23068672,0,0,0,0,65536,32768,1462337,75989386,4096,23068672,0,0,0,0,0,0,131072,65536,0,0,65536,32768,0,0,0,0,454197,65536,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,1187183,1187050,610632,610716,262147,262146,262149,262145,524291,524288,524293,524324,262144,262144,262144,262144,524288,524288,524288,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,524288,524448,524328,524328,262147,262146,262148,262147,5889918,0,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,2883584,5335811,131072,92274688,0,0,0,0,262144,131072,5834234,296285216,16384,92274688,0,0,0,0,0,0,524288,262144,0,0,262144,131072,0,0,0,0,1877448,262144,0,0
"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix)",0,0,0,0,0,0,0,0,4952662,4953000,2499479,2498962,1048595,1048578,1048578,1048579,2097255,2097196,2097153,2097457,1048576,1048576,1048576,1048576,2097152,2097152,2097152,2097152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2097157,2097388,2097523,2097197,1048597,1048582,1048581,1048578,24478821,0,0,0,33554432,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,16777216,11534336,21958217,524288,369098752,0,0,0,0,1048576,524288,24419590,1279523530,65536,369098752,0,0,0,0,0,0,2097152,1048576,0,0,1048576,524288,0,0,0,0,8005322,1048580,0,0
