2.019062,3.159360e-04,,,,,,,,,,2.000000,6.182027,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.019560,3.050890e-04,,,,,,,,,,2.000000,6.401820,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.019875,7.945600e-05,32,32,1,16,16,1,14,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.019957,3.139520e-04,,,,,,,,,,2.000000,6.221094,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
1.996588,1.483969e-03,,,,,,,,,,8.000000,5.264598,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.998199,1.278849e-03,,,,,,,,,,8.000000,6.109009,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999514,3.166720e-04,64,64,1,16,16,1,14,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
1.999834,1.719425e-03,,,,,,,,,,8.000000,4.543670,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.004897,5.479450e-03,,,,,,,,,,32.000000,5.703127,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.010593,5.209497e-03,,,,,,,,,,32.000000,5.998660,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.015908,1.283486e-03,128,128,1,16,16,1,14,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.017194,7.716535e-03,,,,,,,,,,32.000000,4.049745,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.030722,0.021313,,,,,,,,,,128.000000,5.864867,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.052282,0.021084,,,,,,,,,,128.000000,5.928537,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.073525,6.534694e-03,256,256,1,16,16,1,14,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.080063,0.031179,,,,,,,,,,128.000000,4.009111,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.145648,0.085342,,,,,,,,,,512.000000,5.858772,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.231411,0.086364,,,,,,,,,,512.000000,5.789419,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.318113,0.029645,512,512,1,16,16,1,14,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.347762,0.123567,,,,,,,,,,512.000000,4.046391,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.581164,0.333738,,,,,,,,,,2.000000,5.992726,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.915946,0.333623,,,,,,,,,,2.000000,5.994786,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.250542,0.252985,1024,1024,1,16,16,1,14,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
3.503531,0.786727,,,,,,,,,,2.000000,2.542177,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.002758,3.162890e-04,,,,,,,,,,2.000000,6.175128,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.003245,3.117130e-04,,,,,,,,,,2.000000,6.265780,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.003563,3.478400e-05,32,32,1,16,16,1,12,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.003600,2.852810e-04,,,,,,,,,,2.000000,6.846320,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
1.996892,1.501441e-03,,,,,,,,,,8.000000,5.203335,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.998520,1.255456e-03,,,,,,,,,,8.000000,6.222839,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999811,1.321600e-04,64,64,1,16,16,1,12,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
1.999947,1.744706e-03,,,,,,,,,,8.000000,4.477832,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.006969,5.417338e-03,,,,,,,,,,32.000000,5.768516,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.012608,5.201626e-03,,,,,,,,,,32.000000,6.007737,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.017913,5.219840e-04,128,128,1,16,16,1,12,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.018438,7.396888e-03,,,,,,,,,,32.000000,4.224750,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.031496,0.021070,,,,,,,,,,128.000000,5.932587,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.052813,0.020773,,,,,,,,,,128.000000,6.017544,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.073742,2.174296e-03,256,256,1,16,16,1,12,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.075920,0.031584,,,,,,,,,,128.000000,3.957747,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.145050,0.084714,,,,,,,,,,512.000000,5.902198,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.230184,0.083678,,,,,,,,,,512.000000,5.975257,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.314191,9.284619e-03,512,512,1,16,16,1,12,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
2.323479,0.121889,,,,,,,,,,512.000000,4.102092,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
2.587545,0.343862,,,,,,,,,,2.000000,5.816288,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.932451,0.339022,,,,,,,,,,2.000000,5.899323,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.272475,0.037215,1024,1024,1,16,16,1,12,0,0,,,"Tesla K40c (0)","1","7","MatSumKernel(Matrix, Matrix, Matrix) [100]"
3.309694,0.547288,,,,,,,,,,2.000000,3.654380,"Tesla K40c (0)","1","7","[CUDA memcpy DtoH]"
