252,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,96.223231,0.916897,0.802384,54.526030,1.298239,96.223231,0.916897,0.217982,0.067380,0.115630,0.000000,0.000000,0.000000,367.163782,1.698766,1.834020,77.028835,0.000000,58.500000,70.786517,70.786517,99.455188,0.000000,77.028835,0.000000,0.000000,90.000000,0.000000,1.121876,935.000000,26.255055,0.000000,0.000000,1.200000,1.000000,3.514286,3.514286,0,0,833490,92610,325458,7749,0,8,0,2245,10387,471103,11229,0.000000,0.000000,1090.520592,121.168955,77.047643,1.836473,0.000000,1.308378,89.903743,144162,143325,1324803,882000,32006016,0,0,16003008,0,0,0,0,0,2.395503,10.986827,3.769054,0.000000,38.513614,0.341727,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",2061675,2511083,2350656,0.000000,0,0.000000,0.000000,0.000000,0.000000,16003008,0,13145328,0,1397088,25401600,3365712,0,0.000000,0,0.000000,470988,11214,0,1.834020,0,0,0.000000,21.068941,0.216343,0.255939,0.000000,4.647269,18.060722,9.303489,0.000000
504,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.751622,0.917999,0.904151,56.976388,678.290335,98.751622,0.917999,0.220145,0.068553,0.116936,0.000000,0.000000,0.000000,1.366471,913.871899,960.911308,80.716550,0.000000,58.500000,70.588235,70.588235,98.319328,0.000000,80.716550,0.000000,0.023115,90.000000,0.000000,1.119700,1838.000000,26.301029,0.000000,0.000000,1.200000,1.000000,3.528571,3.528571,0,0,6667920,740880,2614248,31122,0,5,0,63967,42780,3778639,44998,0.000000,0.000000,1139.527763,126.614196,80.719776,961.253102,0.000000,106.810000,89.951034,1132576,1128960,10596700,7047180,256048128,0,0,128024064,0,0,0,0,0,2.251085,9.591436,3.355776,0.000000,45.346800,0.300278,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",16211160,19779963,18584748,0.000000,0,0.000000,0.000000,0.000000,0.000000,128024064,0,100590336,0,10922688,202958784,24131520,0,0.000000,0,0.000000,3778488,45866,0,979.795430,0,444,9.484785,18.955512,0.023603,0.266246,0.000000,4.187987,15.987523,9.485007,0.000000
756,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.462953,0.910848,0.921812,57.050581,452.782386,99.462953,0.910848,0.227698,0.068953,0.116937,0.000000,0.000000,0.000000,27.884866,581.781192,640.842795,80.746192,0.000000,58.500000,70.654206,70.654206,65.605514,0.000000,80.746192,0.000000,0.000000,90.000000,0.000000,1.118247,2741.000000,26.307389,0.000000,0.000000,1.200000,1.000000,3.523810,3.523810,0,0,22504230,2500470,8811180,69930,0,12,0,4399797,91796,12740656,101126,0.000000,0.000000,1141.011614,126.779068,80.747244,640.912510,0.000000,76.053000,89.967165,3798580,3790395,36119376,23774310,864162432,0,0,432081216,0,0,0,0,0,2.234949,9.516041,6.618528,0.000000,43.168749,0.295997,"Mid (5)","Low (2)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",54395145,66780835,62842286,0.000000,0,0.000000,0.000000,0.000000,0.000000,432081216,0,334348560,0,36578304,684700128,78300432,0,0.000000,0,0.000000,12740490,101115,0,640.842795,0,10871,68.897809,18.486217,0.009218,0.267721,0.000000,4.099986,15.570314,9.448014,0.000000
1008,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.770916,0.905883,0.929299,57.049458,339.580105,99.770916,0.905883,0.228272,0.069155,0.116938,0.000000,0.000000,0.000000,30.896009,438.830176,481.071815,80.820065,0.000000,58.500000,70.588235,70.588235,61.944543,0.000000,80.820065,0.000000,0.000000,90.000000,0.000000,1.112687,3644.000000,26.192258,0.000000,0.000000,1.200000,1.000000,3.521429,3.521429,0,0,53343360,5927040,20871648,124236,0,6,0,11555566,164129,30228127,180347,0.000000,0.000000,1140.989154,126.776573,80.820661,482.192092,0.000000,16.042000,89.975302,8976277,8961120,85621381,56342160,2048385024,0,0,1024192512,0,0,0,0,0,2.212090,9.403489,6.871849,0.000000,44.601133,0.289273,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",128560320,157907086,148683121,0.000000,0,0.000000,0.000000,0.000000,0.000000,1024192512,0,786433536,0,86365440,1622654208,181875456,0,0.000000,0,0.000000,30227904,179928,0,481.071815,0,0,0.000000,17.765934,0.003779,0.267872,0.000000,3.956187,14.896265,9.150620,0.000000
1260,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.795757,0.905549,0.932384,57.134502,272.069055,99.795757,0.905549,0.228614,0.069276,0.117070,0.000000,0.000000,0.000000,33.395493,346.684113,385.215233,80.895199,0.000000,58.500000,70.627803,70.627803,58.799143,0.000000,80.895199,0.000000,0.000000,90.000000,0.000000,1.111687,4547.000000,26.178101,0.000000,0.000000,1.200000,1.000000,3.522830,3.522830,0,0,104186250,11576250,40781160,194196,0,4,0,24359020,252875,59008751,280986,0.000000,0.000000,1142.690031,126.965559,80.899245,385.223459,0.000000,5.483000,89.980207,17498257,17474625,167226476,110029500,4000752000,0,0,2000376000,0,0,0,0,0,2.204970,9.353242,6.872846,0.000000,44.862004,0.286757,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",250653375,307956239,290071077,0.000000,0,0.000000,0.000000,0.000000,0.000000,2000376000,0,1528858800,0,168285600,3168849600,350859600,0,0.000000,0,0.000000,59005800,280980,0,385.215233,0,27720,38.003296,17.617355,0.001507,0.268095,0.000000,4.036326,14.764993,9.119031,0.000000
1512,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.735655,0.873088,0.934511,55.209108,219.083763,99.735655,0.873088,0.229298,0.069358,0.117381,0.000000,0.000000,0.000000,35.106788,275.927723,310.368664,78.212904,0.000000,58.500000,70.588235,70.588235,55.013284,0.000000,78.212904,0.000000,0.000297,90.000000,0.000000,1.074299,5450.000000,25.304322,0.000000,0.000000,1.200000,1.000000,3.528571,3.528571,0,0,180033840,20003760,70584696,280098,0,1,0,45792515,359914,102021198,404847,0.000000,0.000000,1104.182167,122.686907,78.214454,310.375564,0.000000,766.000000,89.983486,30198392,30164400,289160134,190115100,6913299456,0,0,3456649728,0,0,0,0,0,2.112715,9.003128,6.714815,0.000000,48.952045,0.267730,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",432621000,531820028,501064955,0.000000,0,0.000000,0.000000,0.000000,0.000000,3456649728,0,2633637888,0,290340288,5475314880,601255872,0,0.000000,0,0.000000,102019176,405142,0,310.601726,0,0,0.000000,15.898966,0.001079,0.259082,0.000000,3.857944,13.191578,8.256053,0.000000
1764,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.896201,0.882108,0.934695,55.740577,189.593799,99.896201,0.882108,0.229134,0.069416,0.117225,0.000000,0.000000,0.000000,34.382319,230.677768,268.483736,78.934218,0.000000,58.500000,70.616493,70.616493,56.448084,0.000000,78.934218,0.000000,0.000000,90.000000,0.000000,1.082925,6353.000000,25.511458,0.000000,0.000000,1.200000,1.000000,3.524504,3.524504,0,0,285887070,31765230,111956670,380805,0,0,0,70537200,473248,161940574,550816,0.000000,0.000000,1114.811539,123.867949,78.935548,268.487148,0.000000,0.000000,89.985833,47909415,47863935,458950130,301877730,10978063488,0,0,5489031744,0,0,0,0,0,2.128453,9.069490,6.869512,0.000000,48.331069,0.269983,"Mid (5)","Low (2)","Idle (0)","Low (2)","Idle (0)","Mid (6)","Low (2)","Low (1)","Idle (0)",686409885,843689909,795022998,0.000000,0,0.000000,0.000000,0.000000,0.000000,5489031744,0,4172784336,0,460531008,8694078624,949067280,0,0.000000,0,0.000000,161937846,550809,0,268.483736,0,0,0.000000,16.148266,0.000538,0.261837,0.000000,3.738023,13.444665,8.409242,0.000000
2016,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.914160,0.880046,0.935207,55.599759,165.475473,99.914160,0.880046,0.229190,0.069460,0.117272,0.000000,0.000000,0.000000,34.018687,213.812113,234.423586,78.766325,0.000000,58.500000,70.588235,70.588235,56.863056,0.000000,78.766325,0.000000,0.000148,90.000000,0.000000,1.081432,7256.000000,25.479448,0.000000,0.000000,1.200000,1.000000,3.525000,3.525000,0,0,426746880,47416320,167142528,497448,0,4,0,104441952,656432,241827597,719719,0.000000,0.000000,1111.995179,123.555020,78.767747,234.425866,0.000000,1.302000,89.987596,71466933,71406720,684999463,450596160,16387080192,0,0,8193540096,0,0,0,0,0,2.124298,9.030074,6.904503,0.000000,48.483186,0.268191,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",1023966720,1258649187,1186193826,0.000000,0,0.000000,0.000000,0.000000,0.000000,8193540096,0,6218311680,0,686859264,12977169408,1410296832,0,0.000000,0,0.000000,241823232,720072,0,234.540845,0,0,0.000000,16.054013,0.000340,0.261676,0.000000,3.765708,13.369688,8.388697,0.000000
2268,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.940896,0.871784,0.935568,55.181635,145.983160,99.940896,0.871784,0.229350,0.069494,0.117235,0.000000,0.000000,0.000000,33.885631,188.443463,206.745111,78.149652,0.000000,58.500000,70.610212,70.610212,56.606466,0.000000,78.149652,0.000000,0.000000,90.000000,0.000000,1.072034,8159.000000,25.260607,0.000000,0.000000,1.200000,1.000000,3.523810,3.523810,0,0,607614210,67512690,237901860,629370,0,1,0,149248142,829993,344217404,910608,0.000000,0.000000,1103.632695,122.625855,78.151888,206.746473,0.000000,227.000000,89.988969,101703575,101626245,975456178,641549160,23332385664,0,0,11666192832,0,0,0,0,0,2.100496,8.938630,6.775342,0.000000,49.256957,0.263575,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",1457238195,1791455854,1688501418,0.000000,0,0.000000,0.000000,0.000000,0.000000,11666192832,0,8842233456,0,977326560,18476615808,2000947536,0,0.000000,0,0.000000,344207556,910602,0,206.745111,0,0,0.000000,15.771895,0.000244,0.259565,0.000000,3.769598,13.123263,8.257753,0.000000
2520,"GeForce GTX TITAN (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.951595,0.860150,0.935869,53.816315,128.134083,99.951595,0.860150,0.229613,0.069521,0.117339,0.000000,0.000000,0.000000,33.624637,166.655017,181.523284,76.239780,0.000000,58.500000,70.588235,70.588235,55.913846,0.000000,76.239780,0.000000,0.000000,90.000000,0.000000,1.056864,9062.000000,24.905360,0.000000,0.000000,1.200000,1.000000,3.525714,3.525714,0,0,833490000,92610000,326516400,777420,0,2,0,208307079,1032440,472328436,1124836,0.000000,0.000000,1076.326300,119.591811,76.242594,181.569450,0.000000,322.000000,89.990068,139453201,139356000,1338434933,880015500,32006016000,0,0,16003008000,0,0,0,0,0,2.064531,8.800599,6.701443,0.000000,50.370793,0.256706,"Mid (5)","Low (2)","Idle (0)","Low (2)","Low (1)","Mid (6)","Low (2)","Low (1)","Idle (0)",1998171000,2456977192,2315979952,0.000000,0,0.000000,0.000000,0.000000,0.000000,16003008000,0,12116563200,0,1339934400,25344446400,2737022400,0,0.000000,0,0.000000,472311000,1124550,0,181.523284,0,196754,31.759754,15.309042,0.000227,0.255965,0.000000,3.763960,12.732699,8.038216,0.000000
