2816,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.750614,0.937504,0.504846,0.512958,57761.000000,100.000000,100.000000,99.994806,0.000000,11.416136,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,25121783808,7929856,145858743,1704266,8.333333,0.000000,74.159008,26.149733,593.272068,209.197864,3.757720,44.960313,143.823532,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,5582618624,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,44660948992,0,22330474496,0,0,14313637888,14313642496,"Low (1)","Low (1)",0.000000,"Idle (0)",22330474496,0,323894968320,0,5598478336,44668878848,61519822848,0,12742290432,175695872,175695872,5584601088,1396893696,0,0.000000,0.262744,29.132915,4.866000,8.352067,0.000000,56.877626,0.000044,0.338766,0.045757,0.124080,0,5,23028303487,7929862,0,0.000000,8.330704,99.393733,88.811928,593.272068,209.197864,23028301824,7929856,593.272110,209.198022,0.000000,138.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.530302,0.623612,0.000000
3072,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.808099,0.933158,0.508395,0.515314,63009.000000,100.000000,100.000000,99.995239,0.000000,11.468598,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,32614907904,9437184,269808919,2354178,8.333333,0.000000,72.321360,23.376601,578.570883,187.012810,5.221380,46.651781,140.259608,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,7247757312,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,57982058496,0,28991029248,0,0,18582110208,18582114816,"Low (1)","Low (1)",0.000000,"Idle (0)",28991029248,0,420492607488,0,7266631680,57991495680,79857451008,0,16542206976,227966976,227966976,7250116608,1813413888,0,0.000000,0.260599,29.132717,4.837225,8.401857,0.000000,56.866619,0.000034,0.335236,0.042012,0.123700,0,5,29897000559,9437190,0,0.000000,8.330923,99.108504,86.555354,578.570883,187.012810,29896998912,9437184,578.570915,187.012929,0.000000,103.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.533294,0.627276,0.000000
3328,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.894523,0.930525,0.502038,0.503034,68257.000000,100.000000,100.000000,99.995605,0.000000,11.195308,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,41466986496,11075584,397126111,3525709,8.333333,0.000000,71.911381,21.456076,575.291048,171.648610,6.010383,54.641186,139.464496,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,9214885888,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,73719087104,0,36859543552,0,0,23624566784,23624571392,"Low (1)","Low (1)",0.000000,"Idle (0)",36859543552,0,534607364096,0,9237037056,73730162688,101518802944,0,21031152640,289695744,289695744,9217654784,2305452032,0,0.000000,0.260187,28.912062,5.014498,8.355822,0.000000,56.963442,0.000027,0.333849,0.038328,0.121784,0,5,38011406795,11075590,0,0.000000,8.331108,98.959380,78.064976,575.291048,171.648610,38011404288,11075584,575.291086,171.648704,0.000000,81.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.519458,0.611049,0.000000
3584,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.860782,0.927592,0.503589,0.503728,73505.000000,100.000000,100.000000,99.995919,0.000000,11.210780,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,51791265792,12845056,694455186,4902193,8.333333,0.000000,72.848995,20.183271,582.791963,161.466171,8.524910,61.622023,141.282900,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,11509170176,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,92073361408,0,46036680704,0,0,29505495040,29505499648,"Low (1)","Low (1)",0.000000,"Idle (0)",46036680704,0,667698855936,0,11534860288,92086206464,126780702720,0,26266536960,361668608,361668608,11512381440,2879299584,0,0.000000,0.264081,29.563061,5.168489,8.203620,0.000000,56.302026,0.000022,0.338309,0.036687,0.123705,0,5,47475329619,12845062,0,0.000000,8.331267,98.526798,70.634717,582.791963,161.466171,47475326976,12845056,582.791996,161.466247,0.000000,65.000000,"High (9)",0.000000,0,"Low (1)",0.000000,0.520470,0.615656,0.000000
3840,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.900917,0.918387,0.490050,0.489884,78753.000000,100.000000,100.000000,99.996191,0.000000,10.902694,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,63700992000,14745600,1496025451,7612715,8.333333,0.000000,71.022608,18.365441,568.180864,146.923536,14.556868,75.852255,137.740816,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,14155776000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,113246208000,0,56623104000,0,0,36289382400,36289387008,"Low (1)","Low (1)",0.000000,"Idle (0)",56623104000,0,821226700800,0,14185267200,113260953600,155919974400,0,32305769472,444672000,444672000,14159462400,3541248000,0,0.000000,0.259845,29.107271,5.516803,8.421390,0.000000,56.213406,0.000016,0.328006,0.033615,0.119648,0,5,58392586183,14745606,0,0.000000,8.331405,97.652204,61.225450,568.180864,146.923536,58392576000,14745600,568.180964,146.923596,0.000000,52.000000,"High (8)",0.000000,0,"Low (1)",0.000000,0.505199,0.596892,0.000000
4096,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",99.924820,0.921842,0.461023,0.460230,84001.000000,100.000000,100.000000,99.996429,0.000000,10.242744,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,77309411328,16777216,1817323956,9233105,8.333333,0.000000,68.613246,16.633513,548.905965,133.068112,14.076235,73.232165,133.068113,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,17179869184,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,137438953472,0,68719476736,0,0,44040716288,44040720896,"Low (1)","Low (1)",0.000000,"Idle (0)",68719476736,0,996650516480,0,17213423616,137455730688,189213442048,0,39206259712,539492352,539492352,17184063488,4297588736,0,0.000000,0.244532,28.871633,5.681565,8.347411,0.000000,56.415798,0.000013,0.298624,0.031276,0.109147,0,5,70866964375,16777222,0,0.000000,8.331525,97.447704,54.255927,548.905965,133.068112,70866960384,16777216,548.905996,133.068160,0.000000,41.000000,"High (8)",0.000000,0,"Low (1)",0.000000,0.474338,0.561721,0.000000
4352,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.882020,0.484217,0.497955,89249.000000,100.000000,100.000000,99.996639,0.000000,11.082346,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,92729769984,18939904,3445181934,12193059,8.333333,0.000000,70.457163,16.075788,563.657307,128.606301,22.845290,82.793673,136.644196,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,20606615552,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,164852924416,0,82426462208,0,0,52823984128,52823988736,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",82426462208,0,1195429920768,0,20644495360,164871864320,226937929728,0,47025417216,646916096,646916096,20611350528,5154613248,0,0.000000,0.269997,29.772443,7.142736,8.230706,0.000000,54.103237,0.000013,0.324915,0.029948,0.126005,0,5,85002293663,18939910,0,0.000000,8.331632,95.944877,44.330911,563.657307,128.606301,85002289152,18939904,563.657337,128.606342,0.000000,35.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.515240,"<OVERFLOW>","<OVERFLOW>"
4608,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.870271,0.498055,0.498904,94497.000000,100.000000,100.000000,99.996825,0.000000,11.103468,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,110075314176,21233664,4672935341,14054487,8.333333,0.000000,71.663598,15.442660,573.308780,123.541286,26.550762,81.771539,138.983947,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,24461180928,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,195689447424,0,97844723712,0,0,62703673344,62703677952,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",97844723712,0,1419024531456,0,24503648256,195710681088,269370261504,0,55820651520,767729664,767729664,24466489344,6118612992,0,0.000000,0.273053,29.376467,7.546668,8.298761,0.000000,54.013043,0.000011,0.331859,0.027891,0.132247,0,5,100902376631,21233670,0,0.000000,8.331726,95.443343,42.375621,573.308780,123.541286,100902371328,21233664,573.308810,123.541321,0.000000,30.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.518121,"<OVERFLOW>","<OVERFLOW>"
4864,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.860139,0.477078,0.480570,99745.000000,100.000000,100.000000,99.996992,0.000000,10.695437,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,129459290112,23658496,5737160580,16631476,8.333333,0.000000,69.832160,14.256006,558.657278,114.048057,27.008335,80.173630,135.432067,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,28768731136,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,230149849088,0,115074924544,0,0,73744271360,73744275968,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",115074924544,0,1668893966336,0,28816048128,230173507584,316787261440,0,65649372160,902719488,902719488,28774645760,7195879424,0,0.000000,0.275322,29.726392,7.964706,8.035324,0.000000,53.516538,0.000010,0.323905,0.026412,0.131391,0,5,"<OVERFLOW>",23658502,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",37.675392,"<OVERFLOW>",114.048057,"<OVERFLOW>",23658496,"<OVERFLOW>",114.048085,0.000000,25.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.499142,"<OVERFLOW>","<OVERFLOW>"
5120,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.850001,0.492201,0.492748,104993.000000,100.000000,100.000000,99.997143,0.000000,10.966478,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,150994944000,26214400,7578327417,19316943,8.333333,0.000000,70.297306,13.633416,562.378450,109.067335,30.791312,80.369854,136.334170,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,33554432000,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,268435456000,0,134217728000,0,0,86010265600,86010270208,"Low (1)","<OVERFLOW>",0.000000,"<OVERFLOW>",134217728000,0,1946497843200,0,33606860800,268461670400,369465753600,0,76568988672,1052672000,1052672000,33560985600,8392704000,0,0.000000,0.286254,30.274282,8.541338,7.899010,0.000000,52.499925,0.000008,0.336145,0.025211,0.137827,0,5,"<OVERFLOW>",26214406,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",32.363739,"<OVERFLOW>",109.067335,"<OVERFLOW>",26214400,"<OVERFLOW>",109.067360,0.000000,21.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.512289,"<OVERFLOW>","<OVERFLOW>"
5376,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.848501,0.477000,0.470840,110241.000000,100.000000,100.000000,99.997279,0.000000,10.478913,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,174795522048,28901376,9507793457,21436169,8.333333,0.000000,68.163853,12.590148,545.310823,100.721190,32.358033,74.704971,132.196563,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,38843449344,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,310747594752,0,155373797376,0,0,99566143488,99566148096,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",155373797376,0,2253295779840,0,38901252096,310776496128,427682562048,0,88636910592,1218373632,1218373632,38850674688,9715378176,0,0.000000,0.275990,29.585126,8.371825,8.244546,0.000000,53.044685,0.000007,0.323433,0.023489,0.130899,0,5,"<OVERFLOW>",28901382,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31.794396,"<OVERFLOW>",100.721190,"<OVERFLOW>",28901376,"<OVERFLOW>",100.721211,0.000000,18.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.488760,"<OVERFLOW>","<OVERFLOW>"
5632,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.833017,0.477137,0.468819,115489.000000,100.000000,100.000000,99.997402,0.000000,10.433942,0.000000,0.000000,0.000000,0.000000,18.000000,32.000000,0,0,0,0,200974270464,31719424,11430195142,24084354,8.333333,0.000000,68.455510,12.069290,547.644079,96.554328,33.978182,73.313078,132.762201,0.000000,0.000000,0.000000,0.000000,12.500000,12.500000,44660948992,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,357287591936,0,178643795968,0,0,114476392448,114476397056,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",178643795968,0,2590747394048,0,44724387840,357319311360,491714510848,0,101910547456,1400610816,1400610816,44668878848,11170193408,0,0.000000,0.278353,29.583277,8.794649,7.950487,0.000000,52.915791,0.000006,0.323239,0.022213,0.131985,0,5,"<OVERFLOW>",31719430,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29.506485,"<OVERFLOW>",96.554328,"<OVERFLOW>",31719424,"<OVERFLOW>",96.554346,0.000000,15.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.486810,"<OVERFLOW>","<OVERFLOW>"
5888,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.833141,0.456084,0.459927,120737.000000,100.000000,100.000000,99.997515,0.000000,10.236042,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",34668544,14013293647,26625839,"<OVERFLOW>",0.000000,65.932907,11.119120,"<OVERFLOW>",88.952960,35.112768,68.316893,127.869881,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,51032096768,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (2)",0,0,0,0,408256774144,0,204128387072,0,0,130805499904,130805504512,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",204128387072,0,2960312303616,0,51101433856,408291442688,561838424064,0,116447308800,1600169984,1600169984,51040763904,12763441152,0,0.000000,0.275631,30.259106,8.883600,8.092565,0.000000,52.029841,0.000005,0.310115,0.021644,0.127493,0,5,"<OVERFLOW>",34668550,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28.491078,"<OVERFLOW>",88.952960,"<OVERFLOW>",34668544,"<OVERFLOW>",88.952975,0.000000,13.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.477771,"<OVERFLOW>","<OVERFLOW>"
6144,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>",0.821824,0.442792,0.456074,125985.000000,100.000000,100.000000,99.997619,0.000000,10.150305,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",37748736,16743621575,29266105,"<OVERFLOW>",0.000000,65.452922,10.578250,"<OVERFLOW>",84.625999,36.656487,65.609439,126.939001,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",12.500000,57982058496,"Low (1)","Low (1)","Low (1)","Idle (0)","Idle (0)","Low (1)",0,0,0,0,463856467968,0,231928233984,0,0,148617953280,148617957888,"Low (2)","<OVERFLOW>",0.000000,"<OVERFLOW>",231928233984,0,3363450126336,0,58057555968,463894216704,638331125760,0,132304604160,1817837568,1817837568,57991495680,14501412864,0,0.000000,0.274643,29.497120,8.999627,8.178484,0.000000,52.588304,0.000004,0.312847,0.020194,0.128776,0,5,"<OVERFLOW>",37748742,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",28.033585,"<OVERFLOW>",84.625999,"<OVERFLOW>",37748736,"<OVERFLOW>",84.626014,0.000000,11.000000,"<OVERFLOW>",0.000000,0,"Low (1)",0.000000,0.473524,"<OVERFLOW>","<OVERFLOW>"
