3328,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",20739031040,20739031040,19011239936,19011239936,197629791,197718029,1775387,1744007,1773916,1776977,198290884,199047864,19005702144,19005702144,5537792,5537792,18809877606,18809272709,4348026,4344807,19005705368,19005705255,5537792,5537798,0,0,4,1,47266405020,0,0,73719087104,0,0,0,0,11075584,0,0,0,0,0,0,0,0,0,0,346112,167486333919,18437733888,2593418752,23624566784,755986137088,755952910336,0,0,0,0,0,0,0,0,0,2303721472,346112,0,289695744,47193030347,2810407095258,94011061506,10816,0,0,0,0
3584,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",25902055424,25902055424,23744086016,23744086016,362698244,361096837,2526102,2506969,2520109,2522513,359189070,360002771,23737663488,23737663488,6422528,6422528,23374376963,23373623128,4560947,4560711,23737665436,23737665464,6422529,6422533,0,0,1,4,58398760332,0,0,92073361408,0,0,0,0,12845056,0,0,0,0,0,0,0,0,0,0,401408,206047765536,23027574272,3238962688,29505495040,944175841280,944137306112,0,0,0,0,0,0,0,0,0,2877292544,401408,0,361668608,58325721287,3458469790794,114816342506,12544,0,0,0,0
3840,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",31857868800,31857868800,29203660800,29203660800,841288564,655867864,4074349,3446517,4077864,4078798,842219949,841415841,29196288000,29196288000,7372800,7372800,28518977590,28519714993,4475000,4474005,29196289576,29196289495,7372805,7372801,0,0,5,0,74776007528,0,0,113246208000,0,0,0,0,14745600,0,0,0,0,0,0,0,0,0,0,460800,263924109665,28322151936,3983617536,36289382400,1161260236800,1161216000000,0,0,0,0,0,0,0,0,0,3538944000,460800,0,444672000,74717193465,4243875902988,145832346801,14400,0,0,0,0
4096,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",38663094272,38663094272,35441868800,35441868800,898576037,910633435,4539697,4691712,4557481,4557374,892609132,892647908,35433480192,35433480192,8388608,8388608,34561486432,34561462449,4641652,4641768,35433482512,35433482423,8388612,8388610,0,0,4,1,94909123160,0,0,137438953472,0,0,0,0,16777216,0,0,0,0,0,0,0,0,0,0,524288,341320489978,34371798528,4834461184,44040716288,1409302921216,1409252589568,0,0,0,0,0,0,0,0,0,4294967296,524288,0,539492352,94820787047,5604729550662,189701125308,16384,0,0,0,0
4352,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",46374354944,46374354944,42510614528,42510614528,1651494952,1687913301,5863953,5974646,5869977,5866610,1651743079,1653362327,42501144576,42501144576,9469952,9469952,40806895936,40805435038,4163082,4155780,42501146792,42501146671,9469953,9469957,0,0,5,0,"<OVERFLOW>",0,0,164852924416,0,0,0,0,18939904,0,0,0,0,0,0,0,0,0,0,591872,376900621968,41226845696,5798571520,52823984128,1690367492096,1690310672384,0,0,0,0,0,0,0,0,0,5151653888,591872,0,646916096,109331691722,6137191047708,220429567044,18496,0,0,0,0
4608,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",55048273920,55048273920,50461802496,50461802496,2454085286,2450364315,7133789,7095326,7137725,7133574,2452210049,2451510784,50451185664,50451185664,10616832,10616832,47972678637,47972914403,4247158,4247774,50451188888,50451188727,10616833,10616837,0,0,1,4,"<OVERFLOW>",0,0,195689447424,0,0,0,0,21233664,0,0,0,0,0,0,0,0,0,0,663552,439315348668,48937625088,6883026432,62703673344,2006517547008,2006453846016,0,0,0,0,0,0,0,0,0,6115295232,663552,0,767729664,125026222472,7052933272400,250472773157,20736,0,0,0,0
4864,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",64741474304,64741474304,59347337216,59347337216,2839258627,2940131433,8482693,8412183,8484396,8487492,2833964956,2830203645,"<OVERFLOW>","<OVERFLOW>",11829248,11829248,"<OVERFLOW>","<OVERFLOW>",4178778,4173230,"<OVERFLOW>","<OVERFLOW>",11829249,11829253,0,0,5,0,"<OVERFLOW>",0,0,230149849088,0,0,0,0,23658496,0,0,0,0,0,0,0,0,0,0,739328,530928704515,57554468352,8094903808,73744271360,2359816683520,2359745708032,0,0,0,0,0,0,0,0,0,7192182784,739328,0,902719488,150081445406,8251286727712,302480607922,23104,0,0,0,0
5120,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",75510579200,75510579200,69219123200,69219123200,3620170520,3863889408,9383794,9713621,9379598,9385385,3624413392,3623526702,"<OVERFLOW>","<OVERFLOW>",13107200,13107200,"<OVERFLOW>","<OVERFLOW>",4166982,4159862,"<OVERFLOW>","<OVERFLOW>",13107200,13107206,0,0,0,5,"<OVERFLOW>",0,0,268435456000,0,0,0,0,26214400,0,0,0,0,0,0,0,0,0,0,819200,610685796167,67127707136,9441281536,86010265600,2752328499200,2752249856000,0,0,0,0,0,0,0,0,0,8388608000,819200,0,1052672000,178899767073,9518801041854,349838952266,25600,0,0,0,0
5376,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",87412211712,87412211712,80129064960,80129064960,4685009992,4956452987,10841494,10834121,10839030,10842127,4678792152,4681405041,"<OVERFLOW>","<OVERFLOW>",14450688,14450688,"<OVERFLOW>","<OVERFLOW>",4368699,4368764,"<OVERFLOW>","<OVERFLOW>",14450688,14450694,0,0,0,5,"<OVERFLOW>",0,0,310747594752,0,0,0,0,28901376,0,0,0,0,0,0,0,0,0,0,903168,730660818118,77707673088,10929237504,99566143488,3186116591616,3186029887488,0,0,0,0,0,0,0,0,0,9710862336,903168,0,1218373632,205830394696,11070302545050,418545980704,28224,0,0,0,0
5632,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)",100502994944,100502994944,92129067008,92129067008,6092930347,6072148361,12062845,12162379,12062336,12068456,6091503548,6091748897,"<OVERFLOW>","<OVERFLOW>",15859712,15859712,"<OVERFLOW>","<OVERFLOW>",4720687,4717857,"<OVERFLOW>","<OVERFLOW>",15859712,15859718,0,0,0,5,"<OVERFLOW>",0,0,357287591936,0,0,0,0,31719424,0,0,0,0,0,0,0,0,0,0,991232,827153308287,89344697856,12565849600,114476392448,3663244558336,3663149400064,0,0,0,0,0,0,0,0,0,11165237248,991232,0,1400610816,245157183170,13429058384664,487606524026,30976,0,0,0,0
5888,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",6940712089,6911792710,13382028,13420484,13388210,13387059,6933448914,6937642909,"<OVERFLOW>","<OVERFLOW>",17334272,17334272,"<OVERFLOW>","<OVERFLOW>",4856069,4859911,"<OVERFLOW>","<OVERFLOW>",17334277,17334273,0,0,1,4,"<OVERFLOW>",0,0,408256774144,0,0,0,0,34668544,0,0,0,0,0,0,0,0,0,0,1083392,992175453276,102089113088,14358195712,130805499904,4185775996928,4185671991296,0,0,0,0,0,0,0,0,0,12758024192,1083392,0,1600169984,281755473075,14955416583988,562622178058,33856,0,0,0,0
6144,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",8498425404,8692818679,14698222,14700862,14690070,14692721,8508108514,8506892664,"<OVERFLOW>","<OVERFLOW>",18874368,18874368,"<OVERFLOW>","<OVERFLOW>",5253101,5245094,"<OVERFLOW>","<OVERFLOW>",18874372,18874370,0,0,0,5,"<OVERFLOW>",0,0,463856467968,0,0,0,0,37748736,0,0,0,0,0,0,0,0,0,0,1179648,1124478464994,115991250432,16313353728,148617953280,4755774504960,4755661258752,0,0,0,0,0,0,0,0,0,14495514624,1179648,0,1817837568,328415816612,17427020094482,655918895199,36864,0,0,0,0
6400,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10491581705,10260354980,16504049,16217680,16505477,16505299,10486585167,10486800804,"<OVERFLOW>","<OVERFLOW>",20480000,20480000,"<OVERFLOW>","<OVERFLOW>",5170153,5171499,"<OVERFLOW>","<OVERFLOW>",20480005,20480001,0,0,5,0,"<OVERFLOW>",0,0,524288000000,0,0,0,0,40960000,0,0,0,0,0,0,0,0,0,0,1280000,1346192357862,131101441536,18438401536,167978240000,5375303680000,5375180800000,0,0,0,0,0,0,0,0,0,16384000000,1280000,0,2054400000,374918758959,20114187370562,773050623065,40000,0,0,0,0
6656,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",12118530362,12432819827,17774718,17919286,17774911,17778476,12123315719,12122374603,"<OVERFLOW>","<OVERFLOW>",22151168,22151168,"<OVERFLOW>","<OVERFLOW>",5473356,5469116,"<OVERFLOW>","<OVERFLOW>",22151169,22151173,0,0,5,0,"<OVERFLOW>",0,0,589752696832,0,0,0,0,44302336,0,0,0,0,0,0,0,0,0,0,1384448,1575575262290,147470018048,20740417024,188950847488,6046427119616,6046294212608,0,0,0,0,0,0,0,0,0,18429771776,1384448,0,2310643712,440182130424,23355015555674,870628363766,43264,0,0,0,0
6912,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15480317672,15731407080,19078801,18829822,19070018,19075744,15480016691,15479791062,"<OVERFLOW>","<OVERFLOW>",23887872,23887872,"<OVERFLOW>","<OVERFLOW>",5697504,5694559,"<OVERFLOW>","<OVERFLOW>",23887876,23887874,0,0,4,1,"<OVERFLOW>",0,0,660451885056,0,0,0,0,47775744,0,0,0,0,0,0,0,0,0,0,1492992,2063657695863,165147311616,23226478080,211600263168,6771208421376,6771065094144,0,0,0,0,0,0,0,0,0,20639121408,1492992,0,2587355136,567378187311,30666965520512,1156508962227,46656,0,0,0,0
7168,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",17284690461,17451288932,20679318,20699223,20667710,20667599,17292837110,17293436028,"<OVERFLOW>","<OVERFLOW>",25690112,25690112,"<OVERFLOW>","<OVERFLOW>",6217668,6218942,"<OVERFLOW>","<OVERFLOW>",25690117,25690113,0,0,5,0,"<OVERFLOW>",0,0,736586891264,0,0,0,0,51380224,0,0,0,0,0,0,0,0,0,0,1605632,2172341889683,184183653888,25903662592,235990974464,7551711182848,7551557042176,0,0,0,0,0,0,0,0,0,23018340352,1605632,0,2885320704,617859327943,33015822989568,1244516109340,50176,0,0,0,0
7424,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20708336128,21013994081,22287156,22283519,22296258,22291077,20703924895,20708226460,"<OVERFLOW>","<OVERFLOW>",27557888,27557888,"<OVERFLOW>","<OVERFLOW>",6580105,6589216,"<OVERFLOW>","<OVERFLOW>",27557892,27557890,0,0,0,5,"<OVERFLOW>",0,0,818359042048,0,0,0,0,55115776,0,0,0,0,0,0,0,0,0,0,1722368,2757490867839,204629376512,28779048448,262187468800,8389999001600,8389833654272,0,0,0,0,0,0,0,0,0,25573720064,1722368,0,3205326848,753694308967,40746319792198,1512314865771,53824,0,0,0,0
7680,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",23230163912,23255776747,23973626,24073032,23966818,23978997,23227514777,23224928483,"<OVERFLOW>","<OVERFLOW>",29491200,29491200,"<OVERFLOW>","<OVERFLOW>",7142677,7148603,"<OVERFLOW>","<OVERFLOW>",29491205,29491201,0,0,1,4,"<OVERFLOW>",0,0,905969664000,0,0,0,0,58982400,0,0,0,0,0,0,0,0,0,0,1843200,3040842647014,226534811136,31859713536,290254233600,9288135475200,9287958528000,0,0,0,0,0,0,0,0,0,28311552000,1843200,0,3548160000,847173520773,44801921396572,1681549635866,57600,0,0,0,0
7936,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",26248661,26304464,26245552,26252822,27175013096,27171983243,"<OVERFLOW>","<OVERFLOW>",31490048,31490048,"<OVERFLOW>","<OVERFLOW>",7151909,7163009,"<OVERFLOW>","<OVERFLOW>",31490052,31490050,0,0,0,5,"<OVERFLOW>",0,0,999620083712,0,0,0,0,62980096,0,0,0,0,0,0,0,0,0,0,1968128,3564820762174,249950289408,35152735744,320255756288,10248184201216,10247995260928,0,0,0,0,0,0,0,0,0,31238127616,1968128,0,3914606592,1004508486502,54670990014042,1991896904548,61504,0,0,0,0
8192,"GeForce GTX TITAN X (0)","1","7","matMul(float*, float*, float*, int)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",31239891,31220277,31235662,31233680,34644693904,34643347861,"<OVERFLOW>","<OVERFLOW>",33554432,33554432,"<OVERFLOW>","<OVERFLOW>",2926552,2923947,"<OVERFLOW>","<OVERFLOW>",33554432,33554438,0,0,0,5,"<OVERFLOW>",0,0,1099511627776,0,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,2097152,5346644388138,274926142976,38665192960,352256524288,11272208777216,11272007450624,0,0,0,0,0,0,0,0,0,34359738368,2097152,0,4305453056,1418454575777,80753970615226,2840433539873,65536,0,0,0,0
