252,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,0,4,5339,5301,2648,2672,2631,2655,4,0,0,4,2804,2818,2794,2798,117180,117621,118251,117936,117180,117621,118251,117932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,117225,117666,118291,117941,2806,2818,2799,2798,2053437,0,0,2667168,0,0,0,0,63504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,63504,2059470,2176525,164011,59312736,694575,92610,0,0,92610,2205,1953688,99878282,441,59185728,0,0,0,0,0,0,325458,7749,138915,0,232848,5544,0,0,833490,92610,325460,7749,0,0
504,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,31780,31777,21524,21455,10771,10691,10703,10765,15880,15891,15888,15880,11291,11201,11213,11277,944034,944958,944580,944916,928158,929074,928700,929012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,944077,945001,944605,945057,11292,11205,11214,11281,15461937,0,0,21337344,0,0,0,0,254016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8820,254016,16202340,17300957,1209240,466627392,5556600,740880,0,0,740880,8820,15178299,870720078,1764,466119360,0,0,0,0,0,0,2614248,31122,1111320,0,1873368,22302,0,0,6667920,740880,2615508,31122,0,0
756,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2178555,2169833,45979,45922,23132,22935,23053,22933,1083855,1086380,1088296,1086406,25259,25270,25302,25284,3184965,3184839,3184146,3186540,2097706,2097901,2097647,2098489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185136,3184879,3184149,3186540,25264,25275,25303,25284,52360398,0,0,72013536,0,0,0,0,571536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19845,571536,54375300,58768588,3969900,1566008640,18753525,2500470,0,0,2500470,19845,52134528,3077326786,3969,1564865568,0,0,0,0,0,0,8811180,69930,3750705,0,6310710,50085,0,0,22504230,2500470,8831296,69930,0,0
1008,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5804426,5781326,83506,83423,41745,41623,41656,41804,2895117,2893404,2899819,2899978,45035,44952,44966,44975,7557984,7556724,7552692,7560504,4655425,4667104,4665024,4656278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7558024,7557008,7552816,7560504,45035,44952,44966,44976,124128468,0,0,170698752,0,0,0,0,1016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35280,1016064,128525040,139217702,9279540,3701521152,44452800,5927040,0,0,5927040,35280,123741827,7352485906,7056,3699489024,0,0,0,0,0,0,20871648,124236,8890560,0,14944608,88956,0,0,53343360,5927040,20926488,124236,0,0
1260,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12066445,12110739,130574,130570,65406,65326,65404,65388,6066093,6072833,6079391,6051298,70289,70209,70224,70258,14750715,14744100,14752815,14758170,8716837,8691092,8709380,8711620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14752515,14744140,14752820,14758170,70290,70210,70224,70258,244584084,0,0,333396000,0,0,0,0,1587600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55125,1587600,250598250,271848509,17971650,7217229600,86821875,11576250,0,0,11576250,55125,244117724,14564245152,11025,7214054400,0,0,0,0,0,0,40781160,194196,17364375,0,29204910,139071,0,0,104186250,11576250,40884692,194196,0,0
1512,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,22888100,22937210,188913,189267,94487,94283,94303,94393,11457045,11420935,11429305,11471252,101431,101180,101152,101259,25497612,25503660,25508448,25509456,14025056,14051280,14043736,14038123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,25497657,25503700,25508448,25509499,101251,101180,101153,101260,422183565,0,0,576108288,0,0,0,0,2286144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79380,2286144,432541620,469667118,30879720,12457198656,150028200,20003760,0,0,20003760,79380,421097745,25167802400,15876,12452626368,0,0,0,0,0,0,70584696,280098,30005640,0,50580936,200718,0,0,180033840,20003760,70778564,280098,0,0
1764,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,37177918,37228507,250819,250661,125316,125519,125579,125217,18608245,18570274,18580997,18588714,137591,137743,137767,137708,40497177,40469247,40474833,40496589,21924842,21896088,21898916,21877166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,40498541,40469304,40476016,40496589,137591,137743,137767,137708,684330483,0,0,914838624,0,0,0,0,3111696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108045,3111696,686301840,745622568,48837240,19765492992,238239225,31765230,0,0,31765230,108045,683097944,40895118770,21609,19759269600,0,0,0,0,0,0,111956670,380805,47647845,0,80191440,272760,0,0,285887070,31765230,112299530,380805,0,0
2016,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,53448658,53561781,328041,327566,163763,163703,163806,163479,26844408,26984704,26780998,26843643,179955,179896,179952,179909,60465384,60454128,60432288,60471432,33574205,33510955,33736849,33570462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60467488,60456128,60434327,60471477,179956,179896,179956,179910,1011865917,0,0,1365590016,0,0,0,0,4064256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141120,4064256,1023825600,1112664326,72677700,29486177280,355622400,47416320,0,0,47416320,141120,1011141246,60527215660,28224,29478048768,0,0,0,0,0,0,167142528,497448,71124480,0,119726208,356328,0,0,426746880,47416320,167668896,497448,0,0
2268,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,75741597,75413192,420749,420660,210555,210292,210139,210477,37759822,37802316,37774264,37850126,227728,227542,227577,227755,86046030,86051322,86053779,86056425,48168344,48311547,48215799,48232861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,86047345,86053263,86055079,86058541,227729,227546,227577,227759,1443379212,0,0,1944365472,0,0,0,0,5143824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178605,5143824,1457059590,1583897974,103234590,41963316192,506345175,67512690,0,0,67512690,178605,1442082246,86357467202,35721,41953028544,0,0,0,0,0,0,237901860,629370,101269035,0,170389170,450765,0,0,607614210,67512690,238468429,629370,0,0
2520,"GeForce GTX TITAN Black (0)","2","14","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,104109914,104189845,522040,522143,261144,261210,261431,261037,52132197,52005891,52120536,52071977,281119,281213,281107,281163,118086150,118058640,118071660,118094550,65922376,65923340,66072570,66019155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,118088169,118064384,118075063,118097617,281120,281214,281108,281112,1987276149,0,0,2667168000,0,0,0,0,6350400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220500,6350400,1997950500,2172654051,141341400,57540974400,694575000,92610000,0,0,92610000,220500,1986173139,118968638286,44100,57528273600,0,0,0,0,0,0,326516400,777420,138915000,0,233906400,556920,0,0,833490000,92610000,327256103,777420,0,0
