240,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,0,0,6388,6450,2154,2154,2122,2153,0,0,0,0,2351,2360,2325,2324,56112,56076,56184,56268,56112,56076,56184,56268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,56117,56225,56224,56380,2353,2361,2325,2325,1376505,0,0,1382400,0,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,57600,1433952,1504391,89013,44121600,561600,44928,0,0,44928,1872,1244801,57022424,144,44006400,0,0,0,0,0,0,135360,5640,112320,0,90432,3768,0,0,673920,44945,135427,5640,0,0
480,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,46604,46242,22798,22701,7201,7201,7206,7200,14373,14397,14395,14393,9359,9360,9378,9343,449352,449760,448416,449592,434968,435372,434036,435208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,449507,449760,448703,449711,9364,9366,9387,9345,9831774,0,0,11059200,0,0,0,0,230400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,230400,11217024,11899704,622522,345139200,4492800,359424,0,0,359424,7488,9615374,487150182,576,344678400,0,0,0,0,0,0,1071360,22320,898560,0,711936,14832,0,0,5391360,360132,1078093,22320,0,0
720,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1671051,1667951,55270,55676,17556,17690,17407,17495,516660,516799,510090,508436,21056,21042,21059,21419,1517400,1516176,1516176,1515528,1019848,1006231,1009912,999161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1517400,1516181,1516216,1515568,22747,22805,22549,22798,33229194,0,0,37324800,0,0,0,0,518400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16848,518400,37571040,40225505,2005938,1156032000,15163200,1213056,0,0,1213056,16848,32788507,1685694720,1296,1154995200,0,0,0,0,0,0,3628800,50400,3032640,0,2415744,33552,0,0,18195840,1213081,3687911,50400,0,0
960,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4728245,4688132,85953,85359,29152,29076,29082,29095,1473024,1462845,1456120,1463096,37399,37482,37422,37457,3594336,3594432,3590304,3597888,2117199,2147664,2125803,2147477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3594341,3595049,3590347,3597928,37669,37726,37745,37848,77976159,0,0,88473600,0,0,0,0,921600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29952,921600,88717824,95225453,4643588,2729779200,35942400,2875392,0,0,2875392,29952,77300998,4008686220,2304,2727936000,0,0,0,0,0,0,8570880,89280,7188480,0,5695488,59328,0,0,43130880,2875861,8768702,89288,0,0
1200,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,9390244,9421230,152210,155380,48375,48790,48565,48528,2918493,2933383,2915275,2912875,58476,58463,58540,58521,7019520,7018440,7016640,7025400,4105360,4097515,4111354,4110945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7020211,7019348,7017561,7026353,63062,62808,63061,63102,151464219,0,0,172800000,0,0,0,0,1440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46800,1440000,172879200,185842956,8939819,5319360000,70200000,5616000,0,0,5616000,46800,150769740,7806507772,3600,5316480000,0,0,0,0,0,0,16776000,139800,14040000,0,11160000,93000,0,0,84240000,5616006,17103032,139801,0,0
1440,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16309426,16299705,232933,232771,72051,72107,71916,71950,5073573,5069324,5058023,5068962,84240,84243,84273,84204,12129552,12130344,12126240,12136104,7076742,7067935,7074957,7081339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12130432,12131136,12128644,12137732,94539,94562,94964,94546,261165858,0,0,298598400,0,0,0,0,2073600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67392,2073600,298276992,320964606,15299008,9177753600,121305600,9704448,0,0,9704448,67392,260290119,13494926104,5184,9173606400,0,0,0,0,0,0,28926720,200880,24261120,0,19222272,133488,0,0,145566720,9705429,29604318,200880,0,0
1680,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,26412587,26435988,316738,317545,97871,97977,97746,97584,8246166,8247749,8230898,8219677,114750,114775,114559,114692,19266744,19262460,19266744,19255572,11031796,11062744,11038575,11030041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,19269223,19264389,19268719,19258316,129332,128585,129329,129296,415075215,0,0,474163200,0,0,0,0,2822400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91728,2822400,473133024,509408429,24125493,14557939200,192628800,15410304,0,0,15410304,91728,413719093,21462805276,7056,14552294400,0,0,0,0,0,0,46005120,273840,38525760,0,30594816,182112,0,0,231154560,15410322,46918497,273841,0,0
1920,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,39458683,39475838,357764,357322,117799,117724,117864,117902,12321276,12329201,12344307,12321437,149771,149724,149753,149792,28753152,28759776,28755648,28747104,16376218,16421075,16442729,16419242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,28756176,28762819,28758715,28750696,153396,153166,153123,153018,619202349,0,0,707788800,0,0,0,0,3686400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119808,3686400,705669120,760231261,35823616,21712896000,287539200,23003136,0,0,23003136,119808,617954341,32092178508,9216,21705523200,0,0,0,0,0,0,68567040,357120,57507840,0,45563904,237312,0,0,345047040,23005219,70232509,357144,0,0
2160,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,55660295,55614157,511753,510524,160122,159577,160051,159711,17347025,17327091,17348101,17360214,189587,189455,189626,189492,40940100,40943340,40936968,40942152,23602464,23622411,23621151,23618668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40944009,40948068,40941929,40946589,208605,209543,208858,208733,879128961,0,0,1007769600,0,0,0,0,4665600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151632,4665600,1004107104,1082050691,50797742,30895603200,409406400,32752512,0,0,32752512,151632,877909332,45570821420,11664,30886272000,0,0,0,0,0,0,97744320,452520,81881280,0,64991808,300888,0,0,491287680,32752554,99742831,452520,0,0
2400,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,77514272,77436500,668105,667557,203222,203039,202966,203152,24188900,24148438,24174397,24151105,233997,234052,233927,234024,56153640,56153760,56167680,56164920,32054475,32051803,32061213,32058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,56160360,56159484,56173760,56171756,269908,270059,269588,270109,1205878986,0,0,1382400000,0,0,0,0,5760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187200,5760000,1376668800,1484171306,69452222,42359040000,561600000,44928000,0,0,44928000,187200,1204074144,62532035662,14400,42347520000,0,0,0,0,0,0,133920000,558000,112320000,0,88992000,370800,0,0,673920000,44933031,137216033,558006,0,0
2640,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,105154604,105216754,791382,793344,243080,243252,243464,243796,32857654,32880776,32867804,32858734,283229,283072,283235,283024,74754768,74750940,74739852,74750280,41909315,41930141,41875993,41932437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,74763119,74759901,74749673,74758640,322432,322061,322341,322774,1605518652,0,0,1839974400,0,0,0,0,6969600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226512,6969600,1831576032,1974992824,92191403,56356185600,747489600,59799168,0,0,59799168,226512,1604191010,83317289812,17424,56342246400,0,0,0,0,0,0,178421760,675840,149497920,0,118622592,449328,0,0,896987520,59799242,182467189,675848,0,0
2880,"Tesla K40c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,136474361,136385760,852166,848155,273059,271976,272650,272379,42627744,42629952,42575610,42733307,336853,337083,336856,337048,97029648,97066944,97021008,97060320,54388127,54476818,54400123,54444116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,97040416,97077635,97031312,97072812,354076,354517,354027,354466,2084930820,0,0,2388787200,0,0,0,0,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269568,8294400,2377050624,2564123618,119419656,73140019200,970444800,77635584,0,0,77635584,269568,2083704573,108259735590,20736,73123430400,0,0,0,0,0,0,231413760,803520,194088960,0,153778176,533952,0,0,1164533760,77644076,237612452,803563,0,0
