2816,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.923171,0.258732,0.999274,7.378349,42.928577,99.923171,0.258732,2.477802,1.697094,0.705451,0.000000,0.000000,0.000000,4.470649,137.808197,343.428626,59.026795,0.000000,17.187497,12.500000,12.500000,92.393730,0.000000,59.026795,0.000000,0.000000,100.000000,0.000000,0.899833,7778.000000,22.121579,0.000000,0.000000,4.000000,16.000015,32.000000,32.000000,0,0,3489136640,697827971,1395654656,7929856,0,6,0,105705928,3182027,1395834131,7929863,0.000000,0.000000,1180.535903,236.107398,59.034386,343.428929,0.000000,272.000000,99.974286,88296597,65916928,5712966339,959760384,44660948992,0,0,22330474496,0,0,0,0,0,0.580653,1.805255,0.000607,0.000000,12.083561,0.040142,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1927450624,6702994965,6591480427,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,6407323648,0,697827328,30712332288,1514602496,0,0.000000,0,0.000000,1395654656,7929856,0,343.428626,0,0,0.000000,38.892218,0.000063,1.560113,0.000000,20.029820,26.567681,17.664503,0.000000
3072,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.904935,0.257309,0.999392,7.341124,39.152660,99.904935,0.257309,2.493796,1.697713,0.705376,0.000000,0.000000,0.000000,5.365375,108.518124,313.221287,58.728991,0.000000,17.187497,12.500000,12.500000,91.103180,0.000000,58.728991,0.000000,"<INVALID>",100.000000,0.000000,0.898902,8482.000000,22.100952,0.000000,0.000000,4.000000,16.000018,32.000000,32.000000,0,0,4529848320,905970656,1811939328,9437184,0,7,0,165535510,3269591,1812194072,9437188,0.000000,0.000000,1174.579828,234.916223,58.737248,313.221419,0.000000,243.000000,99.976421,114460985,85524480,7454604135,1246003200,57982058496,0,0,28991029248,0,0,0,0,0,0.577208,1.796411,0.001676,0.000000,12.580063,0.039802,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",2501443584,8739243564,8594735742,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,8304721920,0,905969664,39872102400,1953497088,0,0.000000,0,0.000000,1811939328,8257536,0,274.068626,0,0,0.000000,38.543512,0.000049,1.551629,0.000000,20.274073,26.187206,17.414612,0.000000
3328,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.907372,0.258487,0.999407,7.378835,36.326573,99.907372,0.258487,2.480170,1.698236,0.705312,0.000000,0.000000,0.000000,4.690431,120.649426,290.612591,59.030683,0.000000,17.187498,12.500000,12.500000,92.173563,0.000000,59.030683,0.000000,"<INVALID>",100.000000,0.000000,0.899503,9186.000000,22.114698,0.000000,0.000000,4.000000,16.000014,32.000000,32.000000,0,0,5759303680,1151861738,2303721472,11075584,0,4,0,183047969,4598090,2304020401,11075584,0.000000,0.000000,1180.613652,236.122936,59.038342,290.612591,0.000000,110.000000,99.978228,145422146,108679168,9432824452,1584154624,73719087104,0,0,36859543552,0,0,0,0,0,0.580059,1.803155,0.000592,0.000000,12.244442,0.039818,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",3179384832,11063079162,10879638870,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,10543955968,0,1151860736,50692947968,2469855232,0,0.000000,0,0.000000,2303721472,9691136,0,254.286016,0,0,0.000000,38.772879,0.000038,1.559455,0.000000,20.084775,26.474242,17.611313,0.000000
3584,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.942522,0.258116,0.999455,7.369598,33.689590,99.942522,0.258116,2.486114,1.698686,0.705258,0.000000,0.000000,0.000000,5.519381,91.199044,269.516716,58.956782,0.000000,17.187497,12.500000,12.500000,90.734155,0.000000,58.956782,0.000000,0.000000,100.000000,0.000000,0.899739,9890.000000,22.121637,0.000000,0.000000,4.000000,16.000018,32.000000,32.000000,0,0,7193231360,1438647921,2877292544,12845056,0,1,0,269364651,4346509,2517994042,12845071,0.000000,0.000000,1179.135633,235.827397,51.594623,269.517031,0.000000,22.000000,99.979778,181459606,135675904,11803564639,1978540032,92073361408,0,0,46036680704,0,0,0,0,0,0.578948,1.799605,0.000526,0.000000,12.156185,0.039636,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",3969925120,13839611602,13610808114,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,13153337344,0,1438646272,63313281024,3069968384,0,0.000000,0,0.000000,2877292544,12845056,0,269.516716,0,0,0.000000,38.766942,0.000031,1.557777,0.000000,20.254324,26.403805,17.572295,0.000000
3840,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.952473,0.258199,0.999553,7.374236,31.463407,99.952473,0.258199,2.483208,1.699075,0.705210,0.000000,0.000000,0.000000,5.086013,92.238599,251.707253,58.993888,0.000000,17.187496,12.500000,12.500000,91.337422,0.000000,58.993888,0.000000,0.000000,100.000000,0.000000,0.899403,10594.000000,22.113350,0.000000,0.000000,4.000000,16.000020,32.000000,32.000000,0,0,8847360000,1769474252,3538944000,14745600,0,7,0,305101364,5403553,3539423676,14745602,0.000000,0.000000,1179.877753,235.975851,59.001884,251.707288,0.000000,125.000000,99.981121,223023485,166809600,14501012777,2433484800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",4881715200,17004027109,16722938162,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,16161177600,0,1769472000,77871513600,3760128000,0,0.000000,0,0.000000,3538944000,14745600,0,251.707253,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.559239,0.000000,"<OVERFLOW>","<OVERFLOW>",17.604831,0.000000
4096,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.939931,0.258064,0.999604,7.373484,29.493935,99.939931,0.258064,2.486208,1.699416,0.705169,0.000000,0.000000,0.000000,5.608098,72.329484,235.951482,58.987871,0.000000,17.187497,12.500000,12.500000,90.697358,0.000000,58.987871,0.000000,"<INVALID>",100.000000,0.000000,0.899601,11298.000000,22.118849,0.000000,0.000000,4.000000,16.000014,32.000000,32.000000,0,0,10737418240,2147485527,4294967296,16777216,0,5,0,408331387,5142953,4295581146,16777219,0.000000,0.000000,1179.757412,235.951689,58.996301,235.951524,0.000000,73.000000,99.982298,270493577,202375168,17612040750,2953314304,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",5923405824,20648796039,20308007897,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,19595788288,0,2147483648,94506057728,4546625536,0,0.000000,0,0.000000,4294967296,14680064,0,206.457546,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.558378,0.000000,"<OVERFLOW>","<OVERFLOW>",17.554340,0.000000
4352,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.951500,0.258221,"<OVERFLOW>",7.379559,27.781868,99.951500,0.258221,2.483634,1.699717,0.705132,0.000000,0.000000,0.000000,5.390045,83.586977,222.254949,59.036471,0.000000,17.187497,12.500000,12.500000,91.022765,0.000000,59.036471,0.000000,0.000000,100.000000,0.000000,0.899545,12002.000000,22.117511,0.000000,0.000000,4.000000,16.000019,32.000000,32.000000,0,0,12879134720,2575829965,5151653888,18939904,0,8,0,470347334,7123033,5152350197,18939915,0.000000,0.000000,1180.729417,236.146160,59.044450,222.255077,0.000000,98.000000,99.983336,324277729,242667520,21104770838,3542353920,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",7103647744,24746507238,24338114620,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,23485480960,0,2575826944,113355325440,5435752448,0,0.000000,0,0.000000,5151653888,18939904,0,222.254949,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.559689,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.962329,0.256435,"<OVERFLOW>",7.331091,26.066099,99.962329,0.256435,2.502424,1.699984,0.705100,0.000000,0.000000,0.000000,5.928207,66.014285,208.528798,58.648725,0.000000,17.187495,12.500000,12.500000,89.921825,0.000000,58.648725,0.000000,0.000000,100.000000,0.000000,0.898313,12706.000000,22.089413,0.000000,0.000000,4.000000,16.000026,32.000000,32.000000,0,0,15288238080,3057652527,6115295232,21233664,0,10,0,618133429,6721974,6116123300,21233668,0.000000,0.000000,1172.974493,234.595275,58.656666,208.528837,0.000000,102.000000,99.984259,384633432,287981568,25206409778,4204929024,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",8431091712,29528162747,29043768845,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,27858567168,0,3057647616,134557728768,6433800192,0,0.000000,0,0.000000,6115295232,21233664,0,208.528798,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.549757,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.956646,0.258095,"<OVERFLOW>",7.379836,24.858393,99.956646,0.258095,2.483958,1.700224,0.705071,0.000000,0.000000,0.000000,5.250744,78.146013,198.867147,59.038684,0.000000,17.187497,12.500000,12.500000,91.217111,0.000000,59.038684,0.000000,0.000000,100.000000,0.000000,0.899346,13410.000000,22.113153,0.000000,0.000000,4.000000,16.000017,32.000000,32.000000,0,0,17980456960,3596095109,7192182784,23658496,0,7,0,639653636,9296745,7193182420,23658512,0.000000,0.000000,1180.773688,236.154982,59.046890,198.867282,0.000000,61.000000,99.985086,452281785,338612224,29458505531,4945364992,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",9914388480,34546504473,33977220978,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,32743358464,0,3596091392,"<OVERFLOW>",7547060224,0,0.000000,0,0.000000,7192182784,23658496,0,198.867147,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.559603,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.953935,0.257568,"<OVERFLOW>",7.363388,23.562841,99.953935,0.257568,2.492425,1.700439,0.705045,0.000000,0.000000,0.000000,6.014316,61.087004,188.502731,58.907104,0.000000,17.187496,12.500000,12.500000,89.870182,0.000000,58.907104,0.000000,0.000000,100.000000,0.000000,0.899315,14114.000000,22.113427,0.000000,0.000000,4.000000,16.000021,32.000000,32.000000,0,0,20971520000,4194309596,8388608000,26214400,0,10,0,856462671,8495151,8389757937,26214405,0.000000,0.000000,1178.142076,235.628730,58.915179,188.502768,0.000000,75.000000,99.985830,527256211,394854400,34454949313,5767987200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",11562188800,40380075039,39716522093,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,38168166400,0,4194304000,"<OVERFLOW>",8781824000,0,0.000000,0,0.000000,8388608000,26214400,0,188.502731,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>",1.556144,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5376,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.375658,22.478195,"<OVERFLOW>","<OVERFLOW>",2.486464,1.700634,0.705021,0.000000,0.000000,0.000000,5.573024,63.052790,179.825568,59.005265,0.000000,17.187497,12.500000,12.500000,90.761176,0.000000,59.005265,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",14818.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000018,32.000000,32.000000,0,0,24277155840,4855436606,9710862336,28901376,0,4,0,917187048,10133778,8498187497,28901379,0.000000,0.000000,1180.105296,236.021324,51.636795,179.825587,0.000000,26.000000,"<OVERFLOW>",610183487,457003008,39798905360,6677121024,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13383143424,46670652672,45902958919,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,44161302528,0,4855431168,"<OVERFLOW>",10144382976,0,0.000000,0,0.000000,9710862336,28901376,0,179.825568,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5632,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",7.370353,21.441028,"<OVERFLOW>","<OVERFLOW>",2.490370,1.700812,0.704999,0.000000,0.000000,0.000000,6.009223,50.950880,171.528223,58.962827,0.000000,"<OVERFLOW>",12.500000,12.500000,89.844476,0.000000,58.962827,0.000000,"<INVALID>","<OVERFLOW>",0.000000,"<OVERFLOW>",15522.000000,"<OVERFLOW>",0.000000,0.000000,4.000000,16.000021,32.000000,32.000000,0,0,27913093120,5582625856,11165237248,31719424,0,7,0,1137910245,9421963,11166752006,31719431,0.000000,0.000000,1179.256537,235.851613,58.970826,171.528261,0.000000,39.000000,"<OVERFLOW>",701304530,525352960,45825520095,7677091840,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",15385903104,53702493842,52820296427,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,50751078400,0,5582618624,"<OVERFLOW>",11641028608,0,0.000000,0,0.000000,11165237248,27754496,0,150.087195,0,0,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
