256,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4479,4264,15758,15789,7860,7827,7582,7639,2223,2144,4604,2048,16384,16384,16384,16384,262144,262144,262144,262144,260096,260096,260096,260096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,262169,262169,262835,262169,16388,16385,16384,16384,6397804,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1511424,4890241,103354,48365568,655360,32768,0,0,32768,2048,5635202,349166400,64,48234496,0,0,0,0,0,0,1048576,65536,1966080,491520,1015808,63488,0,0,2621440,524288,1073977,65770,0,0
512,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,129816,134017,55410,53439,27878,12899,28280,26368,67351,31916,68889,62074,65536,65536,65536,65536,2097152,2097152,2097152,2097152,2031072,2034956,2029644,2035176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2097629,2097175,2097571,2097852,65537,65537,65536,65537,46378812,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,11812864,38916634,738213,378011648,5242880,262144,0,0,262144,8192,44787516,2822333682,256,377487360,0,0,0,0,0,0,8388608,262144,15728640,3932160,8126464,253952,0,0,20971520,4194304,8758200,262588,0,0
768,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,927932,927093,121426,119159,61090,58758,60430,59998,464072,463636,462972,463129,147456,147456,73728,147456,7077888,7077888,7077888,7077888,6618344,6618092,6618272,6618324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,7078692,7079295,7078527,7078756,147456,147458,147457,147460,153928779,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,39555072,132004758,2397105,1265762304,17694720,884736,0,0,884736,18432,151585592,9670675104,576,1264582656,0,0,0,0,0,0,28311552,589824,53084160,13271040,27426816,571392,0,0,70778880,14155776,30681772,589929,0,0
1024,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2256187,2253076,202015,202508,101143,100855,100876,102555,1126555,1127917,1125128,1126188,262144,262144,262144,262144,16777216,16777216,16777216,16777216,15662616,15660752,15661260,15658316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,16779104,16780152,16780829,16778487,262146,262148,262372,262145,362326797,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,93388800,312316277,5571505,2988441600,41943040,2097152,0,0,2097152,32768,358636307,22885971802,1024,2986344448,0,0,0,0,0,0,67108864,1048576,125829120,31457280,65011712,1015808,0,0,167772160,33554435,72645724,1048630,0,0
1280,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4450972,4451573,337131,339491,168460,169440,167917,171336,2226827,2226364,2222124,2223648,409600,409600,409600,409600,32768000,32768000,32768000,32768000,30554996,30557688,30557344,30552488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32773073,32773936,32771761,32771104,409602,409600,409601,409601,702810007,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,181964800,609375954,10752935,5822873600,81920000,4096000,0,0,4096000,51200,699949759,44686961176,1600,5819596800,0,0,0,0,0,0,131072000,1638400,245760000,61440000,126976000,1587200,0,0,327680000,65536014,141840479,1639430,0,0
1536,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8461331,8551918,441658,435011,221148,220031,221872,223462,4223228,4247536,4172955,4163257,589824,589824,589824,589824,56623104,56623104,56623104,56623104,52402067,52431449,52425411,52459103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,56628351,56629604,56628775,56633968,589828,589828,589825,589825,1222095340,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,313933824,1058863716,18432943,10045882368,141557760,7077888,0,0,7077888,73728,1218006799,77851140164,2304,10041163776,0,0,0,0,0,0,226492416,2359296,424673280,106168320,219414528,2285568,0,0,566231040,113246363,251076135,2477009,0,0
1792,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,12372164,12317557,688149,695766,344391,347575,346536,346505,6188135,6159752,6172721,6229017,802816,802816,802816,802816,89915392,89915392,89915392,89915392,83821740,83767948,83717260,83790112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,89933756,89925139,89929744,89923715,802816,802816,802816,802817,1924088919,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,497946624,1670663638,29103033,15934291968,224788480,11239424,0,0,11239424,100352,1919797164,122718853968,3136,15927869440,0,0,0,0,0,0,359661568,3211264,674365440,168591360,348422144,3110912,0,0,899153920,179830865,389525640,3211680,0,0
2048,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,20946643,20474740,750099,759127,377398,378457,381075,379674,10438531,10267333,10242604,10269088,1048576,1048576,1048576,1048576,134217728,134217728,134217728,134217728,123944860,124094808,123902900,123861696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134233209,134236917,134232845,134230656,1048576,1048576,1048576,1048581,2873425278,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,742653952,2495347279,43254709,23764926464,335544320,16777216,0,0,16777216,131072,2867664985,183322071438,4096,23756537856,0,0,0,0,0,0,536870912,4194304,1006632960,251658240,520093696,4063232,0,0,1342177280,268435589,584220763,4194590,0,0
2304,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,27650299,27983556,1072546,1070466,537635,533864,538803,531762,13839243,13996804,13955925,13985020,1327104,1327104,1327104,1327104,191102976,191102976,191102976,191102976,177327092,177026590,177191544,177378564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,191128456,191130033,191127904,191123487,1327108,1327104,1327105,1327105,4087402038,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1056706560,3551538793,61379509,33814609920,477757440,23887872,0,0,23887872,165888,4082618758,261102736190,5184,33803993088,0,0,0,0,0,0,764411904,5308416,1433272320,358318080,740524032,5142528,0,0,1911029760,382206132,830957835,5309035,0,0
2560,"Quadro K5200 (1)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,44091044,44400385,1186459,1192697,598241,593896,592157,587316,21966244,22294404,22267095,22204321,1638400,1638400,1638400,1638400,262144000,262144000,262144000,262144000,240766764,240426351,239980968,240129832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,262189040,262177856,262179809,262183897,819200,1638404,1638400,1638400,5617718596,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1448755200,4880655968,83968946,46360166400,655360000,32768000,0,0,32768000,204800,5611409852,358828743366,6400,46347059200,0,0,0,0,0,0,1048576000,6553600,1966080000,491520000,1015808000,6348800,0,0,2621440000,524288367,1150694078,6575103,0,0
