256,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,51.585626,0.962696,0.754017,54.271563,27.135781,51.585626,0.962696,0.297012,0.000000,0.120000,0.000000,0.000000,0.000000,27.211968,27.139094,27.135781,54.271563,0.000000,0.000000,100.000000,100.000000,50.000000,0.000000,54.271563,0.000000,2.056432,100.000000,0.000000,1.453899,25.000000,33.686232,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,8192,4096,0,0,0,8215,8193,16539,8197,0.000000,0.000000,0.000000,0.000000,54.784996,27.152344,0.000000,0.000000,96.000000,4096,4096,14318,6144,65536,65536,0,0,0,0,0,0,0,1.953985,20.872999,36.746682,0.000000,0.000000,2.188068,"Low (1)","Low (3)","Idle (0)","Mid (4)","Idle (0)","Mid (4)","Mid (5)","Low (1)","Idle (0)",51200,66433,61569,0.000000,0,0.000000,0.000000,0.000000,0.000000,65536,0,720896,0,65536,196608,524288,0,0.000000,0,0.000000,16384,8708,0,28.845018,0,0,0.000000,12.461051,13.858123,0.192676,0.000000,4.999414,6.919679,4.446305,0.000000
512,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,82.870206,0.937188,0.817944,63.590708,31.795354,82.870206,0.937188,0.432871,0.000000,0.120000,0.000000,0.000000,0.000000,63.598470,31.796324,31.795354,63.590708,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,63.590708,0.000000,0.000000,100.000000,0.000000,1.354724,25.000000,31.891708,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,32768,16384,0,6,0,65544,32769,65621,33014,0.000000,0.000000,0.000000,0.000000,63.673185,32.034052,0.000000,5.961628,96.000000,16384,16384,88369,24576,262144,262144,0,0,0,0,0,0,0,3.071598,16.058367,50.154630,0.000000,0.000000,2.232677,"Low (1)","Low (3)","Idle (0)","Mid (6)","Low (1)","Mid (5)","Mid (4)","Low (1)","Idle (0)",204800,293452,276300,0.000000,0,0.000000,0.000000,0.000000,0.000000,262144,0,2883584,0,262144,786432,2097152,0,0.000000,0,0.000000,65536,32768,0,31.795354,0,0,0.000000,6.173449,2.287865,0.260752,0.000000,16.443039,3.578375,3.061629,0.000000
768,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,91.433394,0.975356,0.821254,70.702779,35.351390,91.433394,0.975356,0.415734,0.000000,0.120000,0.000000,0.000000,0.000000,70.706615,35.351869,35.351390,70.702779,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,70.702779,0.000000,0.070480,100.000000,0.000000,1.389032,25.000000,32.729334,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,73728,36864,0,1,0,147464,73729,147631,73734,0.000000,0.000000,0.000000,0.000000,70.786689,35.354267,0.000000,502.774414,96.000000,36864,36864,198834,55296,589824,589824,0,0,0,0,0,0,0,1.554496,16.992001,53.526847,0.000000,0.000000,2.469690,"Low (1)","Mid (4)","Idle (0)","Mid (6)","Low (1)","Mid (5)","Mid (4)","Low (1)","Idle (0)",460800,652370,614738,0.000000,0,0.000000,0.000000,0.000000,0.000000,589824,0,6488064,0,589824,1769472,4718592,0,0.000000,0,0.000000,147456,73884,0,35.426189,0,0,0.000000,5.244247,1.071443,0.298030,0.000000,16.022085,3.119191,2.823831,0.000000
1024,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,94.862593,0.948048,0.824130,92.811490,46.405745,94.862593,0.948048,0.424058,0.000000,0.120000,0.000000,0.000000,0.000000,92.825298,46.405745,46.405745,92.811490,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,92.811490,0.000000,0.010171,100.000000,0.000000,1.413971,25.000000,33.335611,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,131072,65536,0,0,0,262183,131072,262461,131082,0.000000,0.000000,0.000000,0.000000,92.923723,46.409286,0.000000,0.000000,96.000000,65536,65536,354371,98304,1048576,1048576,0,0,0,0,0,0,0,1.544342,16.956920,53.522974,0.000000,0.000000,2.465724,"Low (1)","Mid (4)","Idle (0)","High (8)","Idle (0)","Mid (5)","Mid (5)","Low (1)","Idle (0)",819200,1163943,1097639,0.000000,0,0.000000,0.000000,0.000000,0.000000,1048576,0,11534336,0,1048576,3145728,8388608,0,0.000000,0,0.000000,262144,131112,0,46.419907,0,0,0.000000,5.081741,0.604718,0.314682,0.000000,16.445462,3.378119,2.999412,0.000000
1280,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,96.416599,1.009137,0.812846,92.077808,46.038904,96.416599,1.009137,0.417026,0.000000,0.120000,0.000000,0.000000,0.000000,92.081405,46.039129,46.038904,92.077808,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,92.077808,0.000000,0.013019,100.000000,0.000000,1.420467,25.000000,33.488371,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,204800,102400,0,0,0,409616,204801,409925,204972,0.000000,0.000000,0.000000,0.000000,92.150868,46.077570,0.000000,0.000000,96.000000,102400,102400,552611,153600,1638400,1638400,0,0,0,0,0,0,0,1.541964,17.464824,56.013962,0.000000,0.000000,2.569105,"Low (1)","Mid (4)","Idle (0)","High (8)","Idle (0)","Mid (5)","Mid (5)","Low (1)","Idle (0)",1280000,1810736,1707568,0.000000,0,0.000000,0.000000,0.000000,0.000000,1638400,0,18022400,0,1638400,4915200,13107200,0,0.000000,0,0.000000,409600,204880,0,46.056888,0,0,0.000000,4.493854,0.398267,0.322713,0.000000,14.570795,2.947230,2.769387,0.000000
1536,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,97.416703,0.997607,0.808791,75.019525,37.509763,97.416703,0.997607,0.418861,0.000000,0.120000,0.000000,0.000000,0.000000,75.025757,37.509763,37.509763,75.019525,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,75.019525,0.000000,0.000000,100.000000,0.000000,1.414309,25.000000,33.352726,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,294912,147456,0,8,0,589873,294912,589989,294922,0.000000,0.000000,0.000000,0.000000,75.040511,37.511034,0.000000,1.041938,96.000000,147456,147456,800984,221184,2359296,2359296,0,0,0,0,0,0,0,1.562586,17.240852,55.711924,0.000000,0.000000,2.518135,"Low (1)","Mid (4)","Idle (0)","High (7)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",1843200,2615244,2467020,0.000000,0,0.000000,0.000000,0.000000,0.000000,2359296,0,25952256,0,2359296,7077888,18874368,0,0.000000,0,0.000000,589824,294912,0,37.509763,0,0,0.000000,4.383010,0.273130,0.323848,0.000000,15.587796,2.722567,2.661165,0.000000
1792,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,98.246452,1.010988,0.811248,76.089407,38.044703,98.246452,1.010988,0.408244,0.000000,0.120000,0.000000,0.000000,0.000000,76.118219,38.044798,38.044703,76.089407,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,76.089407,0.000000,0.007639,100.000000,0.000000,1.417370,25.000000,33.411410,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,401408,200704,0,0,0,803120,401409,802906,401414,0.000000,0.000000,0.000000,0.000000,76.097937,38.045272,0.000000,0.000000,96.000000,200704,200704,1061079,301056,3211264,3211264,0,0,0,0,0,0,0,1.543604,17.557561,56.259783,0.000000,0.000000,2.508786,"Low (1)","Mid (4)","Idle (0)","High (7)","Idle (0)","Mid (5)","Mid (5)","Low (1)","Idle (0)",2508800,3533003,3331531,0.000000,0,0.000000,0.000000,0.000000,0.000000,3211264,0,35323904,0,3211264,9633792,25690112,0,0.000000,0,0.000000,802816,401500,0,38.053423,0,0,0.000000,4.407677,0.205227,0.329966,0.000000,14.659071,2.858290,2.719321,0.000000
2048,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,98.324105,1.010240,0.817538,76.546234,38.273117,98.324105,1.010240,0.412144,0.000000,0.120000,0.000000,0.000000,0.000000,76.547913,38.275161,38.273117,76.546234,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,76.546234,0.000000,0.000000,100.000000,0.000000,1.428030,25.000000,33.671987,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,524288,262144,0,4,0,1048599,524316,1048784,524340,0.000000,0.000000,0.000000,0.000000,76.561418,38.276913,0.000000,306.184570,96.000000,262144,262144,1398653,393216,4194304,4194304,0,0,0,0,0,0,0,1.577796,17.426107,55.242476,0.000000,0.000000,2.458787,"Low (1)","Mid (4)","Idle (0)","High (7)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",3276800,4626524,4363612,0.000000,0,0.000000,0.000000,0.000000,0.000000,4194304,0,46137344,0,4194304,12582912,33554432,0,0.000000,0,0.000000,1048576,524288,0,38.273117,0,0,0.000000,4.672920,0.155419,0.331491,0.000000,15.439578,3.026916,2.825198,0.000000
2304,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,98.695533,1.007732,0.808633,93.748667,46.874333,98.695533,1.007732,0.409531,0.000000,0.120000,0.000000,0.000000,0.000000,93.749161,46.874333,46.874333,93.748667,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,93.748667,0.000000,0.000000,100.000000,0.000000,1.420129,25.000000,33.482187,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,663552,331776,0,6,0,1327111,663552,1327262,580614,0.000000,0.000000,0.000000,0.000000,93.759828,41.015466,0.000000,444.437500,96.000000,331776,331776,1774548,497664,5308416,5308416,0,0,0,0,0,0,0,1.574928,17.599499,55.922900,0.000000,0.000000,2.373546,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (5)","Mid (5)","Low (1)","Idle (0)",4147200,5845607,5513063,0.000000,0,0.000000,0.000000,0.000000,0.000000,5308416,0,58392576,0,5308416,15925248,42467328,0,0.000000,0,0.000000,1327104,663552,0,46.874333,0,0,0.000000,4.409697,0.124799,0.331677,0.000000,15.160310,2.834321,2.706842,0.000000
2560,"Quadro K5200 (1)","1","7","matSum(float*, float*, float*, int)",0.000000,0.000000,98.931357,1.003863,0.833738,94.270069,47.135035,98.931357,1.003863,0.414977,0.000000,0.120000,0.000000,0.000000,0.000000,94.271047,47.136991,47.135035,94.270069,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,94.270069,0.000000,0.000000,100.000000,0.000000,1.420286,25.000000,33.497738,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0,0,0,0,819200,409600,0,1,0,1638417,819234,1638635,819209,0.000000,0.000000,0.000000,0.000000,94.283591,47.135552,0.000000,60.332031,96.000000,409600,409600,2210575,614400,6553600,6553600,0,0,0,0,0,0,0,1.556170,17.173798,55.100914,0.000000,0.000000,2.437164,"Low (1)","Mid (4)","Idle (0)","High (8)","Low (1)","Mid (5)","Mid (4)","Low (1)","Idle (0)",5120000,7251414,6841046,0.000000,0,0.000000,0.000000,0.000000,0.000000,6553600,0,72089600,0,6553600,19660800,52428800,0,0.000000,0,0.000000,1638400,819200,0,47.135035,0,0,0.000000,5.009708,0.119988,0.330701,0.000000,15.785332,2.816925,2.723741,0.000000
