"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,0,0,9418,8696,3884,3579,3786,3674,0,0,0,9,4480,4482,4480,4480,4096,4096,4096,4096,4096,4096,4096,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,4096,4256,4136,4485,4483,4480,4484,1079838,0,0,143360,0,0,0,0,28674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,166997,234967,43987,5324706,257,4224,0,0,12548,898,604802,4505604,32,5263898,0,0,0,0,0,0,4096,4482,125440,0,0,3584,0,0,134149,4224,4096,5431,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,5429,5450,4471,4426,1812,1785,1768,1792,2149,2137,2183,2244,4480,4480,4480,4480,8192,8192,8192,8192,6052,6004,6108,6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,8263,8192,8248,8235,4481,4480,4480,4480,1793838,0,0,274432,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,290824,381849,70577,9305478,384,8448,0,0,20737,896,1067027,7861816,32,9224196,0,0,0,0,0,0,8192,4480,189184,0,0,3584,0,0,202113,8448,8192,4480,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,33994,34023,4192,4125,1661,1689,1683,1644,13623,13624,13573,13592,4480,4480,4480,4480,16384,16384,16384,16384,2780,2816,2804,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16384,16384,16433,16424,4481,4482,4488,4481,3529929,0,0,536576,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,539656,677329,122642,17268102,640,16896,0,0,37377,896,2058195,15397876,32,17145858,0,0,0,0,0,0,16384,4480,316672,0,0,3584,0,0,338305,16896,16384,4545,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,79799,79934,4208,4223,1694,1689,1684,1681,31918,31912,31977,31941,4480,4480,4480,4480,32768,32768,32768,32768,892,904,940,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32768,32773,32887,32988,4485,4483,4484,4482,6882276,0,0,1060864,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,1036813,1268915,226736,33176968,1152,33792,0,0,70658,896,3959180,29845756,32,32989188,0,0,0,0,0,0,32768,4480,571648,0,0,3584,0,0,610690,33792,32768,4790,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,163634,163625,4400,4411,1762,1801,1780,1771,65449,65460,65602,65441,4480,4480,4480,4480,65536,65536,65536,65536,100,100,92,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,65536,65541,65576,65576,4485,4483,4483,4485,13480932,0,0,2109440,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,2032141,2449762,435129,65027464,2176,67584,0,0,137218,896,7317649,58507536,32,64675844,0,0,0,0,0,0,65536,4480,1081600,0,0,3584,0,0,1155458,67584,65536,5134,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,328114,327694,4412,4397,1769,1744,1736,1762,131246,131073,131101,132113,4480,4480,4480,4480,131072,131072,131072,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,131072,131115,131356,4485,4482,4487,4483,26621610,0,0,4206592,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,4022797,4810855,852865,128728456,4224,135168,0,0,270338,896,14441654,115491408,32,128049154,0,0,0,0,0,0,131072,4480,2101504,0,0,3584,0,0,2244994,135168,131072,4793,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,650964,651093,4491,4512,1805,1784,1808,1801,262149,262166,262445,262173,4480,4480,4480,4480,262144,262144,262144,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,262415,262235,262275,262184,4489,4481,4483,4481,52950528,0,0,8400896,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,8000181,9535951,1686289,256004742,8320,270336,0,0,536578,896,28716858,229671944,32,254795780,0,0,0,0,0,0,262144,4480,4141312,0,0,3584,0,0,4424066,270336,262144,4606,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,1303918,1301195,4332,4391,1752,1722,1762,1730,525637,524496,524625,524473,4480,4480,4480,4480,524288,524288,524288,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,524652,524925,524412,524928,4482,4489,4483,4482,105595308,0,0,16789504,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,15954613,18989140,3352502,510546568,16512,540672,0,0,1069058,896,57330015,458585556,32,508289026,0,0,0,0,0,0,524288,4480,8220928,0,0,3584,0,0,8782210,540672,524288,4555,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,2623964,2624889,4417,4453,1765,1770,1780,1762,1049586,1049896,1049917,1049853,4480,4480,4480,4480,1048576,1048576,1048576,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049333,1049668,1049392,1049467,4481,4489,4484,4481,211130184,0,0,33566720,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,31863477,37901534,6684915,1019630216,32896,1081344,0,0,2134018,896,114571060,916438480,32,1015275522,0,0,0,0,0,0,1048576,4480,16380160,0,0,3584,0,0,17498498,1081344,1048576,4547,0,0
"Tesla K40c (0)","2","14","subSeqMax(int*, int*, int, int)",0,0,0,0,0,0,0,0,5252129,5247994,4248,4250,1675,1692,1702,1716,2100853,2099132,2099373,2098669,4480,4480,4480,4480,2097152,2097152,2097152,2097152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,2099393,2099120,2099129,2100797,4482,4482,4484,4483,422141793,0,0,67121152,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4096,63681205,75717410,13350077,2037797510,65664,2162688,0,0,4263938,896,229384584,1834889372,32,2029248514,0,0,0,0,0,0,2097152,4480,32698624,0,0,3584,0,0,34931074,2162688,2097152,4528,0,0
