"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,66.076938,0.616242,0.263686,69.127380,8.640922,66.076938,0.616242,0.149079,0.000000,0.000000,0.000000,0.000000,0.000000,31.658771,17.281844,69.127379,69.127380,0.000000,7.944652,100.000000,12.500000,62.390137,0.000000,69.127380,0.000000,0.000000,100.000000,0.000000,0.745520,293.625000,14.240739,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,8192,32,0,8,0,15007,8,32898,34,0.000000,0.000000,69.667438,38.884151,69.401628,73.447841,0.000000,17.281844,84.118242,16241,9728,14656,14656,270304,8160,0,131072,0,0,0,0,0,8.363393,31.902319,46.773829,0.000000,4.025324,0.528442,"Low (1)","Low (2)","Idle (0)","Low (2)","Low (1)","Low (2)","Low (2)","Low (1)","Idle (0)",75168,86374,65993,0.000000,0,0.000000,0.000000,0.000000,0.000000,139232,0,1187840,0,196576,294880,196640,0,0.000000,0,0.000000,32768,32,0,69.127379,0,2656,5.603098,1.117526,6.494731,0.401470,0.000000,0.000000,0.794437,0.704866,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,79.800020,0.474621,0.264203,76.136319,4.758519,79.800020,0.474621,0.247494,0.000000,0.000000,0.000000,0.000000,0.000000,87.056751,28.551119,38.068159,76.136319,0.000000,7.944652,100.000000,12.500000,5.505371,0.000000,76.136319,0.000000,0.000000,100.000000,0.000000,0.585506,453.625000,10.861281,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,16384,32,0,9,0,74936,24,65716,50,0.000000,0.000000,38.365567,21.413340,76.345434,59.481499,0.000000,10.706670,89.719964,29130,13824,22848,22848,532448,8160,0,262144,0,0,0,0,0,4.396731,26.706583,60.594209,0.000000,3.960779,0.316688,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",116128,145044,107624,0.000000,0,0.000000,0.000000,0.000000,0.000000,270304,0,1974272,0,327648,557024,196640,0,0.000000,0,0.000000,65536,32,0,38.068159,0,13223,15.361794,0.614517,2.927677,0.446664,0.000000,0.000000,0.482816,0.510310,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,86.725932,0.442670,0.264849,86.817131,2.713035,86.725932,0.442670,0.278039,0.000000,0.000000,0.000000,0.000000,0.000000,105.662659,14.921694,21.704283,86.817131,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,86.817131,0.000000,0.000000,100.000000,0.000000,0.564524,773.625000,10.381780,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,32768,32,0,14,0,159524,22,131203,51,0.000000,0.000000,21.873848,12.208659,86.903901,34.591200,0.000000,9.495624,93.972168,50388,22016,39232,39232,1056736,8160,0,524288,0,0,0,0,0,4.257258,24.290087,65.737350,0.000000,2.849018,0.210539,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",198048,253113,186245,0.000000,0,0.000000,0.000000,0.000000,0.000000,532448,0,3547136,0,589792,1081312,196640,0,0.000000,0,0.000000,131072,32,0,21.704283,0,28430,18.830956,0.463846,1.831999,0.531944,0.000000,0.000000,0.359903,0.474541,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,90.970590,0.423780,0.266025,94.397187,1.474956,90.970590,0.423780,0.298675,0.000000,0.000000,0.000000,0.000000,0.000000,115.563671,8.480997,11.799648,94.397187,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,94.397187,0.000000,0.000000,100.000000,0.000000,0.547366,1413.625000,10.012662,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,65536,32,0,6,0,320924,23,262338,38,0.000000,0.000000,11.891833,6.637302,94.467046,14.012082,0.000000,2.212434,96.701189,93161,38400,72000,72000,2105312,8160,0,1048576,0,0,0,0,0,4.190029,23.507560,68.904028,0.000000,1.751365,0.165305,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",361888,469975,343811,0.000000,0,0.000000,0.000000,0.000000,0.000000,1056736,0,6692864,0,1114080,2129888,196640,0,0.000000,0,0.000000,262144,32,0,11.799648,0,58757,21.158201,0.376469,0.806035,0.581243,0.000000,0.000000,0.299209,0.449656,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,94.202743,0.411980,0.265798,98.040446,784.323242,94.202743,0.411980,0.311882,0.000000,0.000000,0.000000,0.000000,0.000000,120.490782,4.212675,6.127527,98.040446,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,98.040446,0.000000,0.000000,100.000000,0.000000,0.536822,2693.625000,9.783748,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,131072,32,0,5,0,644345,22,524464,60,0.000000,0.000000,6.175399,3.446734,98.073358,11.489115,0.000000,980.404297,98.268771,179499,71168,137536,137536,4202464,8160,0,2097152,0,0,0,0,0,4.139931,22.997753,70.470746,0.000000,1.265897,0.133865,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",689568,904632,659447,0.000000,0,0.000000,0.000000,0.000000,0.000000,2105312,0,12984320,0,2162656,4227040,196640,0,0.000000,0,0.000000,524288,32,0,6.127527,0,119826,22.407140,0.326022,0.409636,0.611904,0.000000,0.000000,0.256149,0.433331,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,95.265962,0.408661,0.266314,100.840933,403.363281,95.265962,0.408661,0.318098,0.000000,0.000000,0.000000,0.000000,0.000000,124.712872,2.757369,3.151278,100.840933,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,100.840933,0.000000,0.000000,100.000000,0.000000,0.538404,5253.625000,9.795924,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,262144,32,0,12,0,1296804,28,1049054,44,0.000000,0.000000,3.175899,1.772595,100.886902,4.333009,0.000000,1.181729,99.112369,351462,136704,268608,268608,8396768,8160,0,4194304,0,0,0,0,0,4.150159,22.802383,71.324232,0.000000,0.821608,0.123037,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",1344928,1772747,1290110,0.000000,0,0.000000,0.000000,0.000000,0.000000,4202464,0,25567232,0,4259808,8421344,196640,0,0.000000,0,0.000000,1048576,32,0,3.151278,0,248232,23.872324,0.320163,0.207267,0.632754,0.000000,0.000000,0.251151,0.433425,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,95.964844,0.401595,0.266382,100.946800,201.893555,95.964844,0.401595,0.322051,0.000000,0.000000,0.000000,0.000000,0.000000,125.119472,1.035098,1.577293,100.946800,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,100.946800,0.000000,0.000000,100.000000,0.000000,0.531567,10373.625000,9.661192,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,524288,32,0,1,0,2599335,21,2097313,50,0.000000,0.000000,1.589616,908.521201,100.954550,2.464521,0.000000,50.472656,99.550468,696593,267776,530752,530752,16785376,8160,0,8388608,0,0,0,0,0,4.083801,22.520833,71.940097,0.000000,0.712813,0.111230,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",2655648,3510902,2552400,0.000000,0,0.000000,0.000000,0.000000,0.000000,8396768,0,50733056,0,8454112,16809952,196640,0,0.000000,0,0.000000,2097152,32,0,1.577293,0,502088,24.168099,0.291348,0.104163,0.635125,0.000000,0.000000,0.235716,0.425416,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,96.864480,0.404199,0.266638,102.869144,102.869141,96.864480,0.404199,0.322208,0.000000,0.000000,0.000000,0.000000,0.000000,127.821540,591.497070,822.953125,102.869144,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,102.869144,0.000000,0.000000,100.000000,0.000000,0.535229,20613.625000,9.727172,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,1048576,32,0,1,0,5211693,23,4194898,46,0.000000,0.000000,829.382472,462.911147,102.883712,1.155269,0.000000,25.716797,99.773777,1381064,529920,1055040,1055040,33562592,8160,0,16777216,0,0,0,0,0,4.123043,22.591740,72.195851,0.000000,0.386299,0.112610,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",5277088,6976654,5071710,0.000000,0,0.000000,0.000000,0.000000,0.000000,16785376,0,101064704,0,16842720,33587168,196640,0,0.000000,0,0.000000,4194304,32,0,822.953125,0,1017223,24.948325,0.299902,0.052173,0.649503,0.000000,0.000000,0.238383,0.428628,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,96.874694,0.399725,0.266795,101.466310,50.732422,96.874694,0.399725,0.323430,0.000000,0.000000,0.000000,0.000000,0.000000,126.371024,304.398438,405.865234,101.466310,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,101.466310,0.000000,0.000000,100.000000,0.000000,0.528525,41093.625000,9.602259,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,2097152,32,0,9,0,10447576,24,8389191,51,0.000000,0.000000,409.036061,228.299197,101.473362,646.847656,0.000000,114.149414,99.886521,2754729,1054208,2103616,2103616,67117024,8160,0,33554432,0,0,0,0,0,4.072987,22.398476,72.454525,0.000000,0.443469,0.105271,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",10519968,13922442,10117467,0.000000,0,0.000000,0.000000,0.000000,0.000000,33562592,0,201728000,0,33619936,67141600,196640,0,0.000000,0,0.000000,8388608,32,0,405.865234,0,2058414,24.898013,0.274123,0.026187,0.642832,0.000000,0.000000,0.224962,0.421244,0.000000
"Tesla K40c (0)","1","7","dot(float*, float*, float*, int)",0.000000,0.000000,96.730234,0.403024,0.266755,102.524691,25.630859,96.730234,0.403024,0.323101,0.000000,0.000000,0.000000,0.000000,0.000000,127.808957,640.779297,205.048828,102.524691,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,102.524691,0.000000,0.000000,100.000000,0.000000,0.532839,82053.625000,9.680825,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,4194304,32,0,13,0,20914752,100,16777971,47,0.000000,0.000000,206.651330,115.340277,102.529305,301.166016,0.000000,83.300781,99.943168,5498278,2102784,4200768,4200768,134225888,8160,0,67108864,0,0,0,0,0,4.097092,22.466855,72.433947,0.000000,0.359219,0.107424,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",21005728,27794485,20199237,0.000000,0,0.000000,0.000000,0.000000,0.000000,67117024,0,403054592,0,67174368,134250464,196640,0,0.000000,0,0.000000,16777216,32,0,205.048828,0,4136689,25.279090,0.289189,0.013041,0.648194,0.000000,0.000000,0.233233,0.425950,0.000000
