gpu_id,num_of_cores,max_clock_rate,l1_cache_used,threads_number,Achieved Occupancy,Executed IPC,Global Load Transactions,Global Store Transactions,Instructions Executed,Instructions Issued,L2 Hit Rate (L1 Reads),Shared Load Transactions,Shared Store Transactions,Duration
0,2880,745,0,4194304,0.9981549999999999,0.393613,536870912.0,2097152.0,876478464.0,2041610191.0,87.348516,805306368.0,134217730.0,0.202516
0,2880,745,0,5308416,0.998476,0.393439,764411904.0,2654208.0,1247311872.0,2905892487.0,87.042462,1146617856.0,191102976.0,0.288179
0,2880,745,0,6553600,0.9987729999999999,0.393886,1048576000.0,3276800.0,1710284800.0,3979484224.0,87.246227,1572864000.0,262144001.0,0.395283
0,2880,745,0,7929856,0.9989540000000001,0.393776,1395654656.0,3964928.0,2275620864.0,5296080540.0,87.262692,2093481984.0,348913664.0,0.526109
0,2880,745,0,9437184,0.9990610000000001,0.393469,1811939328.0,4718592.0,2953543680.0,6878557271.0,86.48108,2717908992.0,452984834.0,0.683337
0,2880,745,0,11075584,0.999216,0.39342699999999997,2303721472.0,5537792.0,3754276864.0,8743986378.0,87.170798,3455582208.0,575930372.0,0.868353
0,2880,745,0,12845056,0.9992200000000001,0.39349,2877292544.0,6422528.0,4688044032.0,10915528337.0,87.031266,4315938816.0,719323150.0,1.084126
0,2880,745,0,14745600,0.999375,0.392648,3538944000.0,7372800.0,5765068800.0,13447260108.0,86.066262,5308416000.0,884736020.0,1.3344989999999999
0,2880,745,0,16777216,0.99939,0.393257,4294967296.0,8388608.0,6995574784.0,16303463528.0,86.836743,6442450944.0,1073741872.0,1.61881
0,2880,745,0,18939904,0.99949,0.39269899999999996,5151653888.0,9469952.0,8389785600.0,19566226945.0,86.62893199999999,7727480832.0,1287913482.0,1.941355
0,2880,745,0,21233664,0.999519,0.392307,6115295232.0,10616832.0,9957924864.0,23245330083.0,85.31648100000001,9172942848.0,1528823820.0,2.307067
0,2880,745,0,23658496,0.999591,0.392285,7192182784.0,11829248.0,11710216192.0,27340078209.0,86.404414,10788274176.0,1798045759.0,2.712103
0,2880,745,0,65536,0.9156780000000001,0.32497,8912896.0,32768.0,6088704.0,14847199.0,99.999372,0.0,0.0,0.001800572
0,2880,745,0,262144,0.9518700000000001,0.328246,71303168.0,131072.0,48472064.0,118589639.0,99.934943,0.0,0.0,0.013444999999999999
0,2880,745,0,589824,0.9692209999999999,0.326858,240648192.0,294912.0,163325952.0,400424346.0,99.09796899999999,0.0,0.0,0.044795999999999996
0,2880,745,0,1048576,0.982442,0.32614899999999997,570425344.0,524288.0,386826240.0,949160440.0,98.728782,0.0,0.0,0.10591300000000001
0,2880,745,0,1638400,0.988883,0.325832,1114112000.0,819200.0,755148800.0,1853421638.0,98.55224,0.0,0.0,0.206655
0,2880,745,0,2359296,0.9812790000000001,0.325587,1925185536.0,1179648.0,1304469504.0,3206302763.0,98.461271,0.0,0.0,0.356825
0,2880,745,0,3211264,0.9821129999999999,0.325906,3057123328.0,1605632.0,2070964224.0,5085301041.0,98.47249000000001,0.0,0.0,0.5660609999999999
0,2880,745,0,4194304,0.9865510000000001,0.32554,4563402752.0,2097152.0,3090808832.0,7593036608.0,98.488107,0.0,0.0,0.845144
0,2880,745,0,5308416,0.990767,0.325687,6497501184.0,2654208.0,4400179200.0,10798998933.0,98.358795,0.0,0.0,1.202731
0,2880,745,0,6553600,0.991201,0.32541,8912896000.0,3276800.0,6035251200.0,14823105728.0,98.42286800000001,0.0,0.0,1.64933
0,2880,745,0,7929856,0.988451,0.325523,11863064576.0,3964928.0,8032200704.0,19729121463.0,98.39535,0.0,0.0,2.195019
0,2880,745,0,9437184,0.989381,0.32509499999999997,15401484288.0,4718592.0,10427203584.0,25642814353.0,98.142891,0.0,0.0,2.852298
0,2880,745,0,65536,0.8359139999999999,1.2882559999999998,131072.0,4096.0,1767424.0,2015994.0,99.957275,786432.0,65590.0,0.000130848
0,2880,745,0,262144,0.961152,1.325843,1048576.0,16384.0,13885440.0,15833343.0,96.874619,6291456.0,524584.0,0.000950527
0,2880,745,0,589824,0.982965,1.295457,3538944.0,36864.0,46577664.0,53438379.0,53.556259,21233664.0,1769535.0,0.0032246959999999996
0,2880,745,0,1048576,0.991455,1.2941790000000002,8388608.0,65536.0,110067712.0,126361483.0,50.309539,50331648.0,4194368.0,0.007609263000000001
0,2880,745,0,1638400,0.994808,1.2924069999999999,16384000.0,102400.0,214579200.0,246403143.0,49.395007,98304000.0,8192112.0,0.014871
0,2880,745,0,2359296,0.997077,1.292037,28311552.0,147456.0,370335744.0,425298272.0,48.798773,169869312.0,14156002.0,0.025632
0,2880,745,0,3211264,0.997186,1.290555,44957696.0,200704.0,587560960.0,674830706.0,48.971357,269746176.0,22479112.0,0.040617
0,2880,745,0,4194304,0.99775,1.28989,67108864.0,262144.0,876478464.0,1006721155.0,48.939943,402653184.0,33554872.0,0.0606
0,2880,745,0,5308416,0.998058,1.2900719999999999,95551488.0,331776.0,1247311872.0,1432742898.0,48.856758,573308928.0,47776348.0,0.08622
0,2880,745,0,6553600,0.998432,1.289467,131072000.0,409600.0,1710284800.0,1964600814.0,48.723444,786432000.0,65536974.0,0.11829200000000001
0,2880,745,0,7929856,0.9987370000000001,1.289134,174456832.0,495616.0,2275620864.0,2613998745.0,48.477151,1046740992.0,87230013.0,0.157389
0,2880,745,0,9437184,0.998966,1.288624,226492416.0,589824.0,2953543680.0,3392513179.0,47.966242,1358954496.0,113248443.0,0.204372
0,2880,745,0,11075584,0.9990610000000001,1.289596,287965184.0,692224.0,3754276864.0,4312130030.0,47.631448,1727791104.0,143986402.0,0.259411
0,2880,745,0,12845056,0.9990969999999999,1.2892350000000001,359661568.0,802816.0,4688044032.0,5384724502.0,47.455378,2157969408.0,179836076.0,0.324119
0,2880,745,0,14745600,0.999158,1.28891,442368000.0,921600.0,5765068800.0,6621428758.0,47.035706,2654208000.0,221190232.0,0.39857
0,2880,745,0,16777216,0.999259,1.287983,536870912.0,1048576.0,6995574784.0,8035438538.0,46.781238,3221225472.0,268442442.0,0.483629
0,2880,745,0,18939904,0.9993270000000001,1.288316,643956736.0,1183744.0,8389785600.0,9635690567.0,46.049009999999996,3863740416.0,321988034.0,0.589411
0,2880,745,0,21233664,0.9994299999999999,1.288791,764411904.0,1327104.0,9957924864.0,11435164709.0,45.271457,4586471424.0,382221795.0,0.6883859999999999
0,2880,745,0,23658496,0.999567,1.289711,899022848.0,1478656.0,11710216192.0,13446491131.0,44.621537,5394137088.0,449535414.0,0.8091619999999999
0,2880,745,0,26214400,0.9995,1.288769,1048576000.0,1638400.0,13656883200.0,15681823562.0,44.351672,6291456000.0,524308464.0,0.943535
0,2880,745,0,28901376,0.999502,1.288274,1213857792.0,1806336.0,15808149504.0,18150360391.0,43.568569000000004,7283146752.0,606952960.0,1.092631
0,2880,745,0,31719424,0.999519,1.2897040000000002,1395654656.0,1982464.0,18174238720.0,20865006113.0,43.045008,8373927936.0,697862692.0,1.255045
0,2880,745,0,34668544,0.9995629999999999,1.289253,1594753024.0,2166784.0,20765374464.0,23838601938.0,42.326876,9568518144.0,797426027.0,1.434295
0,2880,745,0,37748736,0.9996010000000001,1.290173,1811939328.0,2359296.0,23591780352.0,27082871780.0,41.835584000000004,10871635968.0,906026765.0,1.628808
0,2880,745,0,40960000,0.9996860000000001,1.289996,2048000000.0,2560000.0,26663680000.0,30606756351.0,40.884958000000005,12288000000.0,1024064969.0,1.84103
0,2880,745,0,44302336,0.9996430000000001,1.290425,2303721472.0,2768896.0,29991297024.0,34425998652.0,40.581076,13822328832.0,1151932003.0,2.069449
0,2880,745,0,47775744,0.9996520000000001,1.288794,2579890176.0,2985984.0,33584855040.0,38547410868.0,39.932229,15479341056.0,1290012083.0,2.31975
0,2880,745,0,51380224,0.9738290000000001,1.277943,2877292544.0,3211264.0,37454577664.0,42987715628.0,44.250417,17263755264.0,1438753710.0,2.582645
1,1536,1058,0,65536,1.334767,98.494562,4096.0,0.0,8454144.0,33619968.0,100.0,0.0,1572864.0,0.00056451
1,1536,1058,0,262144,1.348645,99.568055,16384.0,0.0,67371008.0,268697600.0,100.0,0.0,12582912.0,0.004482986
1,1536,1058,0,589824,1.351164,99.798176,36864.0,0.0,227082240.0,906559488.0,100.0,0.0,42467328.0,0.015068999999999999
1,1536,1058,0,1048576,1.349637,99.764054,65536.0,0.0,537919488.0,2148532224.0,100.0,0.0,100663296.0,0.035724
1,1536,1058,0,1638400,1.349365,99.88025,102400.0,0.0,1050214400.0,4195942400.0,100.0,0.0,196608000.0,0.06966
1,1536,1058,0,2359296,1.348286,99.92649499999999,147456.0,0.0,1814298624.0,7250116608.0,100.0,0.0,339738624.0,0.12008699999999999
1,1536,1058,0,3211264,1.347175,99.96445200000001,200704.0,0.0,2880503808.0,11512381440.0,100.0,0.0,539492352.0,0.19122
1,1536,1058,0,4194304,1.346632,99.968468,262144.0,0.0,4299161600.0,17184063488.0,100.0,0.0,805306368.0,0.283139
1,1536,1058,0,65536,0.395758,96.014094,32768.0,0.0,1048576.0,25231360.0,25.0,262144.0,1048576.0,0.0005764780000000001
1,1536,1058,0,262144,0.39403,98.457722,131072.0,0.0,8388608.0,201588736.0,25.0,2097152.0,8388608.0,0.004418089
1,1536,1058,0,589824,0.391135,99.604493,294912.0,0.0,28311552.0,680067072.0,25.0,7077888.0,28311552.0,0.014883
1,1536,1058,0,1048576,0.38952800000000004,99.778048,524288.0,0.0,67108864.0,1611661312.0,25.0,16777216.0,67108864.0,0.035197000000000006
1,1536,1058,0,1638400,0.386518,99.831747,819200.0,0.0,131072000.0,3147366400.0,25.0,32768000.0,131072000.0,0.06884900000000001
1,1536,1058,0,2359296,0.382836,99.871123,1179648.0,0.0,226492416.0,5438177280.0,25.0,56623104.0,226492416.0,0.11966900000000001
1,1536,1058,0,3211264,0.383736,99.937524,1605632.0,0.0,359661568.0,8635088896.0,25.0,89915392.0,359661568.0,0.18274400000000002
1,1536,1058,0,4194304,0.3825,99.951293,2097152.0,0.0,536870912.0,12889096192.0,25.0,134217728.0,536870912.0,0.28121399999999996
1,1536,1058,0,65536,0.315656,99.424987,32768.0,0.0,8454144.0,33619968.0,25.0,0.0,8912896.0,0.0024012729999999998
1,1536,1058,0,262144,0.315853,99.916296,131072.0,0.0,67371008.0,268697600.0,25.0,0.0,71303168.0,0.019098
1,1536,1058,0,589824,0.316008,99.953641,294912.0,0.0,227082240.0,906559488.0,25.0,0.0,240648192.0,0.064403
1,1536,1058,0,1048576,0.31543699999999997,99.789829,524288.0,0.0,537919488.0,2148532224.0,25.0,0.0,570425344.0,0.151816
1,1536,1058,0,1638400,0.316157,99.890111,819200.0,0.0,1050214400.0,4195942400.0,25.0,0.0,1114112000.0,0.278074
1,1536,1058,0,2359296,0.30578299999999997,99.940772,1179648.0,0.0,1814298624.0,7250116608.0,25.0,0.0,1925185536.0,0.486799
1,1536,1058,0,3211264,0.31334,99.893176,1605632.0,0.0,2880503808.0,11512381440.0,25.0,0.0,3057123328.0,0.759096
1,1536,1058,0,4194304,0.304799,99.910735,2097152.0,0.0,4299161600.0,17184063488.0,25.0,0.0,4563402752.0,1.173446
1,1536,1058,0,65536,1.400202,95.828581,4096.0,0.0,1048576.0,25231360.0,100.0,66907.0,131072.0,0.000161535
1,1536,1058,0,262144,1.376951,98.839112,16384.0,0.0,8388608.0,201588736.0,100.0,525328.0,1048576.0,0.001265659
1,1536,1058,0,589824,1.371632,99.584998,36864.0,0.0,28311552.0,680067072.0,100.0,1770433.0,3538944.0,0.004237961
1,1536,1058,0,1048576,1.3679940000000002,99.72323100000001,65536.0,0.0,67108864.0,1611661312.0,100.0,4197807.0,8388608.0,0.010012
1,1536,1058,0,1638400,1.3643809999999998,99.86945300000001,102400.0,0.0,131072000.0,3147366400.0,100.0,8196412.0,16384000.0,0.01955
1,1536,1058,0,2359296,1.361708,99.83094200000001,147456.0,0.0,226492416.0,5438177280.0,100.0,14164696.0,28311552.0,0.033819999999999996
1,1536,1058,0,3211264,1.362566,99.93381600000001,200704.0,0.0,359661568.0,8635088896.0,100.0,22516964.0,44957696.0,0.053567
1,1536,1058,0,4194304,1.362069,99.937375,262144.0,0.0,536870912.0,12889096192.0,100.0,33633889.0,67108864.0,0.079928
2,2688,876,0,65536,0.8440989999999999,1.483901,1572864.0,4096.0,5820416.0,7606560.0,99.78714000000001,0.0,0.0,0.00035703
2,2688,876,0,262144,0.953918,1.538844,12582912.0,16384.0,46350336.0,60863886.0,99.609351,0.0,0.0,0.0026098329999999998
2,2688,876,0,589824,0.9787170000000001,1.560511,42467328.0,36864.0,156192768.0,202310090.0,96.602447,0.0,0.0,0.008632171
2,2688,876,0,1048576,0.9910610000000001,1.5593709999999998,100663296.0,65536.0,369950720.0,471945764.0,94.000187,0.0,0.0,0.020329
2,2688,876,0,1638400,0.9943200000000001,1.560642,196608000.0,102400.0,722227200.0,920902963.0,94.057281,0.0,0.0,0.039596
2,2688,876,0,2359296,0.995008,1.559656,339738624.0,147456.0,1247625216.0,1588599884.0,93.704036,0.0,0.0,0.068412
2,2688,876,0,3211264,0.99723,1.559749,539492352.0,200704.0,1980747776.0,2521310183.0,93.662225,0.0,0.0,0.108553
2,2688,876,0,4194304,0.996825,1.559641,805306368.0,262144.0,2956197888.0,3763130408.0,93.684087,0.0,0.0,0.159565
2,2688,876,0,5308416,0.9984379999999999,1.560025,1146617856.0,331776.0,4208578560.0,5356413184.0,93.62942,0.0,0.0,0.22715
2,2688,876,0,6553600,0.997607,1.55975,1572864000.0,409600.0,5772492800.0,7347730445.0,93.662041,0.0,0.0,0.311409
2,2688,876,0,7929856,0.9980469999999999,1.56021,2093481984.0,495616.0,7682543616.0,9777629514.0,93.659748,0.0,0.0,0.41448199999999996
2,2688,876,0,9437184,0.9982540000000001,1.559815,2717908992.0,589824.0,9973334016.0,12694221894.0,93.62171,0.0,0.0,0.538143
2,2688,876,0,11075584,0.998541,1.559554,3455582208.0,692224.0,12679467008.0,16136233337.0,93.612443,0.0,0.0,0.68405
2,2688,876,0,12845056,0.99892,1.5598969999999999,4315938816.0,802816.0,15835545600.0,20156584701.0,93.57399699999999,0.0,0.0,0.854398
2,2688,876,0,14745600,0.9985139999999999,1.5594620000000001,5308416000.0,921600.0,19476172800.0,24787315558.0,93.531217,0.0,0.0,1.0507540000000002
2,2688,876,0,65536,0.895732,0.38087600000000005,1048576.0,32768.0,1765376.0,4001190.0,99.645615,1572864.0,262144.0,0.00041424699999999997
2,2688,876,0,262144,0.9783139999999999,0.37844099999999997,8388608.0,131072.0,13877248.0,31593057.0,99.41237,12582912.0,2097152.0,0.0032209240000000004
2,2688,876,0,589824,0.98982,0.369598,28311552.0,294912.0,46559232.0,108366470.0,89.41801600000001,42467328.0,7077888.0,0.010848
2,2688,876,0,1048576,0.9941059999999999,0.36746799999999996,67108864.0,524288.0,110034944.0,257207357.0,87.741098,100663296.0,16777216.0,0.025705000000000002
2,2688,876,0,1638400,0.9961110000000001,0.366742,131072000.0,819200.0,214528000.0,502279658.0,87.409201,196608000.0,32768000.0,0.050145
2,2688,876,0,2359296,0.997116,0.36604699999999996,226492416.0,1179648.0,370262016.0,867747079.0,87.274035,339738624.0,56623104.0,0.086526
2,2688,876,0,3211264,0.9980040000000001,0.36594499999999996,359661568.0,1605632.0,587460608.0,1376719032.0,87.353691,539492352.0,89915392.0,0.13738
2,2688,876,0,4194304,0.998183,0.365715,536870912.0,2097152.0,876347392.0,2054652994.0,87.36344799999999,805306368.0,134217728.0,0.205065
2,2688,876,0,5308416,0.998776,0.365345,764411904.0,2654208.0,1247145984.0,2925787064.0,86.978706,1146617856.0,191102976.0,0.29190900000000003
2,2688,876,0,6553600,0.998713,0.365277,1048576000.0,3276800.0,1710080000.0,4011334196.0,87.242275,1572864000.0,262144000.0,0.400074
2,2688,876,0,7929856,0.9989520000000001,0.365194,1395654656.0,3964928.0,2275373056.0,5338537918.0,87.23842900000001,2093481984.0,348913664.0,0.532454
2,2688,876,0,9437184,0.9991610000000001,0.36490900000000004,1811939328.0,4718592.0,2953248768.0,6936009217.0,86.376591,2717908992.0,452984837.0,0.6914899999999999
2,2688,876,0,11075584,0.999193,0.364938,2303721472.0,5537792.0,3753930752.0,8812698728.0,87.144678,3455582208.0,575930368.0,0.8793190000000001
2,2688,876,0,12845056,0.999333,0.364873,2877292544.0,6422528.0,4687642624.0,11005446331.0,87.029517,4315938816.0,719323143.0,1.097321
2,2688,876,0,65536,0.898324,0.315427,8912896.0,32768.0,5820416.0,14389073.0,99.962571,0.0,0.0,0.001727939
2,2688,876,0,262144,0.9552870000000001,0.315323,71303168.0,131072.0,46350336.0,114724744.0,99.935487,0.0,0.0,0.012891
2,2688,876,0,589824,0.9603440000000001,0.314884,240648192.0,294912.0,156192768.0,387341678.0,99.037963,0.0,0.0,0.042723000000000004
2,2688,876,0,1048576,0.9673370000000001,0.31443000000000004,570425344.0,524288.0,369950720.0,918315498.0,98.77537,0.0,0.0,0.10119500000000001
2,2688,876,0,1638400,0.9639200000000001,0.314135,1114112000.0,819200.0,722227200.0,1793888323.0,98.499549,0.0,0.0,0.197947
2,2688,876,0,2359296,0.956831,0.313763,1925185536.0,1179648.0,1247625216.0,3102519164.0,97.861798,0.0,0.0,0.340814
2,2688,876,0,3211264,0.941926,0.313429,3057123328.0,1605632.0,1980747776.0,4931625830.0,97.463375,0.0,0.0,0.541259
2,2688,876,0,4194304,0.9232819999999999,0.312808,4563402752.0,2097152.0,2956197888.0,7371176896.0,96.769177,0.0,0.0,0.808582
2,2688,876,0,5308416,0.9098,0.31237,6497501184.0,2654208.0,4208578560.0,10504228305.0,96.334389,0.0,0.0,1.1370639999999999
2,2688,876,0,65536,0.85146,1.136488,131072.0,4096.0,1765376.0,2009205.0,98.36425799999999,786432.0,65549.0,0.00013869
2,2688,876,0,262144,0.965578,1.167451,1048576.0,16384.0,13877248.0,15795098.0,96.875,6291456.0,524587.0,0.001026035
2,2688,876,0,589824,0.984092,1.1266610000000001,3538944.0,36864.0,46559232.0,53487138.0,54.00676,21233664.0,1769567.0,0.003555585
2,2688,876,0,1048576,0.992066,1.123271,8388608.0,65536.0,110034944.0,126474715.0,51.429296,50331648.0,4194436.0,0.008415993
2,2688,876,0,1638400,0.995238,1.120971,16384000.0,102400.0,214528000.0,246694621.0,49.266748,98304000.0,8192280.0,0.016387
2,2688,876,0,2359296,0.996408,1.119306,28311552.0,147456.0,370262016.0,425847231.0,49.021491,169869312.0,14156222.0,0.028319999999999998
2,2688,876,0,3211264,0.997194,1.119171,44957696.0,200704.0,587460608.0,675735652.0,49.003514,269746176.0,22479382.0,0.044900999999999996
2,2688,876,0,4194304,0.997869,1.1176270000000001,67108864.0,262144.0,876347392.0,1008132064.0,49.061114,402653184.0,33555264.0,0.067052
2,2688,876,0,5308416,0.9981780000000001,1.118093,95551488.0,331776.0,1247145984.0,1434584978.0,48.806385,573308928.0,47777029.0,0.095402
2,2688,876,0,6553600,0.998698,1.1177549999999998,131072000.0,409600.0,1710080000.0,1967080106.0,48.555935999999996,786432000.0,65537903.0,0.130779
2,2688,876,0,7929856,0.9989899999999999,1.118149,174456832.0,495616.0,2275373056.0,2616955851.0,47.941398,1046740992.0,87231901.0,0.174075
2,2688,876,0,9437184,0.998828,1.117489,226492416.0,589824.0,2953248768.0,3396724728.0,48.018223,1358954496.0,113250130.0,0.225923
2,2688,876,0,11075584,0.998959,1.118124,287965184.0,692224.0,3753930752.0,4317531152.0,47.805671999999994,1727791104.0,143987552.0,0.286943
2,2688,876,0,12845056,0.999044,1.118019,359661568.0,802816.0,4687642624.0,5391080406.0,47.37362,2157969408.0,179838584.0,0.358344
2,2688,876,0,14745600,0.999225,1.118629,442368000.0,921600.0,5764608000.0,6628955193.0,46.831262,2654208000.0,221193477.0,0.44048000000000004
2,2688,876,0,16777216,0.9993780000000001,1.116463,536870912.0,1048576.0,6995050496.0,8044170918.0,46.083328,3221225472.0,268448680.0,0.535438
2,2688,876,0,18939904,0.9993190000000001,1.1188209999999998,643956736.0,1183744.0,8389193728.0,9645029669.0,45.772868,3863740416.0,321996456.0,0.640652
2,2688,876,0,21233664,0.9993620000000001,1.119283,764411904.0,1327104.0,9957261312.0,11446492590.0,45.203434,4586471424.0,382228435.0,0.760169
2,2688,876,0,23658496,0.99941,1.119904,899022848.0,1478656.0,11709476864.0,13459535008.0,44.621344,5394137088.0,449541386.0,0.893365
2,2688,876,0,26214400,0.999448,1.120555,1048576000.0,1638400.0,13656064000.0,15695144060.0,43.965738,6291456000.0,524323832.0,1.041579
2,2688,876,0,28901376,0.9995440000000001,1.1205610000000001,1213857792.0,1806336.0,15807246336.0,18164455898.0,43.018553000000004,7283146752.0,606974063.0,1.20543
3,2496,706,0,65536,0.8606299999999999,1.565907,1572864.0,4096.0,6088704.0,7914899.0,99.706078,0.0,0.0,0.000452586
3,2496,706,0,262144,0.97675,1.618399,12582912.0,16384.0,48472064.0,63290428.0,99.357653,0.0,0.0,0.003306346
3,2496,706,0,589824,0.9811770000000001,1.606942,42467328.0,36864.0,163325952.0,212795373.0,96.844836,0.0,0.0,0.011233
3,2496,706,0,1048576,0.991325,1.610832,100663296.0,65536.0,386826240.0,502769322.0,94.806765,0.0,0.0,0.026355
3,2496,706,0,1638400,0.9945809999999999,1.609456,196608000.0,102400.0,755148800.0,981858200.0,94.746742,0.0,0.0,0.051512
3,2496,706,0,2359296,0.9948790000000001,1.6094680000000001,339738624.0,147456.0,1304469504.0,1692829974.0,93.673286,0.0,0.0,0.088514
3,2496,706,0,3211264,0.9975299999999999,1.6096139999999999,539492352.0,200704.0,2070964224.0,2688330638.0,93.574403,0.0,0.0,0.140533
3,2496,706,0,4194304,0.997092,1.609137,805306368.0,262144.0,3090808832.0,4012027215.0,93.666534,0.0,0.0,0.209608
3,2496,706,0,5308416,0.999016,1.6089129999999998,1146617856.0,331776.0,4400179200.0,5713912048.0,93.64676899999999,0.0,0.0,0.299051
3,2496,706,0,6553600,0.997714,1.6091010000000001,1572864000.0,409600.0,6035251200.0,7834550502.0,93.623171,0.0,0.0,0.40929499999999996
3,2496,706,0,7929856,0.998869,1.608319,2093481984.0,495616.0,8032200704.0,10424458016.0,93.501928,0.0,0.0,0.5448569999999999
3,2496,706,0,9437184,0.9985280000000001,1.6087799999999999,2717908992.0,589824.0,10427203584.0,13538661981.0,93.584614,0.0,0.0,0.7072
3,2496,706,0,11075584,0.9986200000000001,1.608371,3455582208.0,692224.0,13256435712.0,17211064297.0,88.83206899999999,0.0,0.0,0.8991530000000001
3,2496,706,0,12845056,0.9989370000000001,1.608226,4315938816.0,802816.0,16556072960.0,21497180397.0,93.53161999999999,0.0,0.0,1.123033
3,2496,706,0,14745600,0.998762,1.608291,5308416000.0,921600.0,20362291200.0,26434307152.0,93.459176,0.0,0.0,1.381198
3,2496,706,0,65536,0.9006360000000001,0.38099299999999997,1048576.0,32768.0,1767424.0,3970941.0,99.528503,1572864.0,262144.0,0.000515629
3,2496,706,0,262144,0.984856,0.380157,8388608.0,131072.0,13885440.0,31377867.0,98.431373,12582912.0,2097152.0,0.004064326
3,2496,706,0,589824,0.990416,0.37453200000000003,28311552.0,294912.0,46577664.0,107341964.0,88.629341,42467328.0,7077888.0,0.013669
3,2496,706,0,1048576,0.9937739999999999,0.37306999999999996,67108864.0,524288.0,110067712.0,254604831.0,87.621517,100663296.0,16777216.0,0.03232
3,2496,706,0,1638400,0.996444,0.372332,131072000.0,819200.0,214579200.0,496951834.0,82.998812,196608000.0,32768000.0,0.063045
3,2496,706,0,2359296,0.997182,0.371756,226492416.0,1179648.0,370335744.0,857838968.0,87.303701,339738624.0,56623104.0,0.10891300000000001
3,2496,706,0,3211264,0.9979389999999999,0.371556,359661568.0,1605632.0,587560960.0,1362053944.0,87.333841,539492352.0,89915392.0,0.172612
