gpu_id,num_of_cores,max_clock_rate,l1_cache_used,threads_number,Achieved Occupancy,Executed IPC,Global Load Transactions,Global Store Transactions,Instructions Executed,Instructions Issued,L2 Hit Rate (L1 Reads),Shared Load Transactions,Shared Store Transactions,Duration
0,2880,745,0,4096,0.116422,0.276364,4096.0,4482.0,166997.0,323489.0,100.0,134149.0,4224.0,9.424e-05
0,2880,745,0,4096,0.115027,0.271793,8192.0,4480.0,290824.0,523222.0,73.937988,202113.0,8448.0,0.000158496
0,2880,745,0,4096,0.117495,0.260588,16384.0,4480.0,539656.0,923193.0,17.144775,338305.0,16896.0,0.000311167
0,2880,745,0,4096,0.11777699999999999,0.26156599999999997,32768.0,4480.0,1036813.0,1722083.0,2.316284,610690.0,33792.0,0.0006143990000000001
0,2880,745,0,4096,0.124901,0.276501,65536.0,4480.0,2032141.0,3320305.0,0.151062,1155458.0,67584.0,0.001215613
0,2880,745,0,4096,0.124948,0.278514,131072.0,4480.0,4022797.0,6513740.0,0.0,2244994.0,135168.0,0.002387834
0,2880,745,0,4096,0.124972,0.278632,262144.0,4480.0,8000181.0,12907403.0,0.0,4424066.0,270336.0,0.004698645
0,2880,745,0,4096,0.124974,0.278901,393216.0,4480.0,11977397.0,19300280.0,0.0,6603138.0,405504.0,0.007126544
0,2880,745,0,4096,0.12496900000000001,0.278407,524288.0,4480.0,15954613.0,25694409.0,0.0,8782210.0,540672.0,0.009482407
0,2880,745,0,4096,0.124984,0.27857600000000005,655360.0,4480.0,19931829.0,32085723.0,0.0,10961282.0,675840.0,0.011852
0,2880,745,0,4096,0.12498499999999998,0.278698,786432.0,4480.0,23909045.0,38475538.0,0.0,13140354.0,811008.0,0.014225
0,2880,745,0,4096,0.12498699999999999,0.278411,917504.0,4480.0,27886261.0,44867903.0,0.0,15319426.0,946176.0,0.016364
0,2880,745,0,4096,0.12498699999999999,0.27816199999999996,1048576.0,4480.0,31863477.0,51268582.0,0.0,17498498.0,1081344.0,0.018978000000000002
0,2880,745,0,4096,0.12498499999999998,0.278446,1179648.0,4480.0,35840693.0,57658481.0,0.0,19677570.0,1216512.0,0.021324
0,2880,745,0,4096,0.124981,0.278087,1310720.0,4480.0,39817909.0,64045386.0,0.0,21856642.0,1351680.0,0.023722999999999998
0,2880,745,0,4096,0.12499,0.278202,1441792.0,4480.0,43795125.0,70441281.0,0.0,24035714.0,1486848.0,0.026098000000000003
0,2880,745,0,4096,0.12498599999999999,0.278046,1572864.0,4480.0,47772341.0,76839998.0,0.0,26214786.0,1622016.0,0.028437
0,2880,745,0,4096,0.124984,0.27759,1703936.0,4480.0,51749557.0,83234620.0,0.0,28393858.0,1757184.0,0.030794
0,2880,745,0,4096,0.12498499999999998,0.27668899999999996,1835008.0,4480.0,55726773.0,89650654.0,0.0,30572930.0,1892352.0,0.033193
0,2880,745,0,4096,0.124991,0.276465,1966080.0,4480.0,59703989.0,96021667.0,0.0,32752002.0,2027520.0,0.035535000000000004
0,2880,745,0,4096,0.124991,0.277063,2097152.0,4480.0,63681205.0,102417176.0,0.0,34931074.0,2162688.0,0.037926
0,2880,745,0,4096,0.12498800000000002,0.27618000000000004,2228224.0,4480.0,67658421.0,108811529.0,0.0,37110146.0,2297856.0,0.040354
0,2880,745,0,4096,0.12498699999999999,0.27751,2359296.0,4480.0,71635637.0,115203955.0,0.0,39289218.0,2433024.0,0.042669
0,2880,745,0,4096,0.12498699999999999,0.275899,2490368.0,4480.0,75612853.0,121601110.0,0.0,41468290.0,2568192.0,0.045073
0,2880,745,0,4096,0.12499,0.276003,2621440.0,4480.0,79590069.0,128023745.0,0.0,43647362.0,2703360.0,0.047431
0,2880,745,0,4096,0.124993,0.276225,2752512.0,4480.0,83567285.0,134379764.0,0.0,45826434.0,2838528.0,0.049796
0,2880,745,0,4096,0.12498599999999999,0.27652899999999997,2883584.0,4480.0,87544501.0,140767792.0,0.0,48005506.0,2973696.0,0.052163
0,2880,745,0,4096,0.124991,0.275986,3014656.0,4480.0,91521717.0,147178624.0,0.0,50184578.0,3108864.0,0.054542999999999994
0,2880,745,0,4096,0.12498,0.276306,3145728.0,4480.0,95498933.0,153608928.0,0.0,52363650.0,3244032.0,0.056974000000000004
0,2880,745,0,4096,0.12498800000000002,0.27566799999999997,3276800.0,4480.0,99476149.0,159968465.0,0.0,54542722.0,3379200.0,0.059321000000000006
0,2880,745,0,4096,0.12498900000000002,0.275522,3407872.0,4480.0,103453365.0,166418744.0,0.0,56721794.0,3514368.0,0.060972000000000005
0,2880,745,0,4096,0.124992,0.27581999999999995,3538944.0,4480.0,107430581.0,172740985.0,0.0,58900866.0,3649536.0,0.06414
0,2880,745,0,4096,0.12498599999999999,0.27532,3670016.0,4480.0,111407797.0,179180270.0,0.0,61079938.0,3784704.0,0.066625
0,2880,745,0,4096,0.12498800000000002,0.275571,3801088.0,4480.0,115385013.0,185579717.0,0.0,63259010.0,3919872.0,0.06895
0,2880,745,0,4096,0.12498699999999999,0.274879,3932160.0,4480.0,119362229.0,191990760.0,0.0,65438082.0,4055040.0,0.071495
0,2880,745,0,4096,0.12498800000000002,0.275316,4063232.0,4480.0,123339445.0,198387142.0,0.0,67617154.0,4190208.0,0.073771
0,2880,745,0,4096,0.12498699999999999,0.275032,4194304.0,4480.0,127316661.0,204783073.0,0.0,69796226.0,4325376.0,0.075124
0,2880,745,0,4096,0.12498900000000002,0.275507,4325376.0,4480.0,131293877.0,211150111.0,0.0,71975298.0,4460544.0,0.078438
0,2880,745,0,4096,0.12498900000000002,0.27481300000000003,4456448.0,4480.0,135271093.0,217602814.0,0.0,74154370.0,4595712.0,0.081022
0,2880,745,0,4096,0.12498699999999999,0.27495,4587520.0,4480.0,139248309.0,223959903.0,0.0,76333442.0,4730880.0,0.083303
0,2880,745,0,4096,0.124958,0.274384,4718592.0,4480.0,143225525.0,230419281.0,0.0,78512514.0,4866048.0,0.085895
0,2880,745,0,4096,0.124981,0.274448,4849664.0,4480.0,147202741.0,236774027.0,0.0,80691586.0,5001216.0,0.088203
0,2880,745,0,4096,0.124982,0.274704,4980736.0,4480.0,151179957.0,243204503.0,0.0,82870658.0,5136384.0,0.09045
0,2880,745,0,4096,0.12493499999999999,0.274198,5111808.0,4480.0,155157173.0,249642616.0,0.0,85049730.0,5271552.0,0.093081
0,2880,745,0,4096,0.124919,0.27316599999999996,5242880.0,4480.0,159134389.0,256089871.0,0.0,87228802.0,5406720.0,0.095553
0,2880,745,0,4096,0.12493399999999999,0.272866,5373952.0,4480.0,163111605.0,262473852.0,0.0,89407874.0,5541888.0,0.098071
0,2880,745,0,4096,0.124819,0.27237100000000003,5505024.0,4480.0,167088821.0,268885790.0,0.0,91586946.0,5677056.0,0.099232
