128,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,70.417942,1.139114,0.403262,41.018250,2.563641,70.417942,1.139114,0.145654,0.071588,0.038031,0.000000,0.000000,0.000000,0.000000,3.582588,2.563641,41.018250,0.000000,65.384615,100.000000,100.000000,100.000000,0.000000,41.018250,0.000000,0.400503,100.000000,0.000000,1.287609,447.000000,28.921333,0.000000,0.000000,1.200000,1.000000,2.000000,2.000000,0,0,98304,8192,16384,1024,0,9,0,0,2862,32961,2077,0.000000,0.000000,984.438004,82.036500,41.259843,2.599942,0.000000,11.536383,99.552573,13312,13312,129455,98816,4194304,0,0,2097152,0,0,0,0,0,3.107303,23.831631,9.601303,0.000000,12.119142,0.938727,"Mid (4)","Low (1)","Idle (0)","Low (1)","Low (1)","High (7)","Low (2)","Low (1)","Idle (0)",228864,262179,235555,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152,0,1441792,0,131072,3162112,458752,0,0.000000,0,0.000000,32768,2188,0,2.738890,0,206,264.054985,25.449559,3.284731,3.777443,0.000000,5.621552,16.046052,4.933041,0.000000
256,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,91.201504,1.292968,0.847597,58.952476,1.842265,91.201504,1.292968,0.140575,0.074160,0.038239,0.000000,0.000000,0.000000,100.173152,2.993680,1.842265,58.952476,0.000000,65.382620,100.000000,100.000000,99.925232,0.000000,58.952476,0.000000,0.174293,100.000000,0.000000,1.474266,863.000000,33.431389,0.000000,0.000000,1.200000,1.000397,2.000000,2.000000,0,0,786432,65562,131072,4096,0,1,0,435,13312,262344,8194,0.000000,0.000000,1414.859420,117.951728,58.997453,1.842715,0.000000,235.809570,99.768250,102413,102400,1029709,788480,33554432,0,0,16777216,0,0,0,0,0,3.315515,12.853370,4.561642,0.000000,18.806950,0.818410,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",1767424,2015879,1828551,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,10485760,0,1048576,25231360,2883584,0,0.000000,0,0.000000,262144,8664,0,1.948411,0,5239,1.178177,34.335724,0.420477,5.828710,0.000000,3.268052,21.619860,12.555329,0.000000
512,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,98.155171,1.324076,0.961467,65.770504,1.027664,98.155171,1.324076,0.140365,0.075516,0.038348,0.000000,0.000000,0.000000,3.005842,1.503674,1.027664,65.770504,0.000000,65.381546,100.000000,100.000000,96.873474,0.000000,65.770504,0.000000,0.000000,100.000000,0.000000,1.509344,1695.000000,34.393393,0.000000,0.000000,1.200000,1.000610,2.000000,2.000000,0,0,6291456,524608,1048576,16384,0,6,0,95844,47946,2097386,33130,0.000000,0.000000,1578.492098,131.621294,65.777843,1.039017,0.000000,197.310547,99.882006,802960,802816,8236295,6299648,268435456,0,0,134217728,0,0,0,0,0,3.372687,11.644226,4.458129,0.000000,21.956540,0.742844,"High (7)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",13885440,15834467,14432675,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,79691776,0,8388608,201588736,19922944,0,0.000000,0,0.000000,2097152,32768,0,1.027664,0,45132,1.415422,33.544747,0.059699,6.539900,0.000000,3.039715,21.181413,13.941297,0.000000
1024,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.510617,1.293476,0.991207,65.674854,525.398829,99.510617,1.293476,0.148038,0.076213,0.038404,0.000000,0.000000,0.000000,48.594672,755.228750,525.398829,65.674854,0.000000,65.384509,100.000000,100.000000,50.304127,0.000000,65.674854,0.000000,0.001845,100.000000,0.000000,1.485208,3359.000000,33.942974,0.000000,0.000000,1.200000,1.000021,2.000000,2.000000,0,0,50331648,4194393,8388608,65536,0,6,0,12413934,188408,16779103,131350,0.000000,0.000000,1576.196491,131.352495,65.682240,526.513186,0.000000,24.627930,99.940458,6357019,6356992,66624450,50364416,2147483648,0,0,1073741824,0,0,0,0,0,3.301082,11.313502,7.461326,0.000000,21.325285,0.704460,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",110067712,126361940,115514772,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,620756992,0,67108864,1611661312,146800640,0,0.000000,0,0.000000,16777216,131384,0,526.649474,0,4133607,16.181113,32.057356,0.007136,6.540682,0.000000,2.945037,20.884815,14.112690,0.000000
2048,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.877961,1.289983,0.997633,65.941661,263.766644,99.877961,1.289983,0.148603,0.076566,0.038433,0.000000,0.000000,0.000000,50.120303,378.664474,263.766644,65.941661,0.000000,65.384528,100.000000,100.000000,48.912971,0.000000,65.941661,0.000000,0.000000,100.000000,0.000000,1.481574,6687.000000,33.899965,0.000000,0.000000,1.200000,1.000017,2.000000,2.000000,0,0,402653184,33555014,67108864,262144,0,6,0,102014918,752670,134232366,524419,0.000000,0.000000,1582.599868,131.885610,65.948853,263.832550,0.000000,3.090820,99.970091,50594067,50593792,532896569,402784256,17179869184,0,0,8589934592,0,0,0,0,0,3.298150,11.222781,7.537572,0.000000,21.518654,0.683431,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",876478464,1006725529,921396697,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,4898947072,0,536870912,12889096192,1124073472,0,0.000000,0,0.000000,134217728,524288,0,263.766644,0,33663318,16.538911,31.921596,0.000726,6.576078,0.000000,2.932523,20.884568,14.200753,0.000000
4096,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.954043,1.288554,0.999222,64.957250,129.914500,99.954043,1.288554,0.148625,0.076744,0.038447,0.000000,0.000000,0.000000,51.649335,188.368196,129.914500,64.957250,0.000000,65.384437,100.000000,100.000000,46.753361,0.000000,64.957250,0.000000,0.000000,100.000000,0.000000,1.480087,13343.000000,33.885269,0.000000,0.000000,1.200000,1.000035,2.000000,2.000000,0,0,3221225472,268444977,536870912,1048576,0,5,0,853762297,3040744,1073863321,2097176,0.000000,0.000000,1558.974008,129.919108,64.964600,129.915987,0.000000,324.000000,99.985011,403706127,403701760,4260927485,3221749760,137438953472,0,0,68719476736,0,0,0,0,0,3.295343,11.178801,7.503001,0.000000,21.858534,0.673622,"High (7)","Low (2)","Idle (0)","Low (2)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",6995574784,8035273253,7358416485,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,38923141120,0,4294967296,103095992320,8791261184,0,0.000000,0,0.000000,1073741824,2097156,0,129.914748,0,282911097,17.115033,31.767791,0.000130,6.589699,0.000000,2.928321,20.794457,14.182653,0.000000
8192,"Tesla K40c (0)","2","14","matMul(float*, float*, float*, int)",0.000000,0.000000,99.989512,1.291634,"<OVERFLOW>",66.342103,66.342102,99.989512,1.291634,0.147547,0.076834,0.038454,0.000000,0.000000,0.000000,62.376978,93.235509,66.342102,66.342103,0.000000,"<OVERFLOW>",100.000000,100.000000,37.164379,0.000000,66.342103,0.000000,0.000000,"<OVERFLOW>",0.000000,1.482224,26655.000000,33.941021,0.000000,0.000000,1.200000,1.000095,2.000000,2.000000,0,0,25769803776,2147687101,4294967296,4194304,0,1,0,8076532687,11789137,8590889683,8388619,0.000000,0.000000,1592.210469,132.696776,66.349479,66.342190,0.000000,8.000000,"<OVERFLOW>",3225506462,3225419776,34017849949,25771900928,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","High (7)","Low (2)","Idle (0)","Low (3)","Low (1)","High (8)","Low (2)","Low (1)","Idle (0)",55899586560,64148566647,58756787895,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,34359738368,"<OVERFLOW>",69524783104,0,0.000000,0,0.000000,8589934592,8388608,0,66.342102,0,2688871990,20.766796,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
